PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 45 µm, 20.4.2026, 17:11
Diameter[mm] 1.128e+00  Thickness[mm] 3.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.0072e+01	 0.0000e+00	 1.2188e+00	 4.9799e-02	 2.9523e+02	 4.4190e+01	-8.7660e+01	 1.0763e+10	 4.3976e+08	-2.4475e+01
 1.0000e+06	 4.1500e+01	 9.9467e-01	 1.9034e-02	 2.9523e+02	 5.0630e+01	-8.8904e+01	 2.8364e+05	 5.4276e+03	-5.2259e+01
 3.1646e+05	 4.1500e+01	 1.0089e+00	 1.9583e-02	 2.9522e+02	 5.3310e+01	-8.8888e+01	 8.7117e+05	 1.6910e+04	-5.1518e+01
 1.0014e+05	 4.1500e+01	 1.0236e+00	 2.3123e-02	 2.9523e+02	 5.5750e+01	-8.8706e+01	 2.3315e+06	 5.2664e+04	-4.4270e+01
 3.1691e+04	 4.1500e+01	 1.0419e+00	 2.8595e-02	 2.9523e+02	 5.8630e+01	-8.8428e+01	 5.9575e+06	 1.6350e+05	-3.6437e+01
 1.0029e+04	 4.1500e+01	 1.0650e+00	 3.5723e-02	 2.9523e+02	 6.1060e+01	-8.8079e+01	 1.5069e+07	 5.0545e+05	-2.9813e+01
 3.1737e+03	 4.1500e+01	 1.0953e+00	 4.2421e-02	 2.9523e+02	 6.3910e+01	-8.7782e+01	 4.0100e+07	 1.5531e+06	-2.5819e+01
 1.0043e+03	 4.1500e+01	 1.1302e+00	 4.2903e-02	 2.9523e+02	 6.6440e+01	-8.7826e+01	 1.2529e+08	 4.7562e+06	-2.6343e+01
 3.1783e+02	 4.1500e+01	 1.1546e+00	 3.7211e-02	 2.9523e+02	 7.1630e+01	-8.8154e+01	 4.5649e+08	 1.4712e+07	-3.1029e+01
 1.0058e+02	 4.1500e+01	 1.1786e+00	 3.3309e-02	 2.9524e+02	 7.4080e+01	-8.8381e+01	 1.6115e+09	 4.5541e+07	-3.5385e+01
 3.1829e+01	 4.1500e+01	 1.2006e+00	 3.7475e-02	 2.9523e+02	 7.9780e+01	-8.8212e+01	 4.5262e+09	 1.4128e+08	-3.2038e+01
 1.0072e+01	 4.1500e+01	 1.2199e+00	 5.0830e-02	 2.9524e+02	 8.2750e+01	-8.7614e+01	 1.0545e+10	 4.3936e+08	-2.4000e+01
 1.0000e+06	 8.0100e+01	 9.9592e-01	 1.9041e-02	 2.9523e+02	 8.9230e+01	-8.8905e+01	 2.8353e+05	 5.4208e+03	-5.2304e+01
 3.1646e+05	 8.0100e+01	 1.0101e+00	 1.9577e-02	 2.9523e+02	 9.1810e+01	-8.8890e+01	 8.7142e+05	 1.6889e+04	-5.1596e+01
 1.0014e+05	 8.0100e+01	 1.0249e+00	 2.3149e-02	 2.9523e+02	 9.4270e+01	-8.8706e+01	 2.3288e+06	 5.2601e+04	-4.4272e+01
 3.1691e+04	 8.0100e+01	 1.0430e+00	 2.8605e-02	 2.9523e+02	 9.6880e+01	-8.8429e+01	 5.9554e+06	 1.6332e+05	-3.6464e+01
 1.0029e+04	 8.0100e+01	 1.0662e+00	 3.5753e-02	 2.9523e+02	 9.9310e+01	-8.8079e+01	 1.5056e+07	 5.0489e+05	-2.9821e+01
 3.1737e+03	 8.0100e+01	 1.0965e+00	 4.2523e-02	 2.9523e+02	 1.0213e+02	-8.7779e+01	 4.0004e+07	 1.5514e+06	-2.5786e+01
 1.0043e+03	 8.0100e+01	 1.1315e+00	 4.3027e-02	 2.9523e+02	 1.0456e+02	-8.7822e+01	 1.2493e+08	 4.7508e+06	-2.6297e+01
 3.1783e+02	 8.0100e+01	 1.1561e+00	 3.6902e-02	 2.9523e+02	 1.0981e+02	-8.8172e+01	 4.6031e+08	 1.4692e+07	-3.1330e+01
 1.0058e+02	 8.0100e+01	 1.1799e+00	 3.2470e-02	 2.9523e+02	 1.1227e+02	-8.8424e+01	 1.6531e+09	 4.5493e+07	-3.6338e+01
 3.1829e+01	 8.0100e+01	 1.2026e+00	 3.3952e-02	 2.9523e+02	 1.1775e+02	-8.8383e+01	 4.9959e+09	 1.4104e+08	-3.5422e+01
 1.0072e+01	 8.0100e+01	 1.2221e+00	 4.0877e-02	 2.9523e+02	 1.2094e+02	-8.8084e+01	 1.3112e+10	 4.3859e+08	-2.9897e+01
 1.0000e+06	 1.1820e+02	 9.9711e-01	 1.9085e-02	 2.9524e+02	 1.2775e+02	-8.8903e+01	 2.8288e+05	 5.4144e+03	-5.2247e+01
 3.1646e+05	 1.1820e+02	 1.0113e+00	 1.9637e-02	 2.9523e+02	 1.3031e+02	-8.8888e+01	 8.6878e+05	 1.6869e+04	-5.1502e+01
 1.0014e+05	 1.1820e+02	 1.0261e+00	 2.3208e-02	 2.9523e+02	 1.3275e+02	-8.8704e+01	 2.3229e+06	 5.2536e+04	-4.4216e+01
 3.1691e+04	 1.1820e+02	 1.0444e+00	 2.8721e-02	 2.9523e+02	 1.3544e+02	-8.8425e+01	 5.9312e+06	 1.6311e+05	-3.6363e+01
 1.0029e+04	 1.1820e+02	 1.0676e+00	 3.5913e-02	 2.9523e+02	 1.3794e+02	-8.8073e+01	 1.4989e+07	 5.0422e+05	-2.9728e+01
 3.1737e+03	 1.1820e+02	 1.0980e+00	 4.2689e-02	 2.9523e+02	 1.4063e+02	-8.7774e+01	 3.9848e+07	 1.5492e+06	-2.5721e+01
 1.0043e+03	 1.1820e+02	 1.1332e+00	 4.3353e-02	 2.9523e+02	 1.4313e+02	-8.7809e+01	 1.2399e+08	 4.7436e+06	-2.6138e+01
 3.1783e+02	 1.1820e+02	 1.1578e+00	 3.7358e-02	 2.9523e+02	 1.4825e+02	-8.8152e+01	 4.5469e+08	 1.4672e+07	-3.0991e+01
 1.0058e+02	 1.1820e+02	 1.1837e+00	 3.3720e-02	 2.9523e+02	 1.5075e+02	-8.8368e+01	 1.5918e+09	 4.5348e+07	-3.5102e+01
 3.1829e+01	 1.1820e+02	 1.2039e+00	 3.3021e-02	 2.9524e+02	 1.5634e+02	-8.8429e+01	 5.1367e+09	 1.4089e+08	-3.6459e+01
 1.0072e+01	 1.1820e+02	 1.2241e+00	 4.0176e-02	 2.9523e+02	 1.5952e+02	-8.8120e+01	 1.3341e+10	 4.3787e+08	-3.0469e+01
 1.0000e+06	 1.5690e+02	 9.9809e-01	 1.9148e-02	 2.9523e+02	 1.6595e+02	-8.8901e+01	 2.8195e+05	 5.4090e+03	-5.2126e+01
 3.1646e+05	 1.5690e+02	 1.0123e+00	 1.9657e-02	 2.9524e+02	 1.6856e+02	-8.8888e+01	 8.6787e+05	 1.6853e+04	-5.1497e+01
 1.0014e+05	 1.5690e+02	 1.0271e+00	 2.3246e-02	 2.9523e+02	 1.7100e+02	-8.8703e+01	 2.3190e+06	 5.2485e+04	-4.4185e+01
 3.1691e+04	 1.5690e+02	 1.0454e+00	 2.8736e-02	 2.9523e+02	 1.7363e+02	-8.8425e+01	 5.9281e+06	 1.6295e+05	-3.6380e+01
 1.0029e+04	 1.5690e+02	 1.0687e+00	 3.5929e-02	 2.9524e+02	 1.7619e+02	-8.8074e+01	 1.4983e+07	 5.0372e+05	-2.9745e+01
 3.1737e+03	 1.5690e+02	 1.0991e+00	 4.2742e-02	 2.9524e+02	 1.7875e+02	-8.7773e+01	 3.9799e+07	 1.5477e+06	-2.5715e+01
 1.0043e+03	 1.5690e+02	 1.1343e+00	 4.3452e-02	 2.9523e+02	 1.8125e+02	-8.7806e+01	 1.2371e+08	 4.7390e+06	-2.6105e+01
 3.1783e+02	 1.5690e+02	 1.1592e+00	 3.7116e-02	 2.9524e+02	 1.8638e+02	-8.8166e+01	 4.5766e+08	 1.4654e+07	-3.1232e+01
 1.0058e+02	 1.5690e+02	 1.1826e+00	 3.4630e-02	 2.9524e+02	 1.8881e+02	-8.8323e+01	 1.5500e+09	 4.5389e+07	-3.4150e+01
 3.1829e+01	 1.5690e+02	 1.2051e+00	 3.3655e-02	 2.9523e+02	 1.9461e+02	-8.8400e+01	 5.0399e+09	 1.4075e+08	-3.5809e+01
 1.0072e+01	 1.5690e+02	 1.2251e+00	 4.1627e-02	 2.9524e+02	 1.9756e+02	-8.8054e+01	 1.2876e+10	 4.3751e+08	-2.9431e+01
 1.0000e+06	 1.9490e+02	 9.9890e-01	 1.9160e-02	 2.9524e+02	 2.0402e+02	-8.8901e+01	 2.8177e+05	 5.4047e+03	-5.2134e+01
 3.1646e+05	 1.9490e+02	 1.0132e+00	 1.9702e-02	 2.9524e+02	 2.0675e+02	-8.8886e+01	 8.6590e+05	 1.6837e+04	-5.1429e+01
 1.0014e+05	 1.9490e+02	 1.0281e+00	 2.3249e-02	 2.9524e+02	 2.0919e+02	-8.8705e+01	 2.3188e+06	 5.2436e+04	-4.4221e+01
 3.1691e+04	 1.9490e+02	 1.0464e+00	 2.8771e-02	 2.9524e+02	 2.1181e+02	-8.8425e+01	 5.9210e+06	 1.6280e+05	-3.6369e+01
 1.0029e+04	 1.9490e+02	 1.0696e+00	 3.5979e-02	 2.9524e+02	 2.1425e+02	-8.8073e+01	 1.4962e+07	 5.0328e+05	-2.9729e+01
 3.1737e+03	 1.9490e+02	 1.1001e+00	 4.2894e-02	 2.9524e+02	 2.1684e+02	-8.7767e+01	 3.9657e+07	 1.5462e+06	-2.5648e+01
 1.0043e+03	 1.9490e+02	 1.1355e+00	 4.3538e-02	 2.9524e+02	 2.1944e+02	-8.7804e+01	 1.2347e+08	 4.7339e+06	-2.6081e+01
 3.1783e+02	 1.9490e+02	 1.1604e+00	 3.7403e-02	 2.9524e+02	 2.2456e+02	-8.8154e+01	 4.5414e+08	 1.4638e+07	-3.1025e+01
 1.0058e+02	 1.9490e+02	 1.1844e+00	 3.3652e-02	 2.9524e+02	 2.2702e+02	-8.8373e+01	 1.5951e+09	 4.5318e+07	-3.5197e+01
 3.1829e+01	 1.9490e+02	 1.2072e+00	 3.5143e-02	 2.9525e+02	 2.3252e+02	-8.8332e+01	 4.8265e+09	 1.4051e+08	-3.4350e+01
 1.0072e+01	 1.9490e+02	 1.2268e+00	 4.5318e-02	 2.9524e+02	 2.3569e+02	-8.7885e+01	 1.1827e+10	 4.3690e+08	-2.7072e+01
 1.0000e+06	 2.3300e+02	 1.0001e+00	 1.9285e-02	 2.9524e+02	 2.4261e+02	-8.8895e+01	 2.7994e+05	 5.3984e+03	-5.1857e+01
 3.1646e+05	 2.3300e+02	 1.0143e+00	 1.9670e-02	 2.9524e+02	 2.4519e+02	-8.8889e+01	 8.6731e+05	 1.6819e+04	-5.1568e+01
 1.0014e+05	 2.3300e+02	 1.0292e+00	 2.3294e-02	 2.9524e+02	 2.4778e+02	-8.8703e+01	 2.3143e+06	 5.2379e+04	-4.4184e+01
 3.1691e+04	 2.3300e+02	 1.0475e+00	 2.8848e-02	 2.9524e+02	 2.5044e+02	-8.8423e+01	 5.9053e+06	 1.6263e+05	-3.6311e+01
 1.0029e+04	 2.3300e+02	 1.0708e+00	 3.6089e-02	 2.9524e+02	 2.5294e+02	-8.8070e+01	 1.4917e+07	 5.0273e+05	-2.9671e+01
 3.1737e+03	 2.3300e+02	 1.1012e+00	 4.2945e-02	 2.9524e+02	 2.5556e+02	-8.7767e+01	 3.9611e+07	 1.5447e+06	-2.5643e+01
 1.0043e+03	 2.3300e+02	 1.1367e+00	 4.3639e-02	 2.9525e+02	 2.5800e+02	-8.7802e+01	 1.2318e+08	 4.7289e+06	-2.6049e+01
 3.1783e+02	 2.3300e+02	 1.1617e+00	 3.7595e-02	 2.9524e+02	 2.6306e+02	-8.8147e+01	 4.5183e+08	 1.4621e+07	-3.0902e+01
 1.0058e+02	 2.3300e+02	 1.1875e+00	 3.3159e-02	 2.9524e+02	 2.6552e+02	-8.8401e+01	 1.6188e+09	 4.5201e+07	-3.5813e+01
 3.1829e+01	 2.3300e+02	 1.2082e+00	 3.5358e-02	 2.9524e+02	 2.7102e+02	-8.8324e+01	 4.7972e+09	 1.4039e+08	-3.4171e+01
 1.0072e+01	 2.3300e+02	 1.2281e+00	 4.5879e-02	 2.9524e+02	 2.7400e+02	-8.7861e+01	 1.1683e+10	 4.3644e+08	-2.6769e+01
 1.0000e+06	 2.7130e+02	 1.0009e+00	 1.9203e-02	 2.9524e+02	 2.8050e+02	-8.8901e+01	 2.8114e+05	 5.3937e+03	-5.2123e+01
 3.1646e+05	 2.7130e+02	 1.0151e+00	 1.9728e-02	 2.9524e+02	 2.8333e+02	-8.8887e+01	 8.6475e+05	 1.6807e+04	-5.1453e+01
 1.0014e+05	 2.7130e+02	 1.0299e+00	 2.3256e-02	 2.9524e+02	 2.8588e+02	-8.8706e+01	 2.3181e+06	 5.2343e+04	-4.4287e+01
 3.1691e+04	 2.7130e+02	 1.0482e+00	 2.8770e-02	 2.9524e+02	 2.8850e+02	-8.8428e+01	 5.9213e+06	 1.6253e+05	-3.6433e+01
 1.0029e+04	 2.7130e+02	 1.0713e+00	 3.6010e-02	 2.9524e+02	 2.9094e+02	-8.8075e+01	 1.4949e+07	 5.0249e+05	-2.9750e+01
 3.1737e+03	 2.7130e+02	 1.1018e+00	 4.2937e-02	 2.9524e+02	 2.9383e+02	-8.7768e+01	 3.9618e+07	 1.5439e+06	-2.5662e+01
 1.0043e+03	 2.7130e+02	 1.1373e+00	 4.3781e-02	 2.9525e+02	 2.9625e+02	-8.7796e+01	 1.2278e+08	 4.7263e+06	-2.5978e+01
 3.1783e+02	 2.7130e+02	 1.1625e+00	 3.7600e-02	 2.9525e+02	 3.0144e+02	-8.8148e+01	 4.5177e+08	 1.4612e+07	-3.0919e+01
 1.0058e+02	 2.7130e+02	 1.1870e+00	 3.3186e-02	 2.9524e+02	 3.0402e+02	-8.8399e+01	 1.6175e+09	 4.5219e+07	-3.5770e+01
 3.1829e+01	 2.7130e+02	 1.2096e+00	 3.3992e-02	 2.9524e+02	 3.0973e+02	-8.8390e+01	 4.9900e+09	 1.4023e+08	-3.5584e+01
 1.0072e+01	 2.7130e+02	 1.2292e+00	 4.1050e-02	 2.9525e+02	 3.1269e+02	-8.8087e+01	 1.3057e+10	 4.3606e+08	-2.9943e+01
 1.0000e+06	 3.1000e+02	 1.0018e+00	 1.9282e-02	 2.9525e+02	 3.1919e+02	-8.8897e+01	 2.7998e+05	 5.3891e+03	-5.1954e+01
 3.1646e+05	 3.1000e+02	 1.0160e+00	 1.9717e-02	 2.9524e+02	 3.2175e+02	-8.8888e+01	 8.6525e+05	 1.6792e+04	-5.1529e+01
 1.0014e+05	 3.1000e+02	 1.0308e+00	 2.3285e-02	 2.9524e+02	 3.2419e+02	-8.8706e+01	 2.3152e+06	 5.2296e+04	-4.4271e+01
 3.1691e+04	 3.1000e+02	 1.0491e+00	 2.8791e-02	 2.9525e+02	 3.2681e+02	-8.8428e+01	 5.9170e+06	 1.6237e+05	-3.6440e+01
 1.0029e+04	 3.1000e+02	 1.0724e+00	 3.6039e-02	 2.9525e+02	 3.2925e+02	-8.8075e+01	 1.4937e+07	 5.0200e+05	-2.9755e+01
 3.1737e+03	 3.1000e+02	 1.1029e+00	 4.3069e-02	 2.9525e+02	 3.3178e+02	-8.7764e+01	 3.9497e+07	 1.5424e+06	-2.5608e+01
 1.0043e+03	 3.1000e+02	 1.1385e+00	 4.3942e-02	 2.9525e+02	 3.3431e+02	-8.7790e+01	 1.2233e+08	 4.7215e+06	-2.5909e+01
 3.1783e+02	 3.1000e+02	 1.1639e+00	 3.7659e-02	 2.9525e+02	 3.3963e+02	-8.8147e+01	 4.5105e+08	 1.4594e+07	-3.0907e+01
 1.0058e+02	 3.1000e+02	 1.1896e+00	 3.3104e-02	 2.9524e+02	 3.4214e+02	-8.8406e+01	 1.6214e+09	 4.5121e+07	-3.5935e+01
 3.1829e+01	 3.1000e+02	 1.2110e+00	 3.4266e-02	 2.9524e+02	 3.4783e+02	-8.8379e+01	 4.9500e+09	 1.4007e+08	-3.5340e+01
 1.0072e+01	 3.1000e+02	 1.2307e+00	 4.1324e-02	 2.9525e+02	 3.5095e+02	-8.8077e+01	 1.2971e+10	 4.3553e+08	-2.9781e+01
 1.0000e+06	 3.4840e+02	 1.0027e+00	 1.9314e-02	 2.9525e+02	 3.5736e+02	-8.8897e+01	 2.7953e+05	 5.3841e+03	-5.1917e+01
 3.1646e+05	 3.4840e+02	 1.0170e+00	 1.9733e-02	 2.9525e+02	 3.5994e+02	-8.8888e+01	 8.6456e+05	 1.6774e+04	-5.1541e+01
 1.0014e+05	 3.4840e+02	 1.0320e+00	 2.3296e-02	 2.9524e+02	 3.6252e+02	-8.8707e+01	 2.3141e+06	 5.2238e+04	-4.4298e+01
 3.1691e+04	 3.4840e+02	 1.0503e+00	 2.8876e-02	 2.9525e+02	 3.6519e+02	-8.8425e+01	 5.8994e+06	 1.6219e+05	-3.6374e+01
 1.0029e+04	 3.4840e+02	 1.0736e+00	 3.6156e-02	 2.9525e+02	 3.6769e+02	-8.8071e+01	 1.4889e+07	 5.0139e+05	-2.9695e+01
 3.1737e+03	 3.4840e+02	 1.1043e+00	 4.3237e-02	 2.9525e+02	 3.7033e+02	-8.7758e+01	 3.9344e+07	 1.5404e+06	-2.5540e+01
 1.0043e+03	 3.4840e+02	 1.1401e+00	 4.4122e-02	 2.9525e+02	 3.7275e+02	-8.7784e+01	 1.2183e+08	 4.7148e+06	-2.5840e+01
 3.1783e+02	 3.4840e+02	 1.1656e+00	 3.8221e-02	 2.9525e+02	 3.7781e+02	-8.8122e+01	 4.4442e+08	 1.4573e+07	-3.0496e+01
 1.0058e+02	 3.4840e+02	 1.1903e+00	 3.6163e-02	 2.9525e+02	 3.8025e+02	-8.8260e+01	 1.4843e+09	 4.5096e+07	-3.2914e+01
 3.1829e+01	 3.4840e+02	 1.2125e+00	 3.3731e-02	 2.9525e+02	 3.8570e+02	-8.8407e+01	 5.0286e+09	 1.3989e+08	-3.5947e+01
 1.0072e+01	 3.4840e+02	 1.2324e+00	 4.1913e-02	 2.9525e+02	 3.8875e+02	-8.8052e+01	 1.2788e+10	 4.3493e+08	-2.9403e+01
 1.0000e+06	 3.8610e+02	 1.0038e+00	 1.9333e-02	 2.9525e+02	 3.9561e+02	-8.8897e+01	 2.7924e+05	 5.3784e+03	-5.1920e+01
 3.1646e+05	 3.8610e+02	 1.0182e+00	 1.9834e-02	 2.9525e+02	 3.9819e+02	-8.8884e+01	 8.6014e+05	 1.6755e+04	-5.1335e+01
 1.0014e+05	 3.8610e+02	 1.0331e+00	 2.3425e-02	 2.9525e+02	 4.0091e+02	-8.8701e+01	 2.3014e+06	 5.2185e+04	-4.4101e+01
 3.1691e+04	 3.8610e+02	 1.0515e+00	 2.8964e-02	 2.9525e+02	 4.0350e+02	-8.8422e+01	 5.8816e+06	 1.6201e+05	-3.6303e+01
 1.0029e+04	 3.8610e+02	 1.0748e+00	 3.6261e-02	 2.9525e+02	 4.0594e+02	-8.8068e+01	 1.4846e+07	 5.0083e+05	-2.9642e+01
 3.1737e+03	 3.8610e+02	 1.1055e+00	 4.3381e-02	 2.9525e+02	 4.0856e+02	-8.7753e+01	 3.9213e+07	 1.5387e+06	-2.5485e+01
