PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 70°C Start, 28.4.2026, 9:21
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 5.7665e+03	 0.0000e+00	 3.6792e+00	 4.5779e-01	 2.9199e+02	 3.6130e+01	-8.2907e+01	 6.8170e+05	 8.4821e+04	-8.0370e+00
 8.6498e+03	 0.0000e+00	 3.5685e+00	 4.0615e-01	 2.9199e+02	 3.8630e+01	-8.3507e+01	 5.1225e+05	 5.8302e+04	-8.7862e+00
 1.2975e+04	 0.0000e+00	 3.4753e+00	 3.5674e-01	 2.9200e+02	 4.1190e+01	-8.4139e+01	 3.8880e+05	 3.9910e+04	-9.7417e+00
 1.9462e+04	 0.0000e+00	 3.3972e+00	 3.1363e-01	 2.9199e+02	 4.3640e+01	-8.4725e+01	 2.9483e+05	 2.7218e+04	-1.0832e+01
 2.9193e+04	 0.0000e+00	 3.3298e+00	 2.7857e-01	 2.9200e+02	 4.6380e+01	-8.5218e+01	 2.2129e+05	 1.8513e+04	-1.1953e+01
 4.3789e+04	 0.0000e+00	 3.2698e+00	 2.5080e-01	 2.9200e+02	 4.9110e+01	-8.5614e+01	 1.6386e+05	 1.2568e+04	-1.3038e+01
 6.5684e+04	 0.0000e+00	 3.2149e+00	 2.2918e-01	 2.9201e+02	 5.1560e+01	-8.5922e+01	 1.1955e+05	 8.5220e+03	-1.4028e+01
 9.8526e+04	 0.0000e+00	 3.1645e+00	 2.1113e-01	 2.9201e+02	 5.4000e+01	-8.6183e+01	 8.6511e+04	 5.7719e+03	-1.4988e+01
 1.4779e+05	 0.0000e+00	 3.1159e+00	 1.9764e-01	 2.9201e+02	 5.6690e+01	-8.6371e+01	 6.1611e+04	 3.9079e+03	-1.5766e+01
 2.2168e+05	 0.0000e+00	 3.0694e+00	 1.8661e-01	 2.9201e+02	 5.9130e+01	-8.6521e+01	 4.3501e+04	 2.6447e+03	-1.6448e+01
 3.3253e+05	 0.0000e+00	 3.0252e+00	 1.7750e-01	 2.9201e+02	 6.1920e+01	-8.6642e+01	 3.0488e+04	 1.7889e+03	-1.7043e+01
 4.9879e+05	 0.0000e+00	 2.9828e+00	 1.6978e-01	 2.9201e+02	 6.4630e+01	-8.6742e+01	 2.1250e+04	 1.2096e+03	-1.7569e+01
 7.4818e+05	 0.0000e+00	 2.9959e+00	 7.6986e-02	 2.9202e+02	 7.2470e+01	-8.8528e+01	 3.1243e+04	 8.0285e+02	-3.8915e+01
 9.0000e+05	 0.0000e+00	 2.9832e+00	 6.7611e-02	 2.9202e+02	 8.0190e+01	-8.8702e+01	 2.9574e+04	 6.7025e+02	-4.4123e+01
 1.0000e+02	 7.7500e+01	 5.3114e+00	 4.8095e-01	 2.9203e+02	 8.6780e+01	-8.4826e+01	 3.7417e+07	 3.3881e+06	-1.1044e+01
 1.5000e+02	 7.7500e+01	 5.1774e+00	 5.3480e-01	 2.9203e+02	 9.1530e+01	-8.4103e+01	 2.2433e+07	 2.3172e+06	-9.6810e+00
 2.2500e+02	 7.7500e+01	 5.0224e+00	 5.8281e-01	 2.9203e+02	 9.4020e+01	-8.3381e+01	 1.3723e+07	 1.5925e+06	-8.6175e+00
 3.3750e+02	 7.7500e+01	 4.8529e+00	 6.2065e-01	 2.9204e+02	 9.6660e+01	-8.2712e+01	 8.5910e+06	 1.0987e+06	-7.8191e+00
 5.0625e+02	 7.7500e+01	 4.6713e+00	 6.4439e-01	 2.9204e+02	 9.9140e+01	-8.2146e+01	 5.5164e+06	 7.6097e+05	-7.2491e+00
 7.5938e+02	 7.7500e+01	 4.4798e+00	 6.4876e-01	 2.9204e+02	 1.0156e+02	-8.1760e+01	 3.6528e+06	 5.2900e+05	-6.9052e+00
 1.1391e+03	 7.7500e+01	 4.2931e+00	 6.3460e-01	 2.9204e+02	 1.0425e+02	-8.1592e+01	 2.4895e+06	 3.6800e+05	-6.7650e+00
 1.7086e+03	 7.7500e+01	 4.1170e+00	 6.0316e-01	 2.9204e+02	 1.0669e+02	-8.1665e+01	 1.7462e+06	 2.5583e+05	-6.8256e+00
 2.5629e+03	 7.7500e+01	 3.9567e+00	 5.6152e-01	 2.9204e+02	 1.0947e+02	-8.1923e+01	 1.2505e+06	 1.7746e+05	-7.0464e+00
 3.8443e+03	 7.7500e+01	 3.8118e+00	 5.1418e-01	 2.9204e+02	 1.1206e+02	-8.2318e+01	 9.1041e+05	 1.2281e+05	-7.4133e+00
 5.7665e+03	 7.7500e+01	 3.6820e+00	 4.6311e-01	 2.9204e+02	 1.1450e+02	-8.2831e+01	 6.7386e+05	 8.4756e+04	-7.9506e+00
 8.6498e+03	 7.7500e+01	 3.5705e+00	 4.0942e-01	 2.9207e+02	 1.1713e+02	-8.3459e+01	 5.0816e+05	 5.8269e+04	-8.7209e+00
 1.2975e+04	 7.7500e+01	 3.4775e+00	 3.5879e-01	 2.9208e+02	 1.1975e+02	-8.4109e+01	 3.8658e+05	 3.9885e+04	-9.6924e+00
 1.9462e+04	 7.7500e+01	 3.4002e+00	 3.1537e-01	 2.9214e+02	 1.2244e+02	-8.4701e+01	 2.9320e+05	 2.7195e+04	-1.0781e+01
 2.9193e+04	 7.7500e+01	 3.3335e+00	 2.8036e-01	 2.9221e+02	 1.2500e+02	-8.5193e+01	 2.1987e+05	 1.8492e+04	-1.1890e+01
 4.3789e+04	 7.7500e+01	 3.2743e+00	 2.5288e-01	 2.9231e+02	 1.2767e+02	-8.5584e+01	 1.6251e+05	 1.2551e+04	-1.2948e+01
 6.5684e+04	 7.7500e+01	 3.2204e+00	 2.3156e-01	 2.9240e+02	 1.3013e+02	-8.5887e+01	 1.1832e+05	 8.5075e+03	-1.3908e+01
 9.8526e+04	 7.7500e+01	 3.1709e+00	 2.1378e-01	 2.9251e+02	 1.3256e+02	-8.6143e+01	 8.5439e+04	 5.7602e+03	-1.4833e+01
 1.4779e+05	 7.7500e+01	 3.1236e+00	 2.0050e-01	 2.9268e+02	 1.3517e+02	-8.6327e+01	 6.0730e+04	 3.8983e+03	-1.5579e+01
 2.2168e+05	 7.7500e+01	 3.0781e+00	 1.8970e-01	 2.9281e+02	 1.3770e+02	-8.6473e+01	 4.2793e+04	 2.6372e+03	-1.6226e+01
 3.3253e+05	 7.7500e+01	 3.0353e+00	 1.8086e-01	 2.9301e+02	 1.4039e+02	-8.6590e+01	 2.9923e+04	 1.7830e+03	-1.6783e+01
 4.9879e+05	 7.7500e+01	 2.9943e+00	 1.7357e-01	 2.9319e+02	 1.4300e+02	-8.6683e+01	 2.0787e+04	 1.2049e+03	-1.7252e+01
 7.4818e+05	 7.7500e+01	 3.0138e+00	 8.4815e-02	 2.9392e+02	 1.5113e+02	-8.8388e+01	 2.8359e+04	 7.9808e+02	-3.5534e+01
 9.0000e+05	 7.7500e+01	 3.0091e+00	 7.6112e-02	 2.9465e+02	 1.5875e+02	-8.8551e+01	 2.6271e+04	 6.6450e+02	-3.9535e+01
 1.0000e+02	 1.5610e+02	 5.4863e+00	 4.1516e-01	 2.9528e+02	 1.6552e+02	-8.5673e+01	 4.3346e+07	 3.2801e+06	-1.3215e+01
 1.5000e+02	 1.5610e+02	 5.4086e+00	 4.6559e-01	 2.9599e+02	 1.7122e+02	-8.5080e+01	 2.5768e+07	 2.2182e+06	-1.1617e+01
 2.2500e+02	 1.5610e+02	 5.2945e+00	 5.2364e-01	 2.9620e+02	 1.7370e+02	-8.4352e+01	 1.5274e+07	 1.5106e+06	-1.0111e+01
 3.3750e+02	 1.5610e+02	 5.1622e+00	 5.8005e-01	 2.9648e+02	 1.7614e+02	-8.3589e+01	 9.1924e+06	 1.0329e+06	-8.8995e+00
 5.0625e+02	 1.5610e+02	 5.0124e+00	 6.3026e-01	 2.9681e+02	 1.7883e+02	-8.2833e+01	 5.6400e+06	 7.0918e+05	-7.9529e+00
 7.5938e+02	 1.5610e+02	 4.8466e+00	 6.6961e-01	 2.9703e+02	 1.8131e+02	-8.2134e+01	 3.5391e+06	 4.8896e+05	-7.2380e+00
 1.1391e+03	 1.5610e+02	 4.6680e+00	 6.9372e-01	 2.9742e+02	 1.8394e+02	-8.1547e+01	 2.2774e+06	 3.3845e+05	-6.7290e+00
 1.7086e+03	 1.5610e+02	 4.4802e+00	 6.9661e-01	 2.9764e+02	 1.8650e+02	-8.1162e+01	 1.5120e+06	 2.3509e+05	-6.4315e+00
 2.5629e+03	 1.5610e+02	 4.2960e+00	 6.8043e-01	 2.9787e+02	 1.8894e+02	-8.1000e+01	 1.0319e+06	 1.6345e+05	-6.3137e+00
 3.8443e+03	 1.5610e+02	 4.1227e+00	 6.4656e-01	 2.9827e+02	 1.9156e+02	-8.1087e+01	 7.2399e+05	 1.1354e+05	-6.3763e+00
 5.7665e+03	 1.5610e+02	 3.9640e+00	 6.0068e-01	 2.9848e+02	 1.9406e+02	-8.1383e+01	 5.1953e+05	 7.8727e+04	-6.5991e+00
 8.6498e+03	 1.5610e+02	 3.8217e+00	 5.4698e-01	 2.9882e+02	 1.9670e+02	-8.1855e+01	 3.8036e+05	 5.4438e+04	-6.9870e+00
 1.2975e+04	 1.5610e+02	 3.6981e+00	 4.9005e-01	 2.9902e+02	 1.9925e+02	-8.2451e+01	 2.8303e+05	 3.7506e+04	-7.5463e+00
 1.9462e+04	 1.5610e+02	 3.5930e+00	 4.3242e-01	 2.9940e+02	 2.0197e+02	-8.3137e+01	 2.1384e+05	 2.5735e+04	-8.3091e+00
 2.9193e+04	 1.5610e+02	 3.5064e+00	 3.8117e-01	 2.9961e+02	 2.0456e+02	-8.3796e+01	 1.6172e+05	 1.7580e+04	-9.1992e+00
 4.3789e+04	 1.5610e+02	 3.4321e+00	 3.3769e-01	 2.9991e+02	 2.0736e+02	-8.4381e+01	 1.2170e+05	 1.1974e+04	-1.0163e+01
 6.5684e+04	 1.5610e+02	 3.3669e+00	 3.0264e-01	 3.0017e+02	 2.0981e+02	-8.4864e+01	 9.0528e+04	 8.1372e+03	-1.1125e+01
 9.8526e+04	 1.5610e+02	 3.3071e+00	 2.7461e-01	 3.0037e+02	 2.1225e+02	-8.5253e+01	 6.6512e+04	 5.5230e+03	-1.2043e+01
 1.4779e+05	 1.5610e+02	 3.2517e+00	 2.5267e-01	 3.0068e+02	 2.1494e+02	-8.5557e+01	 4.8191e+04	 3.7447e+03	-1.2869e+01
 2.2168e+05	 1.5610e+02	 3.2031e+00	 2.3652e-01	 3.0113e+02	 2.1989e+02	-8.5777e+01	 3.4322e+04	 2.5343e+03	-1.3543e+01
 3.3253e+05	 1.5610e+02	 3.1549e+00	 2.2163e-01	 3.0143e+02	 2.2250e+02	-8.5982e+01	 2.4419e+04	 1.7154e+03	-1.4235e+01
 4.9879e+05	 1.5610e+02	 3.1072e+00	 2.0976e-01	 3.0162e+02	 2.2506e+02	-8.6138e+01	 1.7200e+04	 1.1611e+03	-1.4813e+01
 7.4818e+05	 1.5610e+02	 3.1214e+00	 1.1557e-01	 3.0243e+02	 2.3288e+02	-8.7880e+01	 2.0812e+04	 7.7057e+02	-2.7008e+01
 9.0000e+05	 1.5610e+02	 3.1141e+00	 1.0585e-01	 3.0314e+02	 2.4050e+02	-8.8053e+01	 1.8890e+04	 6.4209e+02	-2.9419e+01
 1.0000e+02	 2.3780e+02	 5.7854e+00	 2.4584e-01	 3.0374e+02	 2.4702e+02	-8.7567e+01	 7.3200e+07	 3.1106e+06	-2.3533e+01
 1.5000e+02	 2.3780e+02	 5.7368e+00	 2.8841e-01	 3.0392e+02	 2.4958e+02	-8.7122e+01	 4.1598e+07	 2.0913e+06	-1.9891e+01
 2.2500e+02	 2.3780e+02	 5.6791e+00	 3.3829e-01	 3.0427e+02	 2.5214e+02	-8.6591e+01	 2.3642e+07	 1.4083e+06	-1.6787e+01
 3.3750e+02	 2.3780e+02	 5.6050e+00	 4.0125e-01	 3.0445e+02	 2.5463e+02	-8.5905e+01	 1.3289e+07	 9.5130e+05	-1.3969e+01
 5.0625e+02	 2.3780e+02	 5.5106e+00	 4.7334e-01	 3.0471e+02	 2.5739e+02	-8.5091e+01	 7.5099e+06	 6.4507e+05	-1.1642e+01
 7.5938e+02	 2.3780e+02	 5.3911e+00	 5.5100e-01	 3.0489e+02	 2.5988e+02	-8.4164e+01	 4.3009e+06	 4.3958e+05	-9.7841e+00
 1.1391e+03	 2.3780e+02	 5.2440e+00	 6.2800e-01	 3.0519e+02	 2.6244e+02	-8.3171e+01	 2.5157e+06	 3.0127e+05	-8.3503e+00
 1.7086e+03	 2.3780e+02	 5.0683e+00	 6.9592e-01	 3.0535e+02	 2.6500e+02	-8.2182e+01	 1.5135e+06	 2.0781e+05	-7.2829e+00
 2.5629e+03	 2.3780e+02	 4.8838e+00	 7.4519e-01	 3.0578e+02	 2.7006e+02	-8.1324e+01	 9.4226e+05	 1.4378e+05	-6.5537e+00
 3.8443e+03	 2.3780e+02	 4.6658e+00	 7.7087e-01	 3.0600e+02	 2.7250e+02	-8.0619e+01	 6.0724e+05	 1.0033e+05	-6.0527e+00
 5.7665e+03	 2.3780e+02	 4.4415e+00	 7.6383e-01	 3.0624e+02	 2.7519e+02	-8.0242e+01	 4.0856e+05	 7.0263e+04	-5.8148e+00
 8.6498e+03	 2.3780e+02	 4.2304e+00	 7.2865e-01	 3.0642e+02	 2.7763e+02	-8.0227e+01	 2.8553e+05	 4.9179e+04	-5.8059e+00
 1.2975e+04	 2.3780e+02	 4.0395e+00	 6.7140e-01	 3.0662e+02	 2.8019e+02	-8.0563e+01	 2.0658e+05	 3.4336e+04	-6.0165e+00
 1.9462e+04	 2.3780e+02	 3.8745e+00	 6.0182e-01	 3.0688e+02	 2.8281e+02	-8.1171e+01	 1.5364e+05	 2.3865e+04	-6.4380e+00
 2.9193e+04	 2.3780e+02	 3.7367e+00	 5.2822e-01	 3.0704e+02	 2.8538e+02	-8.1954e+01	 1.1670e+05	 1.6497e+04	-7.0741e+00
 4.3789e+04	 2.3780e+02	 3.6241e+00	 4.6060e-01	 3.0733e+02	 2.8813e+02	-8.2757e+01	 8.9223e+04	 1.1340e+04	-7.8682e+00
 6.5684e+04	 2.3780e+02	 3.5315e+00	 4.0169e-01	 3.0750e+02	 2.9056e+02	-8.3511e+01	 6.8206e+04	 7.7580e+03	-8.7917e+00
 9.8526e+04	 2.3780e+02	 3.4524e+00	 3.5406e-01	 3.0767e+02	 2.9316e+02	-8.4145e+01	 5.1588e+04	 5.2906e+03	-9.7509e+00
 1.4779e+05	 2.3780e+02	 3.3828e+00	 3.1694e-01	 3.0796e+02	 2.9588e+02	-8.4648e+01	 3.8420e+04	 3.5995e+03	-1.0674e+01
 2.2168e+05	 2.3780e+02	 3.3190e+00	 2.8763e-01	 3.0820e+02	 2.9869e+02	-8.5047e+01	 2.8223e+04	 2.4458e+03	-1.1539e+01
 3.3253e+05	 2.3780e+02	 3.2600e+00	 2.6460e-01	 3.0837e+02	 3.0113e+02	-8.5360e+01	 2.0453e+04	 1.6601e+03	-1.2320e+01
 4.9879e+05	 2.3780e+02	 3.2035e+00	 2.4646e-01	 3.0865e+02	 3.0395e+02	-8.5601e+01	 1.4639e+04	 1.1262e+03	-1.2998e+01
 7.4818e+05	 2.3780e+02	 3.2126e+00	 1.4807e-01	 3.0924e+02	 3.1181e+02	-8.7361e+01	 1.6244e+04	 7.4870e+02	-2.1696e+01
 9.0000e+05	 2.3780e+02	 3.2015e+00	 1.3672e-01	 3.0985e+02	 3.1966e+02	-8.7555e+01	 1.4625e+04	 6.2456e+02	-2.3416e+01
 1.0000e+02	 3.1710e+02	 5.9170e+00	 1.8935e-01	 3.1048e+02	 3.2664e+02	-8.8167e+01	 9.5038e+07	 3.0414e+06	-3.1248e+01
 1.5000e+02	 3.1710e+02	 5.8796e+00	 2.0962e-01	 3.1067e+02	 3.2910e+02	-8.7958e+01	 5.7231e+07	 2.0405e+06	-2.8048e+01
 2.2500e+02	 3.1710e+02	 5.8414e+00	 2.3837e-01	 3.1093e+02	 3.3189e+02	-8.7663e+01	 3.3553e+07	 1.3692e+06	-2.4505e+01
 3.3750e+02	 3.1710e+02	 5.7962e+00	 2.7748e-01	 3.1109e+02	 3.3431e+02	-8.7259e+01	 1.9216e+07	 9.1993e+05	-2.0889e+01
 5.0625e+02	 3.1710e+02	 5.7407e+00	 3.2938e-01	 3.1137e+02	 3.3702e+02	-8.6716e+01	 1.0792e+07	 6.1921e+05	-1.7429e+01
 7.5938e+02	 3.1710e+02	 5.6714e+00	 3.9499e-01	 3.1153e+02	 3.3956e+02	-8.6016e+01	 5.9996e+06	 4.1785e+05	-1.4358e+01
 1.1391e+03	 3.1710e+02	 5.5797e+00	 4.7489e-01	 3.1169e+02	 3.4202e+02	-8.5135e+01	 3.3268e+06	 2.8315e+05	-1.1749e+01
 1.7086e+03	 3.1710e+02	 5.4601e+00	 5.6430e-01	 3.1196e+02	 3.4463e+02	-8.4099e+01	 1.8665e+06	 1.9290e+05	-9.6759e+00
 2.5629e+03	 3.1710e+02	 5.3059e+00	 6.5596e-01	 3.1212e+02	 3.4719e+02	-8.2952e+01	 1.0704e+06	 1.3234e+05	-8.0888e+00
 3.8443e+03	 3.1710e+02	 5.1159e+00	 7.3829e-01	 3.1237e+02	 3.4988e+02	-8.1788e+01	 6.3404e+05	 9.1501e+04	-6.9294e+00
 5.7665e+03	 3.1710e+02	 4.8936e+00	 7.9722e-01	 3.1253e+02	 3.5231e+02	-8.0747e+01	 3.9145e+05	 6.3771e+04	-6.1384e+00
 8.6498e+03	 3.1710e+02	 4.6661e+00	 8.2180e-01	 3.1297e+02	 3.5738e+02	-8.0011e+01	 2.5316e+05	 4.4587e+04	-5.6779e+00
 1.2975e+04	 3.1710e+02	 4.4207e+00	 8.0553e-01	 3.1314e+02	 3.5988e+02	-7.9673e+01	 1.7218e+05	 3.1375e+04	-5.4880e+00
 1.9462e+04	 3.1710e+02	 4.1960e+00	 7.5559e-01	 3.1342e+02	 3.6263e+02	-7.9792e+01	 1.2238e+05	 2.2037e+04	-5.5533e+00
 2.9193e+04	 3.1710e+02	 3.9987e+00	 6.8171e-01	 3.1358e+02	 3.6506e+02	-8.0325e+01	 9.0425e+04	 1.5416e+04	-5.8657e+00
 4.3789e+04	 3.1710e+02	 3.8363e+00	 5.9883e-01	 3.1383e+02	 3.6775e+02	-8.1128e+01	 6.8628e+04	 1.0712e+04	-6.4064e+00
 6.5684e+04	 3.1710e+02	 3.7047e+00	 5.1904e-01	 3.1402e+02	 3.7019e+02	-8.2025e+01	 5.2785e+04	 7.3953e+03	-7.1376e+00
 9.8526e+04	 3.1710e+02	 3.5985e+00	 4.4929e-01	 3.1419e+02	 3.7269e+02	-8.2883e+01	 4.0653e+04	 5.0756e+03	-8.0093e+00
 1.4779e+05	 3.1710e+02	 3.5105e+00	 3.9301e-01	 3.1443e+02	 3.7539e+02	-8.3612e+01	 3.0983e+04	 3.4686e+03	-8.9325e+00
 2.2168e+05	 3.1710e+02	 3.4335e+00	 3.4855e-01	 3.1463e+02	 3.7800e+02	-8.4203e+01	 2.3290e+04	 2.3643e+03	-9.8506e+00
 3.3253e+05	 3.1710e+02	 3.3642e+00	 3.1408e-01	 3.1487e+02	 3.8069e+02	-8.4666e+01	 1.7230e+04	 1.6086e+03	-1.0711e+01
 4.9879e+05	 3.1710e+02	 3.3000e+00	 2.8728e-01	 3.1503e+02	 3.8331e+02	-8.5025e+01	 1.2559e+04	 1.0933e+03	-1.1487e+01
 7.4818e+05	 3.1710e+02	 3.3017e+00	 1.8125e-01	 3.1572e+02	 3.9117e+02	-8.6858e+01	 1.3270e+04	 7.2848e+02	-1.8216e+01
 9.0000e+05	 3.1710e+02	 3.2881e+00	 1.6698e-01	 3.1633e+02	 3.9881e+02	-8.7093e+01	 1.1975e+04	 6.0812e+02	-1.9692e+01
 1.0000e+02	 3.9610e+02	 6.0196e+00	 1.7271e-01	 3.1686e+02	 4.0547e+02	-8.8357e+01	 1.0420e+08	 2.9895e+06	-3.4854e+01
 1.5000e+02	 3.9610e+02	 5.9882e+00	 1.8010e-01	 3.1709e+02	 4.0819e+02	-8.8277e+01	 6.6614e+07	 2.0035e+06	-3.3250e+01
 2.2500e+02	 3.9610e+02	 5.9528e+00	 1.9495e-01	 3.1725e+02	 4.1063e+02	-8.8124e+01	 4.1027e+07	 1.3436e+06	-3.0535e+01
 3.3750e+02	 3.9610e+02	 5.9162e+00	 2.1659e-01	 3.1745e+02	 4.1306e+02	-8.7903e+01	 2.4618e+07	 9.0127e+05	-2.7315e+01
 5.0625e+02	 3.9610e+02	 5.8754e+00	 2.4757e-01	 3.1770e+02	 4.1570e+02	-8.7587e+01	 1.4359e+07	 6.0501e+05	-2.3733e+01
 7.5938e+02	 3.9610e+02	 5.8282e+00	 2.8995e-01	 3.1786e+02	 4.1825e+02	-8.7152e+01	 8.1732e+06	 4.0661e+05	-2.0101e+01
 1.1391e+03	 3.9610e+02	 5.7703e+00	 3.4668e-01	 3.1814e+02	 4.2094e+02	-8.6562e+01	 4.5571e+06	 2.7379e+05	-1.6644e+01
 1.7086e+03	 3.9610e+02	 5.6974e+00	 4.1921e-01	 3.1830e+02	 4.2352e+02	-8.5792e+01	 2.5124e+06	 1.8487e+05	-1.3591e+01
 2.5629e+03	 3.9610e+02	 5.6000e+00	 5.0803e-01	 3.1854e+02	 4.2622e+02	-8.4816e+01	 1.3821e+06	 1.2539e+05	-1.1023e+01
 3.8443e+03	 3.9610e+02	 5.4702e+00	 6.0823e-01	 3.1874e+02	 4.2875e+02	-8.3655e+01	 7.6963e+05	 8.5574e+04	-8.9937e+00
 5.7665e+03	 3.9610e+02	 5.2983e+00	 7.1045e-01	 3.1889e+02	 4.3119e+02	-8.2363e+01	 4.3926e+05	 5.8900e+04	-7.4577e+00
 8.6498e+03	 3.9610e+02	 5.0846e+00	 7.9752e-01	 3.1914e+02	 4.3388e+02	-8.1086e+01	 2.6087e+05	 4.0917e+04	-6.3755e+00
 1.2975e+04	 3.9610e+02	 4.8353e+00	 8.5124e-01	 3.1931e+02	 4.3631e+02	-8.0016e+01	 1.6294e+05	 2.8685e+04	-5.6803e+00
 1.9462e+04	 3.9610e+02	 4.5714e+00	 8.5822e-01	 3.1958e+02	 4.3897e+02	-7.9367e+01	 1.0774e+05	 2.0227e+04	-5.3266e+00
 2.9193e+04	 3.9610e+02	 4.3170e+00	 8.1712e-01	 3.1974e+02	 4.4144e+02	-7.9282e+01	 7.5441e+04	 1.4279e+04	-5.2832e+00
 4.3789e+04	 3.9610e+02	 4.0947e+00	 7.4272e-01	 3.1991e+02	 4.4400e+02	-7.9719e+01	 5.5332e+04	 1.0036e+04	-5.5131e+00
 6.5684e+04	 3.9610e+02	 3.9115e+00	 6.5358e-01	 3.2018e+02	 4.4663e+02	-8.0514e+01	 4.1919e+04	 7.0043e+03	-5.9847e+00
 9.8526e+04	 3.9610e+02	 3.7658e+00	 5.6457e-01	 3.2034e+02	 4.4913e+02	-8.1474e+01	 3.2352e+04	 4.8502e+03	-6.6702e+00
 1.4779e+05	 3.9610e+02	 3.6479e+00	 4.8705e-01	 3.2058e+02	 4.5174e+02	-8.2395e+01	 2.5001e+04	 3.3380e+03	-7.4898e+00
 2.2168e+05	 3.9610e+02	 3.5520e+00	 4.2344e-01	 3.2078e+02	 4.5431e+02	-8.3202e+01	 1.9171e+04	 2.2854e+03	-8.3885e+00
 3.3253e+05	 3.9610e+02	 3.4694e+00	 3.7334e-01	 3.2094e+02	 4.5675e+02	-8.3858e+01	 1.4496e+04	 1.5599e+03	-9.2930e+00
 4.9879e+05	 3.9610e+02	 3.3955e+00	 3.3489e-01	 3.2118e+02	 4.5931e+02	-8.4367e+01	 1.0773e+04	 1.0626e+03	-1.0139e+01
 7.4818e+05	 3.9610e+02	 3.3896e+00	 2.2010e-01	 3.2179e+02	 4.6694e+02	-8.6285e+01	 1.0928e+04	 7.0959e+02	-1.5400e+01
 9.0000e+05	 3.9610e+02	 3.3721e+00	 2.0726e-01	 3.2240e+02	 4.7463e+02	-8.6483e+01	 9.6475e+03	 5.9297e+02	-1.6270e+01
 1.0000e+02	 4.7190e+02	 6.1170e+00	 1.7832e-01	 3.2308e+02	 4.8289e+02	-8.8330e+01	 1.0092e+08	 2.9419e+06	-3.4304e+01
 1.5000e+02	 4.7190e+02	 6.0826e+00	 1.7714e-01	 3.2325e+02	 4.8539e+02	-8.8332e+01	 6.7726e+07	 1.9724e+06	-3.4337e+01
 2.2500e+02	 4.7190e+02	 6.0485e+00	 1.8069e-01	 3.2348e+02	 4.8789e+02	-8.8289e+01	 4.4265e+07	 1.3223e+06	-3.3475e+01
 3.3750e+02	 4.7190e+02	 6.0147e+00	 1.9033e-01	 3.2369e+02	 4.9052e+02	-8.8188e+01	 2.8015e+07	 8.8650e+05	-3.1602e+01
 5.0625e+02	 4.7190e+02	 5.9790e+00	 2.0730e-01	 3.2393e+02	 4.9333e+02	-8.8014e+01	 1.7147e+07	 5.9453e+05	-2.8842e+01
