PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 45 µm, 21.4.2026, 9:32
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 3.1691e+04	 7.6400e+01	 1.2697e+00	 2.2453e-02	 2.9467e+02	 9.8550e+01	-8.8987e+01	 2.5291e+06	 4.4724e+04	-5.6548e+01
 1.0029e+04	 7.6400e+01	 1.2870e+00	 2.6898e-02	 2.9469e+02	 1.0113e+02	-8.8803e+01	 6.6711e+06	 1.3942e+05	-4.7849e+01
 3.1737e+03	 7.6400e+01	 1.3087e+00	 3.2158e-02	 2.9469e+02	 1.0355e+02	-8.8592e+01	 1.7633e+07	 4.3328e+05	-4.0696e+01
 1.0043e+03	 7.6400e+01	 1.3357e+00	 3.4936e-02	 2.9470e+02	 1.0616e+02	-8.8502e+01	 5.1288e+07	 1.3415e+06	-3.8232e+01
 3.1783e+02	 7.6400e+01	 1.3633e+00	 2.9800e-02	 2.9470e+02	 1.0861e+02	-8.8748e+01	 1.9000e+08	 4.1533e+06	-4.5747e+01
 1.0058e+02	 7.6400e+01	 1.3852e+00	 2.0738e-02	 2.9471e+02	 1.1144e+02	-8.9142e+01	 8.6277e+08	 1.2917e+07	-6.6792e+01
 3.1829e+01	 7.6400e+01	 1.3944e+00	 1.7301e-02	 2.9471e+02	 1.1430e+02	-8.9289e+01	 3.2680e+09	 4.0549e+07	-8.0594e+01
 1.0072e+01	 7.6400e+01	 1.4016e+00	 2.4411e-02	 2.9470e+02	 1.1730e+02	-8.9002e+01	 7.3190e+09	 1.2747e+08	-5.7418e+01
 1.0000e+06	 1.1460e+02	 1.3440e+00	-3.4931e-02	 2.9469e+02	 1.2643e+02	-9.1489e+01	-5.1518e+04	 1.3389e+03	 3.8477e+01
 3.1646e+05	 1.1460e+02	 1.2419e+00	 1.6261e-02	 2.9468e+02	 1.3136e+02	-8.9250e+01	 3.4970e+05	 4.5790e+03	-7.6370e+01
 1.0014e+05	 1.1460e+02	 1.2544e+00	 1.8918e-02	 2.9469e+02	 1.3393e+02	-8.9136e+01	 9.4987e+05	 1.4326e+04	-6.6305e+01
 3.1691e+04	 1.1460e+02	 1.2688e+00	 2.2236e-02	 2.9468e+02	 1.3636e+02	-8.8996e+01	 2.5538e+06	 4.4753e+04	-5.7063e+01
 1.0029e+04	 1.1460e+02	 1.2862e+00	 2.6721e-02	 2.9468e+02	 1.3925e+02	-8.8810e+01	 6.7153e+06	 1.3951e+05	-4.8134e+01
 3.1737e+03	 1.1460e+02	 1.3078e+00	 3.2059e-02	 2.9468e+02	 1.4174e+02	-8.8596e+01	 1.7687e+07	 4.3358e+05	-4.0793e+01
 1.0043e+03	 1.1460e+02	 1.3348e+00	 3.5228e-02	 2.9467e+02	 1.4449e+02	-8.8488e+01	 5.0863e+07	 1.3423e+06	-3.7891e+01
 3.1783e+02	 1.1460e+02	 1.3629e+00	 3.0310e-02	 2.9467e+02	 1.4693e+02	-8.8726e+01	 1.8681e+08	 4.1546e+06	-4.4964e+01
 1.0058e+02	 1.1460e+02	 1.3853e+00	 2.1191e-02	 2.9468e+02	 1.4977e+02	-8.9124e+01	 8.4433e+08	 1.2916e+07	-6.5372e+01
 3.1829e+01	 1.1460e+02	 1.3946e+00	 1.7323e-02	 2.9467e+02	 1.5263e+02	-8.9288e+01	 3.2638e+09	 4.0541e+07	-8.0506e+01
 1.0072e+01	 1.1460e+02	 1.4021e+00	 2.4800e-02	 2.9467e+02	 1.5561e+02	-8.8987e+01	 7.2043e+09	 1.2743e+08	-5.6537e+01
 1.0000e+06	 1.5290e+02	 1.3591e+00	-7.1121e-02	 2.9472e+02	 1.6499e+02	-9.2995e+01	-2.5303e+04	 1.3240e+03	 1.9110e+01
 3.1646e+05	 1.5290e+02	 1.2437e+00	 1.6442e-02	 2.9472e+02	 1.7005e+02	-8.9243e+01	 3.4587e+05	 4.5722e+03	-7.5646e+01
 1.0014e+05	 1.5290e+02	 1.2567e+00	 1.9211e-02	 2.9473e+02	 1.7261e+02	-8.9124e+01	 9.3537e+05	 1.4299e+04	-6.5416e+01
 3.1691e+04	 1.5290e+02	 1.2717e+00	 2.2660e-02	 2.9473e+02	 1.7538e+02	-8.8979e+01	 2.5059e+06	 4.4654e+04	-5.6118e+01
 1.0029e+04	 1.5290e+02	 1.2896e+00	 2.7320e-02	 2.9474e+02	 1.7799e+02	-8.8786e+01	 6.5681e+06	 1.3914e+05	-4.7204e+01
 3.1737e+03	 1.5290e+02	 1.3119e+00	 3.2690e-02	 2.9474e+02	 1.8072e+02	-8.8573e+01	 1.7345e+07	 4.3221e+05	-4.0132e+01
 1.0043e+03	 1.5290e+02	 1.3397e+00	 3.5254e-02	 2.9475e+02	 1.8330e+02	-8.8493e+01	 5.0826e+07	 1.3374e+06	-3.8003e+01
 3.1783e+02	 1.5290e+02	 1.3673e+00	 2.9276e-02	 2.9474e+02	 1.8596e+02	-8.8773e+01	 1.9340e+08	 4.1411e+06	-4.6704e+01
 1.0058e+02	 1.5290e+02	 1.3885e+00	 2.0096e-02	 2.9474e+02	 1.8869e+02	-8.9171e+01	 8.9033e+08	 1.2887e+07	-6.9090e+01
 3.1829e+01	 1.5290e+02	 1.3972e+00	 1.7017e-02	 2.9473e+02	 1.9157e+02	-8.9302e+01	 3.3225e+09	 4.0466e+07	-8.2106e+01
 1.0072e+01	 1.5290e+02	 1.4045e+00	 2.4430e-02	 2.9474e+02	 1.9461e+02	-8.9004e+01	 7.3134e+09	 1.2721e+08	-5.7491e+01
 1.0000e+06	 1.9190e+02	 1.3510e+00	-5.3622e-02	 2.9476e+02	 2.0355e+02	-9.2273e+01	-3.3560e+04	 1.3320e+03	 2.5195e+01
 3.1646e+05	 1.9190e+02	 1.2441e+00	 1.6480e-02	 2.9476e+02	 2.0869e+02	-8.9241e+01	 3.4506e+05	 4.5710e+03	-7.5489e+01
 1.0014e+05	 1.9190e+02	 1.2567e+00	 1.9255e-02	 2.9476e+02	 2.1155e+02	-8.9122e+01	 9.3326e+05	 1.4299e+04	-6.5268e+01
 3.1691e+04	 1.9190e+02	 1.2714e+00	 2.2613e-02	 2.9475e+02	 2.1405e+02	-8.8981e+01	 2.5111e+06	 4.4664e+04	-5.6222e+01
 1.0029e+04	 1.9190e+02	 1.2889e+00	 2.7181e-02	 2.9474e+02	 2.1691e+02	-8.8792e+01	 6.6017e+06	 1.3922e+05	-4.7421e+01
 3.1737e+03	 1.9190e+02	 1.3109e+00	 3.2476e-02	 2.9473e+02	 2.1936e+02	-8.8581e+01	 1.7460e+07	 4.3254e+05	-4.0365e+01
 1.0043e+03	 1.9190e+02	 1.3384e+00	 3.5177e-02	 2.9472e+02	 2.2193e+02	-8.8494e+01	 5.0937e+07	 1.3388e+06	-3.8048e+01
 3.1783e+02	 1.9190e+02	 1.3660e+00	 2.9488e-02	 2.9472e+02	 2.2449e+02	-8.8763e+01	 1.9201e+08	 4.1450e+06	-4.6323e+01
 1.0058e+02	 1.9190e+02	 1.3874e+00	 2.0298e-02	 2.9472e+02	 2.2730e+02	-8.9162e+01	 8.8148e+08	 1.2896e+07	-6.8352e+01
 3.1829e+01	 1.9190e+02	 1.3963e+00	 1.7017e-02	 2.9472e+02	 2.3019e+02	-8.9302e+01	 3.3226e+09	 4.0493e+07	-8.2054e+01
 1.0072e+01	 1.9190e+02	 1.4037e+00	 2.4454e-02	 2.9470e+02	 2.3336e+02	-8.9002e+01	 7.3062e+09	 1.2728e+08	-5.7401e+01
 1.0000e+06	 2.3060e+02	 1.3430e+00	-5.0892e-02	 2.9468e+02	 2.4268e+02	-9.2170e+01	-3.5361e+04	 1.3399e+03	 2.6390e+01
 3.1646e+05	 2.3060e+02	 1.2434e+00	 1.6387e-02	 2.9468e+02	 2.4772e+02	-8.9245e+01	 3.4701e+05	 4.5735e+03	-7.5874e+01
 1.0014e+05	 2.3060e+02	 1.2560e+00	 1.9121e-02	 2.9468e+02	 2.5030e+02	-8.9128e+01	 9.3978e+05	 1.4307e+04	-6.5687e+01
 3.1691e+04	 2.3060e+02	 1.2707e+00	 2.2485e-02	 2.9469e+02	 2.5274e+02	-8.8986e+01	 2.5254e+06	 4.4688e+04	-5.6512e+01
 1.0029e+04	 2.3060e+02	 1.2883e+00	 2.7048e-02	 2.9468e+02	 2.5536e+02	-8.8797e+01	 6.6342e+06	 1.3929e+05	-4.7630e+01
 3.1737e+03	 2.3060e+02	 1.3103e+00	 3.2436e-02	 2.9468e+02	 2.5782e+02	-8.8582e+01	 1.7481e+07	 4.3275e+05	-4.0396e+01
 1.0043e+03	 2.3060e+02	 1.3379e+00	 3.5223e-02	 2.9467e+02	 2.6039e+02	-8.8492e+01	 5.0871e+07	 1.3393e+06	-3.7984e+01
 3.1783e+02	 2.3060e+02	 1.3658e+00	 2.9608e-02	 2.9471e+02	 2.6293e+02	-8.8758e+01	 1.9124e+08	 4.1458e+06	-4.6129e+01
 1.0058e+02	 2.3060e+02	 1.3874e+00	 2.0352e-02	 2.9472e+02	 2.6586e+02	-8.9160e+01	 8.7913e+08	 1.2896e+07	-6.8169e+01
 3.1829e+01	 2.3060e+02	 1.3964e+00	 1.7264e-02	 2.9473e+02	 2.6869e+02	-8.9292e+01	 3.2750e+09	 4.0489e+07	-8.0886e+01
 1.0072e+01	 2.3060e+02	 1.4035e+00	 2.4313e-02	 2.9474e+02	 2.7174e+02	-8.9008e+01	 7.3487e+09	 1.2730e+08	-5.7727e+01
 1.0000e+06	 2.6900e+02	 1.3485e+00	-5.1804e-02	 2.9474e+02	 2.8105e+02	-9.2200e+01	-3.4738e+04	 1.3345e+03	 2.6031e+01
 3.1646e+05	 2.6900e+02	 1.2439e+00	 1.6493e-02	 2.9474e+02	 2.8613e+02	-8.9240e+01	 3.4479e+05	 4.5716e+03	-7.5420e+01
 1.0014e+05	 2.6900e+02	 1.2566e+00	 1.9211e-02	 2.9473e+02	 2.8868e+02	-8.9124e+01	 9.3539e+05	 1.4300e+04	-6.5410e+01
 3.1691e+04	 2.6900e+02	 1.2714e+00	 2.2593e-02	 2.9473e+02	 2.9127e+02	-8.8982e+01	 2.5134e+06	 4.4664e+04	-5.6273e+01
 1.0029e+04	 2.6900e+02	 1.2890e+00	 2.7194e-02	 2.9473e+02	 2.9386e+02	-8.8791e+01	 6.5985e+06	 1.3921e+05	-4.7401e+01
 3.1737e+03	 2.6900e+02	 1.3111e+00	 3.2546e-02	 2.9473e+02	 2.9630e+02	-8.8578e+01	 1.7422e+07	 4.3249e+05	-4.0284e+01
 1.0043e+03	 2.6900e+02	 1.3387e+00	 3.5210e-02	 2.9473e+02	 2.9893e+02	-8.8493e+01	 5.0889e+07	 1.3385e+06	-3.8020e+01
 3.1783e+02	 2.6900e+02	 1.3663e+00	 2.9472e-02	 2.9474e+02	 3.0136e+02	-8.8764e+01	 1.9212e+08	 4.1441e+06	-4.6359e+01
 1.0058e+02	 2.6900e+02	 1.3877e+00	 2.0301e-02	 2.9474e+02	 3.0413e+02	-8.9162e+01	 8.8137e+08	 1.2893e+07	-6.8358e+01
 3.1829e+01	 2.6900e+02	 1.3966e+00	 1.7271e-02	 2.9475e+02	 3.0703e+02	-8.9291e+01	 3.2736e+09	 4.0485e+07	-8.0860e+01
 1.0072e+01	 2.6900e+02	 1.4038e+00	 2.5316e-02	 2.9475e+02	 3.0999e+02	-8.8967e+01	 7.0573e+09	 1.2727e+08	-5.5451e+01
 1.0000e+06	 3.0720e+02	 1.3425e+00	-4.9861e-02	 2.9475e+02	 3.1886e+02	-9.2127e+01	-3.6092e+04	 1.3404e+03	 2.6925e+01
 3.1646e+05	 3.0720e+02	 1.2441e+00	 1.6521e-02	 2.9475e+02	 3.2405e+02	-8.9239e+01	 3.4422e+05	 4.5708e+03	-7.5307e+01
 1.0014e+05	 3.0720e+02	 1.2569e+00	 1.9249e-02	 2.9476e+02	 3.2661e+02	-8.9123e+01	 9.3352e+05	 1.4297e+04	-6.5293e+01
 3.1691e+04	 3.0720e+02	 1.2716e+00	 2.2662e-02	 2.9474e+02	 3.2928e+02	-8.8979e+01	 2.5057e+06	 4.4655e+04	-5.6113e+01
 1.0029e+04	 3.0720e+02	 1.2894e+00	 2.7260e-02	 2.9474e+02	 3.3186e+02	-8.8789e+01	 6.5825e+06	 1.3916e+05	-4.7302e+01
 3.1737e+03	 3.0720e+02	 1.3117e+00	 3.2556e-02	 2.9473e+02	 3.3455e+02	-8.8578e+01	 1.7417e+07	 4.3229e+05	-4.0290e+01
 1.0043e+03	 3.0720e+02	 1.3394e+00	 3.5135e-02	 2.9472e+02	 3.3711e+02	-8.8497e+01	 5.0997e+07	 1.3377e+06	-3.8122e+01
 3.1783e+02	 3.0720e+02	 1.3670e+00	 2.9201e-02	 2.9473e+02	 3.3955e+02	-8.8776e+01	 1.9390e+08	 4.1420e+06	-4.6814e+01
 1.0058e+02	 3.0720e+02	 1.3882e+00	 2.0001e-02	 2.9471e+02	 3.4232e+02	-8.9175e+01	 8.9458e+08	 1.2889e+07	-6.9406e+01
 3.1829e+01	 3.0720e+02	 1.3969e+00	 1.7071e-02	 2.9470e+02	 3.4530e+02	-8.9300e+01	 3.3120e+09	 4.0474e+07	-8.1830e+01
 1.0072e+01	 3.0720e+02	 1.4044e+00	 2.4911e-02	 2.9469e+02	 3.4824e+02	-8.8984e+01	 7.1720e+09	 1.2722e+08	-5.6375e+01
 1.0000e+06	 3.4550e+02	 1.3554e+00	-5.4741e-02	 2.9470e+02	 3.5711e+02	-9.2313e+01	-3.2874e+04	 1.3277e+03	 2.4760e+01
 3.1646e+05	 3.4550e+02	 1.2447e+00	 1.6614e-02	 2.9470e+02	 3.6230e+02	-8.9235e+01	 3.4228e+05	 4.5687e+03	-7.4919e+01
 1.0014e+05	 3.4550e+02	 1.2575e+00	 1.9342e-02	 2.9470e+02	 3.6486e+02	-8.9119e+01	 9.2906e+05	 1.4290e+04	-6.5016e+01
 3.1691e+04	 3.4550e+02	 1.2725e+00	 2.2814e-02	 2.9470e+02	 3.6752e+02	-8.8973e+01	 2.4891e+06	 4.4625e+04	-5.5777e+01
 1.0029e+04	 3.4550e+02	 1.2904e+00	 2.7437e-02	 2.9470e+02	 3.7013e+02	-8.8782e+01	 6.5400e+06	 1.3906e+05	-4.7031e+01
 3.1737e+03	 3.4550e+02	 1.3129e+00	 3.2733e-02	 2.9469e+02	 3.7255e+02	-8.8572e+01	 1.7323e+07	 4.3189e+05	-4.0109e+01
 1.0043e+03	 3.4550e+02	 1.3408e+00	 3.5063e-02	 2.9469e+02	 3.7511e+02	-8.8502e+01	 5.1102e+07	 1.3364e+06	-3.8238e+01
 3.1783e+02	 3.4550e+02	 1.3681e+00	 2.8749e-02	 2.9469e+02	 3.7755e+02	-8.8796e+01	 1.9695e+08	 4.1387e+06	-4.7588e+01
 1.0058e+02	 3.4550e+02	 1.3888e+00	 1.9750e-02	 2.9469e+02	 3.8025e+02	-8.9185e+01	 9.0592e+08	 1.2883e+07	-7.0317e+01
 3.1829e+01	 3.4550e+02	 1.3974e+00	 1.7110e-02	 2.9470e+02	 3.8313e+02	-8.9299e+01	 3.3046e+09	 4.0460e+07	-8.1676e+01
 1.0072e+01	 3.4550e+02	 1.4047e+00	 2.4864e-02	 2.9470e+02	 3.8611e+02	-8.8986e+01	 7.1856e+09	 1.2719e+08	-5.6494e+01
 1.0000e+06	 3.8340e+02	 1.3420e+00	-4.8791e-02	 2.9471e+02	 3.9543e+02	-9.2082e+01	-3.6883e+04	 1.3409e+03	 2.7506e+01
 3.1646e+05	 3.8340e+02	 1.2456e+00	 1.6771e-02	 2.9470e+02	 4.0061e+02	-8.9229e+01	 3.3908e+05	 4.5654e+03	-7.4272e+01
 1.0014e+05	 3.8340e+02	 1.2585e+00	 1.9532e-02	 2.9470e+02	 4.0324e+02	-8.9111e+01	 9.2004e+05	 1.4278e+04	-6.4437e+01
 3.1691e+04	 3.8340e+02	 1.2736e+00	 2.3012e-02	 2.9470e+02	 4.0599e+02	-8.8965e+01	 2.4676e+06	 4.4585e+04	-5.5345e+01
 1.0029e+04	 3.8340e+02	 1.2917e+00	 2.7710e-02	 2.9470e+02	 4.0861e+02	-8.8771e+01	 6.4755e+06	 1.3891e+05	-4.6616e+01
 3.1737e+03	 3.8340e+02	 1.3145e+00	 3.2878e-02	 2.9471e+02	 4.1122e+02	-8.8567e+01	 1.7247e+07	 4.3136e+05	-3.9981e+01
 1.0043e+03	 3.8340e+02	 1.3425e+00	 3.4895e-02	 2.9471e+02	 4.1380e+02	-8.8511e+01	 5.1348e+07	 1.3347e+06	-3.8472e+01
 3.1783e+02	 3.8340e+02	 1.3694e+00	 2.8233e-02	 2.9470e+02	 4.1646e+02	-8.8819e+01	 2.0055e+08	 4.1348e+06	-4.8502e+01
 1.0058e+02	 3.8340e+02	 1.3895e+00	 1.9274e-02	 2.9470e+02	 4.1919e+02	-8.9205e+01	 9.2832e+08	 1.2877e+07	-7.2093e+01
 3.1829e+01	 3.8340e+02	 1.3979e+00	 1.7003e-02	 2.9470e+02	 4.2207e+02	-8.9303e+01	 3.3253e+09	 4.0447e+07	-8.2214e+01
 1.0072e+01	 3.8340e+02	 1.4050e+00	 2.6025e-02	 2.9469e+02	 4.2511e+02	-8.8939e+01	 6.8652e+09	 1.2716e+08	-5.3987e+01
 1.0000e+06	 4.2240e+02	 1.3396e+00	-4.8625e-02	 2.9468e+02	 4.3386e+02	-9.2079e+01	-3.7009e+04	 1.3433e+03	 2.7550e+01
 3.1646e+05	 4.2240e+02	 1.2465e+00	 1.6953e-02	 2.9467e+02	 4.3893e+02	-8.9221e+01	 3.3543e+05	 4.5622e+03	-7.3525e+01
 1.0014e+05	 4.2240e+02	 1.2596e+00	 1.9742e-02	 2.9468e+02	 4.4149e+02	-8.9102e+01	 9.1023e+05	 1.4266e+04	-6.3804e+01
 3.1691e+04	 4.2240e+02	 1.2749e+00	 2.3277e-02	 2.9468e+02	 4.4422e+02	-8.8954e+01	 2.4395e+06	 4.4541e+04	-5.4771e+01
 1.0029e+04	 4.2240e+02	 1.2933e+00	 2.8001e-02	 2.9467e+02	 4.4680e+02	-8.8760e+01	 6.4084e+06	 1.3875e+05	-4.6188e+01
 3.1737e+03	 4.2240e+02	 1.3164e+00	 3.3128e-02	 2.9467e+02	 4.4946e+02	-8.8558e+01	 1.7116e+07	 4.3075e+05	-3.9736e+01
 1.0043e+03	 4.2240e+02	 1.3445e+00	 3.4692e-02	 2.9467e+02	 4.5205e+02	-8.8522e+01	 5.1650e+07	 1.3327e+06	-3.8757e+01
 3.1783e+02	 4.2240e+02	 1.3710e+00	 2.7476e-02	 2.9467e+02	 4.5449e+02	-8.8852e+01	 2.0607e+08	 4.1300e+06	-4.9897e+01
 1.0058e+02	 4.2240e+02	 1.3904e+00	 1.8711e-02	 2.9468e+02	 4.5732e+02	-8.9229e+01	 9.5624e+08	 1.2868e+07	-7.4309e+01
 3.1829e+01	 4.2240e+02	 1.3869e+00	 1.3761e-02	 2.9475e+02	 4.6088e+02	-8.9432e+01	 4.1087e+09	 4.0767e+07	-1.0078e+02
 1.0072e+01	 4.2240e+02	 1.4013e+00	 2.5610e-02	 2.9514e+02	 4.6386e+02	-8.8953e+01	 6.9764e+09	 1.2750e+08	-5.4717e+01
 1.0000e+06	 4.6110e+02	 1.3600e+00	-6.3389e-02	 2.9551e+02	 4.7286e+02	-9.2669e+01	-2.8389e+04	 1.3232e+03	 2.1455e+01
 3.1646e+05	 4.6110e+02	 1.2462e+00	 1.7269e-02	 2.9553e+02	 4.7530e+02	-8.9206e+01	 3.2931e+05	 4.5632e+03	-7.2166e+01
 1.0014e+05	 4.6110e+02	 1.2617e+00	 2.0484e-02	 2.9554e+02	 4.7822e+02	-8.9070e+01	 8.7725e+05	 1.4243e+04	-6.1592e+01
 3.1691e+04	 4.6110e+02	 1.2789e+00	 2.4310e-02	 2.9555e+02	 4.8068e+02	-8.8911e+01	 2.3359e+06	 4.4401e+04	-5.2608e+01
 1.0029e+04	 4.6110e+02	 1.2986e+00	 2.9388e-02	 2.9556e+02	 4.8346e+02	-8.8704e+01	 6.1058e+06	 1.3818e+05	-4.4186e+01
 3.1737e+03	 4.6110e+02	 1.3195e+00	 3.4306e-02	 2.9556e+02	 4.8593e+02	-8.8511e+01	 1.6529e+07	 4.2971e+05	-3.8464e+01
 1.0043e+03	 4.6110e+02	 1.3501e+00	 3.2712e-02	 2.9557e+02	 4.8849e+02	-8.8612e+01	 5.4776e+07	 1.3271e+06	-4.1273e+01
 3.1783e+02	 4.6110e+02	 1.3724e+00	 2.3311e-02	 2.9559e+02	 4.9105e+02	-8.9027e+01	 2.4290e+08	 4.1256e+06	-5.8875e+01
 1.0058e+02	 4.6110e+02	 1.3865e+00	 1.5345e-02	 2.9559e+02	 4.9375e+02	-8.9366e+01	 1.1660e+09	 1.2905e+07	-9.0351e+01
 3.1829e+01	 4.6110e+02	 1.3985e+00	 1.6626e-02	 2.9562e+02	 4.9707e+02	-8.9319e+01	 3.4007e+09	 4.0429e+07	-8.4115e+01
 1.0072e+01	 4.6110e+02	 1.4040e+00	 2.6050e-02	 2.9565e+02	 5.0018e+02	-8.8937e+01	 6.8586e+09	 1.2726e+08	-5.3895e+01
 1.0000e+06	 4.9740e+02	 1.3510e+00	-4.6352e-02	 2.9579e+02	 5.0930e+02	-9.1965e+01	-3.8824e+04	 1.3320e+03	 2.9147e+01
 3.1646e+05	 4.9740e+02	 1.2505e+00	 1.8916e-02	 2.9583e+02	 5.1180e+02	-8.9133e+01	 3.0062e+05	 4.5475e+03	-6.6106e+01
 1.0014e+05	 4.9740e+02	 1.2665e+00	 2.2639e-02	 2.9591e+02	 5.1449e+02	-8.8976e+01	 7.9376e+05	 1.4188e+04	-5.5945e+01
 3.1691e+04	 4.9740e+02	 1.2858e+00	 2.7055e-02	 2.9596e+02	 5.1699e+02	-8.8795e+01	 2.0988e+06	 4.4164e+04	-4.7523e+01
 1.0029e+04	 4.9740e+02	 1.3097e+00	 3.1827e-02	 2.9605e+02	 5.1974e+02	-8.8608e+01	 5.6380e+06	 1.3701e+05	-4.1150e+01
 3.1737e+03	 4.9740e+02	 1.3383e+00	 3.3308e-02	 2.9611e+02	 5.2224e+02	-8.8574e+01	 1.7024e+07	 4.2370e+05	-4.0178e+01
