PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 1st desorption, 21.4.2026, 14:21
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.1852e+05	 7.5880e+02	 3.1445e+00	 1.9254e-01	 2.8442e+02	 7.8363e+02	-8.6496e+01	 7.8863e+04	 4.8287e+03	-1.6332e+01
 7.9012e+04	 7.5880e+02	 3.1805e+00	 2.0490e-01	 2.8442e+02	 7.8607e+02	-8.6314e+01	 1.1116e+05	 7.1610e+03	-1.5522e+01
 5.2675e+04	 7.5880e+02	 3.2297e+00	 2.2039e-01	 2.8443e+02	 7.8869e+02	-8.6096e+01	 1.5502e+05	 1.0578e+04	-1.4655e+01
 3.5117e+04	 7.5880e+02	 3.2816e+00	 2.4066e-01	 2.8443e+02	 7.9144e+02	-8.5806e+01	 2.1294e+05	 1.5616e+04	-1.3636e+01
 2.3411e+04	 7.5880e+02	 3.3370e+00	 2.6751e-01	 2.8442e+02	 7.9407e+02	-8.5417e+01	 2.8735e+05	 2.3035e+04	-1.2474e+01
 1.5607e+04	 7.5880e+02	 3.3984e+00	 3.0345e-01	 2.8443e+02	 7.9657e+02	-8.4897e+01	 3.7997e+05	 3.3928e+04	-1.1199e+01
 1.0405e+04	 7.5880e+02	 3.4688e+00	 3.5096e-01	 2.8443e+02	 7.9929e+02	-8.4223e+01	 4.9280e+05	 4.9859e+04	-9.8839e+00
 6.9366e+03	 7.5880e+02	 3.5543e+00	 4.1195e-01	 2.8443e+02	 8.0182e+02	-8.3389e+01	 6.2976e+05	 7.2990e+04	-8.6280e+00
 4.6244e+03	 7.5880e+02	 3.6638e+00	 4.8491e-01	 2.8443e+02	 8.0469e+02	-8.2461e+01	 8.0251e+05	 1.0621e+05	-7.5556e+00
 3.0829e+03	 7.5880e+02	 3.8146e+00	 5.6078e-01	 2.8443e+02	 8.0713e+02	-8.1637e+01	 1.0409e+06	 1.5302e+05	-6.8024e+00
 2.0553e+03	 7.5880e+02	 3.9921e+00	 6.2351e-01	 2.8443e+02	 8.0965e+02	-8.1123e+01	 1.4043e+06	 2.1933e+05	-6.4026e+00
 1.3702e+03	 7.5880e+02	 4.1944e+00	 6.5627e-01	 2.8443e+02	 8.1225e+02	-8.1108e+01	 2.0013e+06	 3.1312e+05	-6.3913e+00
 9.1346e+02	 7.5880e+02	 4.4019e+00	 6.5156e-01	 2.8444e+02	 8.1475e+02	-8.1580e+01	 3.0236e+06	 4.4754e+05	-6.7560e+00
 6.0898e+02	 7.5880e+02	 4.5871e+00	 6.1939e-01	 2.8444e+02	 8.1738e+02	-8.2310e+01	 4.7710e+06	 6.4421e+05	-7.4059e+00
 4.0598e+02	 7.5880e+02	 4.7577e+00	 5.6482e-01	 2.8444e+02	 8.2007e+02	-8.3230e+01	 7.8478e+06	 9.3167e+05	-8.4234e+00
 2.7066e+02	 7.5880e+02	 4.9026e+00	 5.0188e-01	 2.8445e+02	 8.2263e+02	-8.4155e+01	 1.3248e+07	 1.3562e+06	-9.7685e+00
 1.8044e+02	 7.5880e+02	 5.0234e+00	 4.3826e-01	 2.8444e+02	 8.2515e+02	-8.5014e+01	 2.2757e+07	 1.9854e+06	-1.1462e+01
 1.2029e+02	 7.5880e+02	 5.1234e+00	 3.7863e-01	 2.8445e+02	 8.2794e+02	-8.5773e+01	 3.9511e+07	 2.9200e+06	-1.3531e+01
 1.0000e+02	 7.5880e+02	 5.1634e+00	 3.5355e-01	 2.8445e+02	 8.3047e+02	-8.6083e+01	 5.0900e+07	 3.4852e+06	-1.4604e+01
 9.0000e+05	 8.2770e+02	 2.9802e+00	 8.5634e-02	 2.8446e+02	 8.3975e+02	-8.8354e+01	 2.3350e+04	 6.7094e+02	-3.4801e+01
 6.0000e+05	 8.2770e+02	 2.9725e+00	 1.6414e-01	 2.8446e+02	 8.4246e+02	-8.6839e+01	 1.8273e+04	 1.0090e+03	-1.8109e+01
 4.0000e+05	 8.2770e+02	 3.0137e+00	 1.6941e-01	 2.8446e+02	 8.4500e+02	-8.6783e+01	 2.6557e+04	 1.4928e+03	-1.7789e+01
 2.6667e+05	 8.2770e+02	 3.0563e+00	 1.7579e-01	 2.8446e+02	 8.4750e+02	-8.6708e+01	 3.8390e+04	 2.2081e+03	-1.7386e+01
 1.7778e+05	 8.2770e+02	 3.1004e+00	 1.8358e-01	 2.8446e+02	 8.5010e+02	-8.6611e+01	 5.5141e+04	 3.2649e+03	-1.6889e+01
 1.1852e+05	 8.2770e+02	 3.1459e+00	 1.9306e-01	 2.8446e+02	 8.5263e+02	-8.6488e+01	 7.8649e+04	 4.8265e+03	-1.6295e+01
 7.9012e+04	 8.2770e+02	 3.1821e+00	 2.0548e-01	 2.8446e+02	 8.5507e+02	-8.6305e+01	 1.1084e+05	 7.1575e+03	-1.5486e+01
 5.2675e+04	 8.2770e+02	 3.2314e+00	 2.2102e-01	 2.8447e+02	 8.5769e+02	-8.6087e+01	 1.5457e+05	 1.0573e+04	-1.4620e+01
 3.5117e+04	 8.2770e+02	 3.2835e+00	 2.4153e-01	 2.8447e+02	 8.6044e+02	-8.5793e+01	 2.1217e+05	 1.5607e+04	-1.3594e+01
 2.3411e+04	 8.2770e+02	 3.3390e+00	 2.6857e-01	 2.8447e+02	 8.6294e+02	-8.5401e+01	 2.8621e+05	 2.3021e+04	-1.2433e+01
 1.5607e+04	 8.2770e+02	 3.4007e+00	 3.0484e-01	 2.8447e+02	 8.6544e+02	-8.4878e+01	 3.7824e+05	 3.3906e+04	-1.1155e+01
 1.0405e+04	 8.2770e+02	 3.4715e+00	 3.5269e-01	 2.8447e+02	 8.6819e+02	-8.4199e+01	 4.9038e+05	 4.9821e+04	-9.8428e+00
 6.9366e+03	 8.2770e+02	 3.5576e+00	 4.1412e-01	 2.8447e+02	 8.7063e+02	-8.3360e+01	 6.2646e+05	 7.2922e+04	-8.5908e+00
 4.6244e+03	 8.2770e+02	 3.6678e+00	 4.8734e-01	 2.8448e+02	 8.7350e+02	-8.2432e+01	 7.9852e+05	 1.0610e+05	-7.5263e+00
 3.0829e+03	 8.2770e+02	 3.8198e+00	 5.6326e-01	 2.8448e+02	 8.7600e+02	-8.1612e+01	 1.0363e+06	 1.5282e+05	-6.7815e+00
 2.0553e+03	 8.2770e+02	 3.9981e+00	 6.2543e-01	 2.8448e+02	 8.7852e+02	-8.1109e+01	 1.4000e+06	 2.1900e+05	-6.3925e+00
 1.3702e+03	 8.2770e+02	 4.2013e+00	 6.5701e-01	 2.8448e+02	 8.8113e+02	-8.1112e+01	 1.9990e+06	 3.1261e+05	-6.3946e+00
 9.1346e+02	 8.2770e+02	 4.4086e+00	 6.5177e-01	 2.8448e+02	 8.8357e+02	-8.1590e+01	 3.0226e+06	 4.4687e+05	-6.7640e+00
 6.0898e+02	 8.2770e+02	 4.5937e+00	 6.1842e-01	 2.8448e+02	 8.8638e+02	-8.2333e+01	 4.7784e+06	 6.4329e+05	-7.4281e+00
 4.0598e+02	 8.2770e+02	 4.7636e+00	 5.6339e-01	 2.8448e+02	 8.8900e+02	-8.3255e+01	 7.8677e+06	 9.3052e+05	-8.4552e+00
 2.7066e+02	 8.2770e+02	 4.9076e+00	 5.0029e-01	 2.8448e+02	 8.9157e+02	-8.4179e+01	 1.3290e+07	 1.3548e+06	-9.8096e+00
 1.8044e+02	 8.2770e+02	 5.0278e+00	 4.3652e-01	 2.8449e+02	 8.9407e+02	-8.5038e+01	 2.2847e+07	 1.9836e+06	-1.1518e+01
 1.2029e+02	 8.2770e+02	 5.1273e+00	 3.7698e-01	 2.8449e+02	 8.9679e+02	-8.5795e+01	 3.9684e+07	 2.9177e+06	-1.3601e+01
 1.0000e+02	 8.2770e+02	 5.1670e+00	 3.5175e-01	 2.8449e+02	 8.9932e+02	-8.6106e+01	 5.1161e+07	 3.4828e+06	-1.4689e+01
 9.0000e+05	 8.9650e+02	 2.9810e+00	 8.5658e-02	 2.8450e+02	 9.0857e+02	-8.8354e+01	 2.3343e+04	 6.7075e+02	-3.4801e+01
 6.0000e+05	 8.9650e+02	 2.9735e+00	 1.6447e-01	 2.8450e+02	 9.1125e+02	-8.6834e+01	 1.8237e+04	 1.0087e+03	-1.8080e+01
 4.0000e+05	 8.9650e+02	 3.0147e+00	 1.6979e-01	 2.8450e+02	 9.1394e+02	-8.6776e+01	 2.6497e+04	 1.4923e+03	-1.7756e+01
 2.6667e+05	 8.9650e+02	 3.0575e+00	 1.7624e-01	 2.8450e+02	 9.1644e+02	-8.6701e+01	 3.8291e+04	 2.2072e+03	-1.7348e+01
 1.7778e+05	 8.9650e+02	 3.1016e+00	 1.8405e-01	 2.8449e+02	 9.1896e+02	-8.6604e+01	 5.5000e+04	 3.2637e+03	-1.6852e+01
 1.1852e+05	 8.9650e+02	 3.1474e+00	 1.9359e-01	 2.8450e+02	 9.2150e+02	-8.6480e+01	 7.8432e+04	 4.8243e+03	-1.6258e+01
 7.9012e+04	 8.9650e+02	 3.1837e+00	 2.0603e-01	 2.8450e+02	 9.2394e+02	-8.6297e+01	 1.1054e+05	 7.1539e+03	-1.5452e+01
 5.2675e+04	 8.9650e+02	 3.2330e+00	 2.2186e-01	 2.8450e+02	 9.2669e+02	-8.6074e+01	 1.5399e+05	 1.0567e+04	-1.4572e+01
 3.5117e+04	 8.9650e+02	 3.2852e+00	 2.4242e-01	 2.8451e+02	 9.2944e+02	-8.5780e+01	 2.1139e+05	 1.5599e+04	-1.3552e+01
 2.3411e+04	 8.9650e+02	 3.3410e+00	 2.6966e-01	 2.8451e+02	 9.3207e+02	-8.5386e+01	 2.8506e+05	 2.3008e+04	-1.2390e+01
 1.5607e+04	 8.9650e+02	 3.4029e+00	 3.0623e-01	 2.8451e+02	 9.3452e+02	-8.4858e+01	 3.7652e+05	 3.3884e+04	-1.1112e+01
 1.0405e+04	 8.9650e+02	 3.4741e+00	 3.5446e-01	 2.8451e+02	 9.3694e+02	-8.4174e+01	 4.8794e+05	 4.9784e+04	-9.8010e+00
 6.9366e+03	 8.9650e+02	 3.5606e+00	 4.1612e-01	 2.8451e+02	 9.3963e+02	-8.3334e+01	 6.2345e+05	 7.2861e+04	-8.5568e+00
 4.6244e+03	 8.9650e+02	 3.6717e+00	 4.8958e-01	 2.8451e+02	 9.4260e+02	-8.2405e+01	 7.9486e+05	 1.0598e+05	-7.4998e+00
 3.0829e+03	 8.9650e+02	 3.8245e+00	 5.6540e-01	 2.8451e+02	 9.4507e+02	-8.1591e+01	 1.0324e+06	 1.5262e+05	-6.7643e+00
 2.0553e+03	 8.9650e+02	 4.0039e+00	 6.2707e-01	 2.8451e+02	 9.4750e+02	-8.1099e+01	 1.3963e+06	 2.1868e+05	-6.3851e+00
 1.3702e+03	 8.9650e+02	 4.2075e+00	 6.5802e-01	 2.8451e+02	 9.5019e+02	-8.1111e+01	 1.9959e+06	 3.1215e+05	-6.3942e+00
 9.1346e+02	 8.9650e+02	 4.4150e+00	 6.5111e-01	 2.8452e+02	 9.5269e+02	-8.1611e+01	 3.0257e+06	 4.4621e+05	-6.7808e+00
 6.0898e+02	 8.9650e+02	 4.5994e+00	 6.1752e-01	 2.8452e+02	 9.5535e+02	-8.2353e+01	 4.7854e+06	 6.4249e+05	-7.4482e+00
 4.0598e+02	 8.9650e+02	 4.7690e+00	 5.6206e-01	 2.8452e+02	 9.5807e+02	-8.3278e+01	 7.8864e+06	 9.2946e+05	-8.4849e+00
 2.7066e+02	 8.9650e+02	 4.9124e+00	 4.9855e-01	 2.8452e+02	 9.6072e+02	-8.4205e+01	 1.3336e+07	 1.3535e+06	-9.8533e+00
 1.8044e+02	 8.9650e+02	 5.0320e+00	 4.3502e-01	 2.8452e+02	 9.6325e+02	-8.5059e+01	 2.2926e+07	 1.9820e+06	-1.1567e+01
 1.2029e+02	 8.9650e+02	 5.1310e+00	 3.7546e-01	 2.8452e+02	 9.6600e+02	-8.5815e+01	 3.9845e+07	 2.9156e+06	-1.3666e+01
 1.0000e+02	 8.9650e+02	 5.1702e+00	 3.5036e-01	 2.8452e+02	 9.6846e+02	-8.6123e+01	 5.1364e+07	 3.4807e+06	-1.4757e+01
 9.0000e+05	 9.6570e+02	 2.9820e+00	 8.5697e-02	 2.8453e+02	 9.7775e+02	-8.8354e+01	 2.3332e+04	 6.7054e+02	-3.4796e+01
 6.0000e+05	 9.6570e+02	 2.9744e+00	 1.6478e-01	 2.8452e+02	 9.8044e+02	-8.6829e+01	 1.8201e+04	 1.0084e+03	-1.8050e+01
 4.0000e+05	 9.6570e+02	 3.0157e+00	 1.7006e-01	 2.8453e+02	 9.8313e+02	-8.6772e+01	 2.6454e+04	 1.4919e+03	-1.7733e+01
 2.6667e+05	 9.6570e+02	 3.0585e+00	 1.7661e-01	 2.8453e+02	 9.8558e+02	-8.6695e+01	 3.8212e+04	 2.2064e+03	-1.7318e+01
 1.7778e+05	 9.6570e+02	 3.1027e+00	 1.8440e-01	 2.8453e+02	 9.8800e+02	-8.6599e+01	 5.4895e+04	 3.2625e+03	-1.6826e+01
 1.1852e+05	 9.6570e+02	 3.1485e+00	 1.9403e-01	 2.8453e+02	 9.9057e+02	-8.6473e+01	 7.8254e+04	 4.8226e+03	-1.6227e+01
 7.9012e+04	 9.6570e+02	 3.1850e+00	 2.0663e-01	 2.8454e+02	 9.9300e+02	-8.6288e+01	 1.1023e+05	 7.1511e+03	-1.5414e+01
 5.2675e+04	 9.6570e+02	 3.2344e+00	 2.2246e-01	 2.8454e+02	 9.9544e+02	-8.6065e+01	 1.5357e+05	 1.0562e+04	-1.4539e+01
 3.5117e+04	 9.6570e+02	 3.2868e+00	 2.4314e-01	 2.8454e+02	 9.9825e+02	-8.5769e+01	 2.1076e+05	 1.5591e+04	-1.3518e+01
 2.3411e+04	 9.6570e+02	 3.3428e+00	 2.7058e-01	 2.8454e+02	 1.0008e+03	-8.5372e+01	 2.8408e+05	 2.2995e+04	-1.2354e+01
 1.5607e+04	 9.6570e+02	 3.4048e+00	 3.0733e-01	 2.8455e+02	 1.0034e+03	-8.4842e+01	 3.7518e+05	 3.3864e+04	-1.1079e+01
 1.0405e+04	 9.6570e+02	 3.4763e+00	 3.5585e-01	 2.8454e+02	 1.0058e+03	-8.4155e+01	 4.8604e+05	 4.9752e+04	-9.7692e+00
 6.9366e+03	 9.6570e+02	 3.5634e+00	 4.1794e-01	 2.8454e+02	 1.0085e+03	-8.3311e+01	 6.2074e+05	 7.2804e+04	-8.5262e+00
 4.6244e+03	 9.6570e+02	 3.6752e+00	 4.9165e-01	 2.8454e+02	 1.0115e+03	-8.2381e+01	 7.9151e+05	 1.0588e+05	-7.4753e+00
 3.0829e+03	 9.6570e+02	 3.8289e+00	 5.6736e-01	 2.8455e+02	 1.0139e+03	-8.1571e+01	 1.0288e+06	 1.5245e+05	-6.7485e+00
 2.0553e+03	 9.6570e+02	 4.0090e+00	 6.2874e-01	 2.8454e+02	 1.0164e+03	-8.1087e+01	 1.3926e+06	 2.1840e+05	-6.3762e+00
