PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 60°C Desorption, 30.4.2026, 14:15
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 7.4818e+05	 2.3120e+02	 3.4045e+00	 2.6019e-01	 3.3316e+02	 3.0464e+02
 9.0000e+05	 2.3120e+02	 3.3763e+00	 2.2800e-01	 3.3316e+02	 3.1256e+02
 1.0000e+02	 3.0980e+02	 5.9130e+00	 9.7649e-02	 3.3316e+02	 3.2088e+02
 1.5000e+02	 3.0980e+02	 5.8897e+00	 1.1246e-01	 3.3316e+02	 3.2333e+02
 2.2500e+02	 3.0980e+02	 5.8639e+00	 1.3001e-01	 3.3316e+02	 3.2583e+02
 3.3750e+02	 3.0980e+02	 5.8336e+00	 1.5153e-01	 3.3316e+02	 3.2839e+02
 5.0625e+02	 3.0980e+02	 5.7982e+00	 1.7752e-01	 3.3316e+02	 3.3081e+02
 7.5938e+02	 3.0980e+02	 5.7561e+00	 2.0900e-01	 3.3316e+02	 3.3347e+02
 1.1391e+03	 3.0980e+02	 5.7068e+00	 2.4710e-01	 3.3316e+02	 3.3594e+02
 1.7086e+03	 3.0980e+02	 5.6474e+00	 2.9261e-01	 3.3316e+02	 3.3850e+02
 2.5629e+03	 3.0980e+02	 5.5759e+00	 3.4699e-01	 3.3316e+02	 3.4113e+02
 3.8443e+03	 3.0980e+02	 5.4887e+00	 4.1016e-01	 3.3316e+02	 3.4356e+02
 5.7665e+03	 3.0980e+02	 5.3820e+00	 4.8208e-01	 3.3316e+02	 3.4622e+02
 8.6498e+03	 3.0980e+02	 5.2508e+00	 5.6085e-01	 3.3316e+02	 3.4881e+02
 1.2975e+04	 3.0980e+02	 5.0906e+00	 6.4171e-01	 3.3316e+02	 3.5125e+02
 1.9462e+04	 3.0980e+02	 4.8970e+00	 7.1554e-01	 3.3316e+02	 3.5381e+02
 2.9193e+04	 3.0980e+02	 4.6718e+00	 7.6826e-01	 3.3316e+02	 3.5644e+02
 4.3789e+04	 3.0980e+02	 4.4351e+00	 7.8545e-01	 3.3316e+02	 3.5894e+02
 6.5684e+04	 3.0980e+02	 4.1904e+00	 7.5849e-01	 3.3316e+02	 3.6138e+02
 9.8526e+04	 3.0980e+02	 3.9703e+00	 6.9418e-01	 3.3316e+02	 3.6391e+02
 1.4779e+05	 3.0980e+02	 3.7888e+00	 6.1041e-01	 3.3317e+02	 3.6663e+02
 2.2168e+05	 3.0980e+02	 3.6364e+00	 5.2562e-01	 3.3316e+02	 3.6945e+02
 3.3253e+05	 3.0980e+02	 3.5226e+00	 4.5243e-01	 3.3316e+02	 3.7195e+02
 4.9879e+05	 3.0980e+02	 3.4289e+00	 3.9372e-01	 3.3316e+02	 3.7475e+02
 7.4818e+05	 3.0980e+02	 3.4044e+00	 2.5418e-01	 3.3316e+02	 3.8244e+02
 9.0000e+05	 3.0980e+02	 3.3752e+00	 2.3117e-01	 3.3315e+02	 3.9006e+02
 1.0000e+02	 3.8730e+02	 5.9123e+00	 9.8197e-02	 3.3315e+02	 3.9833e+02
 1.5000e+02	 3.8730e+02	 5.8891e+00	 1.1241e-01	 3.3315e+02	 4.0078e+02
 2.2500e+02	 3.8730e+02	 5.8630e+00	 1.3048e-01	 3.3315e+02	 4.0358e+02
 3.3750e+02	 3.8730e+02	 5.8323e+00	 1.5185e-01	 3.3314e+02	 4.0606e+02
 5.0625e+02	 3.8730e+02	 5.7968e+00	 1.7790e-01	 3.3315e+02	 4.0870e+02
 7.5938e+02	 3.8730e+02	 5.7550e+00	 2.0957e-01	 3.3314e+02	 4.1125e+02
 1.1391e+03	 3.8730e+02	 5.7054e+00	 2.4761e-01	 3.3315e+02	 4.1369e+02
 1.7086e+03	 3.8730e+02	 5.6458e+00	 2.9332e-01	 3.3315e+02	 4.1631e+02
 2.5629e+03	 3.8730e+02	 5.5741e+00	 3.4755e-01	 3.3315e+02	 4.1888e+02
 3.8443e+03	 3.8730e+02	 5.4866e+00	 4.1076e-01	 3.3314e+02	 4.2163e+02
 5.7665e+03	 3.8730e+02	 5.3800e+00	 4.8250e-01	 3.3314e+02	 4.2406e+02
 8.6498e+03	 3.8730e+02	 5.2485e+00	 5.6121e-01	 3.3314e+02	 4.2678e+02
 1.2975e+04	 3.8730e+02	 5.0882e+00	 6.4200e-01	 3.3314e+02	 4.2927e+02
 1.9462e+04	 3.8730e+02	 4.8944e+00	 7.1555e-01	 3.3314e+02	 4.3191e+02
 2.9193e+04	 3.8730e+02	 4.6689e+00	 7.6791e-01	 3.3313e+02	 4.3463e+02
 4.3789e+04	 3.8730e+02	 4.4323e+00	 7.8454e-01	 3.3313e+02	 4.3706e+02
 6.5684e+04	 3.8730e+02	 4.1878e+00	 7.5766e-01	 3.3312e+02	 4.3963e+02
 9.8526e+04	 3.8730e+02	 3.9677e+00	 6.9305e-01	 3.3312e+02	 4.4206e+02
 1.4779e+05	 3.8730e+02	 3.7865e+00	 6.0940e-01	 3.3311e+02	 4.4488e+02
 2.2168e+05	 3.8730e+02	 3.6344e+00	 5.2452e-01	 3.3311e+02	 4.4752e+02
 3.3253e+05	 3.8730e+02	 3.5208e+00	 4.5159e-01	 3.3311e+02	 4.4997e+02
 4.9879e+05	 3.8730e+02	 3.4271e+00	 3.9297e-01	 3.3311e+02	 4.5269e+02
 7.4818e+05	 3.8730e+02	 3.4022e+00	 2.5589e-01	 3.3310e+02	 4.6074e+02
 9.0000e+05	 3.8730e+02	 3.3732e+00	 2.3133e-01	 3.3309e+02	 4.6856e+02
 1.0000e+02	 4.6580e+02	 5.9308e+00	 1.1805e-01	 3.3308e+02	 4.7689e+02
 1.5000e+02	 4.6580e+02	 5.9063e+00	 1.2868e-01	 3.3308e+02	 4.7935e+02
 2.2500e+02	 4.6580e+02	 5.8764e+00	 1.4508e-01	 3.3308e+02	 4.8197e+02
 3.3750e+02	 4.6580e+02	 5.8438e+00	 1.6453e-01	 3.3308e+02	 4.8445e+02
 5.0625e+02	 4.6580e+02	 5.8061e+00	 1.8901e-01	 3.3308e+02	 4.8688e+02
 7.5938e+02	 4.6580e+02	 5.7626e+00	 2.1942e-01	 3.3308e+02	 4.8969e+02
 1.1391e+03	 4.6580e+02	 5.7111e+00	 2.5658e-01	 3.3308e+02	 4.9219e+02
 1.7086e+03	 4.6580e+02	 5.6500e+00	 3.0166e-01	 3.3308e+02	 4.9488e+02
 2.5629e+03	 4.6580e+02	 5.5766e+00	 3.5493e-01	 3.3308e+02	 4.9745e+02
 3.8443e+03	 4.6580e+02	 5.4878e+00	 4.1751e-01	 3.3308e+02	 5.0003e+02
 5.7665e+03	 4.6580e+02	 5.3793e+00	 4.8890e-01	 3.3308e+02	 5.0250e+02
 8.6498e+03	 4.6580e+02	 5.2465e+00	 5.6688e-01	 3.3309e+02	 5.0545e+02
 1.2975e+04	 4.6580e+02	 5.0847e+00	 6.4682e-01	 3.3308e+02	 5.0794e+02
 1.9462e+04	 4.6580e+02	 4.8896e+00	 7.1919e-01	 3.3309e+02	 5.1077e+02
 2.9193e+04	 4.6580e+02	 4.6638e+00	 7.7038e-01	 3.3308e+02	 5.1338e+02
 4.3789e+04	 4.6580e+02	 4.4270e+00	 7.8580e-01	 3.3309e+02	 5.1613e+02
 6.5684e+04	 4.6580e+02	 4.1828e+00	 7.5732e-01	 3.3309e+02	 5.1856e+02
 9.8526e+04	 4.6580e+02	 3.9641e+00	 6.9210e-01	 3.3309e+02	 5.2100e+02
 1.4779e+05	 4.6580e+02	 3.7838e+00	 6.0820e-01	 3.3309e+02	 5.2363e+02
 2.2168e+05	 4.6580e+02	 3.6326e+00	 5.2361e-01	 3.3310e+02	 5.2619e+02
 3.3253e+05	 4.6580e+02	 3.5195e+00	 4.5099e-01	 3.3309e+02	 5.2888e+02
 4.9879e+05	 4.6580e+02	 3.4261e+00	 3.9275e-01	 3.3310e+02	 5.3144e+02
 7.4818e+05	 4.6580e+02	 3.4018e+00	 2.5582e-01	 3.3311e+02	 5.3902e+02
 9.0000e+05	 4.6580e+02	 3.3736e+00	 2.2471e-01	 3.3311e+02	 5.4719e+02
 1.0000e+02	 5.4440e+02	 5.9516e+00	 1.4395e-01	 3.3312e+02	 5.5514e+02
 1.5000e+02	 5.4440e+02	 5.9205e+00	 1.5011e-01	 3.3312e+02	 5.5778e+02
 2.2500e+02	 5.4440e+02	 5.8888e+00	 1.6097e-01	 3.3313e+02	 5.6038e+02
 3.3750e+02	 5.4440e+02	 5.8536e+00	 1.7700e-01	 3.3313e+02	 5.6288e+02
 5.0625e+02	 5.4440e+02	 5.8140e+00	 1.9870e-01	 3.3312e+02	 5.6531e+02
 7.5938e+02	 5.4440e+02	 5.7688e+00	 2.2704e-01	 3.3312e+02	 5.6788e+02
 1.1391e+03	 5.4440e+02	 5.7162e+00	 2.6264e-01	 3.3313e+02	 5.7044e+02
 1.7086e+03	 5.4440e+02	 5.6542e+00	 3.0616e-01	 3.3313e+02	 5.7300e+02
 2.5629e+03	 5.4440e+02	 5.5800e+00	 3.5876e-01	 3.3313e+02	 5.7567e+02
 3.8443e+03	 5.4440e+02	 5.4903e+00	 4.2039e-01	 3.3313e+02	 5.7813e+02
 5.7665e+03	 5.4440e+02	 5.3813e+00	 4.9112e-01	 3.3313e+02	 5.8058e+02
 8.6498e+03	 5.4440e+02	 5.2481e+00	 5.6841e-01	 3.3314e+02	 5.8313e+02
 1.2975e+04	 5.4440e+02	 5.0859e+00	 6.4778e-01	 3.3314e+02	 5.8556e+02
 1.9462e+04	 5.4440e+02	 4.8912e+00	 7.1971e-01	 3.3314e+02	 5.8819e+02
 2.9193e+04	 5.4440e+02	 4.6652e+00	 7.7052e-01	 3.3314e+02	 5.9075e+02
 4.3789e+04	 5.4440e+02	 4.4287e+00	 7.8573e-01	 3.3314e+02	 5.9325e+02
 6.5684e+04	 5.4440e+02	 4.1847e+00	 7.5743e-01	 3.3314e+02	 5.9600e+02
 9.8526e+04	 5.4440e+02	 3.9660e+00	 6.9255e-01	 3.3314e+02	 5.9844e+02
 1.4779e+05	 5.4440e+02	 3.7856e+00	 6.0881e-01	 3.3314e+02	 6.0100e+02
 2.2168e+05	 5.4440e+02	 3.6340e+00	 5.2439e-01	 3.3314e+02	 6.0356e+02
 3.3253e+05	 5.4440e+02	 3.5208e+00	 4.5174e-01	 3.3314e+02	 6.0619e+02
 4.9879e+05	 5.4440e+02	 3.4270e+00	 3.9334e-01	 3.3315e+02	 6.0875e+02
 7.4818e+05	 5.4440e+02	 3.4027e+00	 2.5399e-01	 3.3316e+02	 6.1672e+02
 9.0000e+05	 5.4440e+02	 3.3740e+00	 2.3005e-01	 3.3315e+02	 6.2464e+02
 1.0000e+02	 6.2190e+02	 5.9721e+00	 1.6077e-01	 3.3316e+02	 6.3289e+02
 1.5000e+02	 6.2190e+02	 5.9376e+00	 1.6506e-01	 3.3316e+02	 6.3533e+02
 2.2500e+02	 6.2190e+02	 5.9019e+00	 1.7352e-01	 3.3316e+02	 6.3803e+02
 3.3750e+02	 6.2190e+02	 5.8639e+00	 1.8784e-01	 3.3315e+02	 6.4050e+02
 5.0625e+02	 6.2190e+02	 5.8222e+00	 2.0785e-01	 3.3316e+02	 6.4308e+02
 7.5938e+02	 6.2190e+02	 5.7754e+00	 2.3461e-01	 3.3316e+02	 6.4569e+02
 1.1391e+03	 6.2190e+02	 5.7218e+00	 2.6888e-01	 3.3316e+02	 6.4813e+02
 1.7086e+03	 6.2190e+02	 5.6580e+00	 3.1140e-01	 3.3316e+02	 6.5089e+02
 2.5629e+03	 6.2190e+02	 5.5831e+00	 3.6298e-01	 3.3316e+02	 6.5350e+02
 3.8443e+03	 6.2190e+02	 5.4928e+00	 4.2400e-01	 3.3316e+02	 6.5625e+02
 5.7665e+03	 6.2190e+02	 5.3830e+00	 4.9396e-01	 3.3316e+02	 6.5869e+02
 8.6498e+03	 6.2190e+02	 5.2492e+00	 5.7063e-01	 3.3316e+02	 6.6147e+02
 1.2975e+04	 6.2190e+02	 5.0868e+00	 6.4924e-01	 3.3317e+02	 6.6394e+02
 1.9462e+04	 6.2190e+02	 4.8918e+00	 7.2051e-01	 3.3316e+02	 6.6664e+02
 2.9193e+04	 6.2190e+02	 4.6661e+00	 7.7081e-01	 3.3317e+02	 6.6944e+02
 4.3789e+04	 6.2190e+02	 4.4299e+00	 7.8549e-01	 3.3316e+02	 6.7197e+02
 6.5684e+04	 6.2190e+02	 4.1865e+00	 7.5735e-01	 3.3313e+02	 6.7456e+02
 9.8526e+04	 6.2190e+02	 3.9678e+00	 6.9266e-01	 3.3315e+02	 6.7706e+02
 1.4779e+05	 6.2190e+02	 3.7874e+00	 6.0922e-01	 3.3315e+02	 6.7981e+02
 2.2168e+05	 6.2190e+02	 3.6356e+00	 5.2493e-01	 3.3315e+02	 6.8244e+02
 3.3253e+05	 6.2190e+02	 3.5220e+00	 4.5229e-01	 3.3316e+02	 6.8513e+02
 4.9879e+05	 6.2190e+02	 3.4282e+00	 3.9383e-01	 3.3316e+02	 6.8769e+02
 7.4818e+05	 6.2190e+02	 3.4039e+00	 2.5529e-01	 3.3315e+02	 6.9563e+02
 9.0000e+05	 6.2190e+02	 3.3753e+00	 2.2943e-01	 3.3316e+02	 7.0331e+02
 1.0000e+02	 7.0060e+02	 6.0053e+00	 1.8026e-01	 3.3316e+02	 7.1152e+02
 1.5000e+02	 7.0060e+02	 5.9672e+00	 1.8325e-01	 3.3316e+02	 7.1395e+02
 2.2500e+02	 7.0060e+02	 5.9266e+00	 1.9088e-01	 3.3316e+02	 7.1638e+02
 3.3750e+02	 7.0060e+02	 5.8848e+00	 2.0357e-01	 3.3317e+02	 7.1913e+02
 5.0625e+02	 7.0060e+02	 5.8397e+00	 2.2194e-01	 3.3317e+02	 7.2163e+02
 7.5938e+02	 7.0060e+02	 5.7897e+00	 2.4704e-01	 3.3317e+02	 7.2422e+02
 1.1391e+03	 7.0060e+02	 5.7334e+00	 2.7936e-01	 3.3317e+02	 7.2669e+02
 1.7086e+03	 7.0060e+02	 5.6680e+00	 3.2033e-01	 3.3317e+02	 7.2949e+02
 2.5629e+03	 7.0060e+02	 5.5913e+00	 3.7078e-01	 3.3317e+02	 7.3213e+02
 3.8443e+03	 7.0060e+02	 5.4996e+00	 4.3051e-01	 3.3317e+02	 7.3494e+02
 5.7665e+03	 7.0060e+02	 5.3890e+00	 4.9933e-01	 3.3317e+02	 7.3738e+02
 8.6498e+03	 7.0060e+02	 5.2542e+00	 5.7510e-01	 3.3317e+02	 7.4019e+02
 1.2975e+04	 7.0060e+02	 5.0910e+00	 6.5269e-01	 3.3317e+02	 7.4263e+02
 1.9462e+04	 7.0060e+02	 4.8956e+00	 7.2297e-01	 3.3317e+02	 7.4550e+02
 2.9193e+04	 7.0060e+02	 4.6696e+00	 7.7244e-01	 3.3317e+02	 7.4806e+02
 4.3789e+04	 7.0060e+02	 4.4336e+00	 7.8672e-01	 3.3317e+02	 7.5072e+02
 6.5684e+04	 7.0060e+02	 4.1902e+00	 7.5818e-01	 3.3317e+02	 7.5325e+02
 9.8526e+04	 7.0060e+02	 3.9718e+00	 6.9365e-01	 3.3317e+02	 7.5569e+02
 1.4779e+05	 7.0060e+02	 3.7910e+00	 6.1045e-01	 3.3317e+02	 7.5844e+02
 2.2168e+05	 7.0060e+02	 3.6389e+00	 5.2612e-01	 3.3317e+02	 7.6100e+02
 3.3253e+05	 7.0060e+02	 3.5250e+00	 4.5342e-01	 3.3317e+02	 7.6375e+02
 4.9879e+05	 7.0060e+02	 3.4309e+00	 3.9489e-01	 3.3317e+02	 7.6631e+02
 7.4818e+05	 7.0060e+02	 3.4059e+00	 2.5957e-01	 3.3316e+02	 7.7438e+02
 9.0000e+05	 7.0060e+02	 3.3774e+00	 2.3381e-01	 3.3317e+02	 7.8225e+02
 1.0000e+02	 7.7950e+02	 6.0536e+00	 1.9947e-01	 3.3317e+02	 7.9045e+02
 1.5000e+02	 7.7950e+02	 6.0091e+00	 2.0283e-01	 3.3316e+02	 7.9291e+02
 2.2500e+02	 7.7950e+02	 5.9666e+00	 2.0840e-01	 3.3316e+02	 7.9570e+02
 3.3750e+02	 7.7950e+02	 5.9210e+00	 2.2099e-01	 3.3316e+02	 7.9813e+02
 5.0625e+02	 7.7950e+02	 5.8712e+00	 2.3906e-01	 3.3316e+02	 8.0064e+02
 7.5938e+02	 7.7950e+02	 5.8167e+00	 2.6358e-01	 3.3316e+02	 8.0331e+02
 1.1391e+03	 7.7950e+02	 5.7561e+00	 2.9549e-01	 3.3316e+02	 8.0581e+02
 1.7086e+03	 7.7950e+02	 5.6867e+00	 3.3469e-01	 3.3316e+02	 8.0863e+02
 2.5629e+03	 7.7950e+02	 5.6066e+00	 3.8350e-01	 3.3316e+02	 8.1119e+02
 3.8443e+03	 7.7950e+02	 5.5117e+00	 4.4163e-01	 3.3315e+02	 8.1388e+02
