PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 80°C Desorption, 4.5.2026, 16:19
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 2.2500e+02	 3.9552e+03	 6.3616e+00	 1.8507e-01	 3.5315e+02	 3.9711e+03
 3.3750e+02	 3.9552e+03	 6.3238e+00	 1.6967e-01	 3.5314e+02	 3.9739e+03
 5.0625e+02	 3.9552e+03	 6.2896e+00	 1.5873e-01	 3.5315e+02	 3.9764e+03
 7.5938e+02	 3.9552e+03	 6.2585e+00	 1.5246e-01	 3.5314e+02	 3.9790e+03
 1.1391e+03	 3.9552e+03	 6.2289e+00	 1.5231e-01	 3.5315e+02	 3.9843e+03
 1.7086e+03	 3.9552e+03	 6.2005e+00	 1.5822e-01	 3.5315e+02	 3.9868e+03
 2.5629e+03	 3.9552e+03	 6.1707e+00	 1.7197e-01	 3.5315e+02	 3.9893e+03
 3.8443e+03	 3.9552e+03	 6.1381e+00	 1.9481e-01	 3.5315e+02	 3.9917e+03
 5.7665e+03	 3.9552e+03	 6.1011e+00	 2.2869e-01	 3.5315e+02	 3.9942e+03
 8.6498e+03	 3.9552e+03	 6.0561e+00	 2.7597e-01	 3.5315e+02	 3.9970e+03
 1.2975e+04	 3.9552e+03	 5.9993e+00	 3.3906e-01	 3.5316e+02	 3.9996e+03
 1.9462e+04	 3.9552e+03	 5.9248e+00	 4.2106e-01	 3.5316e+02	 4.0022e+03
 2.9193e+04	 3.9552e+03	 5.8256e+00	 5.2373e-01	 3.5315e+02	 4.0048e+03
 4.3789e+04	 3.9552e+03	 5.6891e+00	 6.4581e-01	 3.5315e+02	 4.0072e+03
 6.5684e+04	 3.9552e+03	 5.5005e+00	 7.7875e-01	 3.5315e+02	 4.0099e+03
 9.8526e+04	 3.9552e+03	 5.2487e+00	 9.0019e-01	 3.5315e+02	 4.0124e+03
 1.4779e+05	 3.9552e+03	 4.9394e+00	 9.7503e-01	 3.5315e+02	 4.0152e+03
 2.2168e+05	 3.9552e+03	 4.6060e+00	 9.7349e-01	 3.5314e+02	 4.0176e+03
 3.3253e+05	 3.9552e+03	 4.3283e+00	 8.9088e-01	 3.5315e+02	 4.0204e+03
 4.9879e+05	 3.9552e+03	-4.8529e+00	 5.2915e+01	 3.5315e+02	 4.0231e+03
 7.4818e+05	 3.9552e+03	 3.9273e+00	 5.7944e-01	 3.5315e+02	 4.0295e+03
 9.0000e+05	 3.9552e+03	 3.8667e+00	 5.2362e-01	 3.5315e+02	 4.0374e+03
 1.0000e+02	 4.0347e+03	 6.4516e+00	 2.2784e-01	 3.5315e+02	 4.0455e+03
 1.5000e+02	 4.0347e+03	 6.4023e+00	 2.0723e-01	 3.5315e+02	 4.0481e+03
 2.2500e+02	 4.0347e+03	 6.3607e+00	 1.8426e-01	 3.5315e+02	 4.0506e+03
 3.3750e+02	 4.0347e+03	 6.3231e+00	 1.6877e-01	 3.5315e+02	 4.0534e+03
 5.0625e+02	 4.0347e+03	 6.2891e+00	 1.5809e-01	 3.5315e+02	 4.0559e+03
 7.5938e+02	 4.0347e+03	 6.2582e+00	 1.5191e-01	 3.5316e+02	 4.0588e+03
 1.1391e+03	 4.0347e+03	 6.2291e+00	 1.5161e-01	 3.5315e+02	 4.0637e+03
 1.7086e+03	 4.0347e+03	 6.2006e+00	 1.5776e-01	 3.5315e+02	 4.0662e+03
 2.5629e+03	 4.0347e+03	 6.1710e+00	 1.7158e-01	 3.5315e+02	 4.0688e+03
 3.8443e+03	 4.0347e+03	 6.1388e+00	 1.9485e-01	 3.5314e+02	 4.0715e+03
 5.7665e+03	 4.0347e+03	 6.1020e+00	 2.2900e-01	 3.5315e+02	 4.0739e+03
 8.6498e+03	 4.0347e+03	 6.0569e+00	 2.7660e-01	 3.5315e+02	 4.0767e+03
 1.2975e+04	 4.0347e+03	 5.9999e+00	 3.4054e-01	 3.5315e+02	 4.0793e+03
 1.9462e+04	 4.0347e+03	 5.9251e+00	 4.2325e-01	 3.5316e+02	 4.0818e+03
 2.9193e+04	 4.0347e+03	 5.8252e+00	 5.2690e-01	 3.5315e+02	 4.0843e+03
 4.3789e+04	 4.0347e+03	 5.6873e+00	 6.4949e-01	 3.5315e+02	 4.0868e+03
 6.5684e+04	 4.0347e+03	 5.4969e+00	 7.8292e-01	 3.5315e+02	 4.0894e+03
 9.8526e+04	 4.0347e+03	 5.2435e+00	 9.0347e-01	 3.5315e+02	 4.0920e+03
 1.4779e+05	 4.0347e+03	 4.9327e+00	 9.7691e-01	 3.5315e+02	 4.0948e+03
 2.2168e+05	 4.0347e+03	 4.5992e+00	 9.7328e-01	 3.5315e+02	 4.0972e+03
 3.3253e+05	 4.0347e+03	 4.3231e+00	 8.7913e-01	 3.5315e+02	 4.0998e+03
 4.9879e+05	 4.0347e+03	-4.8224e+00	 5.2848e+01	 3.5315e+02	 4.1026e+03
 7.4818e+05	 4.0347e+03	 3.9236e+00	 5.7617e-01	 3.5315e+02	 4.1091e+03
 9.0000e+05	 4.0347e+03	 3.8637e+00	 5.2011e-01	 3.5315e+02	 4.1171e+03
 1.0000e+02	 4.1144e+03	 6.4502e+00	 2.2683e-01	 3.5315e+02	 4.1250e+03
 1.5000e+02	 4.1144e+03	 6.4048e+00	 2.0436e-01	 3.5316e+02	 4.1277e+03
 2.2500e+02	 4.1144e+03	 6.3599e+00	 1.8320e-01	 3.5315e+02	 4.1302e+03
 3.3750e+02	 4.1144e+03	 6.3225e+00	 1.6784e-01	 3.5314e+02	 4.1328e+03
 5.0625e+02	 4.1144e+03	 6.2888e+00	 1.5694e-01	 3.5315e+02	 4.1354e+03
 7.5938e+02	 4.1144e+03	 6.2580e+00	 1.5105e-01	 3.5315e+02	 4.1379e+03
 1.1391e+03	 4.1144e+03	 6.2291e+00	 1.5063e-01	 3.5315e+02	 4.1430e+03
 1.7086e+03	 4.1144e+03	 6.2008e+00	 1.5711e-01	 3.5315e+02	 4.1454e+03
 2.5629e+03	 4.1144e+03	 6.1715e+00	 1.7124e-01	 3.5315e+02	 4.1482e+03
 3.8443e+03	 4.1144e+03	 6.1394e+00	 1.9457e-01	 3.5315e+02	 4.1507e+03
 5.7665e+03	 4.1144e+03	 6.1026e+00	 2.2918e-01	 3.5315e+02	 4.1534e+03
 8.6498e+03	 4.1144e+03	 6.0577e+00	 2.7743e-01	 3.5315e+02	 4.1560e+03
 1.2975e+04	 4.1144e+03	 6.0008e+00	 3.4182e-01	 3.5314e+02	 4.1588e+03
 1.9462e+04	 4.1144e+03	 5.9254e+00	 4.2552e-01	 3.5315e+02	 4.1612e+03
 2.9193e+04	 4.1144e+03	 5.8246e+00	 5.3004e-01	 3.5315e+02	 4.1640e+03
 4.3789e+04	 4.1144e+03	 5.6857e+00	 6.5345e-01	 3.5315e+02	 4.1665e+03
 6.5684e+04	 4.1144e+03	 5.4935e+00	 7.8714e-01	 3.5315e+02	 4.1689e+03
 9.8526e+04	 4.1144e+03	 5.2381e+00	 9.0715e-01	 3.5315e+02	 4.1717e+03
 1.4779e+05	 4.1144e+03	 4.9260e+00	 9.7879e-01	 3.5315e+02	 4.1742e+03
 2.2168e+05	 4.1144e+03	 4.5922e+00	 9.7327e-01	 3.5315e+02	 4.1769e+03
 3.3253e+05	 4.1144e+03	 4.3161e+00	 8.8514e-01	 3.5314e+02	 4.1795e+03
 4.9879e+05	 4.1144e+03	-4.7929e+00	 5.2782e+01	 3.5315e+02	 4.1825e+03
 7.4818e+05	 4.1144e+03	 3.9199e+00	 5.7267e-01	 3.5314e+02	 4.1890e+03
 9.0000e+05	 4.1144e+03	 3.8605e+00	 5.1673e-01	 3.5313e+02	 4.1971e+03
 1.0000e+02	 4.1943e+03	 6.4491e+00	 2.2582e-01	 3.5314e+02	 4.2048e+03
 1.5000e+02	 4.1943e+03	 6.4013e+00	 2.0456e-01	 3.5314e+02	 4.2073e+03
 2.2500e+02	 4.1943e+03	 6.3592e+00	 1.8251e-01	 3.5314e+02	 4.2100e+03
 3.3750e+02	 4.1943e+03	 6.3220e+00	 1.6723e-01	 3.5315e+02	 4.2125e+03
 5.0625e+02	 4.1943e+03	 6.2887e+00	 1.5636e-01	 3.5314e+02	 4.2152e+03
 7.5938e+02	 4.1943e+03	 6.2580e+00	 1.5062e-01	 3.5314e+02	 4.2178e+03
 1.1391e+03	 4.1943e+03	 6.2291e+00	 1.5045e-01	 3.5314e+02	 4.2230e+03
 1.7086e+03	 4.1943e+03	 6.2010e+00	 1.5650e-01	 3.5315e+02	 4.2254e+03
 2.5629e+03	 4.1943e+03	 6.1720e+00	 1.7091e-01	 3.5315e+02	 4.2281e+03
 3.8443e+03	 4.1943e+03	 6.1400e+00	 1.9454e-01	 3.5315e+02	 4.2306e+03
 5.7665e+03	 4.1943e+03	 6.1036e+00	 2.2944e-01	 3.5315e+02	 4.2333e+03
 8.6498e+03	 4.1943e+03	 6.0587e+00	 2.7815e-01	 3.5314e+02	 4.2359e+03
 1.2975e+04	 4.1943e+03	 6.0018e+00	 3.4330e-01	 3.5315e+02	 4.2385e+03
 1.9462e+04	 4.1943e+03	 5.9260e+00	 4.2765e-01	 3.5315e+02	 4.2410e+03
 2.9193e+04	 4.1943e+03	 5.8246e+00	 5.3314e-01	 3.5316e+02	 4.2439e+03
 4.3789e+04	 4.1943e+03	 5.6843e+00	 6.5738e-01	 3.5315e+02	 4.2464e+03
 6.5684e+04	 4.1943e+03	 5.4904e+00	 7.9115e-01	 3.5316e+02	 4.2488e+03
 9.8526e+04	 4.1943e+03	 5.2331e+00	 9.1056e-01	 3.5316e+02	 4.2515e+03
 1.4779e+05	 4.1943e+03	 4.9197e+00	 9.8070e-01	 3.5315e+02	 4.2541e+03
 2.2168e+05	 4.1943e+03	 4.5860e+00	 9.7328e-01	 3.5315e+02	 4.2568e+03
 3.3253e+05	 4.1943e+03	 4.3106e+00	 8.8151e-01	 3.5315e+02	 4.2594e+03
 4.9879e+05	 4.1943e+03	-4.7673e+00	 5.2717e+01	 3.5316e+02	 4.2624e+03
 7.4818e+05	 4.1943e+03	 3.9160e+00	 5.6972e-01	 3.5315e+02	 4.2689e+03
 9.0000e+05	 4.1943e+03	 3.8574e+00	 5.1342e-01	 3.5315e+02	 4.2764e+03
 1.0000e+02	 4.2737e+03	 6.4479e+00	 2.2500e-01	 3.5315e+02	 4.2846e+03
 1.5000e+02	 4.2737e+03	 6.3977e+00	 1.9934e-01	 3.5315e+02	 4.2871e+03
 2.2500e+02	 4.2737e+03	 6.3586e+00	 1.8180e-01	 3.5315e+02	 4.2898e+03
 3.3750e+02	 4.2737e+03	 6.3216e+00	 1.6652e-01	 3.5315e+02	 4.2923e+03
 5.0625e+02	 4.2737e+03	 6.2886e+00	 1.5571e-01	 3.5315e+02	 4.2951e+03
 7.5938e+02	 4.2737e+03	 6.2580e+00	 1.5000e-01	 3.5316e+02	 4.2978e+03
 1.1391e+03	 4.2737e+03	 6.2295e+00	 1.4976e-01	 3.5315e+02	 4.3030e+03
 1.7086e+03	 4.2737e+03	 6.2014e+00	 1.5627e-01	 3.5315e+02	 4.3057e+03
 2.5629e+03	 4.2737e+03	 6.1727e+00	 1.7066e-01	 3.5315e+02	 4.3082e+03
 3.8443e+03	 4.2737e+03	 6.1409e+00	 1.9439e-01	 3.5315e+02	 4.3110e+03
 5.7665e+03	 4.2737e+03	 6.1045e+00	 2.2956e-01	 3.5315e+02	 4.3134e+03
 8.6498e+03	 4.2737e+03	 6.0597e+00	 2.7887e-01	 3.5315e+02	 4.3162e+03
 1.2975e+04	 4.2737e+03	 6.0029e+00	 3.4485e-01	 3.5315e+02	 4.3189e+03
 1.9462e+04	 4.2737e+03	 5.9264e+00	 4.2997e-01	 3.5316e+02	 4.3215e+03
 2.9193e+04	 4.2737e+03	 5.8243e+00	 5.3644e-01	 3.5315e+02	 4.3241e+03
 4.3789e+04	 4.2737e+03	 5.6824e+00	 6.6175e-01	 3.5315e+02	 4.3266e+03
 6.5684e+04	 4.2737e+03	 5.4867e+00	 7.9562e-01	 3.5315e+02	 4.3292e+03
 9.8526e+04	 4.2737e+03	 5.2273e+00	 9.1431e-01	 3.5315e+02	 4.3318e+03
 1.4779e+05	 4.2737e+03	 4.9127e+00	 9.8256e-01	 3.5315e+02	 4.3345e+03
 2.2168e+05	 4.2737e+03	 4.5786e+00	 9.7300e-01	 3.5315e+02	 4.3369e+03
 3.3253e+05	 4.2737e+03	 4.3037e+00	 8.8086e-01	 3.5315e+02	 4.3397e+03
 4.9879e+05	 4.2737e+03	-4.7361e+00	 5.2647e+01	 3.5315e+02	 4.3424e+03
 7.4818e+05	 4.2737e+03	 3.9121e+00	 5.6620e-01	 3.5315e+02	 4.3492e+03
 9.0000e+05	 4.2737e+03	 3.8538e+00	 5.0978e-01	 3.5315e+02	 4.3569e+03
 1.0000e+02	 4.3541e+03	 6.4469e+00	 2.2397e-01	 3.5314e+02	 4.3649e+03
 1.5000e+02	 4.3541e+03	 6.3963e+00	 2.0197e-01	 3.5314e+02	 4.3674e+03
 2.2500e+02	 4.3541e+03	 6.3583e+00	 1.8106e-01	 3.5314e+02	 4.3699e+03
 3.3750e+02	 4.3541e+03	 6.3212e+00	 1.6578e-01	 3.5315e+02	 4.3725e+03
 5.0625e+02	 4.3541e+03	 6.2881e+00	 1.5529e-01	 3.5315e+02	 4.3750e+03
 7.5938e+02	 4.3541e+03	 6.2579e+00	 1.4950e-01	 3.5315e+02	 4.3776e+03
 1.1391e+03	 4.3541e+03	 6.2294e+00	 1.4931e-01	 3.5314e+02	 4.3827e+03
 1.7086e+03	 4.3541e+03	 6.2017e+00	 1.5581e-01	 3.5315e+02	 4.3855e+03
 2.5629e+03	 4.3541e+03	 6.1730e+00	 1.7060e-01	 3.5315e+02	 4.3881e+03
 3.8443e+03	 4.3541e+03	 6.1414e+00	 1.9454e-01	 3.5315e+02	 4.3908e+03
 5.7665e+03	 4.3541e+03	 6.1053e+00	 2.3001e-01	 3.5315e+02	 4.3932e+03
 8.6498e+03	 4.3541e+03	 6.0604e+00	 2.7986e-01	 3.5315e+02	 4.3960e+03
 1.2975e+04	 4.3541e+03	 6.0032e+00	 3.4638e-01	 3.5315e+02	 4.3986e+03
 1.9462e+04	 4.3541e+03	 5.9266e+00	 4.3252e-01	 3.5315e+02	 4.4011e+03
 2.9193e+04	 4.3541e+03	 5.8236e+00	 5.3997e-01	 3.5315e+02	 4.4037e+03
 4.3789e+04	 4.3541e+03	 5.6804e+00	 6.6580e-01	 3.5315e+02	 4.4061e+03
 6.5684e+04	 4.3541e+03	 5.4827e+00	 8.0003e-01	 3.5315e+02	 4.4086e+03
 9.8526e+04	 4.3541e+03	 5.2215e+00	 9.1769e-01	 3.5315e+02	 4.4112e+03
 1.4779e+05	 4.3541e+03	 4.9055e+00	 9.8451e-01	 3.5315e+02	 4.4138e+03
 2.2168e+05	 4.3541e+03	 4.5713e+00	 9.7298e-01	 3.5315e+02	 4.4164e+03
 3.3253e+05	 4.3541e+03	 4.0737e+00	 7.6179e-01	 3.5315e+02	 4.4191e+03
 4.9879e+05	 4.3541e+03	-4.7071e+00	 5.2576e+01	 3.5315e+02	 4.4219e+03
 7.4818e+05	 4.3541e+03	 3.9079e+00	 5.6300e-01	 3.5315e+02	 4.4284e+03
 9.0000e+05	 4.3541e+03	 3.8502e+00	 5.0655e-01	 3.5315e+02	 4.4365e+03
 1.0000e+02	 4.4338e+03	 6.4464e+00	 2.2331e-01	 3.5315e+02	 4.4443e+03
 1.5000e+02	 4.4338e+03	 6.4018e+00	 2.0101e-01	 3.5315e+02	 4.4469e+03
 2.2500e+02	 4.4338e+03	 6.3577e+00	 1.8061e-01	 3.5315e+02	 4.4496e+03
 3.3750e+02	 4.4338e+03	 6.3210e+00	 1.6539e-01	 3.5315e+02	 4.4525e+03
 5.0625e+02	 4.4338e+03	 6.2883e+00	 1.5474e-01	 3.5315e+02	 4.4550e+03
 7.5938e+02	 4.4338e+03	 6.2579e+00	 1.4911e-01	 3.5315e+02	 4.4578e+03
 1.1391e+03	 4.4338e+03	 6.2296e+00	 1.4898e-01	 3.5315e+02	 4.4628e+03
 1.7086e+03	 4.4338e+03	 6.2021e+00	 1.5559e-01	 3.5315e+02	 4.4654e+03
 2.5629e+03	 4.4338e+03	 6.1733e+00	 1.7024e-01	 3.5315e+02	 4.4680e+03
 3.8443e+03	 4.4338e+03	 6.1421e+00	 1.9448e-01	 3.5314e+02	 4.4707e+03
 5.7665e+03	 4.4338e+03	 6.1059e+00	 2.3045e-01	 3.5314e+02	 4.4731e+03
 8.6498e+03	 4.4338e+03	 6.0611e+00	 2.8066e-01	 3.5314e+02	 4.4760e+03
 1.2975e+04	 4.4338e+03	 6.0039e+00	 3.4792e-01	 3.5315e+02	 4.4787e+03
 1.9462e+04	 4.4338e+03	 5.9270e+00	 4.3497e-01	 3.5315e+02	 4.4814e+03
 2.9193e+04	 4.4338e+03	 5.8230e+00	 5.4333e-01	 3.5315e+02	 4.4841e+03
 4.3789e+04	 4.4338e+03	 5.6785e+00	 6.6992e-01	 3.5315e+02	 4.4867e+03
 6.5684e+04	 4.4338e+03	 5.4789e+00	 8.0449e-01	 3.5315e+02	 4.4891e+03
 9.8526e+04	 4.4338e+03	 5.2155e+00	 9.2160e-01	 3.5315e+02	 4.4920e+03
 1.4779e+05	 4.4338e+03	 4.8982e+00	 9.8648e-01	 3.5315e+02	 4.4946e+03
 2.2168e+05	 4.4338e+03	 4.5637e+00	 9.7286e-01	 3.5315e+02	 4.4973e+03
 3.3253e+05	 4.4338e+03	 3.9519e+00	 8.1905e-01	 3.5315e+02	 4.4999e+03
 4.9879e+05	 4.4338e+03	-4.6782e+00	 5.2503e+01	 3.5314e+02	 4.5030e+03
 7.4818e+05	 4.4338e+03	 3.9034e+00	 5.5976e-01	 3.5315e+02	 4.5094e+03
 9.0000e+05	 4.4338e+03	 3.8464e+00	 5.0329e-01	 3.5315e+02	 4.5170e+03
 1.0000e+02	 4.5142e+03	 6.4457e+00	 2.2303e-01	 3.5315e+02	 4.5248e+03
 1.5000e+02	 4.5142e+03	 6.3997e+00	 1.9856e-01	 3.5315e+02	 4.5274e+03
 2.2500e+02	 4.5142e+03	 6.3572e+00	 1.7993e-01	 3.5315e+02	 4.5299e+03
 3.3750e+02	 4.5142e+03	 6.3209e+00	 1.6491e-01	 3.5315e+02	 4.5325e+03
 5.0625e+02	 4.5142e+03	 6.2880e+00	 1.5445e-01	 3.5316e+02	 4.5350e+03
 7.5938e+02	 4.5142e+03	 6.2579e+00	 1.4874e-01	 3.5315e+02	 4.5376e+03
 1.1391e+03	 4.5142e+03	 6.2297e+00	 1.4902e-01	 3.5315e+02	 4.5428e+03
 1.7086e+03	 4.5142e+03	 6.2022e+00	 1.5524e-01	 3.5315e+02	 4.5454e+03
 2.5629e+03	 4.5142e+03	 6.1737e+00	 1.7003e-01	 3.5316e+02	 4.5481e+03
 3.8443e+03	 4.5142e+03	 6.1426e+00	 1.9457e-01	 3.5315e+02	 4.5507e+03
 5.7665e+03	 4.5142e+03	 6.1066e+00	 2.3074e-01	 3.5315e+02	 4.5532e+03
 8.6498e+03	 4.5142e+03	 6.0618e+00	 2.8141e-01	 3.5315e+02	 4.5561e+03
 1.2975e+04	 4.5142e+03	 6.0045e+00	 3.4949e-01	 3.5315e+02	 4.5586e+03
 1.9462e+04	 4.5142e+03	 5.9272e+00	 4.3725e-01	 3.5316e+02	 4.5613e+03
 2.9193e+04	 4.5142e+03	 5.8225e+00	 5.4656e-01	 3.5316e+02	 4.5639e+03
 4.3789e+04	 4.5142e+03	 5.6766e+00	 6.7424e-01	 3.5315e+02	 4.5664e+03
 6.5684e+04	 4.5142e+03	 5.4751e+00	 8.0884e-01	 3.5315e+02	 4.5689e+03
 9.8526e+04	 4.5142e+03	 5.2097e+00	 9.2525e-01	 3.5315e+02	 4.5715e+03
 1.4779e+05	 4.5142e+03	 4.8911e+00	 9.8840e-01	 3.5315e+02	 4.5742e+03
 2.2168e+05	 4.5142e+03	 4.5565e+00	 9.7280e-01	 3.5315e+02	 4.5768e+03
 3.3253e+05	 4.5142e+03	 3.9456e+00	 8.1752e-01	 3.5314e+02	 4.5795e+03
 4.9879e+05	 4.5142e+03	-4.6513e+00	 5.2428e+01	 3.5315e+02	 4.5822e+03
 7.4818e+05	 4.5142e+03	 3.8991e+00	 5.5657e-01	 3.5315e+02	 4.5892e+03
 9.0000e+05	 4.5142e+03	 3.8425e+00	 4.9979e-01	 3.5315e+02	 4.5970e+03
 1.0000e+02	 4.5942e+03	 6.4451e+00	 2.2220e-01	 3.5315e+02	 4.6052e+03
 1.5000e+02	 4.5942e+03	 6.3995e+00	 1.9960e-01	 3.5315e+02	 4.6077e+03
 2.2500e+02	 4.5942e+03	 6.3570e+00	 1.7959e-01	 3.5315e+02	 4.6105e+03
 3.3750e+02	 4.5942e+03	 6.3205e+00	 1.6451e-01	 3.5314e+02	 4.6130e+03
 5.0625e+02	 4.5942e+03	 6.2878e+00	 1.5391e-01	 3.5316e+02	 4.6158e+03
 7.5938e+02	 4.5942e+03	 6.2579e+00	 1.4835e-01	 3.5315e+02	 4.6184e+03
 1.1391e+03	 4.5942e+03	 6.2297e+00	 1.4827e-01	 3.5315e+02	 4.6237e+03
 1.7086e+03	 4.5942e+03	 6.2024e+00	 1.5509e-01	 3.5315e+02	 4.6264e+03
 2.5629e+03	 4.5942e+03	 6.1741e+00	 1.6988e-01	 3.5315e+02	 4.6290e+03
 3.8443e+03	 4.5942e+03	 6.1431e+00	 1.9459e-01	 3.5315e+02	 4.6317e+03
 5.7665e+03	 4.5942e+03	 6.1072e+00	 2.3124e-01	 3.5315e+02	 4.6341e+03
 8.6498e+03	 4.5942e+03	 6.0626e+00	 2.8241e-01	 3.5315e+02	 4.6367e+03
 1.2975e+04	 4.5942e+03	 6.0051e+00	 3.5092e-01	 3.5315e+02	 4.6394e+03
 1.9462e+04	 4.5942e+03	 5.9276e+00	 4.3975e-01	 3.5315e+02	 4.6420e+03
 2.9193e+04	 4.5942e+03	 5.8220e+00	 5.5012e-01	 3.5315e+02	 4.6448e+03
 4.3789e+04	 4.5942e+03	 5.6745e+00	 6.7870e-01	 3.5315e+02	 4.6475e+03
 6.5684e+04	 4.5942e+03	 5.4710e+00	 8.1356e-01	 3.5315e+02	 4.6500e+03
 9.8526e+04	 4.5942e+03	 5.2037e+00	 9.2911e-01	 3.5314e+02	 4.6527e+03
 1.4779e+05	 4.5942e+03	 4.8835e+00	 9.9054e-01	 3.5315e+02	 4.6553e+03
 2.2168e+05	 4.5942e+03	 4.5486e+00	 9.7291e-01	 3.5315e+02	 4.6578e+03
 3.3253e+05	 4.5942e+03	 3.9393e+00	 8.1662e-01	 3.5315e+02	 4.6604e+03
 4.9879e+05	 4.5942e+03	-4.6249e+00	 5.2352e+01	 3.5315e+02	 4.6630e+03
 7.4818e+05	 4.5942e+03	 3.8947e+00	 5.5327e-01	 3.5315e+02	 4.6698e+03
 9.0000e+05	 4.5942e+03	 3.8387e+00	 4.9672e-01	 3.5315e+02	 4.6776e+03
 1.0000e+02	 4.6748e+03	 6.4447e+00	 2.2191e-01	 3.5315e+02	 4.6853e+03
 1.5000e+02	 4.6748e+03	 6.3951e+00	 2.0065e-01	 3.5315e+02	 4.6880e+03
 2.2500e+02	 4.6748e+03	 6.3568e+00	 1.7912e-01	 3.5314e+02	 4.6904e+03
 3.3750e+02	 4.6748e+03	 6.3202e+00	 1.6414e-01	 3.5315e+02	 4.6932e+03
 5.0625e+02	 4.6748e+03	 6.2879e+00	 1.5377e-01	 3.5315e+02	 4.6957e+03
 7.5938e+02	 4.6748e+03	 6.2579e+00	 1.4784e-01	 3.5315e+02	 4.6985e+03
 1.1391e+03	 4.6748e+03	 6.2298e+00	 1.4804e-01	 3.5315e+02	 4.7039e+03
 1.7086e+03	 4.6748e+03	 6.2028e+00	 1.5484e-01	 3.5315e+02	 4.7064e+03
 2.5629e+03	 4.6748e+03	 6.1745e+00	 1.6977e-01	 3.5315e+02	 4.7090e+03
 3.8443e+03	 4.6748e+03	 6.1437e+00	 1.9469e-01	 3.5315e+02	 4.7116e+03
 5.7665e+03	 4.6748e+03	 6.1080e+00	 2.3155e-01	 3.5315e+02	 4.7140e+03
 8.6498e+03	 4.6748e+03	 6.0634e+00	 2.8332e-01	 3.5315e+02	 4.7168e+03
 1.2975e+04	 4.6748e+03	 6.0059e+00	 3.5257e-01	 3.5315e+02	 4.7193e+03
 1.9462e+04	 4.6748e+03	 5.9279e+00	 4.4215e-01	 3.5315e+02	 4.7220e+03
 2.9193e+04	 4.6748e+03	 5.8215e+00	 5.5331e-01	 3.5315e+02	 4.7246e+03
 4.3789e+04	 4.6748e+03	 5.6727e+00	 6.8271e-01	 3.5316e+02	 4.7272e+03
 6.5684e+04	 4.6748e+03	 5.4673e+00	 8.1783e-01	 3.5315e+02	 4.7297e+03
 9.8526e+04	 4.6748e+03	 5.1980e+00	 9.3287e-01	 3.5315e+02	 4.7322e+03
 1.4779e+05	 4.6748e+03	 4.8764e+00	 9.9265e-01	 3.5315e+02	 4.7349e+03
 2.2168e+05	 4.6748e+03	 4.5415e+00	 9.7304e-01	 3.5315e+02	 4.7373e+03
 3.3253e+05	 4.6748e+03	 3.9331e+00	 8.1536e-01	 3.5315e+02	 4.7400e+03
 4.9879e+05	 4.6748e+03	-4.6007e+00	 5.2279e+01	 3.5315e+02	 4.7428e+03
 7.4818e+05	 4.6748e+03	 3.8901e+00	 5.5061e-01	 3.5314e+02	 4.7498e+03
 9.0000e+05	 4.6748e+03	 3.8346e+00	 4.9365e-01	 3.5315e+02	 4.7574e+03
 1.0000e+02	 4.7546e+03	 6.4442e+00	 2.2133e-01	 3.5315e+02	 4.7657e+03
 1.5000e+02	 4.7546e+03	 6.3979e+00	 2.0063e-01	 3.5315e+02	 4.7681e+03
 2.2500e+02	 4.7546e+03	 6.3566e+00	 1.7879e-01	 3.5315e+02	 4.7706e+03
 3.3750e+02	 4.7546e+03	 6.3203e+00	 1.6393e-01	 3.5315e+02	 4.7733e+03
 5.0625e+02	 4.7546e+03	 6.2878e+00	 1.5322e-01	 3.5315e+02	 4.7758e+03
 7.5938e+02	 4.7546e+03	 6.2581e+00	 1.4796e-01	 3.5315e+02	 4.7783e+03
 1.1391e+03	 4.7546e+03	 6.2301e+00	 1.4776e-01	 3.5315e+02	 4.7832e+03
 1.7086e+03	 4.7546e+03	 6.2031e+00	 1.5460e-01	 3.5315e+02	 4.7859e+03
 2.5629e+03	 4.7546e+03	 6.1749e+00	 1.6979e-01	 3.5315e+02	 4.7885e+03
 3.8443e+03	 4.7546e+03	 6.1442e+00	 1.9477e-01	 3.5315e+02	 4.7912e+03
 5.7665e+03	 4.7546e+03	 6.1087e+00	 2.3192e-01	 3.5315e+02	 4.7937e+03
 8.6498e+03	 4.7546e+03	 6.0641e+00	 2.8403e-01	 3.5315e+02	 4.7965e+03
 1.2975e+04	 4.7546e+03	 6.0064e+00	 3.5398e-01	 3.5315e+02	 4.7991e+03
 1.9462e+04	 4.7546e+03	 5.9281e+00	 4.4452e-01	 3.5315e+02	 4.8018e+03
 2.9193e+04	 4.7546e+03	 5.8209e+00	 5.5680e-01	 3.5315e+02	 4.8044e+03
 4.3789e+04	 4.7546e+03	 5.6710e+00	 6.8678e-01	 3.5315e+02	 4.8068e+03
 6.5684e+04	 4.7546e+03	 5.4636e+00	 8.2241e-01	 3.5315e+02	 4.8094e+03
