PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 50°C Desorption tatsächlich, 27.4.2026, 13:45
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.0000e+02	 0.0000e+00	 5.9420e+00	 8.2683e-02	 3.2316e+02	 7.7800e+00	-8.9203e+01	 2.1765e+08	 3.0285e+06	-7.1865e+01
 1.5000e+02	 0.0000e+00	 5.9258e+00	 9.5385e-02	 3.2315e+02	 1.0260e+01	-8.9078e+01	 1.2578e+08	 2.0246e+06	-6.2125e+01
 2.2500e+02	 0.0000e+00	 5.9029e+00	 1.1592e-01	 3.2315e+02	 1.2870e+01	-8.8875e+01	 6.8994e+07	 1.3549e+06	-5.0920e+01
 3.3750e+02	 0.0000e+00	 5.8784e+00	 1.3915e-01	 3.2315e+02	 1.5310e+01	-8.8644e+01	 3.8319e+07	 9.0706e+05	-4.2245e+01
 5.0625e+02	 0.0000e+00	 5.8485e+00	 1.6890e-01	 3.2315e+02	 1.7760e+01	-8.8346e+01	 2.1046e+07	 6.0780e+05	-3.4627e+01
 7.5938e+02	 0.0000e+00	 5.8122e+00	 2.0654e-01	 3.2316e+02	 2.0370e+01	-8.7965e+01	 1.1474e+07	 4.0773e+05	-2.8142e+01
 1.1391e+03	 0.0000e+00	 5.7679e+00	 2.5449e-01	 3.2315e+02	 2.2810e+01	-8.7474e+01	 6.2081e+06	 2.7391e+05	-2.2665e+01
 1.7086e+03	 0.0000e+00	 5.7122e+00	 3.1530e-01	 3.2315e+02	 2.5370e+01	-8.6841e+01	 3.3404e+06	 1.8439e+05	-1.8117e+01
 2.5629e+03	 0.0000e+00	 5.6398e+00	 3.9148e-01	 3.2316e+02	 2.7950e+01	-8.6029e+01	 1.7936e+06	 1.2450e+05	-1.4406e+01
 3.8443e+03	 0.0000e+00	 5.5433e+00	 4.8490e-01	 3.2315e+02	 3.0370e+01	-8.5001e+01	 9.6538e+05	 8.4446e+04	-1.1432e+01
 5.7665e+03	 0.0000e+00	 5.4126e+00	 5.9284e-01	 3.2315e+02	 3.3060e+01	-8.3749e+01	 5.2641e+05	 5.7657e+04	-9.1300e+00
 8.6498e+03	 0.0000e+00	 5.2363e+00	 7.0639e-01	 3.2315e+02	 3.5620e+01	-8.2317e+01	 2.9452e+05	 3.9732e+04	-7.4127e+00
 1.2975e+04	 0.0000e+00	 5.0076e+00	 8.0514e-01	 3.2315e+02	 3.8390e+01	-8.0866e+01	 1.7227e+05	 2.7698e+04	-6.2196e+00
 1.9462e+04	 0.0000e+00	 4.7347e+00	 8.6200e-01	 3.2315e+02	 4.1000e+01	-7.9682e+01	 1.0727e+05	 1.9529e+04	-5.4927e+00
 2.9193e+04	 0.0000e+00	 4.4560e+00	 8.5762e-01	 3.2315e+02	 4.3670e+01	-7.9106e+01	 7.1878e+04	 1.3834e+04	-5.1958e+00
 4.3789e+04	 0.0000e+00	 4.1923e+00	 7.9378e-01	 3.2315e+02	 4.6120e+01	-7.9278e+01	 5.1773e+04	 9.8028e+03	-5.2814e+00
 6.5684e+04	 0.0000e+00	 3.9747e+00	 6.9665e-01	 3.2315e+02	 4.8560e+01	-8.0059e+01	 3.9328e+04	 6.8929e+03	-5.7055e+00
 9.8526e+04	 0.0000e+00	 3.8075e+00	 5.9305e-01	 3.2315e+02	 5.1310e+01	-8.1147e+01	 3.0798e+04	 4.7971e+03	-6.4202e+00
 1.4779e+05	 0.0000e+00	 3.6705e+00	 5.0083e-01	 3.2316e+02	 5.3870e+01	-8.2230e+01	 2.4313e+04	 3.3174e+03	-7.3289e+00
 2.2168e+05	 0.0000e+00	 3.5695e+00	 4.2767e-01	 3.2315e+02	 5.6620e+01	-8.3168e+01	 1.8981e+04	 2.2742e+03	-8.3465e+00
 3.3253e+05	 0.0000e+00	 3.4847e+00	 3.7142e-01	 3.2315e+02	 5.9060e+01	-8.3916e+01	 1.4571e+04	 1.5530e+03	-9.3822e+00
 4.9879e+05	 0.0000e+00	 3.4098e+00	 3.2931e-01	 3.2315e+02	 6.1590e+01	-8.4484e+01	 1.0956e+04	 1.0581e+03	-1.0354e+01
 7.4818e+05	 0.0000e+00	 3.3953e+00	 2.1297e-01	 3.2315e+02	 6.9440e+01	-8.6411e+01	 1.1294e+04	 7.0840e+02	-1.5943e+01
 9.0000e+05	 0.0000e+00	 3.3709e+00	 1.9304e-01	 3.2315e+02	 7.7190e+01	-8.6722e+01	 1.0358e+04	 5.9317e+02	-1.7462e+01
 1.0000e+02	 7.4500e+01	 5.9419e+00	 8.3025e-02	 3.2316e+02	 8.4160e+01	-8.9199e+01	 2.1675e+08	 3.0286e+06	-7.1568e+01
 1.5000e+02	 7.4500e+01	 5.9211e+00	 9.7368e-02	 3.2315e+02	 8.6640e+01	-8.9058e+01	 1.2321e+08	 2.0262e+06	-6.0811e+01
 2.2500e+02	 7.4500e+01	 5.9026e+00	 1.1611e-01	 3.2315e+02	 8.9140e+01	-8.8873e+01	 6.8884e+07	 1.3550e+06	-5.0836e+01
 3.3750e+02	 7.4500e+01	 5.8775e+00	 1.3944e-01	 3.2315e+02	 9.1810e+01	-8.8641e+01	 3.8239e+07	 9.0719e+05	-4.2151e+01
 5.0625e+02	 7.4500e+01	 5.8478e+00	 1.6905e-01	 3.2315e+02	 9.4260e+01	-8.8344e+01	 2.1028e+07	 6.0787e+05	-3.4592e+01
 7.5938e+02	 7.4500e+01	 5.8117e+00	 2.0668e-01	 3.2315e+02	 9.6920e+01	-8.7963e+01	 1.1466e+07	 4.0776e+05	-2.8119e+01
 1.1391e+03	 7.4500e+01	 5.7672e+00	 2.5480e-01	 3.2316e+02	 9.9370e+01	-8.7470e+01	 6.2003e+06	 2.7394e+05	-2.2634e+01
 1.7086e+03	 7.4500e+01	 5.7110e+00	 3.1557e-01	 3.2315e+02	 1.0195e+02	-8.6837e+01	 3.3376e+06	 1.8443e+05	-1.8097e+01
 2.5629e+03	 7.4500e+01	 5.6387e+00	 3.9201e-01	 3.2316e+02	 1.0462e+02	-8.6023e+01	 1.7912e+06	 1.2453e+05	-1.4384e+01
 3.8443e+03	 7.4500e+01	 5.5421e+00	 4.8504e-01	 3.2315e+02	 1.0712e+02	-8.4998e+01	 9.6510e+05	 8.4464e+04	-1.1426e+01
 5.7665e+03	 7.4500e+01	 5.4113e+00	 5.9318e-01	 3.2315e+02	 1.0959e+02	-8.3744e+01	 5.2610e+05	 5.7671e+04	-9.1225e+00
 8.6498e+03	 7.4500e+01	 5.2346e+00	 7.0643e-01	 3.2315e+02	 1.1250e+02	-8.2314e+01	 2.9451e+05	 3.9745e+04	-7.4099e+00
 1.2975e+04	 7.4500e+01	 5.0061e+00	 8.0495e-01	 3.2315e+02	 1.1537e+02	-8.0865e+01	 1.7231e+05	 2.7706e+04	-6.2191e+00
 1.9462e+04	 7.4500e+01	 4.7334e+00	 8.6159e-01	 3.2315e+02	 1.1800e+02	-7.9684e+01	 1.0732e+05	 1.9535e+04	-5.4939e+00
 2.9193e+04	 7.4500e+01	 4.4548e+00	 8.5716e-01	 3.2315e+02	 1.2056e+02	-7.9109e+01	 7.1917e+04	 1.3838e+04	-5.1972e+00
 4.3789e+04	 7.4500e+01	 4.1911e+00	 7.9331e-01	 3.2315e+02	 1.2300e+02	-7.9282e+01	 5.1803e+04	 9.8054e+03	-5.2831e+00
 6.5684e+04	 7.4500e+01	 3.9738e+00	 6.9610e-01	 3.2315e+02	 1.2564e+02	-8.0064e+01	 3.9358e+04	 6.8945e+03	-5.7086e+00
 9.8526e+04	 7.4500e+01	 3.8066e+00	 5.9268e-01	 3.2315e+02	 1.2812e+02	-8.1150e+01	 3.0818e+04	 4.7982e+03	-6.4228e+00
 1.4779e+05	 7.4500e+01	 3.6697e+00	 5.0063e-01	 3.2315e+02	 1.3091e+02	-8.2231e+01	 2.4322e+04	 3.3181e+03	-7.3301e+00
 2.2168e+05	 7.4500e+01	 3.5689e+00	 4.2738e-01	 3.2315e+02	 1.3350e+02	-8.3171e+01	 1.8994e+04	 2.2746e+03	-8.3507e+00
 3.3253e+05	 7.4500e+01	 3.4840e+00	 3.7132e-01	 3.2315e+02	 1.3594e+02	-8.3917e+01	 1.4575e+04	 1.5533e+03	-9.3829e+00
 4.9879e+05	 7.4500e+01	 3.4091e+00	 3.2925e-01	 3.2315e+02	 1.3856e+02	-8.4484e+01	 1.0958e+04	 1.0583e+03	-1.0354e+01
 7.4818e+05	 7.4500e+01	 3.3946e+00	 2.1337e-01	 3.2315e+02	 1.4619e+02	-8.6403e+01	 1.1272e+04	 7.0855e+02	-1.5909e+01
 9.0000e+05	 7.4500e+01	 3.3702e+00	 1.9393e-01	 3.2315e+02	 1.5394e+02	-8.6707e+01	 1.0311e+04	 5.9330e+02	-1.7379e+01
 1.0000e+02	 1.5130e+02	 5.9417e+00	 8.3087e-02	 3.2315e+02	 1.6083e+02	-8.9199e+01	 2.1659e+08	 3.0287e+06	-7.1511e+01
 1.5000e+02	 1.5130e+02	 5.9222e+00	 9.6507e-02	 3.2315e+02	 1.6333e+02	-8.9066e+01	 1.2431e+08	 2.0258e+06	-6.1366e+01
 2.2500e+02	 1.5130e+02	 5.9019e+00	 1.1626e-01	 3.2315e+02	 1.6606e+02	-8.8871e+01	 6.8795e+07	 1.3552e+06	-5.0765e+01
 3.3750e+02	 1.5130e+02	 5.8772e+00	 1.3970e-01	 3.2315e+02	 1.6850e+02	-8.8638e+01	 3.8169e+07	 9.0724e+05	-4.2072e+01
 5.0625e+02	 1.5130e+02	 5.8473e+00	 1.6936e-01	 3.2315e+02	 1.7094e+02	-8.8341e+01	 2.0989e+07	 6.0792e+05	-3.4526e+01
 7.5938e+02	 1.5130e+02	 5.8110e+00	 2.0704e-01	 3.2315e+02	 1.7356e+02	-8.7960e+01	 1.1446e+07	 4.0781e+05	-2.8067e+01
 1.1391e+03	 1.5130e+02	 5.7664e+00	 2.5493e-01	 3.2315e+02	 1.7600e+02	-8.7469e+01	 6.1972e+06	 2.7398e+05	-2.2619e+01
 1.7086e+03	 1.5130e+02	 5.7101e+00	 3.1593e-01	 3.2316e+02	 1.7878e+02	-8.6833e+01	 3.3338e+06	 1.8445e+05	-1.8074e+01
 2.5629e+03	 1.5130e+02	 5.6375e+00	 3.9234e-01	 3.2316e+02	 1.8137e+02	-8.6019e+01	 1.7897e+06	 1.2455e+05	-1.4369e+01
 3.8443e+03	 1.5130e+02	 5.5410e+00	 4.8548e-01	 3.2315e+02	 1.8381e+02	-8.4993e+01	 9.6422e+05	 8.4481e+04	-1.1413e+01
 5.7665e+03	 1.5130e+02	 5.4100e+00	 5.9331e-01	 3.2315e+02	 1.8637e+02	-8.3741e+01	 5.2598e+05	 5.7684e+04	-9.1184e+00
 8.6498e+03	 1.5130e+02	 5.2333e+00	 7.0640e-01	 3.2315e+02	 1.8894e+02	-8.2313e+01	 2.9452e+05	 3.9755e+04	-7.4084e+00
 1.2975e+04	 1.5130e+02	 5.0050e+00	 8.0495e-01	 3.2315e+02	 1.9166e+02	-8.0863e+01	 1.7231e+05	 2.7712e+04	-6.2178e+00
 1.9462e+04	 1.5130e+02	 4.7322e+00	 8.6121e-01	 3.2315e+02	 1.9431e+02	-7.9686e+01	 1.0737e+05	 1.9540e+04	-5.4948e+00
 2.9193e+04	 1.5130e+02	 4.4537e+00	 8.5676e-01	 3.2315e+02	 1.9706e+02	-7.9111e+01	 7.1950e+04	 1.3841e+04	-5.1983e+00
 4.3789e+04	 1.5130e+02	 4.1903e+00	 7.9284e-01	 3.2315e+02	 1.9950e+02	-7.9286e+01	 5.1834e+04	 9.8073e+03	-5.2852e+00
 6.5684e+04	 1.5130e+02	 3.9731e+00	 6.9583e-01	 3.2315e+02	 2.0217e+02	-8.0066e+01	 3.9373e+04	 6.8957e+03	-5.7098e+00
 9.8526e+04	 1.5130e+02	 3.8060e+00	 5.9254e-01	 3.2315e+02	 2.0462e+02	-8.1151e+01	 3.0825e+04	 4.7989e+03	-6.4232e+00
 1.4779e+05	 1.5130e+02	 3.6693e+00	 5.0041e-01	 3.2315e+02	 2.0719e+02	-8.2234e+01	 2.4333e+04	 3.3185e+03	-7.3325e+00
 2.2168e+05	 1.5130e+02	 3.5682e+00	 4.2725e-01	 3.2315e+02	 2.0981e+02	-8.3172e+01	 1.9000e+04	 2.2750e+03	-8.3516e+00
 3.3253e+05	 1.5130e+02	 3.4835e+00	 3.7130e-01	 3.2315e+02	 2.1225e+02	-8.3916e+01	 1.4575e+04	 1.5536e+03	-9.3818e+00
 4.9879e+05	 1.5130e+02	 3.4086e+00	 3.2924e-01	 3.2315e+02	 2.1491e+02	-8.4483e+01	 1.0958e+04	 1.0585e+03	-1.0353e+01
 7.4818e+05	 1.5130e+02	 3.3940e+00	 2.1182e-01	 3.2315e+02	 2.2256e+02	-8.6429e+01	 1.1355e+04	 7.0867e+02	-1.6023e+01
 9.0000e+05	 1.5130e+02	 3.3700e+00	 1.8887e-01	 3.2315e+02	 2.3025e+02	-8.6792e+01	 1.0587e+04	 5.9333e+02	-1.7843e+01
 1.0000e+02	 2.2760e+02	 5.9413e+00	 8.3355e-02	 3.2315e+02	 2.3695e+02	-8.9196e+01	 2.1589e+08	 3.0289e+06	-7.1277e+01
 1.5000e+02	 2.2760e+02	 5.9248e+00	 9.9605e-02	 3.2315e+02	 2.3958e+02	-8.9037e+01	 1.2045e+08	 2.0249e+06	-5.9483e+01
 2.2500e+02	 2.2760e+02	 5.9018e+00	 1.1642e-01	 3.2315e+02	 2.4206e+02	-8.8870e+01	 6.8700e+07	 1.3552e+06	-5.0694e+01
 3.3750e+02	 2.2760e+02	 5.8765e+00	 1.4002e-01	 3.2316e+02	 2.4450e+02	-8.8635e+01	 3.8080e+07	 9.0735e+05	-4.1968e+01
 5.0625e+02	 2.2760e+02	 5.8469e+00	 1.6968e-01	 3.2315e+02	 2.4700e+02	-8.8338e+01	 2.0950e+07	 6.0797e+05	-3.4459e+01
 7.5938e+02	 2.2760e+02	 5.8106e+00	 2.0748e-01	 3.2315e+02	 2.4958e+02	-8.7955e+01	 1.1422e+07	 4.0784e+05	-2.8005e+01
 1.1391e+03	 2.2760e+02	 5.7657e+00	 2.5524e-01	 3.2315e+02	 2.5231e+02	-8.7465e+01	 6.1897e+06	 2.7401e+05	-2.2589e+01
 1.7086e+03	 2.2760e+02	 5.7094e+00	 3.1617e-01	 3.2316e+02	 2.5487e+02	-8.6830e+01	 3.3313e+06	 1.8448e+05	-1.8058e+01
 2.5629e+03	 2.2760e+02	 5.6367e+00	 3.9250e-01	 3.2315e+02	 2.5762e+02	-8.6017e+01	 1.7889e+06	 1.2457e+05	-1.4361e+01
 3.8443e+03	 2.2760e+02	 5.5400e+00	 4.8557e-01	 3.2316e+02	 2.6012e+02	-8.4991e+01	 9.6405e+05	 8.4496e+04	-1.1409e+01
 5.7665e+03	 2.2760e+02	 5.4089e+00	 5.9345e-01	 3.2315e+02	 2.6287e+02	-8.3739e+01	 5.2587e+05	 5.7696e+04	-9.1145e+00
 8.6498e+03	 2.2760e+02	 5.2321e+00	 7.0647e-01	 3.2315e+02	 2.6544e+02	-8.2310e+01	 2.9449e+05	 3.9764e+04	-7.4060e+00
 1.2975e+04	 2.2760e+02	 5.0036e+00	 8.0470e-01	 3.2316e+02	 2.6820e+02	-8.0864e+01	 1.7236e+05	 2.7720e+04	-6.2180e+00
 1.9462e+04	 2.2760e+02	 4.7311e+00	 8.6089e-01	 3.2316e+02	 2.7081e+02	-7.9687e+01	 1.0741e+05	 1.9544e+04	-5.4956e+00
 2.9193e+04	 2.2760e+02	 4.4528e+00	 8.5648e-01	 3.2316e+02	 2.7341e+02	-7.9112e+01	 7.1974e+04	 1.3844e+04	-5.1989e+00
 4.3789e+04	 2.2760e+02	 4.1897e+00	 7.9254e-01	 3.2315e+02	 2.7587e+02	-7.9288e+01	 5.1854e+04	 9.8089e+03	-5.2864e+00
 6.5684e+04	 2.2760e+02	 3.9725e+00	 6.9551e-01	 3.2315e+02	 2.7844e+02	-8.0069e+01	 3.9392e+04	 6.8968e+03	-5.7117e+00
 9.8526e+04	 2.2760e+02	 3.8054e+00	 5.9228e-01	 3.2315e+02	 2.8106e+02	-8.1153e+01	 3.0838e+04	 4.7997e+03	-6.4250e+00
 1.4779e+05	 2.2760e+02	 3.6688e+00	 5.0039e-01	 3.2315e+02	 2.8362e+02	-8.2233e+01	 2.4334e+04	 3.3190e+03	-7.3319e+00
 2.2168e+05	 2.2760e+02	 3.5677e+00	 4.2723e-01	 3.2315e+02	 2.8617e+02	-8.3171e+01	 1.9001e+04	 2.2753e+03	-8.3507e+00
 3.3253e+05	 2.2760e+02	 3.4830e+00	 3.7127e-01	 3.2315e+02	 2.8870e+02	-8.3916e+01	 1.4577e+04	 1.5538e+03	-9.3814e+00
 4.9879e+05	 2.2760e+02	 3.4081e+00	 3.2919e-01	 3.2315e+02	 2.9133e+02	-8.4483e+01	 1.0960e+04	 1.0586e+03	-1.0353e+01
 7.4818e+05	 2.2760e+02	 3.3937e+00	 2.1144e-01	 3.2315e+02	 2.9925e+02	-8.6435e+01	 1.1376e+04	 7.0873e+02	-1.6051e+01
 9.0000e+05	 2.2760e+02	 3.3696e+00	 1.8784e-01	 3.2315e+02	 3.0675e+02	-8.6809e+01	 1.0645e+04	 5.9341e+02	-1.7939e+01
 1.0000e+02	 3.0410e+02	 5.9410e+00	 8.3305e-02	 3.2315e+02	 3.1351e+02	-8.9197e+01	 2.1602e+08	 3.0291e+06	-7.1317e+01
 1.5000e+02	 3.0410e+02	 5.9247e+00	 9.8663e-02	 3.2316e+02	 3.1606e+02	-8.9046e+01	 1.2160e+08	 2.0249e+06	-6.0050e+01
 2.2500e+02	 3.0410e+02	 5.9012e+00	 1.1675e-01	 3.2315e+02	 3.1850e+02	-8.8867e+01	 6.8508e+07	 1.3553e+06	-5.0547e+01
 3.3750e+02	 3.0410e+02	 5.8761e+00	 1.4023e-01	 3.2315e+02	 3.2134e+02	-8.8633e+01	 3.8024e+07	 9.0742e+05	-4.1903e+01
 5.0625e+02	 3.0410e+02	 5.8462e+00	 1.7004e-01	 3.2315e+02	 3.2383e+02	-8.8334e+01	 2.0905e+07	 6.0804e+05	-3.4381e+01
 7.5938e+02	 3.0410e+02	 5.8098e+00	 2.0775e-01	 3.2315e+02	 3.2666e+02	-8.7952e+01	 1.1407e+07	 4.0790e+05	-2.7966e+01
 1.1391e+03	 3.0410e+02	 5.7652e+00	 2.5595e-01	 3.2315e+02	 3.2912e+02	-8.7458e+01	 6.1725e+06	 2.7404e+05	-2.2525e+01
 1.7086e+03	 3.0410e+02	 5.7085e+00	 3.1688e-01	 3.2315e+02	 3.3189e+02	-8.6823e+01	 3.3238e+06	 1.8450e+05	-1.8015e+01
 2.5629e+03	 3.0410e+02	 5.6357e+00	 3.9305e-01	 3.2315e+02	 3.3450e+02	-8.6010e+01	 1.7864e+06	 1.2459e+05	-1.4338e+01
 3.8443e+03	 3.0410e+02	 5.5386e+00	 4.8610e-01	 3.2315e+02	 3.3716e+02	-8.4984e+01	 9.6298e+05	 8.4518e+04	-1.1394e+01
 5.7665e+03	 3.0410e+02	 5.4073e+00	 5.9394e-01	 3.2315e+02	 3.3962e+02	-8.3732e+01	 5.2543e+05	 5.7713e+04	-9.1042e+00
 8.6498e+03	 3.0410e+02	 5.2303e+00	 7.0662e-01	 3.2314e+02	 3.4219e+02	-8.2306e+01	 2.9443e+05	 3.9778e+04	-7.4019e+00
 1.2975e+04	 3.0410e+02	 5.0018e+00	 8.0466e-01	 3.2314e+02	 3.4462e+02	-8.0861e+01	 1.7237e+05	 2.7730e+04	-6.2161e+00
 1.9462e+04	 3.0410e+02	 4.7294e+00	 8.6047e-01	 3.2314e+02	 3.4719e+02	-7.9688e+01	 1.0746e+05	 1.9551e+04	-5.4963e+00
 2.9193e+04	 3.0410e+02	 4.4513e+00	 8.5586e-01	 3.2315e+02	 3.4992e+02	-7.9117e+01	 7.2026e+04	 1.3848e+04	-5.2010e+00
 4.3789e+04	 3.0410e+02	 4.1886e+00	 7.9203e-01	 3.2314e+02	 3.5244e+02	-7.9292e+01	 5.1887e+04	 9.8114e+03	-5.2885e+00
 6.5684e+04	 3.0410e+02	 3.9715e+00	 6.9501e-01	 3.2315e+02	 3.5487e+02	-8.0074e+01	 3.9420e+04	 6.8985e+03	-5.7143e+00
 9.8526e+04	 3.0410e+02	 3.8048e+00	 5.9208e-01	 3.2315e+02	 3.5731e+02	-8.1155e+01	 3.0849e+04	 4.8005e+03	-6.4261e+00
 1.4779e+05	 3.0410e+02	 3.6680e+00	 5.0017e-01	 3.2315e+02	 3.5994e+02	-8.2235e+01	 2.4345e+04	 3.3196e+03	-7.3337e+00
 2.2168e+05	 3.0410e+02	 3.5672e+00	 4.2704e-01	 3.2315e+02	 3.6262e+02	-8.3173e+01	 1.9009e+04	 2.2757e+03	-8.3534e+00
 3.3253e+05	 3.0410e+02	 3.4823e+00	 3.7112e-01	 3.2315e+02	 3.6525e+02	-8.3917e+01	 1.4582e+04	 1.5541e+03	-9.3833e+00
 4.9879e+05	 3.0410e+02	 3.4076e+00	 3.2912e-01	 3.2314e+02	 3.6787e+02	-8.4483e+01	 1.0962e+04	 1.0588e+03	-1.0354e+01
 7.4818e+05	 3.0410e+02	 3.3932e+00	 2.1055e-01	 3.2315e+02	 3.7556e+02	-8.6449e+01	 1.1424e+04	 7.0885e+02	-1.6116e+01
 9.0000e+05	 3.0410e+02	 3.3691e+00	 1.8758e-01	 3.2314e+02	 3.8312e+02	-8.6813e+01	 1.0660e+04	 5.9349e+02	-1.7961e+01
 1.0000e+02	 3.8040e+02	 5.9407e+00	 8.3556e-02	 3.2315e+02	 3.9016e+02	-8.9194e+01	 2.1537e+08	 3.0292e+06	-7.1099e+01
 1.5000e+02	 3.8040e+02	 5.9194e+00	 9.8659e-02	 3.2315e+02	 3.9264e+02	-8.9045e+01	 1.2160e+08	 2.0268e+06	-5.9998e+01
 2.2500e+02	 3.8040e+02	 5.9008e+00	 1.1705e-01	 3.2315e+02	 3.9514e+02	-8.8864e+01	 6.8333e+07	 1.3554e+06	-5.0414e+01
 3.3750e+02	 3.8040e+02	 5.8758e+00	 1.4049e-01	 3.2315e+02	 3.9762e+02	-8.8630e+01	 3.7954e+07	 9.0746e+05	-4.1825e+01
 5.0625e+02	 3.8040e+02	 5.8456e+00	 1.7017e-01	 3.2315e+02	 4.0012e+02	-8.8333e+01	 2.0889e+07	 6.0810e+05	-3.4351e+01
 7.5938e+02	 3.8040e+02	 5.8093e+00	 2.0795e-01	 3.2315e+02	 4.0286e+02	-8.7950e+01	 1.1396e+07	 4.0793e+05	-2.7936e+01
 1.1391e+03	 3.8040e+02	 5.7645e+00	 2.5601e-01	 3.2315e+02	 4.0531e+02	-8.7457e+01	 6.1711e+06	 2.7407e+05	-2.2517e+01
 1.7086e+03	 3.8040e+02	 5.7078e+00	 3.1682e-01	 3.2315e+02	 4.0820e+02	-8.6823e+01	 3.3244e+06	 1.8453e+05	-1.8016e+01
 2.5629e+03	 3.8040e+02	 5.6348e+00	 3.9296e-01	 3.2315e+02	 4.1075e+02	-8.6011e+01	 1.7868e+06	 1.2461e+05	-1.4339e+01
 3.8443e+03	 3.8040e+02	 5.5386e+00	 4.8565e-01	 3.2315e+02	 4.1319e+02	-8.4989e+01	 9.6388e+05	 8.4517e+04	-1.1405e+01
 5.7665e+03	 3.8040e+02	 5.4079e+00	 5.9282e-01	 3.2314e+02	 4.1587e+02	-8.3744e+01	 5.2642e+05	 5.7707e+04	-9.1223e+00
 8.6498e+03	 3.8040e+02	 5.2315e+00	 7.0543e-01	 3.2314e+02	 4.1845e+02	-8.2320e+01	 2.9492e+05	 3.9769e+04	-7.4160e+00
 1.2975e+04	 3.8040e+02	 5.0035e+00	 8.0334e-01	 3.2314e+02	 4.2114e+02	-8.0879e+01	 1.7265e+05	 2.7721e+04	-6.2283e+00
 1.9462e+04	 3.8040e+02	 4.7314e+00	 8.5970e-01	 3.2314e+02	 4.2369e+02	-7.9702e+01	 1.0756e+05	 1.9543e+04	-5.5035e+00
 2.9193e+04	 3.8040e+02	 4.4534e+00	 8.5560e-01	 3.2314e+02	 4.2636e+02	-7.9125e+01	 7.2048e+04	 1.3842e+04	-5.2050e+00
 4.3789e+04	 3.8040e+02	 4.1901e+00	 7.9222e-01	 3.2314e+02	 4.2881e+02	-7.9294e+01	 5.1875e+04	 9.8078e+03	-5.2891e+00
 6.5684e+04	 3.8040e+02	 3.9726e+00	 6.9553e-01	 3.2313e+02	 4.3125e+02	-8.0069e+01	 3.9390e+04	 6.8965e+03	-5.7117e+00
 9.8526e+04	 3.8040e+02	 3.8053e+00	 5.9254e-01	 3.2314e+02	 4.3387e+02	-8.1149e+01	 3.0825e+04	 4.7999e+03	-6.4220e+00
 1.4779e+05	 3.8040e+02	 3.6682e+00	 5.0049e-01	 3.2313e+02	 4.3644e+02	-8.2230e+01	 2.4329e+04	 3.3195e+03	-7.3291e+00
 2.2168e+05	 3.8040e+02	 3.5670e+00	 4.2742e-01	 3.2314e+02	 4.3916e+02	-8.3167e+01	 1.8993e+04	 2.2758e+03	-8.3454e+00
 3.3253e+05	 3.8040e+02	 3.4820e+00	 3.7140e-01	 3.2313e+02	 4.4162e+02	-8.3912e+01	 1.4571e+04	 1.5542e+03	-9.3754e+00
 4.9879e+05	 3.8040e+02	 3.4070e+00	 3.2931e-01	 3.2313e+02	 4.4444e+02	-8.4479e+01	 1.0956e+04	 1.0590e+03	-1.0346e+01
 7.4818e+05	 3.8040e+02	 3.3925e+00	 2.0930e-01	 3.2313e+02	 4.5206e+02	-8.6470e+01	 1.1492e+04	 7.0898e+02	-1.6209e+01
 9.0000e+05	 3.8040e+02	 3.3680e+00	 1.8722e-01	 3.2313e+02	 4.5975e+02	-8.6818e+01	 1.0680e+04	 5.9369e+02	-1.7990e+01
 1.0000e+02	 4.5710e+02	 5.9432e+00	 8.5622e-02	 3.2312e+02	 4.6645e+02	-8.9175e+01	 2.1018e+08	 3.0280e+06	-6.9412e+01
 1.5000e+02	 4.5710e+02	 5.9235e+00	 9.9559e-02	 3.2312e+02	 4.6908e+02	-8.9037e+01	 1.2050e+08	 2.0253e+06	-5.9497e+01
 2.2500e+02	 4.5710e+02	 5.9032e+00	 1.1873e-01	 3.2313e+02	 4.7162e+02	-8.8848e+01	 6.7366e+07	 1.3549e+06	-4.9721e+01
 3.3750e+02	 4.5710e+02	 5.8775e+00	 1.4241e-01	 3.2313e+02	 4.7430e+02	-8.8612e+01	 3.7442e+07	 9.0721e+05	-4.1272e+01
 5.0625e+02	 4.5710e+02	 5.8472e+00	 1.7239e-01	 3.2312e+02	 4.7676e+02	-8.8311e+01	 2.0620e+07	 6.0794e+05	-3.3918e+01
 7.5938e+02	 4.5710e+02	 5.8103e+00	 2.1009e-01	 3.2313e+02	 4.7962e+02	-8.7929e+01	 1.1280e+07	 4.0786e+05	-2.7656e+01
 1.1391e+03	 4.5710e+02	 5.7650e+00	 2.5819e-01	 3.2313e+02	 4.8206e+02	-8.7436e+01	 6.1190e+06	 2.7405e+05	-2.2328e+01
 1.7086e+03	 4.5710e+02	 5.7080e+00	 3.1935e-01	 3.2312e+02	 4.8489e+02	-8.6798e+01	 3.2981e+06	 1.8452e+05	-1.7874e+01
