PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 50°C Desorption, 27.4.2026, 11:5
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.0000e+02	 0.0000e+00	 6.2162e+00	 1.7024e-01	 3.2315e+02	 7.7800e+00	-8.8431e+01	 1.0571e+08	 2.8950e+06	-3.6514e+01
 1.5000e+02	 0.0000e+00	 6.1832e+00	 1.6396e-01	 3.2315e+02	 1.0320e+01	-8.8481e+01	 7.3172e+07	 1.9403e+06	-3.7713e+01
 2.2500e+02	 0.0000e+00	 6.1510e+00	 1.6553e-01	 3.2315e+02	 1.3140e+01	-8.8458e+01	 4.8317e+07	 1.3003e+06	-3.7159e+01
 3.3750e+02	 0.0000e+00	 6.1199e+00	 1.7290e-01	 3.2315e+02	 1.6170e+01	-8.8382e+01	 3.0840e+07	 8.7126e+05	-3.5396e+01
 5.0625e+02	 0.0000e+00	 6.0886e+00	 1.8860e-01	 3.2315e+02	 1.8700e+01	-8.8226e+01	 1.8848e+07	 5.8383e+05	-3.2283e+01
 7.5938e+02	 0.0000e+00	 6.0543e+00	 2.1424e-01	 3.2314e+02	 2.1450e+01	-8.7973e+01	 1.1062e+07	 3.9142e+05	-2.8260e+01
 1.1391e+03	 0.0000e+00	 6.0156e+00	 2.5287e-01	 3.2314e+02	 2.6370e+01	-8.7593e+01	 6.2479e+06	 2.6263e+05	-2.3790e+01
 1.7086e+03	 0.0000e+00	 5.9688e+00	 3.0785e-01	 3.2315e+02	 2.8930e+01	-8.7048e+01	 3.4213e+06	 1.7646e+05	-1.9389e+01
 2.5629e+03	 0.0000e+00	 5.9081e+00	 3.8342e-01	 3.2315e+02	 3.1500e+01	-8.6287e+01	 1.8313e+06	 1.1885e+05	-1.5409e+01
 3.8443e+03	 0.0000e+00	 5.8262e+00	 4.8290e-01	 3.2315e+02	 3.4170e+01	-8.5262e+01	 9.6938e+05	 8.0345e+04	-1.2065e+01
 5.7665e+03	 0.0000e+00	 5.7096e+00	 6.0794e-01	 3.2315e+02	 3.6620e+01	-8.3922e+01	 5.1333e+05	 5.4657e+04	-9.3918e+00
 8.6498e+03	 0.0000e+00	 5.5415e+00	 7.5216e-01	 3.2314e+02	 3.9180e+01	-8.2270e+01	 2.7660e+05	 3.7544e+04	-7.3675e+00
 1.2975e+04	 0.0000e+00	 5.3051e+00	 8.9469e-01	 3.2315e+02	 4.1620e+01	-8.0427e+01	 1.5502e+05	 2.6144e+04	-5.9296e+00
 1.9462e+04	 0.0000e+00	 4.9977e+00	 9.9856e-01	 3.2314e+02	 4.4180e+01	-7.8701e+01	 9.2599e+04	 1.8502e+04	-5.0049e+00
 2.9193e+04	 0.0000e+00	 4.6464e+00	 1.0233e+00	 3.2315e+02	 4.6840e+01	-7.7580e+01	 6.0242e+04	 1.3267e+04	-4.5407e+00
 4.3789e+04	 0.0000e+00	 4.3170e+00	 9.5413e-01	 3.2314e+02	 4.9310e+01	-7.7537e+01	 4.3072e+04	 9.5196e+03	-4.5246e+00
 6.5684e+04	 0.0000e+00	 4.0379e+00	 8.1354e-01	 3.2314e+02	 5.1750e+01	-7.8609e+01	 3.3677e+04	 6.7851e+03	-4.9633e+00
 9.8526e+04	 0.0000e+00	 3.8415e+00	 6.5059e-01	 3.2315e+02	 5.4180e+01	-8.0388e+01	 2.8074e+04	 4.7546e+03	-5.9047e+00
 1.4779e+05	 0.0000e+00	 3.7039e+00	 5.0331e-01	 3.2315e+02	 5.6750e+01	-8.2262e+01	 2.4193e+04	 3.2875e+03	-7.3592e+00
 2.2168e+05	 0.0000e+00	 3.6231e+00	 3.8999e-01	 3.2315e+02	 5.9360e+01	-8.3856e+01	 2.0815e+04	 2.2405e+03	-9.2903e+00
 3.3253e+05	 0.0000e+00	 3.5672e+00	 3.0988e-01	 3.2314e+02	 6.1870e+01	-8.5035e+01	 1.7464e+04	 1.5171e+03	-1.1511e+01
 4.9879e+05	 0.0000e+00	 3.5233e+00	 2.5681e-01	 3.2314e+02	 6.4700e+01	-8.5831e+01	 1.4049e+04	 1.0240e+03	-1.3720e+01
 7.4818e+05	 0.0000e+00	 3.5468e+00	 2.5764e-02	 3.2314e+02	 7.2310e+01	-8.9584e+01	 9.3355e+04	 6.7815e+02	-1.3766e+02
 9.0000e+05	 0.0000e+00	 3.5350e+00	 1.4991e-03	 3.2315e+02	 7.9930e+01	-8.9976e+01	 1.3338e+06	 5.6564e+02	-2.3580e+03
 1.0000e+02	 7.7200e+01	 6.2156e+00	 1.7026e-01	 3.2315e+02	 8.3860e+01	-8.8431e+01	 1.0570e+08	 2.8952e+06	-3.6508e+01
 1.5000e+02	 7.7200e+01	 6.1813e+00	 1.6220e-01	 3.2315e+02	 8.6320e+01	-8.8497e+01	 7.3966e+07	 1.9409e+06	-3.8109e+01
 2.2500e+02	 7.7200e+01	 6.1507e+00	 1.6556e-01	 3.2314e+02	 8.8760e+01	-8.8458e+01	 4.8308e+07	 1.3003e+06	-3.7150e+01
 3.3750e+02	 7.7200e+01	 6.1201e+00	 1.7306e-01	 3.2315e+02	 9.1430e+01	-8.8380e+01	 3.0810e+07	 8.7123e+05	-3.5364e+01
 5.0625e+02	 7.7200e+01	 6.0881e+00	 1.8834e-01	 3.2315e+02	 9.3870e+01	-8.8228e+01	 1.8874e+07	 5.8388e+05	-3.2325e+01
 7.5938e+02	 7.7200e+01	 6.0540e+00	 2.1433e-01	 3.2315e+02	 9.6650e+01	-8.7972e+01	 1.1057e+07	 3.9145e+05	-2.8246e+01
 1.1391e+03	 7.7200e+01	 6.0154e+00	 2.5337e-01	 3.2315e+02	 1.0162e+02	-8.7588e+01	 6.2354e+06	 2.6264e+05	-2.3741e+01
 1.7086e+03	 7.7200e+01	 5.9686e+00	 3.0791e-01	 3.2315e+02	 1.0406e+02	-8.7047e+01	 3.4206e+06	 1.7646e+05	-1.9384e+01
 2.5629e+03	 7.7200e+01	 5.9078e+00	 3.8313e-01	 3.2315e+02	 1.0662e+02	-8.6290e+01	 1.8327e+06	 1.1885e+05	-1.5420e+01
 3.8443e+03	 7.7200e+01	 5.8260e+00	 4.8281e-01	 3.2315e+02	 1.0909e+02	-8.5263e+01	 9.6955e+05	 8.0349e+04	-1.2067e+01
 5.7665e+03	 7.7200e+01	 5.7098e+00	 6.0784e-01	 3.2315e+02	 1.1168e+02	-8.3923e+01	 5.1341e+05	 5.4656e+04	-9.3935e+00
 8.6498e+03	 7.7200e+01	 5.5416e+00	 7.5194e-01	 3.2315e+02	 1.1425e+02	-8.2273e+01	 2.7668e+05	 3.7543e+04	-7.3697e+00
 1.2975e+04	 7.7200e+01	 5.3052e+00	 8.9462e-01	 3.2315e+02	 1.1687e+02	-8.0428e+01	 1.5504e+05	 2.6144e+04	-5.9301e+00
 1.9462e+04	 7.7200e+01	 4.9980e+00	 9.9839e-01	 3.2315e+02	 1.1943e+02	-7.8703e+01	 9.2615e+04	 1.8501e+04	-5.0060e+00
 2.9193e+04	 7.7200e+01	 4.6465e+00	 1.0231e+00	 3.2314e+02	 1.2206e+02	-7.7582e+01	 6.0251e+04	 1.3267e+04	-4.5415e+00
 4.3789e+04	 7.7200e+01	 4.3171e+00	 9.5409e-01	 3.2315e+02	 1.2450e+02	-7.7538e+01	 4.3073e+04	 9.5194e+03	-4.5248e+00
 6.5684e+04	 7.7200e+01	 4.0377e+00	 8.1359e-01	 3.2316e+02	 1.2693e+02	-7.8608e+01	 3.3675e+04	 6.7853e+03	-4.9629e+00
 9.8526e+04	 7.7200e+01	 3.8417e+00	 6.5064e-01	 3.2315e+02	 1.2962e+02	-8.0387e+01	 2.8072e+04	 4.7544e+03	-5.9044e+00
 1.4779e+05	 7.7200e+01	 3.7037e+00	 5.0339e-01	 3.2315e+02	 1.3218e+02	-8.2260e+01	 2.4189e+04	 3.2876e+03	-7.3576e+00
 2.2168e+05	 7.7200e+01	 3.6232e+00	 3.9012e-01	 3.2315e+02	 1.3493e+02	-8.3855e+01	 2.0809e+04	 2.2405e+03	-9.2874e+00
 3.3253e+05	 7.7200e+01	 3.5671e+00	 3.0998e-01	 3.2315e+02	 1.3750e+02	-8.5033e+01	 1.7459e+04	 1.5172e+03	-1.1507e+01
 4.9879e+05	 7.7200e+01	 3.5232e+00	 2.5690e-01	 3.2315e+02	 1.4012e+02	-8.5830e+01	 1.4044e+04	 1.0240e+03	-1.3714e+01
 7.4818e+05	 7.7200e+01	 3.5434e+00	 5.6760e-02	 3.2315e+02	 1.4787e+02	-8.9082e+01	 4.2376e+04	 6.7881e+02	-6.2427e+01
 9.0000e+05	 7.7200e+01	 3.5321e+00	 2.8291e-02	 3.2315e+02	 1.5537e+02	-8.9541e+01	 7.0676e+04	 5.6610e+02	-1.2485e+02
 1.0000e+02	 1.5270e+02	 6.2158e+00	 1.7052e-01	 3.2314e+02	 1.6201e+02	-8.8429e+01	 1.0554e+08	 2.8951e+06	-3.6453e+01
 1.5000e+02	 1.5270e+02	 6.1825e+00	 1.6720e-01	 3.2315e+02	 1.6476e+02	-8.8451e+01	 7.1754e+07	 1.9405e+06	-3.6977e+01
 2.2500e+02	 1.5270e+02	 6.1505e+00	 1.6559e-01	 3.2315e+02	 1.6720e+02	-8.8458e+01	 4.8302e+07	 1.3004e+06	-3.7144e+01
 3.3750e+02	 1.5270e+02	 6.1199e+00	 1.7305e-01	 3.2315e+02	 1.6990e+02	-8.8380e+01	 3.0813e+07	 8.7126e+05	-3.5365e+01
 5.0625e+02	 1.5270e+02	 6.0880e+00	 1.8857e-01	 3.2315e+02	 1.7243e+02	-8.8226e+01	 1.8851e+07	 5.8389e+05	-3.2286e+01
 7.5938e+02	 1.5270e+02	 6.0537e+00	 2.1437e-01	 3.2315e+02	 1.7515e+02	-8.7972e+01	 1.1055e+07	 3.9146e+05	-2.8240e+01
 1.1391e+03	 1.5270e+02	 6.0147e+00	 2.5301e-01	 3.2315e+02	 1.8032e+02	-8.7591e+01	 6.2444e+06	 2.6267e+05	-2.3773e+01
 1.7086e+03	 1.5270e+02	 5.9683e+00	 3.0798e-01	 3.2315e+02	 1.8300e+02	-8.7046e+01	 3.4199e+06	 1.7647e+05	-1.9379e+01
 2.5629e+03	 1.5270e+02	 5.9077e+00	 3.8321e-01	 3.2315e+02	 1.8565e+02	-8.6289e+01	 1.8323e+06	 1.1885e+05	-1.5416e+01
 3.8443e+03	 1.5270e+02	 5.8259e+00	 4.8287e-01	 3.2315e+02	 1.8831e+02	-8.5262e+01	 9.6943e+05	 8.0349e+04	-1.2065e+01
 5.7665e+03	 1.5270e+02	 5.7093e+00	 6.0779e-01	 3.2314e+02	 1.9075e+02	-8.3923e+01	 5.1346e+05	 5.4660e+04	-9.3936e+00
 8.6498e+03	 1.5270e+02	 5.5412e+00	 7.5180e-01	 3.2315e+02	 1.9337e+02	-8.2274e+01	 2.7673e+05	 3.7546e+04	-7.3706e+00
 1.2975e+04	 1.5270e+02	 5.3049e+00	 8.9412e-01	 3.2315e+02	 1.9581e+02	-8.0433e+01	 1.5512e+05	 2.6146e+04	-5.9331e+00
 1.9462e+04	 1.5270e+02	 4.9976e+00	 9.9812e-01	 3.2315e+02	 1.9864e+02	-7.8706e+01	 9.2640e+04	 1.8502e+04	-5.0070e+00
 2.9193e+04	 1.5270e+02	 4.6466e+00	 1.0230e+00	 3.2315e+02	 2.0125e+02	-7.7583e+01	 6.0256e+04	 1.3266e+04	-4.5420e+00
 4.3789e+04	 1.5270e+02	 4.3171e+00	 9.5401e-01	 3.2315e+02	 2.0392e+02	-7.7539e+01	 4.3077e+04	 9.5194e+03	-4.5252e+00
 6.5684e+04	 1.5270e+02	 4.0379e+00	 8.1355e-01	 3.2315e+02	 2.0637e+02	-7.8609e+01	 3.3676e+04	 6.7851e+03	-4.9633e+00
 9.8526e+04	 1.5270e+02	 3.8416e+00	 6.5079e-01	 3.2315e+02	 2.0887e+02	-8.0385e+01	 2.8066e+04	 4.7545e+03	-5.9029e+00
 1.4779e+05	 1.5270e+02	 3.7038e+00	 5.0346e-01	 3.2315e+02	 2.1143e+02	-8.2259e+01	 2.4186e+04	 3.2876e+03	-7.3567e+00
 2.2168e+05	 1.5270e+02	 3.6230e+00	 3.9022e-01	 3.2315e+02	 2.1400e+02	-8.3853e+01	 2.0803e+04	 2.2406e+03	-9.2845e+00
 3.3253e+05	 1.5270e+02	 3.5671e+00	 3.1004e-01	 3.2314e+02	 2.1657e+02	-8.5033e+01	 1.7455e+04	 1.5172e+03	-1.1505e+01
 4.9879e+05	 1.5270e+02	 3.5230e+00	 2.5690e-01	 3.2315e+02	 2.1918e+02	-8.5829e+01	 1.4044e+04	 1.0241e+03	-1.3713e+01
 7.4818e+05	 1.5270e+02	 3.5419e+00	 7.0408e-02	 3.2315e+02	 2.2689e+02	-8.8861e+01	 3.4162e+04	 6.7909e+02	-5.0305e+01
 9.0000e+05	 1.5270e+02	 3.5300e+00	 4.7567e-02	 3.2315e+02	 2.3500e+02	-8.9228e+01	 4.2036e+04	 5.6643e+02	-7.4212e+01
 1.0000e+02	 2.3230e+02	 6.2155e+00	 1.7053e-01	 3.2315e+02	 2.4157e+02	-8.8428e+01	 1.0553e+08	 2.8953e+06	-3.6447e+01
 1.5000e+02	 2.3230e+02	 6.1829e+00	 1.6897e-01	 3.2314e+02	 2.4439e+02	-8.8435e+01	 7.1001e+07	 1.9404e+06	-3.6592e+01
 2.2500e+02	 2.3230e+02	 6.1504e+00	 1.6569e-01	 3.2315e+02	 2.4695e+02	-8.8457e+01	 4.8272e+07	 1.3004e+06	-3.7121e+01
 3.3750e+02	 2.3230e+02	 6.1194e+00	 1.7317e-01	 3.2315e+02	 2.4967e+02	-8.8379e+01	 3.0791e+07	 8.7134e+05	-3.5337e+01
 5.0625e+02	 2.3230e+02	 6.0881e+00	 1.8870e-01	 3.2315e+02	 2.5212e+02	-8.8225e+01	 1.8838e+07	 5.8388e+05	-3.2264e+01
 7.5938e+02	 2.3230e+02	 6.0538e+00	 2.1447e-01	 3.2315e+02	 2.5490e+02	-8.7971e+01	 1.1050e+07	 3.9145e+05	-2.8228e+01
 1.1391e+03	 2.3230e+02	 6.0149e+00	 2.5298e-01	 3.2315e+02	 2.5987e+02	-8.7592e+01	 6.2452e+06	 2.6266e+05	-2.3776e+01
 1.7086e+03	 2.3230e+02	 5.9680e+00	 3.0806e-01	 3.2315e+02	 2.6240e+02	-8.7045e+01	 3.4190e+06	 1.7648e+05	-1.9373e+01
 2.5629e+03	 2.3230e+02	 5.9073e+00	 3.8310e-01	 3.2315e+02	 2.6500e+02	-8.6289e+01	 1.8328e+06	 1.1886e+05	-1.5420e+01
 3.8443e+03	 2.3230e+02	 5.8254e+00	 4.8277e-01	 3.2315e+02	 2.6770e+02	-8.5263e+01	 9.6963e+05	 8.0357e+04	-1.2067e+01
 5.7665e+03	 2.3230e+02	 5.7089e+00	 6.0768e-01	 3.2315e+02	 2.7020e+02	-8.3924e+01	 5.1355e+05	 5.4664e+04	-9.3947e+00
 8.6498e+03	 2.3230e+02	 5.5408e+00	 7.5164e-01	 3.2315e+02	 2.7307e+02	-8.2275e+01	 2.7679e+05	 3.7548e+04	-7.3717e+00
 1.2975e+04	 2.3230e+02	 5.3047e+00	 8.9410e-01	 3.2315e+02	 2.7562e+02	-8.0433e+01	 1.5513e+05	 2.6147e+04	-5.9330e+00
 1.9462e+04	 2.3230e+02	 4.9974e+00	 9.9787e-01	 3.2315e+02	 2.7836e+02	-7.8708e+01	 9.2664e+04	 1.8503e+04	-5.0081e+00
 2.9193e+04	 2.3230e+02	 4.6466e+00	 1.0228e+00	 3.2315e+02	 2.8093e+02	-7.7586e+01	 6.0269e+04	 1.3267e+04	-4.5429e+00
 4.3789e+04	 2.3230e+02	 4.3171e+00	 9.5390e-01	 3.2315e+02	 2.8337e+02	-7.7540e+01	 4.3082e+04	 9.5195e+03	-4.5257e+00
 6.5684e+04	 2.3230e+02	 4.0378e+00	 8.1373e-01	 3.2315e+02	 2.8587e+02	-7.8606e+01	 3.3669e+04	 6.7852e+03	-4.9621e+00
 9.8526e+04	 2.3230e+02	 3.8416e+00	 6.5086e-01	 3.2315e+02	 2.8831e+02	-8.0384e+01	 2.8063e+04	 4.7545e+03	-5.9023e+00
 1.4779e+05	 2.3230e+02	 3.7037e+00	 5.0354e-01	 3.2315e+02	 2.9097e+02	-8.2258e+01	 2.4182e+04	 3.2877e+03	-7.3553e+00
 2.2168e+05	 2.3230e+02	 3.6230e+00	 3.9034e-01	 3.2315e+02	 2.9356e+02	-8.3851e+01	 2.0796e+04	 2.2406e+03	-9.2817e+00
 3.3253e+05	 2.3230e+02	 3.5670e+00	 3.1009e-01	 3.2315e+02	 2.9600e+02	-8.5032e+01	 1.7452e+04	 1.5172e+03	-1.1503e+01
 4.9879e+05	 2.3230e+02	 3.5230e+00	 2.5694e-01	 3.2315e+02	 2.9856e+02	-8.5829e+01	 1.4042e+04	 1.0241e+03	-1.3712e+01
 7.4818e+05	 2.3230e+02	 3.5420e+00	 6.9386e-02	 3.2315e+02	 3.0618e+02	-8.8878e+01	 3.4665e+04	 6.7907e+02	-5.1048e+01
 9.0000e+05	 2.3230e+02	 3.5302e+00	 4.4903e-02	 3.2315e+02	 3.1376e+02	-8.9271e+01	 4.4530e+04	 5.6641e+02	-7.8618e+01
 1.0000e+02	 3.1110e+02	 6.2158e+00	 1.7060e-01	 3.2315e+02	 3.2097e+02	-8.8428e+01	 1.0549e+08	 2.8952e+06	-3.6435e+01
 1.5000e+02	 3.1110e+02	 6.1853e+00	 1.6227e-01	 3.2314e+02	 3.2345e+02	-8.8497e+01	 7.3935e+07	 1.9396e+06	-3.8118e+01
 2.2500e+02	 3.1110e+02	 6.1502e+00	 1.6584e-01	 3.2315e+02	 3.2615e+02	-8.8455e+01	 4.8229e+07	 1.3005e+06	-3.7086e+01
 3.3750e+02	 3.1110e+02	 6.1195e+00	 1.7327e-01	 3.2314e+02	 3.2876e+02	-8.8378e+01	 3.0772e+07	 8.7132e+05	-3.5317e+01
 5.0625e+02	 3.1110e+02	 6.0876e+00	 1.8870e-01	 3.2315e+02	 3.3156e+02	-8.8225e+01	 1.8837e+07	 5.8392e+05	-3.2260e+01
 7.5938e+02	 3.1110e+02	 6.0533e+00	 2.1447e-01	 3.2315e+02	 3.3412e+02	-8.7971e+01	 1.1050e+07	 3.9149e+05	-2.8225e+01
 1.1391e+03	 3.1110e+02	 6.0146e+00	 2.5318e-01	 3.2314e+02	 3.3931e+02	-8.7590e+01	 6.2400e+06	 2.6267e+05	-2.3756e+01
 1.7086e+03	 3.1110e+02	 5.9678e+00	 3.0808e-01	 3.2315e+02	 3.4175e+02	-8.7045e+01	 3.4187e+06	 1.7649e+05	-1.9371e+01
 2.5629e+03	 3.1110e+02	 5.9072e+00	 3.8333e-01	 3.2315e+02	 3.4443e+02	-8.6287e+01	 1.8317e+06	 1.1887e+05	-1.5410e+01
 3.8443e+03	 3.1110e+02	 5.8251e+00	 4.8266e-01	 3.2315e+02	 3.4687e+02	-8.5263e+01	 9.6986e+05	 8.0360e+04	-1.2069e+01
 5.7665e+03	 3.1110e+02	 5.7087e+00	 6.0762e-01	 3.2315e+02	 3.4965e+02	-8.3924e+01	 5.1360e+05	 5.4666e+04	-9.3952e+00
 8.6498e+03	 3.1110e+02	 5.5404e+00	 7.5156e-01	 3.2315e+02	 3.5225e+02	-8.2275e+01	 2.7682e+05	 3.7551e+04	-7.3719e+00
 1.2975e+04	 3.1110e+02	 5.3043e+00	 8.9384e-01	 3.2315e+02	 3.5490e+02	-8.0435e+01	 1.5517e+05	 2.6148e+04	-5.9343e+00
 1.9462e+04	 3.1110e+02	 4.9974e+00	 9.9778e-01	 3.2315e+02	 3.5751e+02	-7.8709e+01	 9.2672e+04	 1.8503e+04	-5.0085e+00
 2.9193e+04	 3.1110e+02	 4.6464e+00	 1.0226e+00	 3.2314e+02	 3.6022e+02	-7.7589e+01	 6.0284e+04	 1.3267e+04	-4.5439e+00
 4.3789e+04	 3.1110e+02	 4.3170e+00	 9.5372e-01	 3.2315e+02	 3.6268e+02	-7.7542e+01	 4.3090e+04	 9.5197e+03	-4.5265e+00
 6.5684e+04	 3.1110e+02	 4.0379e+00	 8.1348e-01	 3.2315e+02	 3.6514e+02	-7.8609e+01	 3.3679e+04	 6.7851e+03	-4.9637e+00
 9.8526e+04	 3.1110e+02	 3.8413e+00	 6.5071e-01	 3.2315e+02	 3.6772e+02	-8.0386e+01	 2.8069e+04	 4.7548e+03	-5.9033e+00
 1.4779e+05	 3.1110e+02	 3.7036e+00	 5.0361e-01	 3.2315e+02	 3.7031e+02	-8.2257e+01	 2.4179e+04	 3.2877e+03	-7.3542e+00
 2.2168e+05	 3.1110e+02	 3.6227e+00	 3.9031e-01	 3.2315e+02	 3.7289e+02	-8.3851e+01	 2.0798e+04	 2.2408e+03	-9.2817e+00
 3.3253e+05	 3.1110e+02	 3.5668e+00	 3.1004e-01	 3.2315e+02	 3.7556e+02	-8.5032e+01	 1.7455e+04	 1.5173e+03	-1.1504e+01
 4.9879e+05	 3.1110e+02	 3.5229e+00	 2.5698e-01	 3.2314e+02	 3.7840e+02	-8.5828e+01	 1.4039e+04	 1.0241e+03	-1.3709e+01
 7.4818e+05	 3.1110e+02	 3.5386e+00	 1.0647e-01	 3.2314e+02	 3.8612e+02	-8.8277e+01	 2.2592e+04	 6.7972e+02	-3.3237e+01
 9.0000e+05	 3.1110e+02	 3.5277e+00	 7.0953e-02	 3.2315e+02	 3.9400e+02	-8.8848e+01	 2.8181e+04	 5.6680e+02	-4.9719e+01
 1.0000e+02	 3.9130e+02	 6.2157e+00	 1.7059e-01	 3.2315e+02	 4.0112e+02	-8.8428e+01	 1.0549e+08	 2.8952e+06	-3.6436e+01
 1.5000e+02	 3.9130e+02	 6.1773e+00	 1.6493e-01	 3.2314e+02	 4.0359e+02	-8.8471e+01	 7.2741e+07	 1.9421e+06	-3.7454e+01
 2.2500e+02	 3.9130e+02	 6.1503e+00	 1.6590e-01	 3.2315e+02	 4.0618e+02	-8.8455e+01	 4.8209e+07	 1.3004e+06	-3.7071e+01
 3.3750e+02	 3.9130e+02	 6.1191e+00	 1.7333e-01	 3.2315e+02	 4.0876e+02	-8.8377e+01	 3.0763e+07	 8.7138e+05	-3.5304e+01
 5.0625e+02	 3.9130e+02	 6.0877e+00	 1.8900e-01	 3.2314e+02	 4.1140e+02	-8.8222e+01	 1.8808e+07	 5.8392e+05	-3.2209e+01
 7.5938e+02	 3.9130e+02	 6.0533e+00	 2.1455e-01	 3.2315e+02	 4.1406e+02	-8.7970e+01	 1.1045e+07	 3.9149e+05	-2.8213e+01
 1.1391e+03	 3.9130e+02	 6.0077e+00	 2.4538e-01	 3.2315e+02	 4.1918e+02	-8.7661e+01	 6.4384e+06	 2.6297e+05	-2.4483e+01
 1.7086e+03	 3.9130e+02	 5.9284e+00	 2.6218e-01	 3.2316e+02	 4.2168e+02	-8.7468e+01	 4.0172e+06	 1.7766e+05	-2.2612e+01
 2.5629e+03	 3.9130e+02	 5.8706e+00	 3.4505e-01	 3.2316e+02	 4.2425e+02	-8.6636e+01	 2.0349e+06	 1.1961e+05	-1.7013e+01
 3.8443e+03	 3.9130e+02	 5.7913e+00	 4.5380e-01	 3.2316e+02	 4.2670e+02	-8.5519e+01	 1.0315e+06	 8.0830e+04	-1.2762e+01
 5.7665e+03	 3.9130e+02	 5.6737e+00	 5.8819e-01	 3.2316e+02	 4.2947e+02	-8.4081e+01	 5.3057e+05	 5.5003e+04	-9.6460e+00
 8.6498e+03	 3.9130e+02	 5.4987e+00	 7.3877e-01	 3.2316e+02	 4.3206e+02	-8.2348e+01	 2.8162e+05	 3.7836e+04	-7.4431e+00
 1.2975e+04	 3.9130e+02	 5.2537e+00	 8.7910e-01	 3.2316e+02	 4.3467e+02	-8.0501e+01	 1.5777e+05	 2.6400e+04	-5.9762e+00
 1.9462e+04	 3.9130e+02	 4.9423e+00	 9.7067e-01	 3.2317e+02	 4.3725e+02	-7.8889e+01	 9.5260e+04	 1.8709e+04	-5.0916e+00
 2.9193e+04	 3.9130e+02	 4.6006e+00	 9.8067e-01	 3.2317e+02	 4.3982e+02	-7.7967e+01	 6.2859e+04	 1.3399e+04	-4.6913e+00
 4.3789e+04	 3.9130e+02	 4.2910e+00	 9.0554e-01	 3.2317e+02	 4.4250e+02	-7.8083e+01	 4.5383e+04	 9.5773e+03	-4.7386e+00
 6.5684e+04	 3.9130e+02	 4.0314e+00	 7.7253e-01	 3.2317e+02	 4.4493e+02	-7.9152e+01	 3.5464e+04	 6.7959e+03	-5.2185e+00
 9.8526e+04	 3.9130e+02	 3.8465e+00	 6.2401e-01	 3.2317e+02	 4.4756e+02	-8.0785e+01	 2.9270e+04	 4.7484e+03	-6.1642e+00
 1.4779e+05	 3.9130e+02	 3.7120e+00	 4.9065e-01	 3.2318e+02	 4.5012e+02	-8.2470e+01	 2.4817e+04	 3.2804e+03	-7.5654e+00
 2.2168e+05	 3.9130e+02	 3.6295e+00	 3.8836e-01	 3.2318e+02	 4.5275e+02	-8.3892e+01	 2.0903e+04	 2.2366e+03	-9.3456e+00
 3.3253e+05	 3.9130e+02	 3.5693e+00	 3.1591e-01	 3.2317e+02	 4.5518e+02	-8.4942e+01	 1.7131e+04	 1.5162e+03	-1.1299e+01
 4.9879e+05	 3.9130e+02	 3.5200e+00	 2.6764e-01	 3.2317e+02	 4.5776e+02	-8.5652e+01	 1.3480e+04	 1.0250e+03	-1.3152e+01
 7.4818e+05	 3.9130e+02	 3.5299e+00	 1.1637e-01	 3.2317e+02	 4.6542e+02	-8.8112e+01	 2.0668e+04	 6.8140e+02	-3.0332e+01
 9.0000e+05	 3.9130e+02	 3.5159e+00	 8.2205e-02	 3.2318e+02	 4.7312e+02	-8.8661e+01	 2.4324e+04	 5.6871e+02	-4.2770e+01
 1.0000e+02	 4.7050e+02	 6.0376e+00	 5.6992e-02	 3.2318e+02	 4.7964e+02	-8.9459e+01	 3.1576e+08	 2.9806e+06	-1.0594e+02
 1.5000e+02	 4.7050e+02	 6.0289e+00	 6.5337e-02	 3.2317e+02	 4.8215e+02	-8.9379e+01	 1.8362e+08	 1.9899e+06	-9.2274e+01
 2.2500e+02	 4.7050e+02	 6.0136e+00	 8.1543e-02	 3.2317e+02	 4.8482e+02	-8.9223e+01	 9.8085e+07	 1.3300e+06	-7.3747e+01
 3.3750e+02	 4.7050e+02	 5.9988e+00	 1.0090e-01	 3.2317e+02	 4.8745e+02	-8.9036e+01	 5.2844e+07	 8.8886e+05	-5.9452e+01
 5.0625e+02	 4.7050e+02	 5.9809e+00	 1.2752e-01	 3.2317e+02	 4.9006e+02	-8.8779e+01	 2.7875e+07	 5.9435e+05	-4.6900e+01
 7.5938e+02	 4.7050e+02	 5.9581e+00	 1.6342e-01	 3.2317e+02	 4.9262e+02	-8.8429e+01	 1.4501e+07	 3.9774e+05	-3.6458e+01
 1.1391e+03	 4.7050e+02	 5.9288e+00	 2.1154e-01	 3.2316e+02	 4.9531e+02	-8.7957e+01	 7.4684e+06	 2.6647e+05	-2.8027e+01
 1.7086e+03	 4.7050e+02	 5.8888e+00	 2.7659e-01	 3.2316e+02	 4.9787e+02	-8.7311e+01	 3.8080e+06	 1.7886e+05	-2.1291e+01
