PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 50°C Absorption, 12.5.2026, 11:52
Diameter[mm] 1.128e+00  Thickness[mm] 2.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 6.5684e+04	 2.7850e+03	 1.5176e+00	 3.5515e-02	 3.2316e+02	 2.8485e+03
 9.8526e+04	 2.7850e+03	 1.5085e+00	 3.1310e-02	 3.2317e+02	 2.8513e+03
 1.4779e+05	 2.7850e+03	 1.5011e+00	 2.7351e-02	 3.2317e+02	 2.8538e+03
 2.2168e+05	 2.7850e+03	 1.4955e+00	 2.4007e-02	 3.2316e+02	 2.8566e+03
 3.3253e+05	 2.7850e+03	 1.4906e+00	 2.1489e-02	 3.2316e+02	 2.8591e+03
 4.9879e+05	 2.7850e+03	 1.4852e+00	 2.0307e-02	 3.2317e+02	 2.8615e+03
 7.4818e+05	 2.7850e+03	 1.4806e+00	 1.9461e-02	 3.2317e+02	 2.8641e+03
 9.0000e+05	 2.7850e+03	 1.4793e+00	 1.8848e-02	 3.2317e+02	 2.8666e+03
 1.0000e+02	 2.8640e+03	 1.6406e+00	 1.3449e-02	 3.2316e+02	 2.8761e+03
 1.5000e+02	 2.8640e+03	 1.6378e+00	 1.5854e-02	 3.2316e+02	 2.8785e+03
 2.2500e+02	 2.8640e+03	 1.6335e+00	 1.7482e-02	 3.2317e+02	 2.8836e+03
 3.3750e+02	 2.8640e+03	 1.6291e+00	 1.9926e-02	 3.2317e+02	 2.8863e+03
 5.0625e+02	 2.8640e+03	 1.6238e+00	 2.2506e-02	 3.2316e+02	 2.8888e+03
 7.5938e+02	 2.8640e+03	 1.6177e+00	 2.5348e-02	 3.2316e+02	 2.8913e+03
 1.1391e+03	 2.8640e+03	 1.6107e+00	 2.8135e-02	 3.2316e+02	 2.8965e+03
 1.7086e+03	 2.8640e+03	 1.6031e+00	 3.0694e-02	 3.2316e+02	 2.8991e+03
 2.5629e+03	 2.8640e+03	 1.5944e+00	 3.2941e-02	 3.2316e+02	 2.9040e+03
 3.8443e+03	 2.8640e+03	 1.5854e+00	 3.4968e-02	 3.2316e+02	 2.9066e+03
 5.7665e+03	 2.8640e+03	 1.5762e+00	 3.6909e-02	 3.2316e+02	 2.9090e+03
 8.6498e+03	 2.8640e+03	 1.5665e+00	 3.9020e-02	 3.2316e+02	 2.9119e+03
 1.2975e+04	 2.8640e+03	 1.5554e+00	 4.1076e-02	 3.2315e+02	 2.9172e+03
 1.9462e+04	 2.8640e+03	 1.5526e+00	 4.0864e-02	 3.2315e+02	 2.9197e+03
 2.9193e+04	 2.8640e+03	 1.5400e+00	 4.0979e-02	 3.2315e+02	 2.9224e+03
 4.3789e+04	 2.8640e+03	 1.5277e+00	 3.9030e-02	 3.2315e+02	 2.9249e+03
 6.5684e+04	 2.8640e+03	 1.5168e+00	 3.5361e-02	 3.2315e+02	 2.9274e+03
 9.8526e+04	 2.8640e+03	 1.5077e+00	 3.1158e-02	 3.2315e+02	 2.9300e+03
 1.4779e+05	 2.8640e+03	 1.5005e+00	 2.7239e-02	 3.2315e+02	 2.9325e+03
 2.2168e+05	 2.8640e+03	 1.4949e+00	 2.3911e-02	 3.2315e+02	 2.9351e+03
 3.3253e+05	 2.8640e+03	 1.4900e+00	 2.1373e-02	 3.2315e+02	 2.9376e+03
 4.9879e+05	 2.8640e+03	 1.4846e+00	 2.0308e-02	 3.2315e+02	 2.9401e+03
 7.4818e+05	 2.8640e+03	 1.4802e+00	 1.9312e-02	 3.2315e+02	 2.9428e+03
 9.0000e+05	 2.8640e+03	 1.4788e+00	 1.8865e-02	 3.2315e+02	 2.9454e+03
 1.0000e+02	 2.9428e+03	 1.6407e+00	 1.4184e-02	 3.2315e+02	 2.9550e+03
 1.5000e+02	 2.9428e+03	 1.6359e+00	 1.5702e-02	 3.2315e+02	 2.9577e+03
 2.2500e+02	 2.9428e+03	 1.6330e+00	 1.7734e-02	 3.2316e+02	 2.9629e+03
 3.3750e+02	 2.9428e+03	 1.6285e+00	 1.9963e-02	 3.2315e+02	 2.9654e+03
 5.0625e+02	 2.9428e+03	 1.6233e+00	 2.2554e-02	 3.2315e+02	 2.9679e+03
 7.5938e+02	 2.9428e+03	 1.6171e+00	 2.5434e-02	 3.2316e+02	 2.9703e+03
 1.1391e+03	 2.9428e+03	 1.6102e+00	 2.8151e-02	 3.2316e+02	 2.9753e+03
 1.7086e+03	 2.9428e+03	 1.6025e+00	 3.0729e-02	 3.2316e+02	 2.9780e+03
 2.5629e+03	 2.9428e+03	 1.5938e+00	 3.3006e-02	 3.2315e+02	 2.9832e+03
 3.8443e+03	 2.9428e+03	 1.5848e+00	 3.4968e-02	 3.2316e+02	 2.9857e+03
 5.7665e+03	 2.9428e+03	 1.5755e+00	 3.6898e-02	 3.2315e+02	 2.9883e+03
 8.6498e+03	 2.9428e+03	 1.5659e+00	 3.8957e-02	 3.2316e+02	 2.9908e+03
 1.2975e+04	 2.9428e+03	 1.5548e+00	 4.1006e-02	 3.2315e+02	 2.9959e+03
 1.9462e+04	 2.9428e+03	 1.5520e+00	 4.0804e-02	 3.2315e+02	 2.9984e+03
 2.9193e+04	 2.9428e+03	 1.5394e+00	 4.0854e-02	 3.2315e+02	 3.0011e+03
 4.3789e+04	 2.9428e+03	 1.5271e+00	 3.8907e-02	 3.2315e+02	 3.0036e+03
 6.5684e+04	 2.9428e+03	 1.5163e+00	 3.5201e-02	 3.2315e+02	 3.0064e+03
 9.8526e+04	 2.9428e+03	 1.5073e+00	 3.1031e-02	 3.2316e+02	 3.0089e+03
 1.4779e+05	 2.9428e+03	 1.5002e+00	 2.7135e-02	 3.2315e+02	 3.0113e+03
 2.2168e+05	 2.9428e+03	 1.4945e+00	 2.3862e-02	 3.2315e+02	 3.0140e+03
 3.3253e+05	 2.9428e+03	 1.4897e+00	 2.1329e-02	 3.2315e+02	 3.0165e+03
 4.9879e+05	 2.9428e+03	 1.4843e+00	 2.0217e-02	 3.2315e+02	 3.0194e+03
 7.4818e+05	 2.9428e+03	 1.4798e+00	 1.9276e-02	 3.2314e+02	 3.0218e+03
 9.0000e+05	 2.9428e+03	 1.4785e+00	 1.8784e-02	 3.2314e+02	 3.0244e+03
 1.0000e+02	 3.0217e+03	 1.6403e+00	 1.3754e-02	 3.2314e+02	 3.0336e+03
 1.5000e+02	 3.0217e+03	 1.6365e+00	 1.5066e-02	 3.2315e+02	 3.0363e+03
 2.2500e+02	 3.0217e+03	 1.6326e+00	 1.7618e-02	 3.2315e+02	 3.0416e+03
 3.3750e+02	 3.0217e+03	 1.6281e+00	 2.0027e-02	 3.2315e+02	 3.0440e+03
 5.0625e+02	 3.0217e+03	 1.6228e+00	 2.2736e-02	 3.2315e+02	 3.0468e+03
 7.5938e+02	 3.0217e+03	 1.6166e+00	 2.5480e-02	 3.2315e+02	 3.0492e+03
 1.1391e+03	 3.0217e+03	 1.6096e+00	 2.8217e-02	 3.2315e+02	 3.0544e+03
 1.7086e+03	 3.0217e+03	 1.6020e+00	 3.0803e-02	 3.2315e+02	 3.0569e+03
 2.5629e+03	 3.0217e+03	 1.5932e+00	 3.2983e-02	 3.2315e+02	 3.0621e+03
 3.8443e+03	 3.0217e+03	 1.5843e+00	 3.4934e-02	 3.2315e+02	 3.0649e+03
 5.7665e+03	 3.0217e+03	 1.5750e+00	 3.6892e-02	 3.2315e+02	 3.0673e+03
 8.6498e+03	 3.0217e+03	 1.5654e+00	 3.8916e-02	 3.2315e+02	 3.0698e+03
 1.2975e+04	 3.0217e+03	 1.5543e+00	 4.0951e-02	 3.2315e+02	 3.0748e+03
 1.9462e+04	 3.0217e+03	 1.5514e+00	 4.0677e-02	 3.2315e+02	 3.0776e+03
 2.9193e+04	 3.0217e+03	 1.5389e+00	 4.0753e-02	 3.2315e+02	 3.0801e+03
 4.3789e+04	 3.0217e+03	 1.5267e+00	 3.8747e-02	 3.2315e+02	 3.0826e+03
 6.5684e+04	 3.0217e+03	 1.5160e+00	 3.5057e-02	 3.2315e+02	 3.0851e+03
 9.8526e+04	 3.0217e+03	 1.5070e+00	 3.0905e-02	 3.2316e+02	 3.0876e+03
 1.4779e+05	 3.0217e+03	 1.4998e+00	 2.7044e-02	 3.2315e+02	 3.0903e+03
 2.2168e+05	 3.0217e+03	 1.4943e+00	 2.3772e-02	 3.2316e+02	 3.0929e+03
 3.3253e+05	 3.0217e+03	 1.4894e+00	 2.1261e-02	 3.2315e+02	 3.0956e+03
 4.9879e+05	 3.0217e+03	 1.4841e+00	 2.0106e-02	 3.2315e+02	 3.0981e+03
 7.4818e+05	 3.0217e+03	 1.4796e+00	 1.9269e-02	 3.2315e+02	 3.1009e+03
 9.0000e+05	 3.0217e+03	 1.4783e+00	 1.8702e-02	 3.2315e+02	 3.1034e+03
 1.0000e+02	 3.1008e+03	 1.6397e+00	 1.3618e-02	 3.2315e+02	 3.1128e+03
 1.5000e+02	 3.1008e+03	 1.6356e+00	 1.6416e-02	 3.2315e+02	 3.1152e+03
 2.2500e+02	 3.1008e+03	 1.6321e+00	 1.7683e-02	 3.2315e+02	 3.1204e+03
 3.3750e+02	 3.1008e+03	 1.6275e+00	 2.0147e-02	 3.2315e+02	 3.1229e+03
 5.0625e+02	 3.1008e+03	 1.6222e+00	 2.2796e-02	 3.2315e+02	 3.1256e+03
 7.5938e+02	 3.1008e+03	 1.6160e+00	 2.5540e-02	 3.2315e+02	 3.1281e+03
 1.1391e+03	 3.1008e+03	 1.6089e+00	 2.8305e-02	 3.2316e+02	 3.1332e+03
 1.7086e+03	 3.1008e+03	 1.6013e+00	 3.0761e-02	 3.2314e+02	 3.1356e+03
 2.5629e+03	 3.1008e+03	 1.5925e+00	 3.3005e-02	 3.2316e+02	 3.1407e+03
 3.8443e+03	 3.1008e+03	 1.5836e+00	 3.4965e-02	 3.2315e+02	 3.1431e+03
 5.7665e+03	 3.1008e+03	 1.5744e+00	 3.6845e-02	 3.2315e+02	 3.1458e+03
 8.6498e+03	 3.1008e+03	 1.5648e+00	 3.8872e-02	 3.2315e+02	 3.1482e+03
 1.2975e+04	 3.1008e+03	 1.5536e+00	 4.0864e-02	 3.2315e+02	 3.1535e+03
 1.9462e+04	 3.1008e+03	 1.5508e+00	 4.0604e-02	 3.2316e+02	 3.1561e+03
 2.9193e+04	 3.1008e+03	 1.5383e+00	 4.0592e-02	 3.2315e+02	 3.1586e+03
 4.3789e+04	 3.1008e+03	 1.5262e+00	 3.8621e-02	 3.2315e+02	 3.1610e+03
 6.5684e+04	 3.1008e+03	 1.5155e+00	 3.4928e-02	 3.2315e+02	 3.1637e+03
 9.8526e+04	 3.1008e+03	 1.5066e+00	 3.0804e-02	 3.2315e+02	 3.1661e+03
 1.4779e+05	 3.1008e+03	 1.4995e+00	 2.6927e-02	 3.2315e+02	 3.1686e+03
 2.2168e+05	 3.1008e+03	 1.4939e+00	 2.3652e-02	 3.2315e+02	 3.1714e+03
 3.3253e+05	 3.1008e+03	 1.4891e+00	 2.1181e-02	 3.2315e+02	 3.1739e+03
 4.9879e+05	 3.1008e+03	 1.4837e+00	 2.0114e-02	 3.2315e+02	 3.1766e+03
 7.4818e+05	 3.1008e+03	 1.4792e+00	 1.9097e-02	 3.2315e+02	 3.1791e+03
 9.0000e+05	 3.1008e+03	 1.4779e+00	 1.8732e-02	 3.2316e+02	 3.1819e+03
 1.0000e+02	 3.1792e+03	 1.6386e+00	 1.3739e-02	 3.2315e+02	 3.1910e+03
 1.5000e+02	 3.1792e+03	 1.6348e+00	 1.5253e-02	 3.2315e+02	 3.1936e+03
 2.2500e+02	 3.1792e+03	 1.6317e+00	 1.7845e-02	 3.2315e+02	 3.1991e+03
 3.3750e+02	 3.1792e+03	 1.6271e+00	 2.0255e-02	 3.2315e+02	 3.2016e+03
 5.0625e+02	 3.1792e+03	 1.6218e+00	 2.2864e-02	 3.2316e+02	 3.2044e+03
 7.5938e+02	 3.1792e+03	 1.6155e+00	 2.5636e-02	 3.2315e+02	 3.2069e+03
 1.1391e+03	 3.1792e+03	 1.6084e+00	 2.8309e-02	 3.2315e+02	 3.2123e+03
 1.7086e+03	 3.1792e+03	 1.6007e+00	 3.0854e-02	 3.2315e+02	 3.2151e+03
 2.5629e+03	 3.1792e+03	 1.5920e+00	 3.3045e-02	 3.2315e+02	 3.2202e+03
 3.8443e+03	 3.1792e+03	 1.5830e+00	 3.4946e-02	 3.2315e+02	 3.2226e+03
 5.7665e+03	 3.1792e+03	 1.5737e+00	 3.6838e-02	 3.2315e+02	 3.2251e+03
 8.6498e+03	 3.1792e+03	 1.5642e+00	 3.8804e-02	 3.2315e+02	 3.2277e+03
 1.2975e+04	 3.1792e+03	 1.5531e+00	 4.0798e-02	 3.2315e+02	 3.2326e+03
 1.9462e+04	 3.1792e+03	 1.5502e+00	 4.0492e-02	 3.2315e+02	 3.2354e+03
 2.9193e+04	 3.1792e+03	 1.5378e+00	 4.0484e-02	 3.2315e+02	 3.2379e+03
 4.3789e+04	 3.1792e+03	 1.5257e+00	 3.8473e-02	 3.2314e+02	 3.2404e+03
 6.5684e+04	 3.1792e+03	 1.5151e+00	 3.4764e-02	 3.2315e+02	 3.2431e+03
 9.8526e+04	 3.1792e+03	 1.5063e+00	 3.0667e-02	 3.2315e+02	 3.2459e+03
 1.4779e+05	 3.1792e+03	 1.4991e+00	 2.6795e-02	 3.2315e+02	 3.2483e+03
 2.2168e+05	 3.1792e+03	 1.4936e+00	 2.3571e-02	 3.2316e+02	 3.2509e+03
 3.3253e+05	 3.1792e+03	 1.4888e+00	 2.1114e-02	 3.2315e+02	 3.2535e+03
 4.9879e+05	 3.1792e+03	 1.4834e+00	 1.9987e-02	 3.2315e+02	 3.2560e+03
 7.4818e+05	 3.1792e+03	 1.4790e+00	 1.9098e-02	 3.2315e+02	 3.2588e+03
 9.0000e+05	 3.1792e+03	 1.4777e+00	 1.8661e-02	 3.2316e+02	 3.2614e+03
 1.0000e+02	 3.2587e+03	 1.6390e+00	 1.4066e-02	 3.2315e+02	 3.2707e+03
 1.5000e+02	 3.2587e+03	 1.6356e+00	 1.6719e-02	 3.2316e+02	 3.2731e+03
 2.2500e+02	 3.2587e+03	 1.6313e+00	 1.7929e-02	 3.2315e+02	 3.2781e+03
 3.3750e+02	 3.2587e+03	 1.6266e+00	 2.0274e-02	 3.2315e+02	 3.2806e+03
 5.0625e+02	 3.2587e+03	 1.6213e+00	 2.2942e-02	 3.2314e+02	 3.2833e+03
 7.5938e+02	 3.2587e+03	 1.6149e+00	 2.5701e-02	 3.2315e+02	 3.2858e+03
 1.1391e+03	 3.2587e+03	 1.6079e+00	 2.8436e-02	 3.2315e+02	 3.2911e+03
 1.7086e+03	 3.2587e+03	 1.6001e+00	 3.0913e-02	 3.2315e+02	 3.2939e+03
 2.5629e+03	 3.2587e+03	 1.5915e+00	 3.3044e-02	 3.2315e+02	 3.2992e+03
 3.8443e+03	 3.2587e+03	 1.5825e+00	 3.4926e-02	 3.2315e+02	 3.3016e+03
 5.7665e+03	 3.2587e+03	 1.5732e+00	 3.6785e-02	 3.2315e+02	 3.3041e+03
 8.6498e+03	 3.2587e+03	 1.5637e+00	 3.8772e-02	 3.2315e+02	 3.3066e+03
 1.2975e+04	 3.2587e+03	 1.5526e+00	 4.0750e-02	 3.2315e+02	 3.3119e+03
 1.9462e+04	 3.2587e+03	 1.5497e+00	 4.0394e-02	 3.2315e+02	 3.3143e+03
 2.9193e+04	 3.2587e+03	 1.5374e+00	 4.0358e-02	 3.2315e+02	 3.3168e+03
 4.3789e+04	 3.2587e+03	 1.5253e+00	 3.8328e-02	 3.2315e+02	 3.3196e+03
 6.5684e+04	 3.2587e+03	 1.5148e+00	 3.4634e-02	 3.2315e+02	 3.3221e+03
 9.8526e+04	 3.2587e+03	 1.5060e+00	 3.0573e-02	 3.2315e+02	 3.3249e+03
 1.4779e+05	 3.2587e+03	 1.4988e+00	 2.6714e-02	 3.2315e+02	 3.3274e+03
 2.2168e+05	 3.2587e+03	 1.4933e+00	 2.3497e-02	 3.2315e+02	 3.3301e+03
 3.3253e+05	 3.2587e+03	 1.4884e+00	 2.1107e-02	 3.2315e+02	 3.3326e+03
 4.9879e+05	 3.2587e+03	 1.4831e+00	 1.9980e-02	 3.2315e+02	 3.3354e+03
 7.4818e+05	 3.2587e+03	 1.4786e+00	 1.9106e-02	 3.2315e+02	 3.3379e+03
 9.0000e+05	 3.2587e+03	 1.4773e+00	 1.8631e-02	 3.2314e+02	 3.3407e+03
 1.0000e+02	 3.3380e+03	 1.6383e+00	 1.4405e-02	 3.2315e+02	 3.3498e+03
 1.5000e+02	 3.3380e+03	 1.6330e+00	 1.6351e-02	 3.2314e+02	 3.3523e+03
 2.2500e+02	 3.3380e+03	 1.6308e+00	 1.8039e-02	 3.2315e+02	 3.3573e+03
 3.3750e+02	 3.3380e+03	 1.6261e+00	 2.0349e-02	 3.2315e+02	 3.3598e+03
 5.0625e+02	 3.3380e+03	 1.6208e+00	 2.3045e-02	 3.2315e+02	 3.3623e+03
 7.5938e+02	 3.3380e+03	 1.6145e+00	 2.5748e-02	 3.2315e+02	 3.3651e+03
 1.1391e+03	 3.3380e+03	 1.6074e+00	 2.8455e-02	 3.2315e+02	 3.3704e+03
 1.7086e+03	 3.3380e+03	 1.5997e+00	 3.0970e-02	 3.2315e+02	 3.3728e+03
 2.5629e+03	 3.3380e+03	 1.5909e+00	 3.3041e-02	 3.2315e+02	 3.3780e+03
 3.8443e+03	 3.3380e+03	 1.5820e+00	 3.4900e-02	 3.2314e+02	 3.3805e+03
 5.7665e+03	 3.3380e+03	 1.5727e+00	 3.6794e-02	 3.2315e+02	 3.3834e+03
 8.6498e+03	 3.3380e+03	 1.5632e+00	 3.8776e-02	 3.2315e+02	 3.3858e+03
 1.2975e+04	 3.3380e+03	 1.5521e+00	 4.0649e-02	 3.2315e+02	 3.3911e+03
 1.9462e+04	 3.3380e+03	 1.5492e+00	 4.0320e-02	 3.2315e+02	 3.3935e+03
 2.9193e+04	 3.3380e+03	 1.5369e+00	 4.0215e-02	 3.2315e+02	 3.3960e+03
 4.3789e+04	 3.3380e+03	 1.5249e+00	 3.8188e-02	 3.2315e+02	 3.3985e+03
 6.5684e+04	 3.3380e+03	 1.5144e+00	 3.4524e-02	 3.2315e+02	 3.4013e+03
 9.8526e+04	 3.3380e+03	 1.5056e+00	 3.0455e-02	 3.2316e+02	 3.4038e+03
 1.4779e+05	 3.3380e+03	 1.4985e+00	 2.6639e-02	 3.2315e+02	 3.4066e+03
 2.2168e+05	 3.3380e+03	 1.4930e+00	 2.3445e-02	 3.2315e+02	 3.4092e+03
 3.3253e+05	 3.3380e+03	 1.4882e+00	 2.1081e-02	 3.2315e+02	 3.4119e+03
 4.9879e+05	 3.3380e+03	 1.4828e+00	 1.9986e-02	 3.2315e+02	 3.4144e+03
 7.4818e+05	 3.3380e+03	 1.4784e+00	 1.9066e-02	 3.2315e+02	 3.4171e+03
 9.0000e+05	 3.3380e+03	 1.4771e+00	 1.8603e-02	 3.2315e+02	 3.4197e+03
 1.0000e+02	 3.4170e+03	 1.6382e+00	 1.4198e-02	 3.2315e+02	 3.4289e+03
 1.5000e+02	 3.4170e+03	 1.6355e+00	 1.6275e-02	 3.2314e+02	 3.4313e+03
 2.2500e+02	 3.4170e+03	 1.6305e+00	 1.7999e-02	 3.2314e+02	 3.4365e+03
 3.3750e+02	 3.4170e+03	 1.6258e+00	 2.0432e-02	 3.2315e+02	 3.4391e+03
 5.0625e+02	 3.4170e+03	 1.6203e+00	 2.3100e-02	 3.2315e+02	 3.4419e+03
 7.5938e+02	 3.4170e+03	 1.6140e+00	 2.5887e-02	 3.2315e+02	 3.4444e+03
 1.1391e+03	 3.4170e+03	 1.6069e+00	 2.8526e-02	 3.2315e+02	 3.4496e+03
 1.7086e+03	 3.4170e+03	 1.5992e+00	 3.0941e-02	 3.2315e+02	 3.4524e+03
 2.5629e+03	 3.4170e+03	 1.5904e+00	 3.3088e-02	 3.2315e+02	 3.4576e+03
 3.8443e+03	 3.4170e+03	 1.5815e+00	 3.4949e-02	 3.2316e+02	 3.4601e+03
 5.7665e+03	 3.4170e+03	 1.5722e+00	 3.6762e-02	 3.2315e+02	 3.4626e+03
 8.6498e+03	 3.4170e+03	 1.5627e+00	 3.8682e-02	 3.2315e+02	 3.4651e+03
 1.2975e+04	 3.4170e+03	 1.5516e+00	 4.0614e-02	 3.2315e+02	 3.4703e+03
 1.9462e+04	 3.4170e+03	 1.5487e+00	 4.0220e-02	 3.2315e+02	 3.4728e+03
 2.9193e+04	 3.4170e+03	 1.5364e+00	 4.0101e-02	 3.2315e+02	 3.4752e+03
 4.3789e+04	 3.4170e+03	 1.5245e+00	 3.8049e-02	 3.2315e+02	 3.4778e+03
 6.5684e+04	 3.4170e+03	 1.5140e+00	 3.4376e-02	 3.2316e+02	 3.4804e+03
 9.8526e+04	 3.4170e+03	 1.5052e+00	 3.0350e-02	 3.2315e+02	 3.4831e+03
 1.4779e+05	 3.4170e+03	 1.4982e+00	 2.6552e-02	 3.2315e+02	 3.4856e+03
 2.2168e+05	 3.4170e+03	 1.4927e+00	 2.3365e-02	 3.2315e+02	 3.4884e+03
 3.3253e+05	 3.4170e+03	 1.4879e+00	 2.0908e-02	 3.2315e+02	 3.4908e+03
 4.9879e+05	 3.4170e+03	 1.4825e+00	 1.9893e-02	 3.2315e+02	 3.4936e+03
 7.4818e+05	 3.4170e+03	 1.4781e+00	 1.9042e-02	 3.2315e+02	 3.4961e+03
 9.0000e+05	 3.4170e+03	 1.4768e+00	 1.8527e-02	 3.2315e+02	 3.4989e+03
 1.0000e+02	 3.4962e+03	 1.6378e+00	 1.4313e-02	 3.2314e+02	 3.5081e+03
 1.5000e+02	 3.4962e+03	 1.6342e+00	 1.6950e-02	 3.2315e+02	 3.5105e+03
 2.2500e+02	 3.4962e+03	 1.6299e+00	 1.8050e-02	 3.2315e+02	 3.5159e+03
 3.3750e+02	 3.4962e+03	 1.6253e+00	 2.0471e-02	 3.2315e+02	 3.5185e+03
 5.0625e+02	 3.4962e+03	 1.6199e+00	 2.3140e-02	 3.2315e+02	 3.5214e+03
 7.5938e+02	 3.4962e+03	 1.6135e+00	 2.5890e-02	 3.2315e+02	 3.5239e+03
 1.1391e+03	 3.4962e+03	 1.6064e+00	 2.8538e-02	 3.2315e+02	 3.5291e+03
 1.7086e+03	 3.4962e+03	 1.5986e+00	 3.0983e-02	 3.2315e+02	 3.5321e+03
 2.5629e+03	 3.4962e+03	 1.5899e+00	 3.3074e-02	 3.2315e+02	 3.5373e+03
 3.8443e+03	 3.4962e+03	 1.5809e+00	 3.4908e-02	 3.2314e+02	 3.5399e+03
 5.7665e+03	 3.4962e+03	 1.5717e+00	 3.6717e-02	 3.2315e+02	 3.5428e+03
 8.6498e+03	 3.4962e+03	 1.5622e+00	 3.8652e-02	 3.2315e+02	 3.5452e+03
 1.2975e+04	 3.4962e+03	 1.5511e+00	 4.0550e-02	 3.2315e+02	 3.5506e+03
 1.9462e+04	 3.4962e+03	 1.5482e+00	 4.0152e-02	 3.2315e+02	 3.5533e+03
 2.9193e+04	 3.4962e+03	 1.5359e+00	 3.9984e-02	 3.2314e+02	 3.5558e+03
 4.3789e+04	 3.4962e+03	 1.5240e+00	 3.7931e-02	 3.2314e+02	 3.5582e+03
 6.5684e+04	 3.4962e+03	 1.5136e+00	 3.4279e-02	 3.2315e+02	 3.5608e+03
 9.8526e+04	 3.4962e+03	 1.5049e+00	 3.0222e-02	 3.2315e+02	 3.5633e+03
 1.4779e+05	 3.4962e+03	 1.4980e+00	 2.6426e-02	 3.2314e+02	 3.5661e+03
 2.2168e+05	 3.4962e+03	 1.4924e+00	 2.3312e-02	 3.2315e+02	 3.5686e+03
 3.3253e+05	 3.4962e+03	 1.4877e+00	 2.0884e-02	 3.2315e+02	 3.5714e+03
 4.9879e+05	 3.4962e+03	 1.4823e+00	 1.9851e-02	 3.2315e+02	 3.5738e+03
 7.4818e+05	 3.4962e+03	 1.4780e+00	 1.8994e-02	 3.2315e+02	 3.5762e+03
 9.0000e+05	 3.4962e+03	 1.4767e+00	 1.8497e-02	 3.2315e+02	 3.5789e+03
 1.0000e+02	 3.5762e+03	 1.6372e+00	 1.3732e-02	 3.2315e+02	 3.5884e+03
 1.5000e+02	 3.5762e+03	 1.6332e+00	 1.5764e-02	 3.2315e+02	 3.5909e+03
 2.2500e+02	 3.5762e+03	 1.6296e+00	 1.8173e-02	 3.2315e+02	 3.5960e+03
 3.3750e+02	 3.5762e+03	 1.6250e+00	 2.0544e-02	 3.2315e+02	 3.5985e+03
 5.0625e+02	 3.5762e+03	 1.6196e+00	 2.3247e-02	 3.2315e+02	 3.6011e+03
 7.5938e+02	 3.5762e+03	 1.6131e+00	 2.5936e-02	 3.2315e+02	 3.6036e+03
 1.1391e+03	 3.5762e+03	 1.6060e+00	 2.8638e-02	 3.2315e+02	 3.6088e+03
 1.7086e+03	 3.5762e+03	 1.5982e+00	 3.1003e-02	 3.2315e+02	 3.6112e+03
 2.5629e+03	 3.5762e+03	 1.5895e+00	 3.3090e-02	 3.2315e+02	 3.6164e+03
 3.8443e+03	 3.5762e+03	 1.5806e+00	 3.4894e-02	 3.2315e+02	 3.6192e+03
 5.7665e+03	 3.5762e+03	 1.5713e+00	 3.6705e-02	 3.2315e+02	 3.6216e+03
 8.6498e+03	 3.5762e+03	 1.5618e+00	 3.8600e-02	 3.2315e+02	 3.6241e+03
 1.2975e+04	 3.5762e+03	 1.5508e+00	 4.0481e-02	 3.2315e+02	 3.6291e+03
 1.9462e+04	 3.5762e+03	 1.5479e+00	 4.0034e-02	 3.2315e+02	 3.6318e+03
 2.9193e+04	 3.5762e+03	 1.5356e+00	 3.9872e-02	 3.2315e+02	 3.6343e+03
 4.3789e+04	 3.5762e+03	 1.5237e+00	 3.7813e-02	 3.2315e+02	 3.6371e+03
 6.5684e+04	 3.5762e+03	 1.5133e+00	 3.4153e-02	 3.2315e+02	 3.6398e+03
 9.8526e+04	 3.5762e+03	 1.5047e+00	 3.0118e-02	 3.2315e+02	 3.6426e+03
 1.4779e+05	 3.5762e+03	 1.4977e+00	 2.6358e-02	 3.2315e+02	 3.6450e+03
 2.2168e+05	 3.5762e+03	 1.4923e+00	 2.3220e-02	 3.2315e+02	 3.6476e+03
 3.3253e+05	 3.5762e+03	 1.4875e+00	 2.0865e-02	 3.2315e+02	 3.6501e+03
 4.9879e+05	 3.5762e+03	 1.4821e+00	 1.9841e-02	 3.2316e+02	 3.6525e+03
 7.4818e+05	 3.5762e+03	 1.4778e+00	 1.8921e-02	 3.2317e+02	 3.6553e+03
 9.0000e+05	 3.5762e+03	 1.4765e+00	 1.8426e-02	 3.2316e+02	 3.6579e+03
 1.0000e+02	 3.6552e+03	 1.6367e+00	 1.4587e-02	 3.2316e+02	 3.6674e+03
 1.5000e+02	 3.6552e+03	 1.6324e+00	 1.6086e-02	 3.2316e+02	 3.6700e+03
 2.2500e+02	 3.6552e+03	 1.6292e+00	 1.8131e-02	 3.2316e+02	 3.6750e+03
 3.3750e+02	 3.6552e+03	 1.6245e+00	 2.0636e-02	 3.2316e+02	 3.6776e+03
 5.0625e+02	 3.6552e+03	 1.6190e+00	 2.3315e-02	 3.2315e+02	 3.6800e+03
 7.5938e+02	 3.6552e+03	 1.6125e+00	 2.6033e-02	 3.2315e+02	 3.6826e+03
 1.1391e+03	 3.6552e+03	 1.6053e+00	 2.8653e-02	 3.2315e+02	 3.6881e+03
