PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, Absorption, 23.4.2026, 10:30
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.0000e+02	 0.0000e+00	 6.2462e+00	 1.8167e-01	 3.6316e+02	 7.6000e+00	-8.8334e+01	 9.9055e+07	 2.8811e+06	-3.4381e+01
 1.5000e+02	 0.0000e+00	 6.2111e+00	 1.5830e-01	 3.6316e+02	 1.0080e+01	-8.8540e+01	 7.5786e+07	 1.9315e+06	-3.9236e+01
 2.2500e+02	 0.0000e+00	 6.1794e+00	 1.4322e-01	 3.6315e+02	 1.2580e+01	-8.8672e+01	 5.5845e+07	 1.2943e+06	-4.3146e+01
 3.3750e+02	 0.0000e+00	 6.1528e+00	 1.3043e-01	 3.6316e+02	 1.5270e+01	-8.8786e+01	 4.0879e+07	 8.6661e+05	-4.7171e+01
 5.0625e+02	 0.0000e+00	 6.1289e+00	 1.2215e-01	 3.6316e+02	 1.7690e+01	-8.8858e+01	 2.9102e+07	 5.7999e+05	-5.0176e+01
 7.5938e+02	 0.0000e+00	 6.1074e+00	 1.1910e-01	 3.6316e+02	 2.0490e+01	-8.8883e+01	 1.9897e+07	 3.8802e+05	-5.1278e+01
 1.1391e+03	 0.0000e+00	 6.0875e+00	 1.2159e-01	 3.6316e+02	 2.5440e+01	-8.8856e+01	 1.2993e+07	 2.5953e+05	-5.0065e+01
 1.7086e+03	 0.0000e+00	 6.0682e+00	 1.3149e-01	 3.6316e+02	 2.7940e+01	-8.8759e+01	 8.0103e+06	 1.7357e+05	-4.6151e+01
 2.5629e+03	 0.0000e+00	 6.0483e+00	 1.5007e-01	 3.6316e+02	 3.0500e+01	-8.8579e+01	 4.6788e+06	 1.1609e+05	-4.0302e+01
 3.8443e+03	 0.0000e+00	 6.0262e+00	 1.8030e-01	 3.6316e+02	 3.3250e+01	-8.8286e+01	 2.5963e+06	 7.7678e+04	-3.3424e+01
 5.7665e+03	 0.0000e+00	 6.0001e+00	 2.2586e-01	 3.6316e+02	 3.5690e+01	-8.7844e+01	 1.3817e+06	 5.2011e+04	-2.6566e+01
 8.6498e+03	 0.0000e+00	 5.9651e+00	 2.9214e-01	 3.6316e+02	 3.8360e+01	-8.7196e+01	 7.1214e+05	 3.4878e+04	-2.0418e+01
 1.2975e+04	 0.0000e+00	 5.9151e+00	 3.8542e-01	 3.6315e+02	 4.0940e+01	-8.6272e+01	 3.5986e+05	 2.3448e+04	-1.5347e+01
 1.9462e+04	 0.0000e+00	 5.8392e+00	 5.1135e-01	 3.6315e+02	 4.3550e+01	-8.4995e+01	 1.8083e+05	 1.5836e+04	-1.1419e+01
 2.9193e+04	 0.0000e+00	 5.7195e+00	 6.7269e-01	 3.6315e+02	 4.6190e+01	-8.3292e+01	 9.1638e+04	 1.0778e+04	-8.5024e+00
 4.3789e+04	 0.0000e+00	 5.5313e+00	 8.5954e-01	 3.6315e+02	 4.8850e+01	-8.1167e+01	 4.7811e+04	 7.4297e+03	-6.4352e+00
 6.5684e+04	 0.0000e+00	 5.2524e+00	 1.0426e+00	 3.6316e+02	 5.1310e+01	-7.8772e+01	 2.6277e+04	 5.2161e+03	-5.0376e+00
 9.8526e+04	 0.0000e+00	 4.8829e+00	 1.1708e+00	 3.6315e+02	 5.3880e+01	-7.6516e+01	 1.5600e+04	 3.7406e+03	-4.1704e+00
 1.4779e+05	 0.0000e+00	 4.4618e+00	 1.1921e+00	 3.6316e+02	 5.9020e+01	-7.5041e+01	 1.0214e+04	 2.7291e+03	-3.7427e+00
 2.2168e+05	 0.0000e+00	 4.0678e+00	 1.0930e+00	 3.6316e+02	 6.1600e+01	-7.4960e+01	 7.4271e+03	 1.9956e+03	-3.7217e+00
 3.3253e+05	 0.0000e+00	 3.7519e+00	 9.0901e-01	 3.6316e+02	 6.4060e+01	-7.6381e+01	 5.9535e+03	 1.4424e+03	-4.1274e+00
 4.9879e+05	 0.0000e+00	-4.4766e+00	 4.6233e+01	 3.6316e+02	 6.6740e+01	 5.5305e+00	 7.8036e+01	-8.0595e+02	 9.6826e-02
 7.4818e+05	 0.0000e+00	 3.4664e+00	 4.1243e-01	 3.6315e+02	 7.3440e+01	-8.3215e+01	 5.8319e+03	 6.9387e+02	-8.4049e+00
 9.0000e+05	 0.0000e+00	 3.4342e+00	 3.3389e-01	 3.6315e+02	 8.1130e+01	-8.4447e+01	 5.9886e+03	 5.8224e+02	-1.0285e+01
 1.0000e+02	 7.8400e+01	 6.2477e+00	 1.8203e-01	 3.6315e+02	 8.9270e+01	-8.8331e+01	 9.8859e+07	 2.8804e+06	-3.4322e+01
 1.5000e+02	 7.8400e+01	 6.2106e+00	 1.5957e-01	 3.6315e+02	 9.1780e+01	-8.8528e+01	 7.5185e+07	 1.9317e+06	-3.8921e+01
 2.2500e+02	 7.8400e+01	 6.1807e+00	 1.4324e-01	 3.6315e+02	 9.4490e+01	-8.8672e+01	 5.5838e+07	 1.2940e+06	-4.3150e+01
 3.3750e+02	 7.8400e+01	 6.1542e+00	 1.3060e-01	 3.6315e+02	 9.7080e+01	-8.8784e+01	 4.0828e+07	 8.6641e+05	-4.7123e+01
 5.0625e+02	 7.8400e+01	 6.1302e+00	 1.2231e-01	 3.6315e+02	 9.9830e+01	-8.8857e+01	 2.9063e+07	 5.7986e+05	-5.0121e+01
 7.5938e+02	 7.8400e+01	 6.1087e+00	 1.1926e-01	 3.6315e+02	 1.0244e+02	-8.8882e+01	 1.9870e+07	 3.8794e+05	-5.1220e+01
 1.1391e+03	 7.8400e+01	 6.0887e+00	 1.2182e-01	 3.6315e+02	 1.0750e+02	-8.8854e+01	 1.2969e+07	 2.5948e+05	-4.9982e+01
 1.7086e+03	 7.8400e+01	 6.0699e+00	 1.3156e-01	 3.6315e+02	 1.1000e+02	-8.8758e+01	 8.0060e+06	 1.7352e+05	-4.6139e+01
 2.5629e+03	 7.8400e+01	 6.0498e+00	 1.5017e-01	 3.6315e+02	 1.1275e+02	-8.8578e+01	 4.6759e+06	 1.1606e+05	-4.0287e+01
 3.8443e+03	 7.8400e+01	 6.0275e+00	 1.8045e-01	 3.6315e+02	 1.1525e+02	-8.8285e+01	 2.5941e+06	 7.7662e+04	-3.3403e+01
 5.7665e+03	 7.8400e+01	 6.0013e+00	 2.2623e-01	 3.6316e+02	 1.1800e+02	-8.7841e+01	 1.3794e+06	 5.2001e+04	-2.6527e+01
 8.6498e+03	 7.8400e+01	 5.9663e+00	 2.9240e-01	 3.6316e+02	 1.2056e+02	-8.7194e+01	 7.1152e+05	 3.4871e+04	-2.0404e+01
 1.2975e+04	 7.8400e+01	 5.9164e+00	 3.8563e-01	 3.6315e+02	 1.2325e+02	-8.6271e+01	 3.5967e+05	 2.3443e+04	-1.5342e+01
 1.9462e+04	 7.8400e+01	 5.8403e+00	 5.1187e-01	 3.6315e+02	 1.2569e+02	-8.4991e+01	 1.8064e+05	 1.5832e+04	-1.1410e+01
 2.9193e+04	 7.8400e+01	 5.7205e+00	 6.7330e-01	 3.6316e+02	 1.2850e+02	-8.3287e+01	 9.1555e+04	 1.0776e+04	-8.4962e+00
 4.3789e+04	 7.8400e+01	 5.5319e+00	 8.6009e-01	 3.6316e+02	 1.3094e+02	-8.1163e+01	 4.7781e+04	 7.4289e+03	-6.4318e+00
 6.5684e+04	 7.8400e+01	 5.2531e+00	 1.0433e+00	 3.6315e+02	 1.3344e+02	-7.8766e+01	 2.6259e+04	 5.2155e+03	-5.0348e+00
 9.8526e+04	 7.8400e+01	 4.8833e+00	 1.1713e+00	 3.6315e+02	 1.3619e+02	-7.6513e+01	 1.5594e+04	 3.7403e+03	-4.1693e+00
 1.4779e+05	 7.8400e+01	 4.4620e+00	 1.1921e+00	 3.6315e+02	 1.4150e+02	-7.5042e+01	 1.0214e+04	 2.7290e+03	-3.7429e+00
 2.2168e+05	 7.8400e+01	 4.0682e+00	 1.0928e+00	 3.6315e+02	 1.4394e+02	-7.4964e+01	 7.4285e+03	 1.9954e+03	-3.7228e+00
 3.3253e+05	 7.8400e+01	 3.7524e+00	 9.0876e-01	 3.6315e+02	 1.4669e+02	-7.6386e+01	 5.9552e+03	 1.4422e+03	-4.1291e+00
 4.9879e+05	 7.8400e+01	-4.4742e+00	 4.6241e+01	 3.6315e+02	 1.4936e+02	 5.5267e+00	 7.8024e+01	-8.0637e+02	 9.6759e-02
 7.4818e+05	 7.8400e+01	 3.4661e+00	 4.1783e-01	 3.6315e+02	 1.5603e+02	-8.3126e+01	 5.7566e+03	 6.9393e+02	-8.2955e+00
 9.0000e+05	 7.8400e+01	 3.4340e+00	 3.3830e-01	 3.6316e+02	 1.6394e+02	-8.4374e+01	 5.9104e+03	 5.8227e+02	-1.0151e+01
 1.0000e+02	 1.6120e+02	 6.2490e+00	 1.8183e-01	 3.6315e+02	 1.7177e+02	-8.8333e+01	 9.8969e+07	 2.8798e+06	-3.4367e+01
 1.5000e+02	 1.6120e+02	 6.2131e+00	 1.6095e-01	 3.6315e+02	 1.7445e+02	-8.8516e+01	 7.4540e+07	 1.9309e+06	-3.8603e+01
 2.2500e+02	 1.6120e+02	 6.1820e+00	 1.4322e-01	 3.6315e+02	 1.7695e+02	-8.8673e+01	 5.5843e+07	 1.2938e+06	-4.3163e+01
 3.3750e+02	 1.6120e+02	 6.1551e+00	 1.3041e-01	 3.6315e+02	 1.7958e+02	-8.8786e+01	 4.0886e+07	 8.6629e+05	-4.7197e+01
 5.0625e+02	 1.6120e+02	 6.1316e+00	 1.2235e-01	 3.6315e+02	 1.8206e+02	-8.8857e+01	 2.9054e+07	 5.7973e+05	-5.0116e+01
 7.5938e+02	 1.6120e+02	 6.1101e+00	 1.1947e-01	 3.6315e+02	 1.8469e+02	-8.8880e+01	 1.9836e+07	 3.8785e+05	-5.1143e+01
 1.1391e+03	 1.6120e+02	 6.0901e+00	 1.2158e-01	 3.6315e+02	 1.9002e+02	-8.8856e+01	 1.2994e+07	 2.5942e+05	-5.0090e+01
 1.7086e+03	 1.6120e+02	 6.0709e+00	 1.3176e-01	 3.6315e+02	 1.9269e+02	-8.8757e+01	 7.9936e+06	 1.7349e+05	-4.6075e+01
 2.5629e+03	 1.6120e+02	 6.0505e+00	 1.5043e-01	 3.6315e+02	 1.9555e+02	-8.8576e+01	 4.6679e+06	 1.1605e+05	-4.0223e+01
 3.8443e+03	 1.6120e+02	 6.0286e+00	 1.8044e-01	 3.6315e+02	 1.9800e+02	-8.8286e+01	 2.5942e+06	 7.7648e+04	-3.3410e+01
 5.7665e+03	 1.6120e+02	 6.0022e+00	 2.2634e-01	 3.6315e+02	 2.0044e+02	-8.7840e+01	 1.3788e+06	 5.1993e+04	-2.6519e+01
 8.6498e+03	 1.6120e+02	 5.9676e+00	 2.9271e-01	 3.6314e+02	 2.0319e+02	-8.7192e+01	 7.1078e+05	 3.4863e+04	-2.0388e+01
 1.2975e+04	 1.6120e+02	 5.9176e+00	 3.8598e-01	 3.6315e+02	 2.0575e+02	-8.6268e+01	 3.5934e+05	 2.3438e+04	-1.5331e+01
 1.9462e+04	 1.6120e+02	 5.8411e+00	 5.1230e-01	 3.6315e+02	 2.0850e+02	-8.4988e+01	 1.8049e+05	 1.5830e+04	-1.1402e+01
 2.9193e+04	 1.6120e+02	 5.7210e+00	 6.7386e-01	 3.6315e+02	 2.1106e+02	-8.3282e+01	 9.1479e+04	 1.0775e+04	-8.4899e+00
 4.3789e+04	 1.6120e+02	 5.5324e+00	 8.6082e-01	 3.6315e+02	 2.1375e+02	-8.1156e+01	 4.7740e+04	 7.4282e+03	-6.4269e+00
 6.5684e+04	 1.6120e+02	 5.2532e+00	 1.0439e+00	 3.6315e+02	 2.1619e+02	-7.8761e+01	 2.6246e+04	 5.2154e+03	-5.0325e+00
 9.8526e+04	 1.6120e+02	 4.8831e+00	 1.1714e+00	 3.6314e+02	 2.1903e+02	-7.6511e+01	 1.5593e+04	 3.7404e+03	-4.1687e+00
 1.4779e+05	 1.6120e+02	 4.4617e+00	 1.1921e+00	 3.6314e+02	 2.2438e+02	-7.5041e+01	 1.0215e+04	 2.7291e+03	-3.7428e+00
 2.2168e+05	 1.6120e+02	 4.0682e+00	 1.0925e+00	 3.6314e+02	 2.2681e+02	-7.4968e+01	 7.4304e+03	 1.9954e+03	-3.7237e+00
 3.3253e+05	 1.6120e+02	 3.7528e+00	 9.0855e-01	 3.6314e+02	 2.2925e+02	-7.6391e+01	 5.9566e+03	 1.4421e+03	-4.1306e+00
 4.9879e+05	 1.6120e+02	-4.4703e+00	 4.6244e+01	 3.6314e+02	 2.3199e+02	 5.5216e+00	 7.8019e+01	-8.0707e+02	 9.6669e-02
 7.4818e+05	 1.6120e+02	 3.4657e+00	 4.2377e-01	 3.6314e+02	 2.3856e+02	-8.3029e+01	 5.6758e+03	 6.9402e+02	-8.1782e+00
 9.0000e+05	 1.6120e+02	 3.4334e+00	 3.4618e-01	 3.6315e+02	 2.4669e+02	-8.4242e+01	 5.7759e+03	 5.8238e+02	-9.9177e+00
 1.0000e+02	 2.4390e+02	 6.2497e+00	 1.8189e-01	 3.6315e+02	 2.5460e+02	-8.8333e+01	 9.8939e+07	 2.8794e+06	-3.4361e+01
 1.5000e+02	 2.4390e+02	 6.2138e+00	 1.5961e-01	 3.6316e+02	 2.5720e+02	-8.8529e+01	 7.5165e+07	 1.9307e+06	-3.8931e+01
 2.2500e+02	 2.4390e+02	 6.1833e+00	 1.4308e-01	 3.6316e+02	 2.5970e+02	-8.8674e+01	 5.5901e+07	 1.2935e+06	-4.3217e+01
 3.3750e+02	 2.4390e+02	 6.1561e+00	 1.3048e-01	 3.6315e+02	 2.6236e+02	-8.8786e+01	 4.0866e+07	 8.6614e+05	-4.7182e+01
 5.0625e+02	 2.4390e+02	 6.1324e+00	 1.2225e-01	 3.6315e+02	 2.6481e+02	-8.8858e+01	 2.9077e+07	 5.7966e+05	-5.0162e+01
 7.5938e+02	 2.4390e+02	 6.1111e+00	 1.1921e-01	 3.6315e+02	 2.6738e+02	-8.8882e+01	 1.9879e+07	 3.8779e+05	-5.1264e+01
 1.1391e+03	 2.4390e+02	 6.0913e+00	 1.2209e-01	 3.6315e+02	 2.7250e+02	-8.8852e+01	 1.2940e+07	 2.5937e+05	-4.9891e+01
 1.7086e+03	 2.4390e+02	 6.0720e+00	 1.3154e-01	 3.6315e+02	 2.7503e+02	-8.8759e+01	 8.0068e+06	 1.7346e+05	-4.6159e+01
 2.5629e+03	 2.4390e+02	 6.0517e+00	 1.5022e-01	 3.6315e+02	 2.7781e+02	-8.8578e+01	 4.6741e+06	 1.1603e+05	-4.0285e+01
 3.8443e+03	 2.4390e+02	 6.0297e+00	 1.8058e-01	 3.6315e+02	 2.8053e+02	-8.8285e+01	 2.5922e+06	 7.7634e+04	-3.3390e+01
 5.7665e+03	 2.4390e+02	 6.0033e+00	 2.2640e-01	 3.6315e+02	 2.8300e+02	-8.7840e+01	 1.3784e+06	 5.1983e+04	-2.6516e+01
 8.6498e+03	 2.4390e+02	 5.9684e+00	 2.9293e-01	 3.6316e+02	 2.8585e+02	-8.7190e+01	 7.1023e+05	 3.4859e+04	-2.0375e+01
 1.2975e+04	 2.4390e+02	 5.9184e+00	 3.8619e-01	 3.6316e+02	 2.8844e+02	-8.6267e+01	 3.5914e+05	 2.3435e+04	-1.5325e+01
 1.9462e+04	 2.4390e+02	 5.8422e+00	 5.1261e-01	 3.6317e+02	 2.9110e+02	-8.4986e+01	 1.8038e+05	 1.5827e+04	-1.1397e+01
 2.9193e+04	 2.4390e+02	 5.7219e+00	 6.7410e-01	 3.6316e+02	 2.9369e+02	-8.3281e+01	 9.1446e+04	 1.0773e+04	-8.4882e+00
 4.3789e+04	 2.4390e+02	 5.5333e+00	 8.6104e-01	 3.6316e+02	 2.9649e+02	-8.1155e+01	 4.7728e+04	 7.4271e+03	-6.4262e+00
 6.5684e+04	 2.4390e+02	 5.2538e+00	 1.0441e+00	 3.6315e+02	 2.9894e+02	-7.8760e+01	 2.6239e+04	 5.2147e+03	-5.0317e+00
 9.8526e+04	 2.4390e+02	 4.8835e+00	 1.1716e+00	 3.6315e+02	 3.0186e+02	-7.6509e+01	 1.5590e+04	 3.7401e+03	-4.1682e+00
 1.4779e+05	 2.4390e+02	 4.4623e+00	 1.1924e+00	 3.6315e+02	 3.0705e+02	-7.5040e+01	 1.0212e+04	 2.7288e+03	-3.7424e+00
 2.2168e+05	 2.4390e+02	 4.0690e+00	 1.0926e+00	 3.6315e+02	 3.0950e+02	-7.4970e+01	 7.4299e+03	 1.9950e+03	-3.7242e+00
 3.3253e+05	 2.4390e+02	 3.7536e+00	 9.0852e-01	 3.6315e+02	 3.1194e+02	-7.6394e+01	 5.9567e+03	 1.4418e+03	-4.1315e+00
 4.9879e+05	 2.4390e+02	-4.4703e+00	 4.6253e+01	 3.6315e+02	 3.1492e+02	 5.5204e+00	 7.8002e+01	-8.0707e+02	 9.6649e-02
 7.4818e+05	 2.4390e+02	 3.4664e+00	 4.2267e-01	 3.6315e+02	 3.2131e+02	-8.3048e+01	 5.6906e+03	 6.9388e+02	-8.2011e+00
 9.0000e+05	 2.4390e+02	 3.4340e+00	 3.4466e-01	 3.6314e+02	 3.2894e+02	-8.4269e+01	 5.8014e+03	 5.8227e+02	-9.9635e+00
 1.0000e+02	 3.2620e+02	 6.2510e+00	 1.8215e-01	 3.6315e+02	 3.3706e+02	-8.8331e+01	 9.8795e+07	 2.8789e+06	-3.4317e+01
 1.5000e+02	 3.2620e+02	 6.2162e+00	 1.6080e-01	 3.6314e+02	 3.3952e+02	-8.8518e+01	 7.4608e+07	 1.9300e+06	-3.8657e+01
 2.2500e+02	 3.2620e+02	 6.1839e+00	 1.4314e-01	 3.6315e+02	 3.4228e+02	-8.8674e+01	 5.5876e+07	 1.2934e+06	-4.3202e+01
 3.3750e+02	 3.2620e+02	 6.1571e+00	 1.3036e-01	 3.6315e+02	 3.4494e+02	-8.8787e+01	 4.0901e+07	 8.6601e+05	-4.7230e+01
 5.0625e+02	 3.2620e+02	 6.1336e+00	 1.2249e-01	 3.6314e+02	 3.4775e+02	-8.8856e+01	 2.9021e+07	 5.7955e+05	-5.0075e+01
 7.5938e+02	 3.2620e+02	 6.1120e+00	 1.1916e-01	 3.6314e+02	 3.5044e+02	-8.8883e+01	 1.9887e+07	 3.8773e+05	-5.1292e+01
 1.1391e+03	 3.2620e+02	 6.0922e+00	 1.2206e-01	 3.6314e+02	 3.5556e+02	-8.8852e+01	 1.2944e+07	 2.5933e+05	-4.9912e+01
 1.7086e+03	 3.2620e+02	 6.0730e+00	 1.3161e-01	 3.6315e+02	 3.5803e+02	-8.8759e+01	 8.0027e+06	 1.7343e+05	-4.6143e+01
 2.5629e+03	 3.2620e+02	 6.0528e+00	 1.5035e-01	 3.6315e+02	 3.6081e+02	-8.8577e+01	 4.6701e+06	 1.1601e+05	-4.0258e+01
 3.8443e+03	 3.2620e+02	 6.0307e+00	 1.8070e-01	 3.6314e+02	 3.6355e+02	-8.8284e+01	 2.5906e+06	 7.7621e+04	-3.3375e+01
 5.7665e+03	 3.2620e+02	 6.0046e+00	 2.2642e-01	 3.6315e+02	 3.6600e+02	-8.7841e+01	 1.3783e+06	 5.1972e+04	-2.6520e+01
 8.6498e+03	 3.2620e+02	 5.9694e+00	 2.9293e-01	 3.6314e+02	 3.6883e+02	-8.7191e+01	 7.1022e+05	 3.4853e+04	-2.0378e+01
 1.2975e+04	 3.2620e+02	 5.9192e+00	 3.8651e-01	 3.6315e+02	 3.7138e+02	-8.6264e+01	 3.5885e+05	 2.3432e+04	-1.5315e+01
 1.9462e+04	 3.2620e+02	 5.8431e+00	 5.1290e-01	 3.6314e+02	 3.7381e+02	-8.4984e+01	 1.8028e+05	 1.5825e+04	-1.1392e+01
 2.9193e+04	 3.2620e+02	 5.7228e+00	 6.7449e-01	 3.6315e+02	 3.7644e+02	-8.3278e+01	 9.1393e+04	 1.0772e+04	-8.4846e+00
 4.3789e+04	 3.2620e+02	 5.5340e+00	 8.6161e-01	 3.6315e+02	 3.7889e+02	-8.1150e+01	 4.7697e+04	 7.4261e+03	-6.4228e+00
 6.5684e+04	 3.2620e+02	 5.2541e+00	 1.0447e+00	 3.6314e+02	 3.8149e+02	-7.8755e+01	 2.6226e+04	 5.2144e+03	-5.0294e+00
 9.8526e+04	 3.2620e+02	 4.8838e+00	 1.1719e+00	 3.6314e+02	 3.8408e+02	-7.6507e+01	 1.5586e+04	 3.7399e+03	-4.1675e+00
 1.4779e+05	 3.2620e+02	 4.4625e+00	 1.1922e+00	 3.6315e+02	 3.8925e+02	-7.5042e+01	 1.0214e+04	 2.7286e+03	-3.7432e+00
 2.2168e+05	 3.2620e+02	 4.0698e+00	 1.0927e+00	 3.6315e+02	 3.9175e+02	-7.4971e+01	 7.4293e+03	 1.9946e+03	-3.7246e+00
 3.3253e+05	 3.2620e+02	 3.7544e+00	 9.0847e-01	 3.6315e+02	 3.9456e+02	-7.6397e+01	 5.9571e+03	 1.4415e+03	-4.1327e+00
 4.9879e+05	 3.2620e+02	-4.4693e+00	 4.6259e+01	 3.6316e+02	 3.9724e+02	 5.5185e+00	 7.7993e+01	-8.0725e+02	 9.6615e-02
 7.4818e+05	 3.2620e+02	 3.4674e+00	 4.2006e-01	 3.6315e+02	 4.0383e+02	-8.3093e+01	 5.7260e+03	 6.9367e+02	-8.2546e+00
 9.0000e+05	 3.2620e+02	 3.4349e+00	 3.4327e-01	 3.6315e+02	 4.1163e+02	-8.4293e+01	 5.8250e+03	 5.8213e+02	-1.0006e+01
 1.0000e+02	 4.0890e+02	 6.2525e+00	 1.8190e-01	 3.6315e+02	 4.1995e+02	-8.8334e+01	 9.8929e+07	 2.8782e+06	-3.4372e+01
 1.5000e+02	 4.0890e+02	 6.2119e+00	 1.5978e-01	 3.6315e+02	 4.2241e+02	-8.8527e+01	 7.5084e+07	 1.9313e+06	-3.8877e+01
 2.2500e+02	 4.0890e+02	 6.1851e+00	 1.4330e-01	 3.6314e+02	 4.2506e+02	-8.8673e+01	 5.5813e+07	 1.2931e+06	-4.3162e+01
 3.3750e+02	 4.0890e+02	 6.1581e+00	 1.3050e-01	 3.6314e+02	 4.2764e+02	-8.8786e+01	 4.0858e+07	 8.6585e+05	-4.7188e+01
 5.0625e+02	 4.0890e+02	 6.1347e+00	 1.2234e-01	 3.6314e+02	 4.3008e+02	-8.8858e+01	 2.9056e+07	 5.7945e+05	-5.0144e+01
 7.5938e+02	 4.0890e+02	 6.1134e+00	 1.1927e-01	 3.6315e+02	 4.3264e+02	-8.8882e+01	 1.9869e+07	 3.8764e+05	-5.1256e+01
 1.1391e+03	 4.0890e+02	 6.0936e+00	 1.2213e-01	 3.6315e+02	 4.3794e+02	-8.8852e+01	 1.2935e+07	 2.5927e+05	-4.9893e+01
 1.7086e+03	 4.0890e+02	 6.0741e+00	 1.3166e-01	 3.6315e+02	 4.4039e+02	-8.8758e+01	 7.9995e+06	 1.7340e+05	-4.6134e+01
 2.5629e+03	 4.0890e+02	 6.0736e+00	 1.4897e-01	 3.6317e+02	 4.4299e+02	-8.8595e+01	 4.7135e+06	 1.1561e+05	-4.0771e+01
 3.8443e+03	 4.0890e+02	 6.0461e+00	 1.7435e-01	 3.6317e+02	 4.4544e+02	-8.8348e+01	 2.6849e+06	 7.7424e+04	-3.4678e+01
 5.7665e+03	 4.0890e+02	 5.9989e+00	 2.0107e-01	 3.6317e+02	 4.4788e+02	-8.8080e+01	 1.5521e+06	 5.2021e+04	-2.9836e+01
 8.6498e+03	 4.0890e+02	 5.9639e+00	 2.5281e-01	 3.6318e+02	 4.5056e+02	-8.7573e+01	 8.2296e+05	 3.4885e+04	-2.3591e+01
 1.2975e+04	 4.0890e+02	 5.9182e+00	 3.2247e-01	 3.6318e+02	 4.5313e+02	-8.6881e+01	 4.3011e+05	 2.3436e+04	-1.8353e+01
 1.9462e+04	 4.0890e+02	 5.8534e+00	 4.1172e-01	 3.6318e+02	 4.5581e+02	-8.5976e+01	 2.2458e+05	 1.5797e+04	-1.4217e+01
 2.9193e+04	 4.0890e+02	 5.7606e+00	 5.1897e-01	 3.6318e+02	 4.5838e+02	-8.4852e+01	 1.1878e+05	 1.0701e+04	-1.1100e+01
 4.3789e+04	 4.0890e+02	 5.6286e+00	 6.4025e-01	 3.6318e+02	 4.6110e+02	-8.3511e+01	 6.4188e+04	 7.3013e+03	-8.7913e+00
 6.5684e+04	 4.0890e+02	 5.4509e+00	 7.6293e-01	 3.6318e+02	 4.6356e+02	-8.2032e+01	 3.5911e+04	 5.0262e+03	-7.1446e+00
 9.8526e+04	 4.0890e+02	 5.2226e+00	 8.7273e-01	 3.6319e+02	 4.6613e+02	-8.0513e+01	 2.0929e+04	 3.4973e+03	-5.9842e+00
 1.4779e+05	 4.0890e+02	 4.9496e+00	 9.4935e-01	 3.6318e+02	 4.6881e+02	-7.9142e+01	 1.2826e+04	 2.4601e+03	-5.2137e+00
 2.2168e+05	 4.0890e+02	 4.6477e+00	 9.7360e-01	 3.6319e+02	 4.7131e+02	-7.8169e+01	 8.3379e+03	 1.7466e+03	-4.7738e+00
 3.3253e+05	 4.0890e+02	 4.3549e+00	 9.3680e-01	 3.6318e+02	 4.7413e+02	-7.7860e+01	 5.7769e+03	 1.2427e+03	-4.6487e+00
 4.9879e+05	 4.0890e+02	-5.6801e+00	 5.3328e+01	 3.6318e+02	 4.7680e+02	 6.0797e+00	 6.7654e+01	-6.3518e+02	 1.0651e-01
 7.4818e+05	 4.0890e+02	 3.9308e+00	 6.2021e-01	 3.6318e+02	 4.8339e+02	-8.1034e+01	 3.8781e+03	 6.1190e+02	-6.3378e+00
 9.0000e+05	 4.0890e+02	 3.8695e+00	 5.5852e-01	 3.6317e+02	 4.9106e+02	-8.1787e+01	 3.5800e+03	 5.1674e+02	-6.9281e+00
 1.0000e+02	 4.8830e+02	 6.1509e+00	 8.6167e-02	 3.6315e+02	 4.9945e+02	-8.9197e+01	 2.0885e+08	 2.9257e+06	-7.1383e+01
 1.5000e+02	 4.8830e+02	 6.1323e+00	 8.2801e-02	 3.6315e+02	 5.0191e+02	-8.9226e+01	 1.4489e+08	 1.9564e+06	-7.4060e+01
 2.2500e+02	 4.8830e+02	 6.1172e+00	 7.5003e-02	 3.6315e+02	 5.0460e+02	-8.9298e+01	 1.0664e+08	 1.3075e+06	-8.1559e+01
 3.3750e+02	 4.8830e+02	 6.1017e+00	 7.3134e-02	 3.6315e+02	 5.0720e+02	-8.9313e+01	 7.2908e+07	 8.7386e+05	-8.3432e+01
 5.0625e+02	 4.8830e+02	 6.0868e+00	 7.3679e-02	 3.6314e+02	 5.0986e+02	-8.9306e+01	 4.8246e+07	 5.8400e+05	-8.2613e+01
 7.5938e+02	 4.8830e+02	 6.0712e+00	 7.6739e-02	 3.6313e+02	 5.1244e+02	-8.9276e+01	 3.0881e+07	 3.9033e+05	-7.9115e+01
 1.1391e+03	 4.8830e+02	 6.0549e+00	 8.3050e-02	 3.6313e+02	 5.1750e+02	-8.9214e+01	 1.9023e+07	 2.6092e+05	-7.2907e+01
 1.7086e+03	 4.8830e+02	 6.0383e+00	 9.3181e-02	 3.6313e+02	 5.1994e+02	-8.9116e+01	 1.1303e+07	 1.7443e+05	-6.4802e+01
