PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, 70°C Absorption, 28.4.2026, 10:55
Diameter[mm] 1.128e+00  Thickness[mm] 1.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]	  Phi [Deg]	 Zp' [Ohms]	 Zp'' [Ohms]	Tan(Phi) 
 1.0000e+02	 0.0000e+00	 6.3243e+00	 1.8529e-01	 3.4315e+02	 7.7600e+00	-8.8322e+01	 9.7124e+07	 2.8455e+06	-3.4132e+01
 1.5000e+02	 0.0000e+00	 6.2874e+00	 1.6909e-01	 3.4315e+02	 1.0280e+01	-8.8459e+01	 7.0951e+07	 1.9081e+06	-3.7183e+01
 2.2500e+02	 0.0000e+00	 6.2543e+00	 1.5655e-01	 3.4315e+02	 1.2920e+01	-8.8566e+01	 5.1088e+07	 1.2788e+06	-3.9949e+01
 3.3750e+02	 0.0000e+00	 6.2243e+00	 1.4948e-01	 3.4314e+02	 1.5510e+01	-8.8624e+01	 3.5670e+07	 8.5665e+05	-4.1639e+01
 5.0625e+02	 0.0000e+00	 6.1967e+00	 1.4775e-01	 3.4315e+02	 1.7970e+01	-8.8634e+01	 2.4059e+07	 5.7364e+05	-4.1941e+01
 7.5938e+02	 0.0000e+00	 6.1704e+00	 1.5243e-01	 3.4314e+02	 2.0680e+01	-8.8585e+01	 1.5547e+07	 3.8406e+05	-4.0480e+01
 1.1391e+03	 0.0000e+00	 6.1439e+00	 1.6443e-01	 3.4314e+02	 2.5810e+01	-8.8467e+01	 9.6079e+06	 2.5714e+05	-3.7364e+01
 1.7086e+03	 0.0000e+00	 6.1161e+00	 1.8728e-01	 3.4315e+02	 2.8250e+01	-8.8246e+01	 5.6238e+06	 1.7221e+05	-3.2657e+01
 2.5629e+03	 0.0000e+00	 6.0851e+00	 2.2268e-01	 3.4314e+02	 3.0820e+01	-8.7904e+01	 3.1533e+06	 1.1539e+05	-2.7327e+01
 3.8443e+03	 0.0000e+00	 6.0474e+00	 2.7490e-01	 3.4315e+02	 3.3430e+01	-8.7397e+01	 1.7028e+06	 7.7407e+04	-2.1998e+01
 5.7665e+03	 0.0000e+00	 5.9978e+00	 3.4840e-01	 3.4315e+02	 3.5870e+01	-8.6676e+01	 8.9574e+05	 5.2031e+04	-1.7215e+01
 8.6498e+03	 0.0000e+00	 5.9274e+00	 4.4762e-01	 3.4315e+02	 3.8420e+01	-8.5681e+01	 4.6478e+05	 3.5100e+04	-1.3242e+01
 1.2975e+04	 0.0000e+00	 5.8254e+00	 5.7516e-01	 3.4315e+02	 4.1000e+01	-8.4361e+01	 2.4115e+05	 2.3810e+04	-1.0128e+01
 1.9462e+04	 0.0000e+00	 5.6730e+00	 7.2713e-01	 3.4315e+02	 4.3430e+01	-8.2696e+01	 1.2717e+05	 1.6299e+04	-7.8020e+00
 2.9193e+04	 0.0000e+00	 5.4517e+00	 8.8678e-01	 3.4315e+02	 4.6000e+01	-8.0761e+01	 6.9515e+04	 1.1307e+04	-6.1478e+00
 4.3789e+04	 0.0000e+00	 5.1534e+00	 1.0187e+00	 3.4315e+02	 4.8430e+01	-7.8818e+01	 4.0342e+04	 7.9746e+03	-5.0588e+00
 6.5684e+04	 0.0000e+00	 4.7955e+00	 1.0810e+00	 3.4315e+02	 5.1120e+01	-7.7297e+01	 2.5345e+04	 5.7131e+03	-4.4362e+00
 9.8526e+04	 0.0000e+00	 4.4349e+00	 1.0476e+00	 3.4315e+02	 5.3750e+01	-7.6710e+01	 1.7436e+04	 4.1184e+03	-4.2336e+00
 1.4779e+05	 0.0000e+00	 4.1100e+00	 9.2685e-01	 3.4315e+02	 5.6360e+01	-7.7292e+01	 1.3138e+04	 2.9627e+03	-4.4343e+00
 2.2168e+05	 0.0000e+00	 3.8652e+00	 7.6143e-01	 3.4315e+02	 5.8930e+01	-7.8856e+01	 1.0661e+04	 2.1002e+03	-5.0762e+00
 3.3253e+05	 0.0000e+00	 3.6911e+00	 5.9571e-01	 3.4315e+02	 6.1530e+01	-8.0832e+01	 9.0847e+03	 1.4662e+03	-6.1962e+00
 4.9879e+05	 0.0000e+00	 3.5870e+00	 4.5856e-01	 3.4315e+02	 6.4310e+01	-8.2715e+01	 7.8678e+03	 1.0058e+03	-7.8223e+00
 7.4818e+05	 0.0000e+00	 3.5753e+00	 2.5959e-01	 3.4315e+02	 7.2360e+01	-8.5847e+01	 9.2656e+03	 6.7275e+02	-1.3773e+01
 9.0000e+05	 0.0000e+00	 3.5562e+00	 2.1668e-01	 3.4316e+02	 8.0180e+01	-8.6513e+01	 9.2280e+03	 5.6226e+02	-1.6412e+01
 1.0000e+02	 7.7400e+01	 6.3242e+00	 1.8546e-01	 3.4315e+02	 8.8510e+01	-8.8320e+01	 9.7032e+07	 2.8455e+06	-3.4100e+01
 1.5000e+02	 7.7400e+01	 6.2864e+00	 1.6777e-01	 3.4315e+02	 9.1070e+01	-8.8471e+01	 7.1508e+07	 1.9084e+06	-3.7470e+01
 2.2500e+02	 7.7400e+01	 6.2541e+00	 1.5670e-01	 3.4316e+02	 9.3760e+01	-8.8565e+01	 5.1040e+07	 1.2789e+06	-3.9911e+01
 3.3750e+02	 7.7400e+01	 6.2241e+00	 1.4952e-01	 3.4315e+02	 9.6310e+01	-8.8624e+01	 3.5661e+07	 8.5668e+05	-4.1627e+01
 5.0625e+02	 7.7400e+01	 6.1966e+00	 1.4784e-01	 3.4315e+02	 9.8900e+01	-8.8633e+01	 2.4044e+07	 5.7365e+05	-4.1913e+01
 7.5938e+02	 7.7400e+01	 6.1699e+00	 1.5233e-01	 3.4315e+02	 1.0150e+02	-8.8586e+01	 1.5557e+07	 3.8409e+05	-4.0503e+01
 1.1391e+03	 7.7400e+01	 6.1437e+00	 1.6484e-01	 3.4315e+02	 1.0656e+02	-8.8463e+01	 9.5845e+06	 2.5715e+05	-3.7272e+01
 1.7086e+03	 7.7400e+01	 6.1161e+00	 1.8720e-01	 3.4315e+02	 1.0900e+02	-8.8247e+01	 5.6262e+06	 1.7221e+05	-3.2671e+01
 2.5629e+03	 7.7400e+01	 6.0850e+00	 2.2271e-01	 3.4315e+02	 1.1159e+02	-8.7904e+01	 3.1528e+06	 1.1539e+05	-2.7322e+01
 3.8443e+03	 7.7400e+01	 6.0469e+00	 2.7490e-01	 3.4315e+02	 1.1406e+02	-8.7397e+01	 1.7028e+06	 7.7414e+04	-2.1996e+01
 5.7665e+03	 7.7400e+01	 5.9975e+00	 3.4831e-01	 3.4315e+02	 1.1656e+02	-8.6676e+01	 8.9597e+05	 5.2034e+04	-1.7219e+01
 8.6498e+03	 7.7400e+01	 5.9274e+00	 4.4753e-01	 3.4315e+02	 1.1912e+02	-8.5682e+01	 4.6489e+05	 3.5100e+04	-1.3245e+01
 1.2975e+04	 7.7400e+01	 5.8251e+00	 5.7510e-01	 3.4316e+02	 1.2168e+02	-8.4362e+01	 2.4118e+05	 2.3810e+04	-1.0129e+01
 1.9462e+04	 7.7400e+01	 5.6729e+00	 7.2714e-01	 3.4315e+02	 1.2431e+02	-8.2696e+01	 1.2716e+05	 1.6300e+04	-7.8017e+00
 2.9193e+04	 7.7400e+01	 5.4516e+00	 8.8676e-01	 3.4315e+02	 1.2687e+02	-8.0761e+01	 6.9516e+04	 1.1308e+04	-6.1478e+00
 4.3789e+04	 7.7400e+01	 5.1533e+00	 1.0186e+00	 3.4316e+02	 1.2954e+02	-7.8819e+01	 4.0347e+04	 7.9747e+03	-5.0594e+00
 6.5684e+04	 7.7400e+01	 4.7954e+00	 1.0809e+00	 3.4316e+02	 1.3200e+02	-7.7298e+01	 2.5348e+04	 5.7132e+03	-4.4367e+00
 9.8526e+04	 7.7400e+01	 4.4348e+00	 1.0474e+00	 3.4315e+02	 1.3486e+02	-7.6712e+01	 1.7439e+04	 4.1186e+03	-4.2341e+00
 1.4779e+05	 7.7400e+01	 4.1101e+00	 9.2683e-01	 3.4315e+02	 1.3731e+02	-7.7292e+01	 1.3138e+04	 2.9626e+03	-4.4345e+00
 2.2168e+05	 7.7400e+01	 3.8651e+00	 7.6167e-01	 3.4315e+02	 1.4011e+02	-7.8852e+01	 1.0658e+04	 2.1003e+03	-5.0745e+00
 3.3253e+05	 7.7400e+01	 3.6910e+00	 5.9567e-01	 3.4315e+02	 1.4256e+02	-8.0832e+01	 9.0853e+03	 1.4662e+03	-6.1963e+00
 4.9879e+05	 7.7400e+01	 3.5871e+00	 4.5854e-01	 3.4315e+02	 1.4512e+02	-8.2715e+01	 7.8682e+03	 1.0058e+03	-7.8229e+00
 7.4818e+05	 7.7400e+01	 3.5747e+00	 2.6368e-01	 3.4315e+02	 1.5312e+02	-8.5781e+01	 9.1218e+03	 6.7285e+02	-1.3557e+01
 9.0000e+05	 7.7400e+01	 3.5558e+00	 2.2096e-01	 3.4315e+02	 1.6081e+02	-8.6444e+01	 9.0492e+03	 5.6233e+02	-1.6093e+01
 1.0000e+02	 1.5810e+02	 6.3241e+00	 1.8556e-01	 3.4315e+02	 1.6901e+02	-8.8319e+01	 9.6982e+07	 2.8456e+06	-3.4081e+01
 1.5000e+02	 1.5810e+02	 6.2858e+00	 1.7002e-01	 3.4315e+02	 1.7145e+02	-8.8451e+01	 7.0561e+07	 1.9086e+06	-3.6970e+01
 2.2500e+02	 1.5810e+02	 6.2540e+00	 1.5672e-01	 3.4315e+02	 1.7426e+02	-8.8564e+01	 5.1033e+07	 1.2789e+06	-3.9904e+01
 3.3750e+02	 1.5810e+02	 6.2239e+00	 1.4947e-01	 3.4314e+02	 1.7681e+02	-8.8624e+01	 3.5673e+07	 8.5671e+05	-4.1640e+01
 5.0625e+02	 1.5810e+02	 6.1965e+00	 1.4783e-01	 3.4315e+02	 1.7957e+02	-8.8633e+01	 2.4045e+07	 5.7366e+05	-4.1916e+01
 7.5938e+02	 1.5810e+02	 6.1696e+00	 1.5227e-01	 3.4315e+02	 1.8218e+02	-8.8586e+01	 1.5563e+07	 3.8411e+05	-4.0517e+01
 1.1391e+03	 1.5810e+02	 6.1434e+00	 1.6479e-01	 3.4315e+02	 1.8732e+02	-8.8463e+01	 9.5872e+06	 2.5716e+05	-3.7281e+01
 1.7086e+03	 1.5810e+02	 6.1158e+00	 1.8736e-01	 3.4315e+02	 1.8982e+02	-8.8245e+01	 5.6216e+06	 1.7222e+05	-3.2642e+01
 2.5629e+03	 1.5810e+02	 6.0845e+00	 2.2285e-01	 3.4315e+02	 1.9256e+02	-8.7902e+01	 3.1509e+06	 1.1540e+05	-2.7304e+01
 3.8443e+03	 1.5810e+02	 6.0469e+00	 2.7505e-01	 3.4315e+02	 1.9500e+02	-8.7396e+01	 1.7019e+06	 7.7414e+04	-2.1985e+01
 5.7665e+03	 1.5810e+02	 5.9975e+00	 3.4838e-01	 3.4315e+02	 1.9750e+02	-8.6676e+01	 8.9577e+05	 5.2034e+04	-1.7215e+01
 8.6498e+03	 1.5810e+02	 5.9271e+00	 4.4757e-01	 3.4316e+02	 2.0006e+02	-8.5682e+01	 4.6484e+05	 3.5101e+04	-1.3243e+01
 1.2975e+04	 1.5810e+02	 5.8249e+00	 5.7521e-01	 3.4315e+02	 2.0275e+02	-8.4360e+01	 2.4113e+05	 2.3811e+04	-1.0127e+01
 1.9462e+04	 1.5810e+02	 5.6724e+00	 7.2711e-01	 3.4315e+02	 2.0518e+02	-8.2695e+01	 1.2717e+05	 1.6301e+04	-7.8013e+00
 2.9193e+04	 1.5810e+02	 5.4512e+00	 8.8656e-01	 3.4315e+02	 2.0803e+02	-8.0762e+01	 6.9532e+04	 1.1308e+04	-6.1487e+00
 4.3789e+04	 1.5810e+02	 5.1533e+00	 1.0187e+00	 3.4315e+02	 2.1050e+02	-7.8818e+01	 4.0340e+04	 7.9748e+03	-5.0585e+00
 6.5684e+04	 1.5810e+02	 4.7951e+00	 1.0807e+00	 3.4315e+02	 2.1293e+02	-7.7300e+01	 2.5353e+04	 5.7136e+03	-4.4372e+00
 9.8526e+04	 1.5810e+02	 4.4345e+00	 1.0473e+00	 3.4315e+02	 2.1550e+02	-7.6712e+01	 1.7441e+04	 4.1188e+03	-4.2344e+00
 1.4779e+05	 1.5810e+02	 4.1097e+00	 9.2672e-01	 3.4315e+02	 2.1793e+02	-7.7293e+01	 1.3139e+04	 2.9629e+03	-4.4347e+00
 2.2168e+05	 1.5810e+02	 3.8650e+00	 7.6157e-01	 3.4315e+02	 2.2059e+02	-7.8853e+01	 1.0659e+04	 2.1003e+03	-5.0750e+00
 3.3253e+05	 1.5810e+02	 3.6909e+00	 5.9573e-01	 3.4315e+02	 2.2306e+02	-8.0831e+01	 9.0844e+03	 1.4663e+03	-6.1956e+00
 4.9879e+05	 1.5810e+02	 3.5870e+00	 4.5852e-01	 3.4314e+02	 2.2562e+02	-8.2716e+01	 7.8686e+03	 1.0058e+03	-7.8230e+00
 7.4818e+05	 1.5810e+02	 3.5743e+00	 2.6591e-01	 3.4315e+02	 2.3340e+02	-8.5745e+01	 9.0455e+03	 6.7293e+02	-1.3442e+01
 9.0000e+05	 1.5810e+02	 3.5557e+00	 2.2142e-01	 3.4314e+02	 2.4137e+02	-8.6437e+01	 9.0303e+03	 5.6234e+02	-1.6059e+01
 1.0000e+02	 2.3860e+02	 6.3240e+00	 1.8547e-01	 3.4314e+02	 2.4956e+02	-8.8320e+01	 9.7030e+07	 2.8456e+06	-3.4098e+01
 1.5000e+02	 2.3860e+02	 6.2910e+00	 1.6927e-01	 3.4315e+02	 2.5201e+02	-8.8459e+01	 7.0874e+07	 1.9070e+06	-3.7165e+01
 2.2500e+02	 2.3860e+02	 6.2538e+00	 1.5682e-01	 3.4315e+02	 2.5482e+02	-8.8564e+01	 5.1001e+07	 1.2789e+06	-3.9879e+01
 3.3750e+02	 2.3860e+02	 6.2237e+00	 1.4948e-01	 3.4315e+02	 2.5743e+02	-8.8624e+01	 3.5671e+07	 8.5673e+05	-4.1636e+01
 5.0625e+02	 2.3860e+02	 6.1962e+00	 1.4787e-01	 3.4315e+02	 2.6011e+02	-8.8633e+01	 2.4040e+07	 5.7369e+05	-4.1904e+01
 7.5938e+02	 2.3860e+02	 6.1694e+00	 1.5229e-01	 3.4315e+02	 2.6275e+02	-8.8586e+01	 1.5561e+07	 3.8412e+05	-4.0509e+01
 1.1391e+03	 2.3860e+02	 6.1434e+00	 1.6460e-01	 3.4315e+02	 2.6787e+02	-8.8465e+01	 9.5982e+06	 2.5717e+05	-3.7323e+01
 1.7086e+03	 2.3860e+02	 6.1156e+00	 1.8727e-01	 3.4315e+02	 2.7031e+02	-8.8246e+01	 5.6243e+06	 1.7222e+05	-3.2657e+01
 2.5629e+03	 2.3860e+02	 6.0844e+00	 2.2298e-01	 3.4315e+02	 2.7306e+02	-8.7901e+01	 3.1489e+06	 1.1540e+05	-2.7286e+01
 3.8443e+03	 2.3860e+02	 6.0466e+00	 2.7525e-01	 3.4315e+02	 2.7550e+02	-8.7394e+01	 1.7007e+06	 7.7417e+04	-2.1968e+01
 5.7665e+03	 2.3860e+02	 5.9970e+00	 3.4850e-01	 3.4315e+02	 2.7803e+02	-8.6674e+01	 8.9548e+05	 5.2038e+04	-1.7208e+01
 8.6498e+03	 2.3860e+02	 5.9268e+00	 4.4754e-01	 3.4316e+02	 2.8081e+02	-8.5682e+01	 4.6487e+05	 3.5103e+04	-1.3243e+01
 1.2975e+04	 2.3860e+02	 5.8247e+00	 5.7518e-01	 3.4315e+02	 2.8354e+02	-8.4360e+01	 2.4114e+05	 2.3812e+04	-1.0127e+01
 1.9462e+04	 2.3860e+02	 5.6722e+00	 7.2706e-01	 3.4316e+02	 2.8600e+02	-8.2696e+01	 1.2718e+05	 1.6302e+04	-7.8016e+00
 2.9193e+04	 2.3860e+02	 5.4510e+00	 8.8636e-01	 3.4315e+02	 2.8889e+02	-8.0764e+01	 6.9547e+04	 1.1309e+04	-6.1498e+00
 4.3789e+04	 2.3860e+02	 5.1529e+00	 1.0182e+00	 3.4315e+02	 2.9137e+02	-7.8822e+01	 4.0360e+04	 7.9753e+03	-5.0605e+00
 6.5684e+04	 2.3860e+02	 4.7951e+00	 1.0806e+00	 3.4316e+02	 2.9381e+02	-7.7300e+01	 2.5354e+04	 5.7136e+03	-4.4375e+00
 9.8526e+04	 2.3860e+02	 4.4345e+00	 1.0473e+00	 3.4316e+02	 2.9656e+02	-7.6712e+01	 1.7440e+04	 4.1188e+03	-4.2344e+00
 1.4779e+05	 2.3860e+02	 4.1098e+00	 9.2673e-01	 3.4315e+02	 2.9907e+02	-7.7293e+01	 1.3139e+04	 2.9628e+03	-4.4347e+00
 2.2168e+05	 2.3860e+02	 3.8649e+00	 7.6165e-01	 3.4315e+02	 3.0181e+02	-7.8852e+01	 1.0658e+04	 2.1004e+03	-5.0744e+00
 3.3253e+05	 2.3860e+02	 3.6908e+00	 5.9581e-01	 3.4315e+02	 3.0425e+02	-8.0830e+01	 9.0831e+03	 1.4663e+03	-6.1945e+00
 4.9879e+05	 2.3860e+02	 3.5869e+00	 4.5860e-01	 3.4315e+02	 3.0690e+02	-8.2714e+01	 7.8672e+03	 1.0059e+03	-7.8213e+00
 7.4818e+05	 2.3860e+02	 3.5745e+00	 2.6365e-01	 3.4315e+02	 3.1462e+02	-8.5782e+01	 9.1228e+03	 6.7290e+02	-1.3557e+01
 9.0000e+05	 2.3860e+02	 3.5555e+00	 2.2074e-01	 3.4313e+02	 3.2220e+02	-8.6447e+01	 9.0585e+03	 5.6238e+02	-1.6107e+01
 1.0000e+02	 3.1940e+02	 6.3238e+00	 1.8579e-01	 3.4313e+02	 3.3057e+02	-8.8317e+01	 9.6860e+07	 2.8457e+06	-3.4037e+01
 1.5000e+02	 3.1940e+02	 6.2916e+00	 1.7163e-01	 3.4314e+02	 3.3301e+02	-8.8437e+01	 6.9901e+07	 1.9068e+06	-3.6658e+01
 2.2500e+02	 3.1940e+02	 6.2534e+00	 1.5693e-01	 3.4315e+02	 3.3582e+02	-8.8562e+01	 5.0965e+07	 1.2790e+06	-3.9848e+01
 3.3750e+02	 3.1940e+02	 6.2236e+00	 1.4963e-01	 3.4315e+02	 3.3843e+02	-8.8623e+01	 3.5634e+07	 8.5675e+05	-4.1592e+01
 5.0625e+02	 3.1940e+02	 6.1957e+00	 1.4810e-01	 3.4314e+02	 3.4106e+02	-8.8631e+01	 2.4002e+07	 5.7374e+05	-4.1834e+01
 7.5938e+02	 3.1940e+02	 6.1692e+00	 1.5252e-01	 3.4314e+02	 3.4362e+02	-8.8584e+01	 1.5538e+07	 3.8414e+05	-4.0448e+01
 1.1391e+03	 3.1940e+02	 6.1430e+00	 1.6525e-01	 3.4314e+02	 3.4868e+02	-8.8459e+01	 9.5606e+06	 2.5718e+05	-3.7174e+01
 1.7086e+03	 3.1940e+02	 6.1153e+00	 1.8736e-01	 3.4315e+02	 3.5112e+02	-8.8245e+01	 5.6214e+06	 1.7223e+05	-3.2639e+01
 2.5629e+03	 3.1940e+02	 6.0840e+00	 2.2276e-01	 3.4315e+02	 3.5381e+02	-8.7903e+01	 3.1521e+06	 1.1541e+05	-2.7312e+01
 3.8443e+03	 3.1940e+02	 6.0463e+00	 2.7489e-01	 3.4315e+02	 3.5625e+02	-8.7397e+01	 1.7029e+06	 7.7420e+04	-2.1996e+01
 5.7665e+03	 3.1940e+02	 5.9967e+00	 3.4841e-01	 3.4315e+02	 3.5868e+02	-8.6675e+01	 8.9571e+05	 5.2040e+04	-1.7212e+01
 8.6498e+03	 3.1940e+02	 5.9265e+00	 4.4751e-01	 3.4315e+02	 3.6131e+02	-8.5682e+01	 4.6490e+05	 3.5105e+04	-1.3243e+01
 1.2975e+04	 3.1940e+02	 5.8244e+00	 5.7507e-01	 3.4315e+02	 3.6387e+02	-8.4361e+01	 2.4119e+05	 2.3813e+04	-1.0128e+01
 1.9462e+04	 3.1940e+02	 5.6718e+00	 7.2682e-01	 3.4315e+02	 3.6656e+02	-8.2698e+01	 1.2722e+05	 1.6303e+04	-7.8036e+00
 2.9193e+04	 3.1940e+02	 5.4508e+00	 8.8618e-01	 3.4315e+02	 3.6912e+02	-8.0766e+01	 6.9562e+04	 1.1309e+04	-6.1509e+00
 4.3789e+04	 3.1940e+02	 5.1532e+00	 1.0182e+00	 3.4316e+02	 3.7186e+02	-7.8824e+01	 4.0363e+04	 7.9749e+03	-5.0613e+00
 6.5684e+04	 3.1940e+02	 4.7953e+00	 1.0805e+00	 3.4315e+02	 3.7437e+02	-7.7302e+01	 2.5357e+04	 5.7134e+03	-4.4381e+00
 9.8526e+04	 3.1940e+02	 4.4348e+00	 1.0473e+00	 3.4316e+02	 3.7715e+02	-7.6713e+01	 1.7440e+04	 4.1185e+03	-4.2345e+00
 1.4779e+05	 3.1940e+02	 4.1100e+00	 9.2698e-01	 3.4316e+02	 3.7968e+02	-7.7290e+01	 1.3136e+04	 2.9626e+03	-4.4338e+00
 2.2168e+05	 3.1940e+02	 3.8650e+00	 7.6183e-01	 3.4315e+02	 3.8232e+02	-7.8849e+01	 1.0656e+04	 2.1003e+03	-5.0733e+00
 3.3253e+05	 3.1940e+02	 3.6908e+00	 5.9602e-01	 3.4316e+02	 3.8501e+02	-8.0827e+01	 9.0799e+03	 1.4663e+03	-6.1924e+00
 4.9879e+05	 3.1940e+02	 3.5868e+00	 4.5883e-01	 3.4315e+02	 3.8787e+02	-8.2710e+01	 7.8633e+03	 1.0059e+03	-7.8174e+00
 7.4818e+05	 3.1940e+02	 3.5743e+00	 2.6429e-01	 3.4315e+02	 3.9550e+02	-8.5771e+01	 9.1008e+03	 6.7293e+02	-1.3524e+01
 9.0000e+05	 3.1940e+02	 3.5556e+00	 2.1989e-01	 3.4315e+02	 4.0318e+02	-8.6461e+01	 9.0932e+03	 5.6236e+02	-1.6170e+01
 1.0000e+02	 4.0040e+02	 6.3239e+00	 1.8565e-01	 3.4315e+02	 4.1151e+02	-8.8318e+01	 9.6935e+07	 2.8457e+06	-3.4064e+01
 1.5000e+02	 4.0040e+02	 6.2869e+00	 1.7475e-01	 3.4315e+02	 4.1397e+02	-8.8408e+01	 6.8654e+07	 1.9083e+06	-3.5977e+01
 2.2500e+02	 4.0040e+02	 6.2535e+00	 1.5685e-01	 3.4315e+02	 4.1676e+02	-8.8563e+01	 5.0993e+07	 1.2790e+06	-3.9870e+01
 3.3750e+02	 4.0040e+02	 6.2236e+00	 1.4965e-01	 3.4315e+02	 4.1931e+02	-8.8623e+01	 3.5629e+07	 8.5675e+05	-4.1586e+01
 5.0625e+02	 4.0040e+02	 6.1961e+00	 1.4806e-01	 3.4315e+02	 4.2206e+02	-8.8631e+01	 2.4009e+07	 5.7370e+05	-4.1848e+01
 7.5938e+02	 4.0040e+02	 6.1692e+00	 1.5240e-01	 3.4315e+02	 4.2462e+02	-8.8585e+01	 1.5550e+07	 3.8414e+05	-4.0479e+01
 1.1391e+03	 4.0040e+02	 6.1423e+00	 1.6455e-01	 3.4316e+02	 4.2968e+02	-8.8465e+01	 9.6012e+06	 2.5721e+05	-3.7328e+01
 1.7086e+03	 4.0040e+02	 6.0986e+00	 1.7041e-01	 3.4316e+02	 4.3212e+02	-8.8399e+01	 6.1807e+06	 1.7270e+05	-3.5788e+01
 2.5629e+03	 4.0040e+02	 6.0337e+00	 1.8529e-01	 3.4317e+02	 4.3481e+02	-8.8241e+01	 3.7895e+06	 1.1637e+05	-3.2563e+01
 3.8443e+03	 4.0040e+02	 5.9956e+00	 2.4669e-01	 3.4317e+02	 4.3725e+02	-8.7644e+01	 1.8976e+06	 7.8076e+04	-2.4305e+01
 5.7665e+03	 4.0040e+02	 5.9454e+00	 3.2911e-01	 3.4317e+02	 4.3975e+02	-8.6832e+01	 9.4823e+05	 5.2490e+04	-1.8065e+01
 8.6498e+03	 4.0040e+02	 5.8725e+00	 4.3528e-01	 3.4317e+02	 4.4250e+02	-8.5761e+01	 4.7797e+05	 3.5428e+04	-1.3491e+01
 1.2975e+04	 4.0040e+02	 5.7638e+00	 5.6534e-01	 3.4317e+02	 4.4528e+02	-8.4398e+01	 2.4534e+05	 2.4064e+04	-1.0195e+01
 1.9462e+04	 4.0040e+02	 5.6025e+00	 7.0999e-01	 3.4317e+02	 4.4775e+02	-8.2778e+01	 1.3024e+05	 1.6504e+04	-7.8910e+00
 2.9193e+04	 4.0040e+02	 5.3777e+00	 8.4835e-01	 3.4317e+02	 4.5062e+02	-8.1035e+01	 7.2663e+04	 1.1463e+04	-6.3390e+00
 4.3789e+04	 4.0040e+02	 5.0936e+00	 9.4956e-01	 3.4318e+02	 4.5307e+02	-7.9440e+01	 4.3279e+04	 8.0681e+03	-5.3642e+00
 6.5684e+04	 4.0040e+02	 4.7732e+00	 9.8818e-01	 3.4318e+02	 4.5550e+02	-7.8304e+01	 2.7725e+04	 5.7398e+03	-4.8303e+00
 9.8526e+04	 4.0040e+02	 4.4618e+00	 9.5562e-01	 3.4318e+02	 4.5812e+02	-7.7911e+01	 1.9113e+04	 4.0936e+03	-4.6690e+00
 1.4779e+05	 4.0040e+02	 4.1758e+00	 8.6122e-01	 3.4318e+02	 4.6056e+02	-7.8347e+01	 1.4139e+04	 2.9160e+03	-4.8487e+00
 2.2168e+05	 4.0040e+02	 3.9481e+00	 7.3134e-01	 3.4318e+02	 4.6337e+02	-7.9506e+01	 1.1100e+04	 2.0561e+03	-5.3984e+00
 3.3253e+05	 4.0040e+02	 3.7831e+00	 5.9659e-01	 3.4319e+02	 4.6581e+02	-8.1038e+01	 9.0713e+03	 1.4305e+03	-6.3413e+00
 4.9879e+05	 4.0040e+02	-1.5449e+00	 4.7608e+01	 3.4319e+02	 4.6857e+02	 1.8587e+00	 7.5783e+01	-2.3353e+03	 3.2451e-02
 7.4818e+05	 4.0040e+02	 3.6365e+00	 2.9698e-01	 3.4318e+02	 4.7512e+02	-8.5331e+01	 8.0991e+03	 6.6142e+02	-1.2245e+01
 9.0000e+05	 4.0040e+02	 3.6133e+00	 2.6016e-01	 3.4317e+02	 4.8287e+02	-8.5882e+01	 7.6858e+03	 5.5337e+02	-1.3889e+01
 1.0000e+02	 4.8010e+02	 6.1121e+00	 4.2955e-02	 3.4318e+02	 4.9118e+02	-8.9597e+01	 4.1895e+08	 2.9443e+06	-1.4229e+02
 1.5000e+02	 4.8010e+02	 6.1043e+00	 4.7251e-02	 3.4318e+02	 4.9364e+02	-8.9557e+01	 2.5390e+08	 1.9653e+06	-1.2919e+02
 2.2500e+02	 4.8010e+02	 6.0935e+00	 5.2166e-02	 3.4318e+02	 4.9642e+02	-8.9509e+01	 1.5332e+08	 1.3126e+06	-1.1681e+02
 3.3750e+02	 4.8010e+02	 6.0829e+00	 6.0527e-02	 3.4317e+02	 4.9900e+02	-8.9430e+01	 8.8094e+07	 8.7656e+05	-1.0050e+02
 5.0625e+02	 4.8010e+02	 6.0715e+00	 7.2284e-02	 3.4317e+02	 5.0159e+02	-8.9318e+01	 4.9177e+07	 5.8548e+05	-8.3995e+01
 7.5938e+02	 4.8010e+02	 6.0578e+00	 8.8143e-02	 3.4317e+02	 5.0425e+02	-8.9166e+01	 2.6886e+07	 3.9120e+05	-6.8727e+01
 1.1391e+03	 4.8010e+02	 6.0417e+00	 1.1017e-01	 3.4316e+02	 5.0931e+02	-8.8955e+01	 1.4341e+07	 2.6150e+05	-5.4841e+01
 1.7086e+03	 4.8010e+02	 6.0222e+00	 1.4052e-01	 3.4317e+02	 5.1175e+02	-8.8663e+01	 7.4955e+06	 1.7489e+05	-4.2857e+01
