PEI 25 kg/mol, 2 mg/ml from Ethanol on B 10 x 15 mm + H 1x1 mm, 70 nm, 30 µm, Absorption, 7.5.2026, 13:39
Diameter[mm] 1.128e+00  Thickness[mm] 2.000e-04  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) : 
 Freq. [Hz]	 Time  [s]	 Eps'   	 Eps''  	M Temp [K]	M Time M[s]
 2.5629e+03	 2.5545e+03	 1.3406e+00	 1.8976e-02	 3.6316e+02	 2.5840e+03
 3.8443e+03	 2.5545e+03	 1.3351e+00	 1.9664e-02	 3.6315e+02	 2.5865e+03
 5.7665e+03	 2.5545e+03	 1.3297e+00	 1.9688e-02	 3.6316e+02	 2.5893e+03
 8.6498e+03	 2.5545e+03	 1.3244e+00	 2.1100e-02	 3.6316e+02	 2.5918e+03
 1.2975e+04	 2.5545e+03	 1.3189e+00	 2.2016e-02	 3.6316e+02	 2.5944e+03
 1.9462e+04	 2.5545e+03	 1.3134e+00	 2.3419e-02	 3.6316e+02	 2.5970e+03
 2.9193e+04	 2.5545e+03	 1.3078e+00	 2.5128e-02	 3.6316e+02	 2.5997e+03
 4.3789e+04	 2.5545e+03	 1.3017e+00	 2.7310e-02	 3.6316e+02	 2.6021e+03
 6.5684e+04	 2.5545e+03	 1.2949e+00	 3.0050e-02	 3.6315e+02	 2.6046e+03
 9.8526e+04	 2.5545e+03	 1.2870e+00	 3.3357e-02	 3.6316e+02	 2.6071e+03
 1.4779e+05	 2.5545e+03	 1.2778e+00	 3.6952e-02	 3.6316e+02	 2.6096e+03
 2.2168e+05	 2.5545e+03	 1.2668e+00	 4.0281e-02	 3.6316e+02	 2.6121e+03
 3.3253e+05	 2.5545e+03	 1.2546e+00	 4.2628e-02	 3.6316e+02	 2.6147e+03
 4.9879e+05	 2.5545e+03	 1.2410e+00	 4.3144e-02	 3.6316e+02	 2.6171e+03
 7.4818e+05	 2.5545e+03	 1.2281e+00	 4.1324e-02	 3.6315e+02	 2.6196e+03
 9.0000e+05	 2.5545e+03	 1.2228e+00	 3.9853e-02	 3.6315e+02	 2.6222e+03
 1.0000e+02	 2.6196e+03	 1.3419e+00	-8.8693e-02	 3.6314e+02	 2.6287e+03
 1.5000e+02	 2.6196e+03	 1.3567e+00	-6.1721e-02	 3.6315e+02	 2.6311e+03
 2.2500e+02	 2.6196e+03	 1.3682e+00	-1.6539e-02	 3.6315e+02	 2.6339e+03
 3.3750e+02	 2.6196e+03	 1.3658e+00	-7.2432e-03	 3.6315e+02	 2.6363e+03
 5.0625e+02	 2.6196e+03	 1.3614e+00	-2.4336e-03	 3.6315e+02	 2.6391e+03
 7.5938e+02	 2.6196e+03	 1.3567e+00	 5.0953e-03	 3.6314e+02	 2.6417e+03
 1.1391e+03	 2.6196e+03	 1.3512e+00	 7.6746e-03	 3.6314e+02	 2.6444e+03
 1.7086e+03	 2.6196e+03	 1.3456e+00	 1.5502e-02	 3.6314e+02	 2.6469e+03
 2.5629e+03	 2.6196e+03	 1.3402e+00	 1.8276e-02	 3.6314e+02	 2.6497e+03
 3.8443e+03	 2.6196e+03	 1.3346e+00	 1.9603e-02	 3.6314e+02	 2.6522e+03
 5.7665e+03	 2.6196e+03	 1.3292e+00	 1.9883e-02	 3.6314e+02	 2.6547e+03
 8.6498e+03	 2.6196e+03	 1.3239e+00	 2.1276e-02	 3.6315e+02	 2.6572e+03
 1.2975e+04	 2.6196e+03	 1.3185e+00	 2.2163e-02	 3.6314e+02	 2.6597e+03
 1.9462e+04	 2.6196e+03	 1.3129e+00	 2.3412e-02	 3.6314e+02	 2.6624e+03
 2.9193e+04	 2.6196e+03	 1.3074e+00	 2.5283e-02	 3.6315e+02	 2.6651e+03
 4.3789e+04	 2.6196e+03	 1.3013e+00	 2.7347e-02	 3.6315e+02	 2.6677e+03
 6.5684e+04	 2.6196e+03	 1.2944e+00	 2.9986e-02	 3.6315e+02	 2.6701e+03
 9.8526e+04	 2.6196e+03	 1.2866e+00	 3.3319e-02	 3.6315e+02	 2.6726e+03
 1.4779e+05	 2.6196e+03	 1.2774e+00	 3.6823e-02	 3.6315e+02	 2.6753e+03
 2.2168e+05	 2.6196e+03	 1.2665e+00	 4.0153e-02	 3.6315e+02	 2.6778e+03
 3.3253e+05	 2.6196e+03	 1.2544e+00	 4.2414e-02	 3.6315e+02	 2.6805e+03
 4.9879e+05	 2.6196e+03	 1.2408e+00	 4.2934e-02	 3.6315e+02	 2.6829e+03
 7.4818e+05	 2.6196e+03	 1.2280e+00	 4.1226e-02	 3.6315e+02	 2.6854e+03
 9.0000e+05	 2.6196e+03	 1.2228e+00	 3.9716e-02	 3.6315e+02	 2.6879e+03
 1.0000e+02	 2.6853e+03	 1.3423e+00	-8.4470e-02	 3.6315e+02	 2.6946e+03
 1.5000e+02	 2.6853e+03	 1.3614e+00	-5.0367e-02	 3.6315e+02	 2.6969e+03
 2.2500e+02	 2.6853e+03	 1.3656e+00	-2.9915e-02	 3.6315e+02	 2.6997e+03
 3.3750e+02	 2.6853e+03	 1.3661e+00	-7.5602e-03	 3.6315e+02	 2.7022e+03
 5.0625e+02	 2.6853e+03	 1.3630e+00	 1.4619e-02	 3.6315e+02	 2.7046e+03
 7.5938e+02	 2.6853e+03	 1.3573e+00	 1.6427e-02	 3.6315e+02	 2.7074e+03
 1.1391e+03	 2.6853e+03	 1.3516e+00	 1.9283e-02	 3.6314e+02	 2.7098e+03
 1.7086e+03	 2.6853e+03	 1.3455e+00	 1.8000e-02	 3.6315e+02	 2.7127e+03
 2.5629e+03	 2.6853e+03	 1.3400e+00	 1.9833e-02	 3.6315e+02	 2.7153e+03
 3.8443e+03	 2.6853e+03	 1.3345e+00	 2.0727e-02	 3.6315e+02	 2.7181e+03
 5.7665e+03	 2.6853e+03	 1.3291e+00	 2.1230e-02	 3.6314e+02	 2.7205e+03
 8.6498e+03	 2.6853e+03	 1.3237e+00	 2.1719e-02	 3.6314e+02	 2.7232e+03
 1.2975e+04	 2.6853e+03	 1.3183e+00	 2.2615e-02	 3.6314e+02	 2.7256e+03
 1.9462e+04	 2.6853e+03	 1.3127e+00	 2.3695e-02	 3.6315e+02	 2.7281e+03
 2.9193e+04	 2.6853e+03	 1.3072e+00	 2.5231e-02	 3.6314e+02	 2.7309e+03
 4.3789e+04	 2.6853e+03	 1.3010e+00	 2.7358e-02	 3.6314e+02	 2.7333e+03
 6.5684e+04	 2.6853e+03	 1.2941e+00	 3.0098e-02	 3.6314e+02	 2.7360e+03
 9.8526e+04	 2.6853e+03	 1.2863e+00	 3.3339e-02	 3.6315e+02	 2.7384e+03
 1.4779e+05	 2.6853e+03	 1.2771e+00	 3.6832e-02	 3.6314e+02	 2.7410e+03
 2.2168e+05	 2.6853e+03	 1.2662e+00	 4.0074e-02	 3.6314e+02	 2.7436e+03
 3.3253e+05	 2.6853e+03	 1.2542e+00	 4.2335e-02	 3.6315e+02	 2.7462e+03
 4.9879e+05	 2.6853e+03	 1.2407e+00	 4.2768e-02	 3.6315e+02	 2.7489e+03
 7.4818e+05	 2.6853e+03	 1.2279e+00	 4.0962e-02	 3.6313e+02	 2.7513e+03
 9.0000e+05	 2.6853e+03	 1.2228e+00	 3.9596e-02	 3.6314e+02	 2.7539e+03
 1.0000e+02	 2.7514e+03	 1.3686e+00	 9.0726e-03	 3.6314e+02	 2.7608e+03
 1.5000e+02	 2.7514e+03	 1.3698e+00	 8.7275e-03	 3.6314e+02	 2.7637e+03
 2.2500e+02	 2.7514e+03	 1.3691e+00	 3.7364e-03	 3.6314e+02	 2.7663e+03
 3.3750e+02	 2.7514e+03	 1.3660e+00	 4.0975e-03	 3.6315e+02	 2.7689e+03
 5.0625e+02	 2.7514e+03	 1.3624e+00	 1.3094e-02	 3.6314e+02	 2.7714e+03
 7.5938e+02	 2.7514e+03	 1.3574e+00	 1.9294e-02	 3.6315e+02	 2.7739e+03
 1.1391e+03	 2.7514e+03	 1.3516e+00	 2.1006e-02	 3.6315e+02	 2.7764e+03
 1.7086e+03	 2.7514e+03	 1.3455e+00	 1.8280e-02	 3.6315e+02	 2.7788e+03
 2.5629e+03	 2.7514e+03	 1.3399e+00	 2.1539e-02	 3.6315e+02	 2.7817e+03
 3.8443e+03	 2.7514e+03	 1.3343e+00	 2.1961e-02	 3.6315e+02	 2.7842e+03
 5.7665e+03	 2.7514e+03	 1.3289e+00	 2.0890e-02	 3.6315e+02	 2.7866e+03
 8.6498e+03	 2.7514e+03	 1.3235e+00	 2.2177e-02	 3.6315e+02	 2.7891e+03
 1.2975e+04	 2.7514e+03	 1.3181e+00	 2.2851e-02	 3.6315e+02	 2.7916e+03
 1.9462e+04	 2.7514e+03	 1.3125e+00	 2.3837e-02	 3.6315e+02	 2.7940e+03
 2.9193e+04	 2.7514e+03	 1.3069e+00	 2.5509e-02	 3.6315e+02	 2.7966e+03
 4.3789e+04	 2.7514e+03	 1.3008e+00	 2.7575e-02	 3.6315e+02	 2.7991e+03
 6.5684e+04	 2.7514e+03	 1.2939e+00	 3.0223e-02	 3.6315e+02	 2.8019e+03
 9.8526e+04	 2.7514e+03	 1.2860e+00	 3.3372e-02	 3.6315e+02	 2.8043e+03
 1.4779e+05	 2.7514e+03	 1.2767e+00	 3.6839e-02	 3.6315e+02	 2.8068e+03
 2.2168e+05	 2.7514e+03	 1.2659e+00	 3.9947e-02	 3.6315e+02	 2.8094e+03
 3.3253e+05	 2.7514e+03	 1.2540e+00	 4.2143e-02	 3.6315e+02	 2.8119e+03
 4.9879e+05	 2.7514e+03	 1.2404e+00	 4.2623e-02	 3.6316e+02	 2.8147e+03
 7.4818e+05	 2.7514e+03	 1.2277e+00	 4.0933e-02	 3.6316e+02	 2.8172e+03
 9.0000e+05	 2.7514e+03	 1.2226e+00	 3.9430e-02	 3.6315e+02	 2.8199e+03
 1.0000e+02	 2.8172e+03	 1.3728e+00	 8.3190e-03	 3.6315e+02	 2.8265e+03
 1.5000e+02	 2.8172e+03	 1.3743e+00	 1.4120e-02	 3.6315e+02	 2.8289e+03
 2.2500e+02	 2.8172e+03	 1.3716e+00	 1.1878e-02	 3.6315e+02	 2.8317e+03
 3.3750e+02	 2.8172e+03	 1.3680e+00	 1.9785e-02	 3.6315e+02	 2.8341e+03
 5.0625e+02	 2.8172e+03	 1.3630e+00	 2.0735e-02	 3.6315e+02	 2.8366e+03
 7.5938e+02	 2.8172e+03	 1.3573e+00	 2.1346e-02	 3.6314e+02	 2.8391e+03
 1.1391e+03	 2.8172e+03	 1.3513e+00	 2.2287e-02	 3.6316e+02	 2.8416e+03
 1.7086e+03	 2.8172e+03	 1.3452e+00	 2.1142e-02	 3.6315e+02	 2.8441e+03
 2.5629e+03	 2.8172e+03	 1.3395e+00	 2.1897e-02	 3.6316e+02	 2.8466e+03
 3.8443e+03	 2.8172e+03	 1.3339e+00	 2.1934e-02	 3.6315e+02	 2.8491e+03
 5.7665e+03	 2.8172e+03	 1.3285e+00	 2.1146e-02	 3.6314e+02	 2.8516e+03
 8.6498e+03	 2.8172e+03	 1.3230e+00	 2.1646e-02	 3.6315e+02	 2.8541e+03
 1.2975e+04	 2.8172e+03	 1.3176e+00	 2.2339e-02	 3.6315e+02	 2.8566e+03
 1.9462e+04	 2.8172e+03	 1.3120e+00	 2.3790e-02	 3.6314e+02	 2.8590e+03
 2.9193e+04	 2.8172e+03	 1.3064e+00	 2.5356e-02	 3.6315e+02	 2.8617e+03
 4.3789e+04	 2.8172e+03	 1.3003e+00	 2.7470e-02	 3.6315e+02	 2.8641e+03
 6.5684e+04	 2.8172e+03	 1.2934e+00	 3.0182e-02	 3.6315e+02	 2.8669e+03
 9.8526e+04	 2.8172e+03	 1.2855e+00	 3.3367e-02	 3.6315e+02	 2.8693e+03
 1.4779e+05	 2.8172e+03	 1.2763e+00	 3.6764e-02	 3.6315e+02	 2.8718e+03
 2.2168e+05	 2.8172e+03	 1.2655e+00	 3.9894e-02	 3.6315e+02	 2.8744e+03
 3.3253e+05	 2.8172e+03	 1.2535e+00	 4.1974e-02	 3.6314e+02	 2.8770e+03
 4.9879e+05	 2.8172e+03	 1.2402e+00	 4.2453e-02	 3.6315e+02	 2.8796e+03
 7.4818e+05	 2.8172e+03	 1.2276e+00	 4.0682e-02	 3.6315e+02	 2.8821e+03
 9.0000e+05	 2.8172e+03	 1.2225e+00	 3.9320e-02	 3.6315e+02	 2.8849e+03
 1.0000e+02	 2.8823e+03	 1.3753e+00	-3.1076e-03	 3.6316e+02	 2.8916e+03
 1.5000e+02	 2.8823e+03	 1.3735e+00	-4.2675e-03	 3.6315e+02	 2.8939e+03
 2.2500e+02	 2.8823e+03	 1.3723e+00	 8.1253e-03	 3.6315e+02	 2.8967e+03
 3.3750e+02	 2.8823e+03	 1.3681e+00	 1.4128e-02	 3.6315e+02	 2.8991e+03
 5.0625e+02	 2.8823e+03	 1.3630e+00	 1.8138e-02	 3.6315e+02	 2.9016e+03
 7.5938e+02	 2.8823e+03	 1.3572e+00	 2.0788e-02	 3.6315e+02	 2.9041e+03
 1.1391e+03	 2.8823e+03	 1.3512e+00	 2.1078e-02	 3.6315e+02	 2.9067e+03
 1.7086e+03	 2.8823e+03	 1.3451e+00	 2.0887e-02	 3.6315e+02	 2.9094e+03
 2.5629e+03	 2.8823e+03	 1.3393e+00	 2.1376e-02	 3.6316e+02	 2.9120e+03
 3.8443e+03	 2.8823e+03	 1.3337e+00	 2.1860e-02	 3.6315e+02	 2.9147e+03
 5.7665e+03	 2.8823e+03	 1.3283e+00	 2.1765e-02	 3.6315e+02	 2.9171e+03
 8.6498e+03	 2.8823e+03	 1.3228e+00	 2.2030e-02	 3.6315e+02	 2.9196e+03
 1.2975e+04	 2.8823e+03	 1.3174e+00	 2.2820e-02	 3.6315e+02	 2.9223e+03
 1.9462e+04	 2.8823e+03	 1.3118e+00	 2.3961e-02	 3.6315e+02	 2.9248e+03
 2.9193e+04	 2.8823e+03	 1.3063e+00	 2.5464e-02	 3.6315e+02	 2.9275e+03
 4.3789e+04	 2.8823e+03	 1.3000e+00	 2.7586e-02	 3.6315e+02	 2.9299e+03
 6.5684e+04	 2.8823e+03	 1.2931e+00	 3.0206e-02	 3.6315e+02	 2.9324e+03
 9.8526e+04	 2.8823e+03	 1.2852e+00	 3.3327e-02	 3.6316e+02	 2.9351e+03
 1.4779e+05	 2.8823e+03	 1.2760e+00	 3.6655e-02	 3.6315e+02	 2.9376e+03
 2.2168e+05	 2.8823e+03	 1.2652e+00	 3.9752e-02	 3.6316e+02	 2.9402e+03
 3.3253e+05	 2.8823e+03	 1.2533e+00	 4.1831e-02	 3.6315e+02	 2.9428e+03
 4.9879e+05	 2.8823e+03	 1.2400e+00	 4.2307e-02	 3.6315e+02	 2.9452e+03
 7.4818e+05	 2.8823e+03	 1.2274e+00	 4.0558e-02	 3.6315e+02	 2.9479e+03
 9.0000e+05	 2.8823e+03	 1.2223e+00	 3.9109e-02	 3.6315e+02	 2.9504e+03
 1.0000e+02	 2.9478e+03	 1.3721e+00	-1.4871e-02	 3.6315e+02	 2.9573e+03
 1.5000e+02	 2.9478e+03	 1.3703e+00	-1.5808e-02	 3.6315e+02	 2.9596e+03
 2.2500e+02	 2.9478e+03	 1.3698e+00	-8.5811e-03	 3.6316e+02	 2.9622e+03
 3.3750e+02	 2.9478e+03	 1.3676e+00	 4.0963e-03	 3.6316e+02	 2.9649e+03
 5.0625e+02	 2.9478e+03	 1.3630e+00	 1.2582e-02	 3.6316e+02	 2.9673e+03
 7.5938e+02	 2.9478e+03	 1.3573e+00	 1.5691e-02	 3.6315e+02	 2.9702e+03
 1.1391e+03	 2.9478e+03	 1.3513e+00	 1.8433e-02	 3.6316e+02	 2.9727e+03
 1.7086e+03	 2.9478e+03	 1.3450e+00	 2.0950e-02	 3.6316e+02	 2.9754e+03
 2.5629e+03	 2.9478e+03	 1.3393e+00	 2.1298e-02	 3.6315e+02	 2.9780e+03
 3.8443e+03	 2.9478e+03	 1.3335e+00	 2.1783e-02	 3.6315e+02	 2.9804e+03
 5.7665e+03	 2.9478e+03	 1.3280e+00	 2.1252e-02	 3.6316e+02	 2.9829e+03
 8.6498e+03	 2.9478e+03	 1.3226e+00	 2.1710e-02	 3.6314e+02	 2.9853e+03
 1.2975e+04	 2.9478e+03	 1.3172e+00	 2.2638e-02	 3.6315e+02	 2.9878e+03
 1.9462e+04	 2.9478e+03	 1.3116e+00	 2.3867e-02	 3.6316e+02	 2.9902e+03
 2.9193e+04	 2.9478e+03	 1.3059e+00	 2.5527e-02	 3.6316e+02	 2.9928e+03
 4.3789e+04	 2.9478e+03	 1.2997e+00	 2.7647e-02	 3.6315e+02	 2.9954e+03
 6.5684e+04	 2.9478e+03	 1.2928e+00	 3.0359e-02	 3.6315e+02	 2.9979e+03
 9.8526e+04	 2.9478e+03	 1.2848e+00	 3.3441e-02	 3.6316e+02	 3.0003e+03
 1.4779e+05	 2.9478e+03	 1.2756e+00	 3.6666e-02	 3.6315e+02	 3.0031e+03
 2.2168e+05	 2.9478e+03	 1.2648e+00	 3.9690e-02	 3.6315e+02	 3.0056e+03
 3.3253e+05	 2.9478e+03	 1.2529e+00	 4.1702e-02	 3.6316e+02	 3.0082e+03
 4.9879e+05	 2.9478e+03	 1.2397e+00	 4.2094e-02	 3.6316e+02	 3.0107e+03
 7.4818e+05	 2.9478e+03	 1.2272e+00	 4.0328e-02	 3.6315e+02	 3.0131e+03
 9.0000e+05	 2.9478e+03	 1.2222e+00	 3.9039e-02	 3.6315e+02	 3.0159e+03
 1.0000e+02	 3.0132e+03	 1.3732e+00	-8.5511e-03	 3.6316e+02	 3.0224e+03
 1.5000e+02	 3.0132e+03	 1.3748e+00	 3.2337e-03	 3.6315e+02	 3.0249e+03
 2.2500e+02	 3.0132e+03	 1.3721e+00	 7.0986e-03	 3.6315e+02	 3.0274e+03
 3.3750e+02	 3.0132e+03	 1.3671e+00	 2.5503e-03	 3.6315e+02	 3.0299e+03
 5.0625e+02	 3.0132e+03	 1.3625e+00	 1.0481e-02	 3.6315e+02	 3.0323e+03
 7.5938e+02	 3.0132e+03	 1.3568e+00	 1.3218e-02	 3.6315e+02	 3.0349e+03
 1.1391e+03	 3.0132e+03	 1.3509e+00	 1.3776e-02	 3.6315e+02	 3.0374e+03
 1.7086e+03	 3.0132e+03	 1.3446e+00	 1.5873e-02	 3.6315e+02	 3.0403e+03
 2.5629e+03	 3.0132e+03	 1.3388e+00	 1.7070e-02	 3.6315e+02	 3.0429e+03
 3.8443e+03	 3.0132e+03	 1.3332e+00	 1.9127e-02	 3.6315e+02	 3.0456e+03
 5.7665e+03	 3.0132e+03	 1.3276e+00	 2.1340e-02	 3.6315e+02	 3.0481e+03
 8.6498e+03	 3.0132e+03	 1.3221e+00	 2.1937e-02	 3.6315e+02	 3.0507e+03
 1.2975e+04	 3.0132e+03	 1.3167e+00	 2.2295e-02	 3.6315e+02	 3.0532e+03
 1.9462e+04	 3.0132e+03	 1.3111e+00	 2.3503e-02	 3.6315e+02	 3.0556e+03
 2.9193e+04	 3.0132e+03	 1.3055e+00	 2.5346e-02	 3.6315e+02	 3.0584e+03
 4.3789e+04	 3.0132e+03	 1.2992e+00	 2.7440e-02	 3.6315e+02	 3.0608e+03
 6.5684e+04	 3.0132e+03	 1.2922e+00	 3.0185e-02	 3.6315e+02	 3.0635e+03
 9.8526e+04	 3.0132e+03	 1.2843e+00	 3.3271e-02	 3.6315e+02	 3.0659e+03
 1.4779e+05	 3.0132e+03	 1.2751e+00	 3.6553e-02	 3.6315e+02	 3.0684e+03
 2.2168e+05	 3.0132e+03	 1.2644e+00	 3.9543e-02	 3.6315e+02	 3.0711e+03
 3.3253e+05	 3.0132e+03	 1.2526e+00	 4.1545e-02	 3.6315e+02	 3.0737e+03
 4.9879e+05	 3.0132e+03	 1.2394e+00	 4.1904e-02	 3.6315e+02	 3.0764e+03
 7.4818e+05	 3.0132e+03	 1.2269e+00	 4.0145e-02	 3.6314e+02	 3.0788e+03
 9.0000e+05	 3.0132e+03	 1.2219e+00	 3.8854e-02	 3.6314e+02	 3.0817e+03
 1.0000e+02	 3.0790e+03	 1.3622e+00	-3.7940e-02	 3.6314e+02	 3.0883e+03
 1.5000e+02	 3.0790e+03	 1.3677e+00	-2.7454e-02	 3.6314e+02	 3.0907e+03
 2.2500e+02	 3.0790e+03	 1.3667e+00	-2.1611e-02	 3.6314e+02	 3.0934e+03
 3.3750e+02	 3.0790e+03	 1.3667e+00	-1.6649e-04	 3.6315e+02	 3.0959e+03
 5.0625e+02	 3.0790e+03	 1.3620e+00	 8.2332e-03	 3.6314e+02	 3.0983e+03
 7.5938e+02	 3.0790e+03	 1.3563e+00	 1.1052e-02	 3.6314e+02	 3.1009e+03
 1.1391e+03	 3.0790e+03	 1.3503e+00	 1.1196e-02	 3.6314e+02	 3.1033e+03
 1.7086e+03	 3.0790e+03	 1.3442e+00	 1.7763e-02	 3.6314e+02	 3.1061e+03
 2.5629e+03	 3.0790e+03	 1.3385e+00	 1.8840e-02	 3.6314e+02	 3.1087e+03
 3.8443e+03	 3.0790e+03	 1.3328e+00	 1.9876e-02	 3.6314e+02	 3.1114e+03
 5.7665e+03	 3.0790e+03	 1.3274e+00	 2.1025e-02	 3.6314e+02	 3.1139e+03
 8.6498e+03	 3.0790e+03	 1.3219e+00	 2.1886e-02	 3.6315e+02	 3.1163e+03
 1.2975e+04	 3.0790e+03	 1.3165e+00	 2.2585e-02	 3.6314e+02	 3.1189e+03
 1.9462e+04	 3.0790e+03	 1.3109e+00	 2.3915e-02	 3.6314e+02	 3.1214e+03
 2.9193e+04	 3.0790e+03	 1.3053e+00	 2.5145e-02	 3.6314e+02	 3.1241e+03
 4.3789e+04	 3.0790e+03	 1.2991e+00	 2.7503e-02	 3.6314e+02	 3.1267e+03
 6.5684e+04	 3.0790e+03	 1.2921e+00	 3.0097e-02	 3.6314e+02	 3.1294e+03
 9.8526e+04	 3.0790e+03	 1.2842e+00	 3.3227e-02	 3.6315e+02	 3.1319e+03
 1.4779e+05	 3.0790e+03	 1.2749e+00	 3.6488e-02	 3.6314e+02	 3.1347e+03
 2.2168e+05	 3.0790e+03	 1.2643e+00	 3.9436e-02	 3.6315e+02	 3.1371e+03
 3.3253e+05	 3.0790e+03	 1.2525e+00	 4.1412e-02	 3.6314e+02	 3.1397e+03
 4.9879e+05	 3.0790e+03	 1.2394e+00	 4.1835e-02	 3.6315e+02	 3.1424e+03
 7.4818e+05	 3.0790e+03	 1.2270e+00	 4.0125e-02	 3.6315e+02	 3.1449e+03
 9.0000e+05	 3.0790e+03	 1.2220e+00	 3.8674e-02	 3.6315e+02	 3.1476e+03
 1.0000e+02	 3.1450e+03	 1.3283e+00	-1.0081e-01	 3.6315e+02	 3.1544e+03
 1.5000e+02	 3.1450e+03	 1.3558e+00	-5.7255e-02	 3.6314e+02	 3.1568e+03
 2.2500e+02	 3.1450e+03	 1.3663e+00	-2.8047e-02	 3.6314e+02	 3.1596e+03
 3.3750e+02	 3.1450e+03	 1.3662e+00	-7.6714e-03	 3.6314e+02	 3.1620e+03
 5.0625e+02	 3.1450e+03	 1.3626e+00	 8.9082e-03	 3.6315e+02	 3.1648e+03
 7.5938e+02	 3.1450e+03	 1.3566e+00	 1.1210e-02	 3.6314e+02	 3.1674e+03
 1.1391e+03	 3.1450e+03	 1.3507e+00	 1.7313e-02	 3.6314e+02	 3.1701e+03
 1.7086e+03	 3.1450e+03	 1.3444e+00	 1.8900e-02	 3.6315e+02	 3.1726e+03
 2.5629e+03	 3.1450e+03	 1.3386e+00	 2.1171e-02	 3.6315e+02	 3.1752e+03
 3.8443e+03	 3.1450e+03	 1.3328e+00	 2.1292e-02	 3.6315e+02	 3.1777e+03
 5.7665e+03	 3.1450e+03	 1.3273e+00	 2.1624e-02	 3.6315e+02	 3.1801e+03
 8.6498e+03	 3.1450e+03	 1.3218e+00	 2.2137e-02	 3.6315e+02	 3.1829e+03
 1.2975e+04	 3.1450e+03	 1.3164e+00	 2.2910e-02	 3.6315e+02	 3.1853e+03
 1.9462e+04	 3.1450e+03	 1.3108e+00	 2.3869e-02	 3.6315e+02	 3.1881e+03
 2.9193e+04	 3.1450e+03	 1.3051e+00	 2.5490e-02	 3.6315e+02	 3.1907e+03
 4.3789e+04	 3.1450e+03	 1.2989e+00	 2.7597e-02	 3.6315e+02	 3.1934e+03
 6.5684e+04	 3.1450e+03	 1.2919e+00	 3.0218e-02	 3.6315e+02	 3.1959e+03
 9.8526e+04	 3.1450e+03	 1.2839e+00	 3.3244e-02	 3.6315e+02	 3.1983e+03
 1.4779e+05	 3.1450e+03	 1.2747e+00	 3.6429e-02	 3.6316e+02	 3.2008e+03
 2.2168e+05	 3.1450e+03	 1.2640e+00	 3.9302e-02	 3.6316e+02	 3.2032e+03
 3.3253e+05	 3.1450e+03	 1.2523e+00	 4.1221e-02	 3.6315e+02	 3.2058e+03
 4.9879e+05	 3.1450e+03	 1.2392e+00	 4.1610e-02	 3.6316e+02	 3.2084e+03
 7.4818e+05	 3.1450e+03	 1.2269e+00	 3.9872e-02	 3.6316e+02	 3.2108e+03
 9.0000e+05	 3.1450e+03	 1.2219e+00	 3.8594e-02	 3.6315e+02	 3.2135e+03
 1.0000e+02	 3.2108e+03	 1.3439e+00	-6.5635e-02	 3.6315e+02	 3.2201e+03
 1.5000e+02	 3.2108e+03	 1.3651e+00	-3.1972e-02	 3.6315e+02	 3.2224e+03
 2.2500e+02	 3.2108e+03	 1.3654e+00	-2.3420e-02	 3.6315e+02	 3.2252e+03
 3.3750e+02	 3.2108e+03	 1.3668e+00	 2.6827e-03	 3.6315e+02	 3.2277e+03
 5.0625e+02	 3.2108e+03	 1.3621e+00	 8.5648e-03	 3.6315e+02	 3.2304e+03
 7.5938e+02	 3.2108e+03	 1.3562e+00	 1.0841e-02	 3.6316e+02	 3.2330e+03
 1.1391e+03	 3.2108e+03	 1.3502e+00	 1.2089e-02	 3.6315e+02	 3.2357e+03
 1.7086e+03	 3.2108e+03	 1.3440e+00	 1.6657e-02	 3.6315e+02	 3.2381e+03
 2.5629e+03	 3.2108e+03	 1.3382e+00	 1.7945e-02	 3.6316e+02	 3.2410e+03
 3.8443e+03	 3.2108e+03	 1.3325e+00	 1.9567e-02	 3.6316e+02	 3.2435e+03
 5.7665e+03	 3.2108e+03	 1.3270e+00	 2.0515e-02	 3.6315e+02	 3.2459e+03
 8.6498e+03	 3.2108e+03	 1.3215e+00	 2.1290e-02	 3.6315e+02	 3.2486e+03
 1.2975e+04	 3.2108e+03	 1.3161e+00	 2.2331e-02	 3.6315e+02	 3.2511e+03
 1.9462e+04	 3.2108e+03	 1.3105e+00	 2.3882e-02	 3.6315e+02	 3.2539e+03
 2.9193e+04	 3.2108e+03	 1.3048e+00	 2.5464e-02	 3.6316e+02	 3.2565e+03
 4.3789e+04	 3.2108e+03	 1.2985e+00	 2.7578e-02	 3.6315e+02	 3.2592e+03
 6.5684e+04	 3.2108e+03	 1.2915e+00	 3.0066e-02	 3.6316e+02	 3.2616e+03
 9.8526e+04	 3.2108e+03	 1.2835e+00	 3.3139e-02	 3.6315e+02	 3.2641e+03
 1.4779e+05	 3.2108e+03	 1.2743e+00	 3.6314e-02	 3.6315e+02	 3.2667e+03
 2.2168e+05	 3.2108e+03	 1.2636e+00	 3.9158e-02	 3.6315e+02	 3.2691e+03
 3.3253e+05	 3.2108e+03	 1.2520e+00	 4.1107e-02	 3.6316e+02	 3.2719e+03
 4.9879e+05	 3.2108e+03	 1.2390e+00	 4.1446e-02	 3.6315e+02	 3.2744e+03
 7.4818e+05	 3.2108e+03	 1.2267e+00	 3.9797e-02	 3.6315e+02	 3.2769e+03
