Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn,Error
-325.02500000000003,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4069858803214439,0.8190214795792766,True,2.0,True,3.0,,True,0.8526190335308201,0.9999999998369432,0.9999999995672832,721424.2335191421,0.0139387277695562,0.3032454876468405,0.99999999973034,1.0855882743495928,1.3861469489786091e-06,
-322.535,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4070674522954356,0.8189489756020247,True,2.0,True,3.0,,True,0.8527974182624632,0.9999999999986978,0.9999999999993628,721424.2336661136,0.0139390664400423,0.3032454876261944,1.000000000000665,1.0858154002024598,1.386146948401921e-06,
-319.755,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4071606460696181,0.81886694213836,True,2.0,True,3.0,,True,0.8530483350312101,0.9999999996860702,0.9999999993534732,721205.2767990459,0.0139390088497571,0.3032454876737699,0.999999999667403,1.086134878465315,1.3865677809507454e-06,
-317.165,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.407245952303673,0.8187913429286964,True,2.0,True,3.0,,True,0.853024159751404,0.9999999998284224,0.9999999995452366,721205.2766156252,0.013939753303327,0.3032454876481802,0.9999999997168142,1.086104097110641,1.3865677812495752e-06,
-314.665,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4073283231400513,0.8187183708049667,True,2.0,True,3.0,,True,0.852184190908715,0.999999999,0.999999999,721205.2769793565,0.0139430940244653,0.3032454886254582,1.0,1.0850346176670502,1.3865677802418849e-06,
-311.975,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4074178025170466,0.8186395033700864,True,2.0,True,3.0,,True,0.852184190908715,0.999999999707318,0.9999999993811104,721205.2769793565,0.0139430940244653,0.3032454876696981,0.9999999996737924,1.0850346159251547,1.3865677805971275e-06,
-309.535,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4074994049181761,0.8185681138647593,True,2.0,True,3.0,,True,0.8522865342444692,0.999999999,0.999999999,721205.2770086455,0.0139443753745787,0.3032454886254582,1.0,1.0851649252500415,1.3865677801855743e-06,
-306.785,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4075912315149483,0.8184871143940426,True,2.0,True,3.0,,True,0.8522865342444692,0.9999999999307472,0.999999999772196,721205.2770086455,0.0139443753745787,0.3032454876341594,0.9999999998414486,1.0851649227663978,1.3865677803582384e-06,
-304.225,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4076766799351448,0.8184117478030237,True,2.0,True,3.0,,True,0.852648847882971,0.9999999998099568,0.9999999995161106,721205.2759610561,0.0139442649954844,0.3032454876511671,0.9999999997061538,1.0856262352559134,1.3865677825196393e-06,
-299.105,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4078476250374606,0.8182610723621873,True,2.0,True,3.0,,True,0.8520876672557045,0.9999999999990724,0.9999999999993444,721205.2760399735,0.0139469766453019,0.3032454876267586,1.0000000000002718,1.0849117171477127,1.3865677820476187e-06,
-296.58500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4079317891647274,0.8181869310732942,True,2.0,True,3.0,,True,0.8523576721814732,0.999999999,0.999999999,721353.403665321,0.0139480700255095,0.3032454886254582,1.0,1.0852555008863054,1.3862830547673688e-06,
-293.785,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4080255957788623,0.8181043354501396,True,2.0,True,3.0,,True,0.8523576721814732,0.9999999999994096,0.9999999999998248,721353.403665321,0.0139480700255095,0.3032454876260577,1.0000000000004154,1.085255498098223,1.3862830547669165e-06,
-290.805,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4081256292859573,0.8180166454392324,True,2.0,True,3.0,,True,0.8522864197753253,0.9999999999999998,1.0,721275.8118414605,0.0139489873648187,0.3032454876254582,1.0000000000000002,1.0851647767155508,1.3864321852786655e-06,
-284.355,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4083423529377027,0.8178267732693809,True,2.0,True,3.0,,True,0.8521644586545177,0.999999999999998,0.9999999999999996,720668.5120760866,0.0139503633303079,0.3032454876254595,1.0000000000000018,1.085009490991896,1.3876005170799262e-06,
-276.785,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4085343208848541,0.8176641360927799,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-268.525,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4088585165842448,0.8173766096921667,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-265.855,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4090219761743434,0.8172280133765312,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-263.145,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4089604267754501,0.8172931560241062,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-260.285,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4089255988029951,0.8173299739256427,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-257.725,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4088946130430516,0.8173627986127368,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-255.005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4088618786363546,0.8173975425805097,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-250.03500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4088078760456899,0.81745659119389,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-247.605,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087958858891897,0.817473707801951,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-245.03500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087851972900646,0.8174900473940996,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-242.28500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.408774949611157,0.8175029241657903,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-239.855,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087632630066602,0.8175145936600341,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-237.28500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087414711750396,0.8175317821197324,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-234.665,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087163695330471,0.8175508073599899,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-232.225,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.408691338038299,0.8175693547011076,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-229.505,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4086631105068029,0.8175901523964294,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-227.03500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4086375548014316,0.8176089917469702,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-224.605,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.408612180921583,0.8176265139386225,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-221.855,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4085839302041415,0.8176460546499424,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-216.53500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4085293892268272,0.8176839447738425,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-214.105,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4085046188223122,0.8177011248370113,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-211.255,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4084751250664625,0.8177216621781738,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-208.555,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4084474197892286,0.8177412611890611,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-202.03500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4083808739372674,0.8177883689428482,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-194.56500000000003,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4082842729590381,0.817862122798653,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-186.525,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4082934314809731,0.8178330308433087,True,2.0,True,3.0,,True,0.852192101917908,0.999999999,0.999999999,720687.6028495007,0.0139553175594304,0.3032454886254582,1.0,1.0850446902780575,1.3875637600066048e-06,
-183.755,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4082764192093162,0.8178422101753694,True,2.0,True,3.0,,True,0.852192101917908,0.9999999999993496,0.9999999999998912,720687.6028495007,0.0139553175594304,0.3032454876258676,1.0000000000005416,1.0850446874905166,1.3875637600060149e-06,
-181.27500000000003,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4083976951981776,0.8177208913667837,True,2.0,True,3.0,,True,0.8520677204885171,0.9999999998767266,0.9999999996439782,720497.2160087408,0.0139560042619454,0.3032454876413828,0.9999999997672516,1.08488632064314,1.387930415224073e-06,
-178.35500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4085484971624833,0.8175695676214254,True,2.0,True,3.0,,True,0.8515049249090423,0.999999999,0.999999999,720497.2153161312,0.0139589507032295,0.3032454886254582,1.0,1.084169749330972,1.387930416304568e-06,
-175.91500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4086666492956153,0.8174486200827831,True,2.0,True,3.0,,True,0.8515049249090423,0.9999999997220724,0.9999999993949408,720497.2153161312,0.0139589507032295,0.3032454876658643,0.9999999996728682,1.08416974754954,1.3879304166611671e-06,
-173.33500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4087889693228804,0.817322608115493,True,2.0,True,3.0,,True,0.8512300935614567,0.9999999998992462,0.99999999969385,720497.2153604614,0.0139604568545811,0.303245487638943,0.9999999997946036,1.0838198208281888,1.3879304164430703e-06,
-167.78500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4090578006769431,0.8170470293048032,True,2.0,True,3.0,,True,0.8520130304616949,0.9999999999775738,0.9999999999125682,720497.2148538786,0.0139604376982816,0.3032454876279111,0.9999999999349944,1.0848166867375637,1.38793041726589e-06,
-165.22500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4091733734853084,0.8169265715403231,True,2.0,True,3.0,,True,0.850665333279456,0.9999999997385548,0.9999999994200972,720497.212335448,0.0139643393241279,0.3032454876646399,0.9999999996815424,1.083100746230865,1.3879304223935534e-06,
-162.505,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4092976789758563,0.8167970706571859,True,2.0,True,3.0,,True,0.8509279216732805,0.999999999,0.999999999,720497.2116819092,0.0139670468011426,0.3032454886254582,1.0,1.083435085989423,1.3879304233053548e-06,
-159.97500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.40941111885298,0.8166797802383631,True,2.0,True,3.0,,True,0.8509279216732805,0.999999999,0.999999999,720497.2116819092,0.0139670468011426,0.3032454886254582,1.0,1.083435085989423,1.3879304233053548e-06,
-157.53500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4095223169846816,0.8165661725903721,True,2.0,True,3.0,,True,0.8509279216732805,0.999999999,0.999999999,720497.2116819092,0.0139670468011426,0.3032454886254582,1.0,1.083435085989423,1.3879304233053548e-06,
-154.78500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4096495264771377,0.8164371511448448,True,2.0,True,3.0,,True,0.8509279216732805,1.0,1.0,720497.2116819092,0.0139670468011426,0.3032454876254583,1.0,1.0834350832060176,1.3879304233053552e-06,
-152.22500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4097694014451208,0.816316243005687,True,2.0,True,3.0,,True,0.8507358669749877,0.9999999999985864,0.9999999999995828,720497.150016293,0.0139681737663609,0.3032454876265232,1.0000000000009963,1.0831905515691849,1.3879305420938914e-06,
-149.60500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4098875243803501,0.8161947426962669,True,2.0,True,3.0,,True,0.8500386952862342,0.9999999997074934,0.9999999993830698,720054.7790475149,0.0139700499485369,0.3032454876708625,0.9999999996755764,1.0823028860444193,1.3887832278227455e-06,
-147.10500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4099974327915551,0.8160800335741679,True,2.0,True,3.0,,True,0.8502869713627919,0.999999999,0.999999999,720054.7789692569,0.0139735460209214,0.3032454886254582,1.0,1.082619002703081,1.388783227619819e-06,
-144.66500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4101067655283832,0.8159688277774132,True,2.0,True,3.0,,True,0.8502869713627919,0.999999999,0.999999999,720054.7789692569,0.0139735460209214,0.3032454886254582,1.0,1.082619002703081,1.388783227619819e-06,
-142.10500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4102202206315457,0.8158479772242361,True,2.0,True,3.0,,True,0.8502869713627919,0.999999999,0.999999999,720054.7789692569,0.0139735460209214,0.3032454886254582,1.0,1.082619002703081,1.388783227619819e-06,
-139.495,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4103372955785402,0.8157238511971265,True,2.0,True,3.0,,True,0.8502869713627919,0.9999999999991424,0.9999999999994444,720054.7789692569,0.0139735460209214,0.303245487627138,1.000000000000302,1.082618999921772,1.3887832276194896e-06,
-134.33500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.410568147908206,0.8154794782363998,True,2.0,True,3.0,,True,0.8503946722971066,0.9999999999972816,0.9999999999992978,720308.3266474152,0.0139757844740628,0.3032454876262109,1.0000000000020162,1.082756129013809,1.3882943775657724e-06,
-131.60500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4106905878367172,0.815349657692891,True,2.0,True,3.0,,True,0.85033433709602,0.9999999998769332,0.9999999996474296,719344.6080636143,0.0139757718121935,0.3032454876417818,0.9999999997704964,1.0826793083490274,1.390154300137352e-06,
-129.03500000000005,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4108031126121917,0.8152297194741619,True,2.0,True,3.0,,True,0.8500096936529045,0.999999999,0.999999999,719344.6085892707,0.0139787471124307,0.3032454886254582,1.0,1.082265961755895,1.3901542988709282e-06,
-126.115,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4109334877493089,0.8150968421129337,True,2.0,True,3.0,,True,0.8500096936529045,0.9999999996525972,0.9999999993239492,719344.6085892707,0.0139787471124307,0.3032454876812809,0.999999999671352,1.0822659601716424,1.390154299229754e-06,
-119.60500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4112242525079015,0.814800404283066,True,2.0,True,3.0,,True,0.849741721993425,0.9999999999999966,0.999999999999998,719344.6082330743,0.0139820232731082,0.3032454876254676,1.000000000000001,1.0819247668594365,1.3901542995592867e-06,
-111.35500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4115930722779282,0.8144242157974159,True,2.0,True,3.0,,True,0.8493966471905471,0.999999999,0.999999999,719135.6546749948,0.0139904055047208,0.3032454886254582,1.0,1.0814854067526538,1.3905582256965671e-06,
-103.58500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4118299027176491,0.8141770033902642,True,2.0,True,3.0,,True,0.8493966471905471,0.9999999997861222,0.9999999994842672,719135.6546749948,0.0139904055047208,0.3032454876549123,0.999999999698145,1.0814854047805205,1.3905582260262355e-06,
-100.78500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4118844348704945,0.8141174222724359,True,2.0,True,3.0,,True,0.8496194828822865,0.9999999999998592,0.9999999999998102,719135.6547942994,0.0139912082898309,0.3032454876254686,0.999999999999951,1.0817691271887029,1.390558225465927e-06,
-98.35500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4120046004111262,0.8139959623176511,True,2.0,True,3.0,,True,0.8494468641860702,0.9999999999998832,0.9999999999998598,718795.1630638114,0.0139928094196934,0.3032454876254701,0.9999999999999766,1.081549342237787,1.391216929921443e-06,
-95.53500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4121514140538022,0.813847069489545,True,2.0,True,3.0,,True,0.8491049525966554,0.9999999999999996,0.9999999999999996,718582.3375751673,0.0139953118083442,0.3032454876254588,1.0000000000000002,1.0811140068810905,1.391628972365877e-06,
-93.08500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4122750409733911,0.8137205178930464,True,2.0,True,3.0,,True,0.8490377355110771,0.999999999999999,0.9999999999999994,718690.6479871887,0.0139973493812189,0.3032454876254594,1.0000000000000004,1.0810284234281646,1.3914192466545435e-06,
-90.53500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4123987491027841,0.8135924299768043,True,2.0,True,3.0,,True,0.8489202495148785,1.0,1.0,718279.2892529612,0.0139989550383842,0.3032454876254582,1.0,1.0808788356113537,1.3922161128160046e-06,
-85.53500000000003,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4126024071957651,0.8133711107447611,True,2.0,True,3.0,,True,0.8487953599766493,0.999999999,0.999999999,718301.0466325112,0.0140048940980675,0.3032454886254582,1.0,1.080719824089656,1.3921739425107762e-06,
-83.08500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4126894251049079,0.8132730581611447,True,2.0,True,3.0,,True,0.8487953599766493,0.9999999999994122,0.999999999999758,718301.0466325112,0.0140048940980675,0.3032454876269108,1.0000000000003455,1.0807198213120264,1.3921739425103982e-06,
-80.35500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.412781448785391,0.8131685758688284,True,2.0,True,3.0,,True,0.8486482739681224,0.9999999999999998,1.0,718496.8730884292,0.0140075494277548,0.3032454876254586,1.0000000000000002,1.0805325455876686,1.3917945052447354e-06,
-77.91500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4128637202745326,0.8130751760851556,True,2.0,True,3.0,,True,0.848562741517452,0.9999999999999998,0.9999999999999998,718471.7349540204,0.0140095683346791,0.3032454876254586,1.0,1.0804236422899538,1.3918432018261604e-06,
-75.41500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4129480315414298,0.8129794690228679,True,2.0,True,3.0,,True,0.8488232326538655,0.999999999883172,0.9999999996587994,718471.7550775168,0.0140108905291874,0.3032454876406783,0.9999999997756276,1.0807553103893457,1.3918431630876437e-06,
-72.83500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4130350244965141,0.8128807189222249,True,2.0,True,3.0,,True,0.8486456979458776,0.9999999999990484,0.9999999999998272,718471.7548429474,0.0140132239791356,0.3032454876268062,1.0000000000007787,1.080529265696667,1.3918431632959336e-06,
-70.10500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4131270756891723,0.8127762324465564,True,2.0,True,3.0,,True,0.8483156080223138,0.9999999999999998,1.0,718401.967711895,0.0140159708639938,0.3032454876254583,1.0000000000000002,1.0801089821500665,1.3919783699716086e-06,
-67.66500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4132093580925735,0.812682841290006,True,2.0,True,3.0,,True,0.8482377946747744,0.9999999999990642,0.9999999999996412,718146.2203616058,0.0140176398301499,0.3032454876269544,1.0000000000005769,1.08000990711974,1.3924740834756746e-06,
-64.85500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4133041164877317,0.8125752949639502,True,2.0,True,3.0,,True,0.8481205892142488,0.9999999999996836,0.9999999999995876,718215.5394889171,0.0140201067730144,0.303245487625496,0.999999999999904,1.0798606764908434,1.3923396877651472e-06,
-62.41500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4133864026301472,0.8124819099058281,True,2.0,True,3.0,,True,0.8480328699413634,0.9999999999995874,0.9999999999998505,718134.2991769669,0.0140220780605993,0.303245487625534,1.0000000000002631,1.0797489888421992,1.3924971988468796e-06,
-59.97500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4134687075164701,0.8123885122495473,True,2.0,True,3.0,,True,0.8476347518836113,0.9999999999107894,0.9999999997239613,717893.6125346458,0.0140245029668343,0.3032454876373501,0.9999999998131718,1.079242089562741,1.3929640585825305e-06,
-57.41500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4135550455168158,0.8122905393148216,True,2.0,True,3.0,,True,0.8480894479457033,0.9999999998732846,0.9999999996393072,717893.6115086454,0.0140253879920433,0.3032454876431582,0.9999999997660228,1.079821026712827,1.3929640606249114e-06,
-52.10500000000002,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4137341224842035,0.8120873438072103,True,2.0,True,3.0,,True,0.847467093707688,0.999999999779527,0.999999999476022,717893.6116818021,0.0140308080403565,0.3032454876562712,0.9999999996964952,1.0790286209922064,1.3929640603649923e-06,
-49.58500000000004,True,backward,final_local_der_m_bounds,0.3132454876254582,0.01,0.4138191165747395,0.8119909117221107,True,2.0,True,3.0,,True,0.847600790823779,1.0,1.0,717893.6116323472,0.0140324159428433,0.3032454876254582,1.0,1.0791988486226016,1.3929640601289086e-06,
