Source_File,Material,Temperature,Mode,Interpolated_Spectrum_ID,Time_Relative_s,First_Freq_Hz,Comparison_Freq_Hz,First_Eps_real,Comparison_Eps_real,Eps_real_Step_Height
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,23,-362.02500000000003,100.0,332530.0,5.991467021148036,3.4870909580193756,2.5043760631286607
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,24,-353.89500000000004,100.0,332530.0,5.9913,3.4869062073914603,2.5043937926085396
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,25,-351.32500000000005,100.0,332530.0,5.991318350589075,3.4868478052864487,2.504470545302626
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,26,-348.44500000000005,100.0,332530.0,5.991338914673331,3.486782358569549,2.5045565561037817
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,27,-345.96500000000003,100.0,332530.0,5.991356622634773,3.4867260016744406,2.504630620960332
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,28,-343.21500000000003,100.0,332530.0,5.991376258479114,3.486663509149623,2.5047127493294914
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,29,-340.77500000000003,100.0,332530.0,5.991393680828276,3.486608061236694,2.504785619591582
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,30,-337.975,100.0,332530.0,5.991413673687968,3.4865444324841524,2.504869241203816
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,31,-335.33500000000004,100.0,332530.0,5.991432524098536,3.4864844396603276,2.504948084438208
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,32,-329.96500000000003,100.0,332530.0,5.991470867547305,3.4863624088027745,2.5051084587445303
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,33,-327.21500000000003,100.0,332530.0,5.9914905033916455,3.486299916277957,2.5051905871136886
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,34,-324.71500000000003,100.0,332530.0,5.991508354159229,3.4862431048917593,2.5052652492674694
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,35,-319.71500000000003,100.0,332530.0,5.991544055694395,3.4861294821193636,2.5054145735750315
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,36,-317.27500000000003,100.0,332530.0,5.991561478043556,3.4860740342064345,2.5054874438371213
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,37,-314.475,100.0,332530.0,5.991581470903249,3.486010405453893,2.505571065449356
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,38,-312.02500000000003,100.0,332530.0,5.991598964655481,3.485954730295419,2.505644234360062
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,39,-309.57500000000005,100.0,332530.0,5.991616458407711,3.485899055136945,2.5057174032707663
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,40,-306.96500000000003,100.0,332530.0,5.991635094609069,3.4858397440497546,2.505795350559314
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,41,-304.52500000000003,100.0,332530.0,5.991652516958229,3.4857842961368255,2.505868220821404
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,42,-301.69500000000005,100.0,332530.0,5.991672724027134,3.4857199856476497,2.505952738379484
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,43,-299.14500000000004,100.0,332530.0,5.9916909318100675,3.4856620380337278,2.5060288937763397
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,44,-296.4150000000001,100.0,332530.0,5.991710424848269,3.4856,2.506110424848269
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,45,-293.83500000000004,100.0,332530.0,5.991728846840414,3.485509877138039,2.506218969702375
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,46,-286.19500000000005,100.0,332530.0,5.991783398786148,3.4852430016863405,2.5065403970998075
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,47,-277.96500000000003,100.0,332530.0,5.991842163513032,3.484955516742953,2.5068866467700786
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,48,-269.865,100.0,332530.0,5.9919,3.4846725728740062,2.507227427125994
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,49,-267.32500000000005,100.0,332530.0,5.991832446808511,3.484583847265719,2.5072485995427916
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,50,-264.42500000000007,100.0,332530.0,5.991755319148936,3.4844825463743674,2.5072727727745687
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,51,-261.96500000000003,100.0,332530.0,5.991689893617021,3.484396615273428,2.5072932783435933
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,52,-259.52500000000003,100.0,332530.0,5.991625,3.4843113827993255,2.5073136172006745
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,53,-256.96500000000003,100.0,332530.0,5.991556914893617,3.484221958564201,2.507334956329416
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,54,-254.39500000000004,100.0,332530.0,5.991488563829788,3.4841321850156586,2.507356378814129
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,55,-251.75500000000005,100.0,332530.0,5.99141835106383,3.484039966273187,2.507378384790643
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,56,-246.61500000000004,100.0,332530.0,5.99128164893617,3.4838604191761022,2.507421229760068
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,57,-244.14500000000004,100.0,332530.0,5.9912159574468085,3.4837741387617442,2.507441818685064
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,58,-241.71500000000003,100.0,332530.0,5.991151329787234,3.48368925560106,2.5074620741861744
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,59,-236.46500000000003,100.0,332530.0,5.991011702127659,3.483505866056372,2.5075058360712874
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,60,-233.85500000000005,100.0,332530.0,5.990942287234042,3.4834146952541554,2.507527591979887
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,61,-231.27500000000003,100.0,332530.0,5.990873670212766,3.4833245723921946,2.5075490978205712
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,62,-228.83500000000004,100.0,332530.0,5.9908087765957445,3.483239339918092,2.5075694366776524
PEI5mgmL_90°C_Des.TXT,PEI5mgmL,90°C,Des,63,-226.39500000000004,100.0,332530.0,5.990743882978723,3.483154107443989,2.507589775534734
