Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-360.775,True,backward,final_local_der_m_bounds,-0.1530111675903406,0.01,0.1855162412174728,0.6068266466162684,True,1,True,1,,True,0.4824206595000465,0.3612857065466661,1.0,271488.7272114058,0.2886479029212594,-0.1555116663098376,2.7678925068983684,2.410071315430247,2.359945614244778e-07
-353.075,True,backward,final_local_der_m_bounds,-0.1531134628366307,0.01,0.1881127714754759,0.59932654290987,True,1,True,1,,True,0.4820810808346156,0.3604706927857047,1.0,271152.95059922675,0.2867009277235119,-0.155395607389678,2.774150631420367,2.4141745895858766,2.333130394222048e-07
-350.295,True,backward,final_local_der_m_bounds,-0.1532157580829207,0.01,0.189065309517264,0.596544144749483,True,1,True,1,,True,0.4814067917300547,0.3607377169000777,0.9999999999999996,272067.73833417223,0.2869953104622539,-0.1545422006644869,2.7720971585485583,2.40889769762436,2.3349729212927437e-07
-347.825,True,backward,final_local_der_m_bounds,-0.1532697627129697,0.01,0.18990535771707,0.5939217900127338,True,1,True,1,,True,0.4813595063190802,0.3604533205165048,0.9999999999999978,271884.05391622527,0.2869740243133868,-0.1548418871741722,2.774284333314135,2.4106847761147145,2.3262266470187099e-07
-345.325,True,backward,final_local_der_m_bounds,-0.1533237673430187,0.01,0.1907640031779191,0.5912218171973262,True,1,True,1,,True,0.4808624029157966,0.3605064124656424,0.9999999999999168,272097.7654996001,0.2868926517652156,-0.1542644116376985,2.773875763153645,2.407817623618808,2.3263234156299467e-07
-342.765,True,backward,final_local_der_m_bounds,-0.1533304203449552,0.01,0.1916519065270273,0.5884370515042316,True,1,True,1,,True,0.4805830076598986,0.3605803018831768,0.9999999999997984,272785.2285314954,0.2882313111793405,-0.1544790888571613,2.7733073459009554,2.4058935413720226,2.3231328745544253e-07
-340.335,True,backward,final_local_der_m_bounds,-0.1533370733468917,0.01,0.1925027882089856,0.5857724612836299,True,1,True,1,,True,0.480023026673536,0.3607871939629191,0.999999999999442,273583.58010701503,0.2889423422750517,-0.1539683100040644,2.771717003076944,2.4016227265350194,2.3238230232319305e-07
-337.545,True,backward,final_local_der_m_bounds,-0.1533655726031411,0.01,0.1934891380899077,0.5826827420991851,True,1,True,1,,True,0.4800663158746965,0.3603130850261642,1.0,272967.5140504983,0.2884779870649494,-0.154403079557495,2.7753640973859848,2.405204658894324,2.3119322607058775e-07
-334.965,True,backward,final_local_der_m_bounds,-0.1533940718593906,0.01,0.1944112051359627,0.5797895413628608,True,1,True,1,,True,0.4794395607139727,0.3606917105432582,0.999999999999239,274035.99219612253,0.2899052830112134,-0.1539596773320801,2.772450740531525,2.39937979109745,2.3165434103715347e-07
-329.835,True,backward,final_local_der_m_bounds,-0.1534388558722105,0.01,0.1962732664896661,0.5739527168001295,True,1,True,1,,True,0.4786727182591933,0.3607575535876327,0.999999999999935,274890.913353268,0.291226544542034,-0.1537169953215869,2.7719447314552816,2.395076489860381,2.3117055070223e-07
-327.325,True,backward,final_local_der_m_bounds,-0.1534836398850304,0.01,0.1971985643681807,0.5710548894845324,True,1,True,1,,True,0.4781254018432331,0.3608545549144628,0.9999999999999972,275392.43229264603,0.291521386151663,-0.1531978598277528,2.771199604885237,2.3916530884441185,2.3109783108148247e-07
-324.865,True,backward,final_local_der_m_bounds,-0.1535485109784893,0.01,0.1981154536177569,0.5681832126195685,True,1,True,1,,True,0.4774088279618949,0.3612700114791668,0.9999999999998452,276641.66481128574,0.2930282458151513,-0.1526590595757,2.7680127556269967,2.385143647890347,2.315424239834131e-07
-319.715,True,backward,final_local_der_m_bounds,-0.1536133820719481,0.01,0.2000616130543894,0.562099608809157,True,1,True,1,,True,0.4769779634615068,0.3608724303145776,0.9999999999989562,276784.3353507174,0.2934395562566181,-0.1528773389979177,2.7710623367023133,2.385787567762068,2.2999956533265417e-07
-317.275,True,backward,final_local_der_m_bounds,-0.1536395908562682,0.01,0.2009793101071751,0.5592341011684021,True,1,True,1,,True,0.4764514002224767,0.3609525263090121,0.9999999999974938,277335.218475501,0.2939022390820378,-0.1524658694422634,2.770447433138041,2.382590542935358,2.2982852499364949e-07
-314.715,True,backward,final_local_der_m_bounds,-0.1536657996405883,0.01,0.2028255188239103,0.5537259622950861,True,1,True,1,,True,0.4762867501984226,0.3604578309511258,0.9999999999999606,277132.52693846985,0.2939106601934017,-0.1529308679092395,2.774249618495734,2.385248250665836,2.28233185194901e-07
-312.045,True,backward,final_local_der_m_bounds,-0.1536772799380638,0.01,0.2037375992762031,0.5506889821123306,True,1,True,1,,True,0.4759958547770817,0.3601263456252737,0.9999999999992192,277184.2893363268,0.2938686599547779,-0.1529790202140789,2.7768032307188117,2.386127543839268,2.2701334964809635e-07
-309.44499999999994,True,backward,final_local_der_m_bounds,-0.1536887602355393,0.01,0.204543541465393,0.5479568264060621,True,1,True,1,,True,0.475323811867795,0.3601336474980115,0.9999999999998148,277810.7614622335,0.2940670755009441,-0.1523641453613575,2.776746929777885,2.3827072197558623,2.2652726391181085e-07
-306.965,True,backward,final_local_der_m_bounds,-0.1538018262058019,0.01,0.2053121698354705,0.5453534787356216,True,1,True,1,,True,0.475285054104091,0.3596593747106463,0.9999999999993228,277382.0979505392,0.2936496539556786,-0.1526789136773973,2.7804085485157843,2.38585708517924,2.2520000120593762e-07
-304.525,True,backward,final_local_der_m_bounds,-0.1539148921760646,0.01,0.2060668840684793,0.5428002238449787,True,1,True,1,,True,0.4752006588894442,0.3592012085086318,0.9999999999999974,277099.1780600411,0.2934634266377234,-0.1530190386633922,2.783954998792736,2.3886711700530667,2.238144787329168e-07
-301.905,True,backward,final_local_der_m_bounds,-0.1539363993928224,0.01,0.206885856202875,0.5400337095124378,True,1,True,1,,True,0.4751263318999271,0.3587542003986813,0.9999999999999674,276957.3490965745,0.2934711729924538,-0.153428479370822,2.787423809640901,2.3914632899224437,2.2235841031725187e-07
-299.155,True,backward,final_local_der_m_bounds,-0.1539579066095801,0.01,0.2077493055583631,0.5371227258302538,True,1,True,1,,True,0.474464422645984,0.3587091518700062,0.9999999999997738,277274.3820721651,0.2932372908253775,-0.1527219859192936,2.7877738685690607,2.3884506828742427,2.2194639999421457e-07
-296.655,True,backward,final_local_der_m_bounds,-0.1540045042785156,0.01,0.2085364933764953,0.5344725740583636,True,1,True,1,,True,0.4746375351471799,0.358031555884865,0.9999999999989028,276689.278643311,0.2928954014226754,-0.153492502442101,2.793049896195408,2.3941309601724865,2.200452257843419e-07
-294.015,True,backward,final_local_der_m_bounds,-0.1540511019474511,0.01,0.2093701178865543,0.5316699649307192,True,1,True,1,,True,0.4743962571828308,0.3576705000826913,0.9999999999993744,276705.6204008098,0.2928858949536974,-0.1536329703001142,2.795869381926047,2.3954818555091424,2.1877497471467678e-07
-286.405,True,backward,final_local_der_m_bounds,-0.1541578237316337,0.01,0.2117867839876848,0.5235695455271252,True,1,True,1,,True,0.4735643448639388,0.3566886048189068,0.999999999997514,276649.022086946,0.2924052468400678,-0.1536627465928258,2.803565873670735,2.398276558811541,2.1542031521439286e-07
-278.69499999999994,True,backward,final_local_der_m_bounds,-0.1542645455158164,0.01,0.2142775481328843,0.5153762507832027,True,1,True,1,,True,0.4728575085420777,0.3557697180638581,0.99999999998709,276583.59866030794,0.2925020173749578,-0.1540342746050521,2.8108069608318864,2.401265935276628,2.1231630564715925e-07
-270.575,True,backward,final_local_der_m_bounds,-0.1543516329935695,0.01,0.2169254047662024,0.5067268113556869,True,1,True,1,,True,0.4725998719955919,0.3542006512339014,0.9999999999995032,275094.7296187442,0.2912167155393104,-0.1550814466567224,2.823258501970226,2.411241216227201,2.081098333845172e-07
-268.05499999999995,True,backward,final_local_der_m_bounds,-0.1544387204713226,0.01,0.2177496585461348,0.5040117691908512,True,1,True,1,,True,0.4723078467925067,0.3539130837287988,1.0,275338.04893788486,0.2915107429105775,-0.1552115318502392,2.8255525042026783,2.411827989793365,2.0695359601726905e-07
-265.325,True,backward,final_local_der_m_bounds,-0.1544726956246004,0.01,0.2186854786403692,0.5015095973581969,True,1,True,2,,True,0.4699202241872919,0.3525947180992341,1.0,272848.8924506924,0.2765521316173811,-0.1476285861183737,2.836117357034714,2.409148113845045,2.0437665511980087e-07
-262.825,True,backward,final_local_der_m_bounds,-0.1544732783888076,0.01,0.21953621535718,0.4992424966582459,True,1,True,2,,False,0.4699592660505511,0.3521826283446466,1.0,272994.63313148863,0.2765524361185587,-0.1481621962984859,2.8394359048890903,2.4123353762981825,2.0288390988705146e-07
-260.075,True,backward,final_local_der_m_bounds,-0.1544739194294355,0.01,0.220475086460797,0.4967504893975507,True,1,True,2,,False,0.4706673780785594,0.3513490261220954,1.0,272146.30696493294,0.276552436119,-0.1499539875649763,2.8461726820113493,2.422041601035923,2.0072515201347922e-07
-257.655,True,backward,final_local_der_m_bounds,-0.154474483545188,0.01,0.2213040028866181,0.4945629190065254,True,1,True,2,,False,0.4710173492237993,0.3508097946239041,1.0,271822.2273196675,0.276552436119,-0.1510188791947593,2.850547548343338,2.4277870933355628,1.991685366997717e-07
-254.795,True,backward,final_local_der_m_bounds,-0.154475150227441,0.01,0.2222865204681405,0.4919889668265294,True,1,True,2,,False,0.4717634496326853,0.3499211249595915,1.0,271026.1208923001,0.2765513760257734,-0.1529477153842096,2.8577868801590034,2.438168334724155,1.968053494841295e-07
-252.215,True,backward,final_local_der_m_bounds,-0.1544757516401028,0.01,0.2231751618042031,0.4896783275788748,True,1,True,2,,False,0.4725149313444832,0.3490198095366348,1.0,270061.1013192704,0.2765283732403611,-0.1549318492964121,2.8651668835864026,2.448722746907232,1.945335597660812e-07
-247.085,True,backward,final_local_der_m_bounds,-0.1544769474722559,0.01,0.2249479650205169,0.4851037674792098,True,1,True,1,,False,0.4723240255138632,0.3479679610925337,1.0,269526.4681402667,0.2734113790417019,-0.1546878906118703,2.873827799721118,2.4555553300330266,1.914735988201033e-07
-244.655,True,backward,final_local_der_m_bounds,-0.1544775139190653,0.01,0.2257902375861302,0.4829457156481681,True,1,True,1,,False,0.4726186401602537,0.3471248357401003,1.0,268392.07457476127,0.2710819624067105,-0.1550649273382965,2.880807989056481,2.4633923486301894,1.89534911301548e-07
-241.835,True,backward,final_local_der_m_bounds,-0.154478171277091,0.01,0.2267694963538865,0.4804507946052525,True,1,True,1,,False,0.472849726598748,0.3460355663698483,1.0,267217.3241057724,0.2680680162429187,-0.1553402987537608,2.8898763514129184,2.472789045657926,1.86836431298383e-07
-236.865,True,backward,final_local_der_m_bounds,-0.1544793298123348,0.01,0.2285015338990344,0.4760692409245229,True,1,True,1,,False,0.4733236876666261,0.3441248173494621,1.0,264864.7909974498,0.2624507381127132,-0.1558059784652385,2.9059223560284235,2.4897684854650106,1.8233948513076284e-07
-234.155,True,backward,final_local_der_m_bounds,-0.1544799615287354,0.01,0.2294575609914868,0.4736653297085254,True,1,True,1,,False,0.4729033557578268,0.3437381639457608,1.0,264609.83655314124,0.2602406536300571,-0.1548394547108128,2.909191078817166,2.4905073358648444,1.8128272806305429e-07
-231.335,True,backward,final_local_der_m_bounds,-0.1544806188867611,0.01,0.2278143064915487,0.4781658710191083,True,1,True,1,,False,0.4740359750224642,0.3431516178894889,0.9999999999999868,263302.6187103665,0.2586982984315558,-0.1561088350769743,2.9141637336590795,2.500969579534295,1.803132679292764e-07
-228.905,True,backward,final_local_der_m_bounds,-0.1544811853335704,0.01,0.2275053378661224,0.4793739048680535,True,1,True,1,,False,0.4739981185146773,0.3432670709478906,1.0,263181.77586013335,0.257582162391815,-0.1554028498856411,2.913183595614402,2.499883551172874,1.8076331226939585e-07
-226.045,True,backward,final_local_der_m_bounds,-0.1544818520158234,0.01,0.2274122755540425,0.4801000689841459,True,1,True,1,,False,0.4739294110327183,0.3432477869691205,0.9999999999999803,263122.8409568267,0.256140726388069,-0.1546586409326178,2.913347260968482,2.49966916325484,1.8074241422234396e-07
-223.585,True,backward,final_local_der_m_bounds,-0.1544824254558033,0.01,0.22736155978005,0.4806445401901965,True,1,True,1,,False,0.4739935047838847,0.3433089711426637,0.9999999999985512,263094.63976920355,0.2555298475290575,-0.154394775775888,2.912828047196577,2.499537701693529,1.8095661613569326e-07
-221.155,True,backward,final_local_der_m_bounds,-0.1544829919026127,0.01,0.2273259162244518,0.4811374490992471,True,1,True,1,,False,0.4740161675965499,0.3432694562198866,0.9999999999998292,263067.93229168834,0.2546149953342688,-0.1540450751302587,2.9131633528130267,2.49996043675626,1.8084913359618826e-07
-218.405,True,backward,final_local_der_m_bounds,-0.1544836329432405,0.01,0.2272935267885871,0.4816743280377147,True,1,True,1,,False,0.4740708236080481,0.3432892333644155,0.9999999999999992,263020.1089134676,0.2537193120127406,-0.1536841270658401,2.912995523336028,2.500096902867919,1.809450109321845e-07
-215.835,True,backward,final_local_der_m_bounds,-0.1544842320248455,0.01,0.2272715639174508,0.4821570531905046,True,1,True,1,,False,0.4737034859043467,0.3433272877054547,0.9999999999728404,262960.6860627882,0.2516266953433885,-0.1521695599206253,2.9126726473042672,2.49786788687494,1.8110717545834857e-07
-213.085,True,backward,final_local_der_m_bounds,-0.1544848730654734,0.01,0.2272547516261177,0.4826613709766119,True,1,True,1,,False,0.4742165190363463,0.3432552935728604,0.9999999999979629,262864.2609736039,0.2519278778203884,-0.1530948462418479,2.913283549364111,2.5011258315596816,1.8094412831404053e-07
-210.525,True,backward,final_local_der_m_bounds,-0.1544854698160215,0.01,0.2272475545926958,0.4831132377958639,True,1,True,1,,False,0.4742629849586837,0.3432471034042603,0.9999999999997736,262763.251889495,0.2510335229953627,-0.1527476022194122,2.913353062799253,2.5014337979885184,1.8098757982085866e-07
-202.525,True,backward,final_local_der_m_bounds,-0.1544873346614844,0.01,0.2272617071087085,0.484435198009958,True,1,True,1,,False,0.4750519016670179,0.3426684060529271,0.9999999999998748,261445.8061756487,0.2472514183597965,-0.1527061088483619,2.918273124501064,2.510053257000484,1.800513851574873e-07
-194.775,True,backward,final_local_der_m_bounds,-0.1544891412305267,0.01,0.2273655971621992,0.4856518122393237,True,1,True,1,,False,0.4751777987785237,0.3427341695340104,0.999999999999994,260921.74311479615,0.2442853077697457,-0.1514751930367028,2.9177131692460603,2.510210970462067,1.806229117384147e-07
-186.945,True,backward,final_local_der_m_bounds,-0.1544909664480235,0.01,0.2274997513693482,0.4866988515350784,True,1,True,1,,False,0.476012314189166,0.3420250251175412,1.0,259521.65964886555,0.2404220467107009,-0.1516125806710771,2.9237626681156947,2.520111052094232,1.793294413213038e-07
-184.385,True,backward,final_local_der_m_bounds,-0.1544915631985716,0.01,0.2275635556320286,0.487104035977147,True,1,True,1,,False,0.475654325717231,0.3423950696178232,1.0,260121.2384202969,0.2399205932437889,-0.1504591347829957,2.920602802827116,2.5153496929768413,1.8009470205874094e-07
