Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-337.34,True,backward,pilot_free_der_m,,,0.02830411441511098,0.9987522804840853,False,0,True,0,,True,0.9663426396857764,0.7932587307304252,0.7509805754713499,142096.7236628527,0.042384433027326314,0.08932366588194077,0.9467031957906773,2.1050639763393346,7.471679998632916e-06
-330.37,True,backward,pilot_free_der_m,,,0.02788634153202742,0.9987828089275843,False,0,True,0,,True,0.967008091102475,0.7958336588401885,0.7455600943832051,141923.04586414204,0.04405876477181435,0.08567918679094164,0.9368290547923673,2.1053734234969417,7.564770678952439e-06
-327.89,True,backward,pilot_free_der_m,,,0.027795122303124708,0.9987886987870074,False,0,True,0,,True,0.9672270561188971,0.7967011312351852,0.7437580822555439,141862.36931830941,0.04463474471514567,0.0844587812637143,0.9335471647974696,2.1054639040787735,7.596159149164239e-06
-325.39,True,backward,pilot_free_der_m,,,0.027779370464886176,0.9987904569986706,False,0,True,0,,True,0.9671394575248254,0.7964720208567719,0.7441876155354108,141860.17384471517,0.04449030859326578,0.08476762332195968,0.9343550006124278,2.1054430765216674,7.589349613844947e-06
-322.72,True,backward,pilot_free_der_m,,,0.027793186933135174,0.9987897970854209,False,0,True,0,,True,0.9670246437210496,0.7961705450102976,0.7448312497199302,141880.7341181769,0.044306775876624405,0.08517018202929233,0.9355172134762868,2.105300884072097,7.578272486137003e-06
-320.27,True,backward,pilot_free_der_m,,,0.027845057436263317,0.9987858256722496,False,0,True,0,,True,0.966938107998531,0.79585844457425,0.7455120116705853,141898.34749737277,0.04411638830351209,0.08558903430257377,0.9367394625930019,2.105204705557115,7.566853087937525e-06
-317.61,True,backward,pilot_free_der_m,,,0.02791159416249556,0.9987806332637258,False,0,True,0,,True,0.9668200968924732,0.7955516434210351,0.7460179416532112,141903.2928419436,0.04392670162887094,0.08597882165385023,0.9377366608724246,2.1052840471831256,7.558099157098424e-06
-315.16,True,backward,pilot_free_der_m,,,0.02797580946244634,0.9987755774797001,False,0,True,0,,True,0.9667287135417695,0.7952580628038014,0.7467175619418566,141910.24400232258,0.04373496634389829,0.08641709829436044,0.938962579403712,2.1050875282423505,7.547234135223628e-06
-312.58,True,backward,pilot_free_der_m,,,0.02804742691229766,0.998769891634473,False,0,True,0,,True,0.9665741836569017,0.7949155778619209,0.7471625962923965,141936.36106488373,0.043555651115886114,0.08676230412844615,0.9399269772798197,2.105308225113873,7.537697858105728e-06
-309.91,True,backward,pilot_free_der_m,,,0.028116090035507618,0.9987644884721758,False,0,True,0,,True,0.9664888947896513,0.7946058838285284,0.7478880792588142,141946.07852983987,0.04335385161421671,0.08722133437569575,0.9412063193584461,2.1051481181624827,7.52626766755388e-06
-307.41,True,backward,pilot_free_der_m,,,0.0281831646617425,0.9987591757563475,False,0,True,0,,True,0.9663864689792807,0.7943086514549504,0.748526710749949,141943.50974760135,0.04315944505516728,0.08765898135422444,0.9423625304582272,2.1050374333895636,7.516570954801692e-06
-304.93999999999994,True,backward,pilot_free_der_m,,,0.02825151500003679,0.9987537377553367,False,0,True,0,,True,0.9662920353704136,0.7939906554357147,0.7491021037674711,141973.95576007263,0.0429841173623133,0.08802677137575772,0.9434646348027732,2.1051137490600516,7.505630093132034e-06
-302.03,True,backward,pilot_free_der_m,,,0.0283347906961494,0.9987470784558526,False,0,True,0,,True,0.9661619225717216,0.7935941528911126,0.749962582271004,141997.7762833798,0.04274922666189974,0.08855885975152263,0.9450202972625793,2.1049734240668454,7.491186821281921e-06
-299.16,True,backward,pilot_free_der_m,,,0.028422375898739086,0.998740016886495,False,0,True,0,,True,0.9660499823884521,0.7932996402131258,0.7503850144236069,141988.9152263378,0.042562509480458505,0.08893988026018604,0.9459036363889065,2.1051575768677893,7.484232355934199e-06
