Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-342.16,True,backward,final_local_der_m_bounds,-0.07365836518403224,0.01,0.044366776115191006,0.9947973049399789,True,1,True,1,,True,0.7623178750568483,0.5261435469092053,0.9999999999999989,375310.7541751429,0.08800415790335148,-0.06903302229733568,1.9006219992137723,2.4961431641444958,8.415526442294489e-07
-333.7,True,backward,final_local_der_m_bounds,-0.07354690636209445,0.01,0.04430554768240544,0.9948026898692689,True,1,True,1,,True,0.762325692383048,0.5264481983107793,0.9999999999999999,375007.06374762405,0.08902642777094805,-0.06993972677439161,1.8995221243205163,2.4944364719138226,8.437420958321927e-07
-330.93999999999994,True,backward,final_local_der_m_bounds,-0.07343544754015666,0.01,0.044309535427562975,0.9947996255812811,True,1,True,1,,True,0.7623152961856571,0.5265174891201847,0.999999999999998,374910.67864271416,0.08925901970718711,-0.07014432797898382,1.8992721432121973,2.4940087109880977,8.443021209267217e-07
-328.43999999999994,True,backward,final_local_der_m_bounds,-0.07339940647236393,0.01,0.044329283354497685,0.9947936060217539,True,1,True,1,,True,0.7622636883661615,0.5265792001943977,0.9999999999999999,374729.5801768645,0.08933732584194506,-0.07013728317528846,1.8990495629732982,2.4934892993455033,8.450158929082183e-07
-325.97,True,backward,final_local_der_m_bounds,-0.07336336540457121,0.01,0.044350173647903834,0.9947877847900508,True,1,True,1,,True,0.7623732177480688,0.5265563374693132,0.9999999999999601,374753.9695566913,0.08959778057845083,-0.07065523084152354,1.8991320184390306,2.493977477350366,8.448476336211871e-07
-323.2,True,backward,final_local_der_m_bounds,-0.07332211367406063,0.01,0.04436987642997778,0.9947820640844748,True,1,True,1,,True,0.7623335665727891,0.5266122544255949,0.9999999999999999,374534.71988665446,0.08964543594546778,-0.07064169364429868,1.8989303640317965,2.493530119652613,8.456193860245374e-07
-320.59,True,backward,final_local_der_m_bounds,-0.07328086194355006,0.01,0.04438972698294749,0.9947763923835157,True,1,True,1,,True,0.762462766927359,0.5265894776345764,0.9999999999999999,374555.02780760656,0.08994922857895317,-0.07124281813160561,1.8990124992469823,2.494082125348886,8.454606356707574e-07
-317.95,True,backward,final_local_der_m_bounds,-0.07323016566826446,0.01,0.04440971557788655,0.9947707122234455,True,1,True,1,,True,0.7623681302341612,0.526663978517573,0.9999999999999754,374217.8237766272,0.08990175520544509,-0.07104452130165843,1.8987438685568065,2.4933493873206944,8.465921043981665e-07
-315.41,True,backward,final_local_der_m_bounds,-0.07317946939297885,0.01,0.04442844771078787,0.9947653900602245,True,1,True,1,,True,0.7624895420153268,0.5266403601815962,0.9999999999999999,374254.213302531,0.09019214532279973,-0.07161566830833761,1.8988290218683197,2.49388063303141,8.463926163438816e-07
-312.66,True,backward,final_local_der_m_bounds,-0.07306747424361934,0.01,0.04445152853728395,0.9947589359683269,True,1,True,1,,True,0.7625428383039988,0.5266625387396449,0.9999999999999984,374122.92220201413,0.09037750690055486,-0.07193278408944886,1.8987490592991416,2.493928954638098,8.467997090667555e-07
