Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-345.28,True,backward,pilot_free_der_m,,,0.015543638304258152,0.9997039297141663,False,0,True,0,,True,1.2635870099633657,0.803975798815622,0.8564025762566317,319969.86255468096,0.38475099897612314,-0.23026714217070907,1.0652093974946042,2.5241111950695445,2.9202900521346792e-06
-338.29999999999995,True,backward,pilot_free_der_m,,,0.015467276039770947,0.9997068245619236,False,0,True,0,,True,1.2631629060336729,0.8044718795813378,0.8558912549281855,319919.0003847866,0.37632077396914326,-0.22638961727536144,1.0639169331482503,2.521784865906637,2.924724611447554e-06
-335.83,True,backward,pilot_free_der_m,,,0.015445280188864407,0.9997076522329476,False,0,True,0,,True,1.2630119774774644,0.8046350728704371,0.8557262012113208,319907.49118443014,0.3735140382135276,-0.22507876250068665,1.0634960245501384,2.5209929495405925,2.9261241538852245e-06
-333.08,True,backward,pilot_free_der_m,,,0.015532347975386654,0.999704185627799,False,0,True,0,,True,1.2629788104557662,0.8045799829756052,0.8551057974136946,319860.8158441342,0.37647118451293055,-0.22635558728788954,1.0627977522523344,2.522108426598729,2.9285968144853277e-06
-330.34,True,backward,pilot_free_der_m,,,0.015624991399175418,0.9997005095677372,False,0,True,0,,True,1.2629481240867124,0.8045123674784446,0.8545259943370858,319824.3506028888,0.3793032738865411,-0.22759389774173117,1.0621663865968862,2.5232256648393205,2.930777743482077e-06
-327.61,True,backward,pilot_free_der_m,,,0.015732071544016357,0.9996962537245998,False,0,True,0,,True,1.2629117871264743,0.8044337300409347,0.8539431826437601,319787.5902557027,0.3823191524512747,-0.22891014020608336,1.0615457193724411,2.5243871589285343,2.9329294240259746e-06
-324.97,True,backward,pilot_free_der_m,,,0.015834467186512404,0.9996921532322427,False,0,True,0,,True,1.2628576039126458,0.8043532170468128,0.8533842342486557,319751.27223090915,0.38519724285706214,-0.2301591188135356,1.0609570722945083,2.5254865734230156,2.9349845479669828e-06
-319.91,True,backward,pilot_free_der_m,,,0.016020578354667487,0.9996846102539323,False,0,True,0,,True,1.262771762391219,0.8042165703933605,0.8522894523591708,319671.95916309976,0.3908125438209636,-0.23256217214520808,1.0597760401060834,2.5275881870515082,2.9391833945073667e-06
-317.47,True,backward,pilot_free_der_m,,,0.016112132955408896,0.99968088020604,False,0,True,0,,True,1.2627448403762798,0.8041324707852405,0.8517828181023746,319643.9991268672,0.39375939418650835,-0.23382862185586506,1.0592568377080995,2.528682227523129,2.9409622183454317e-06
-314.66,True,backward,pilot_free_der_m,,,0.01622374896162601,0.999676309720539,False,0,True,0,,True,1.262727086698352,0.8040557077082492,0.851114849524257,319581.54179058765,0.397328054882877,-0.23535123106911568,1.0585272156703391,2.5300070239468133,2.9436914488384667e-06
-312.22,True,backward,pilot_free_der_m,,,0.016321359228480308,0.9996722872275595,False,0,True,0,,True,1.2626843276632802,0.8039737198336449,0.8505910224379031,319547.0494168839,0.4003781100944568,-0.23664211298222146,1.0579836149543596,2.5310879467195195,2.9456096072888306e-06
-309.54999999999995,True,backward,pilot_free_der_m,,,0.016430968798056007,0.9996677437140288,False,0,True,0,,True,1.2626761099444515,0.8039177000912564,0.8499862163446634,319497.96428249707,0.4036263695717965,-0.2379935537531168,1.0573050154862589,2.5322445424846927,2.9480767908618815e-06
-306.91,True,backward,pilot_free_der_m,,,0.016544983275418472,0.999662989655103,False,0,True,0,,True,1.2626595956920301,0.8038436759046338,0.8494227948552711,319461.14882150275,0.40692959484050684,-0.23936438785485706,1.0567014710905616,2.5334043388553034,2.9502041506274936e-06
-304.25,True,backward,pilot_free_der_m,,,0.016665448250932566,0.999657934433819,False,0,True,0,,True,1.2626284615949677,0.8037607453858422,0.8488586203053672,319421.28251867596,0.4103238498316338,-0.24076580936905165,1.0561085810403392,2.534577428206887,2.9523282091358974e-06
-301.66,True,backward,pilot_free_der_m,,,0.016788474708623897,0.9996527380618636,False,0,True,0,,True,1.262602216818697,0.8036899849529024,0.8482888770784602,319375.44172932405,0.4136635794254609,-0.2421313026737541,1.0554926563234097,2.535714766616606,2.9545833174465545e-06
-299.0,True,backward,pilot_free_der_m,,,0.016920727426805816,0.9996471129174209,False,0,True,0,,True,1.262568426615468,0.8036079223798951,0.8477406798921053,319340.3125022087,0.4170817746275474,-0.24351848040112117,1.054918270817329,2.5368563865656566,2.9566142492425137e-06
-296.53,True,backward,pilot_free_der_m,,,0.017050191760005058,0.9996415677502039,False,0,True,0,,True,1.2625615961324246,0.803542988603131,0.8472419336089658,319302.9845169008,0.4202177236240552,-0.2447771601522934,1.0543828340557118,2.53789988527407,2.9585556720999987e-06
