Time_Relative_s,der_m,der_m_smooth
949.7,0.16905773239426844,0.16063739547385214
954.9,0.16750274041123753,0.16037994881769427
957.3,0.16685949287309756,0.16029861501808418
959.9,0.16606094802882948,0.15957034826120295
962.4,0.1653604208172794,0.15902784390292676
964.9,0.16467235452945064,0.15894994254761574
967.5,0.16396729921045128,0.1581767984727611
969.9,0.16333045400351615,0.157741394839337
972.6,0.1625465390277513,0.157741394839337
975.2,0.16182101552193756,0.157741394839337
978.0,0.16105246484423047,0.157741394839337
980.5,0.16037994881769427,0.157741394839337
983.3,0.15957034826120295,0.157741394839337
985.7,0.15894994254761574,0.157741394839337
988.5,0.1581767984727611,0.157741394839337
991.0,0.15749210157561022,0.157741394839337
993.6,0.15676367449522782,0.157741394839337
1000.2,0.15494340099160073,0.1577385537251665
1008.2,0.1536705147603083,0.1577107729002165
1016.4,0.1519490882870287,0.15767810980535102
1018.8,0.15139984439485635,0.15767761237662
1021.5,0.15161557084827482,0.15767761237662
1024.0,0.15188847099204789,0.15767761237662
1026.6999999999998,0.15207480937065349,0.15767761237662
1029.3000000000002,0.1522646996348212,0.15767761237662
1034.3000000000002,0.15270971770375322,0.15767761237662
1036.8000000000002,0.15287492667539848,0.15767761237662
1039.4,0.15314757350928002,0.15767761237662
1041.9,0.15340938375793559,0.15767761237662
1044.3000000000002,0.15349395726381682,0.15767119744824773
1047.0,0.15372438419824752,0.15765267755676868
1049.4,0.1539656700371936,0.1576454892488004
1052.1999999999998,0.15418574667970947,0.15763740714679614
1054.8000000000002,0.1543589375287964,0.1576269641161901
1057.6,0.15455567626522332,0.15762671344885668
1060.1,0.15472350313557126,0.15760521385025628
1063.0,0.15497417236283645,0.15759398558463536
1065.4,0.1551669541565501,0.15757224941081788
1068.1999999999998,0.15548382365904231,0.15749210157561022
1070.6999999999998,0.15569414043945914,0.15723996246872946
1073.3000000000002,0.1559499875239233,0.15715404363858612
1079.6,0.15649876497798834,0.15684817755388292
1087.3000000000002,0.15637925018864818,0.15676367449522782
1095.0,0.15723996246872946,0.15672162239766166
1097.5,0.15757224941081788,0.15661627322082275
1100.1999999999998,0.15759398558463536,0.15650790314721613
1102.8000000000002,0.15762671344885668,0.15649876497798834
1105.6999999999998,0.15760521385025628,0.15645423658515542
1108.1999999999998,0.1576269641161901,0.15637925018864818
1110.9,0.15763740714679614,0.1563595884673965
1113.5,0.1576454892488004,0.15626000392946712
1116.1999999999998,0.15767119744824773,0.1561757295597794
1118.6999999999998,0.15765267755676868,0.1560582191908201
1121.1999999999998,0.15767761237662,0.15597600689973473
1124.0,0.15767810980535102,0.1559499875239233
1126.6999999999998,0.1577107729002165,0.1559061602795973
1129.3000000000002,0.157741394839337,0.1559061602795973
1132.0,0.1577385537251665,0.1559061602795973
1134.4,0.15776596285140054,0.1559061602795973
1136.9,0.15780006134708724,0.1559061602795973
1139.6999999999998,0.15780637572187578,0.1559061602795973
1142.1,0.15782923855025363,0.1559061602795973
1144.6999999999998,0.15781611869359446,0.1559061602795973
