Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-336.69,True,backward,final_local_der_m_bounds,-0.0972982148930278,0.03,0.0349472321369265,0.99846186500227,False,0,True,0,,True,1.2905754043811086,0.8642432149643721,0.8638148379314157,163678.54200254142,0.1879035946364601,-0.0976134611321388,0.9995043327786216,2.3043525305729613,6.112486340463224e-06
-332.76,True,backward,final_local_der_m_bounds,-0.0967502524511981,0.03,0.0351525948173855,0.9984439369717716,False,0,True,0,,True,1.290716701444806,0.8642079712474837,0.8630308830931527,163664.6038724952,0.1893096970884768,-0.0988496415554888,0.9986379573048464,2.3059164144484297,6.1181710395725526e-06
-330.3,True,backward,final_local_der_m_bounds,-0.0962022900093684,0.03,0.0353488214901082,0.9984265025844596,False,0,True,0,,True,1.2908510719893438,0.8642601649876108,0.8621414662147802,163625.84788427976,0.1906337492858148,-0.0999714015118645,0.9975485405220996,2.30726914955194,6.126126449822689e-06
-327.86,True,backward,final_local_der_m_bounds,-0.0958138894428265,0.03,0.0352925594005712,0.9984320450057698,False,0,True,0,,True,1.2908566049083865,0.8641243220311833,0.8622724405674999,163651.648111978,0.1906831559733995,-0.1001188226027604,0.9978569270457168,2.307640560620769,6.12332034999494e-06
-325.19,True,backward,final_local_der_m_bounds,-0.0954254888762846,0.03,0.0352265383358458,0.9984384667732914,False,0,True,0,,True,1.290785672756121,0.8639722847974483,0.8622755615651173,163671.61839457756,0.1908622937932779,-0.1003933207306234,0.9980361369662122,2.308132693414613,6.121505436537352e-06
-322.75,True,backward,final_local_der_m_bounds,-0.0949946252191411,0.03,0.0351572532851842,0.9984451077143476,False,0,True,0,,True,1.2907229582658954,0.8638297427192986,0.8623459889342406,163692.5324889706,0.1909733011660245,-0.1005925460509083,0.9982823539041534,2.3085002221561823,6.119255158804207e-06
-319.97,True,backward,final_local_der_m_bounds,-0.0945637615619977,0.03,0.0350835170489811,0.9984522076720236,False,0,True,0,,True,1.2907321953035331,0.8636921018191058,0.8622934100827432,163705.9586390551,0.1912141186351455,-0.1009262486886497,0.9983805667165224,2.3091600543449955,6.118168976767711e-06
-315.0,True,backward,final_local_der_m_bounds,-0.0942162084798776,0.03,0.034957727670035,0.9984643281025766,False,0,True,0,,True,1.290631615526612,0.8634009839246486,0.8623754263324884,163746.09715966196,0.1914892913826423,-0.101387983410275,0.998812188529716,2.310052764217684,6.114096640784819e-06
-312.56,True,backward,final_local_der_m_bounds,-0.0938686553977576,0.03,0.0348956896449926,0.9984702200030068,False,0,True,0,,True,1.290562067705208,0.8632326002362635,0.8625102317012242,163770.78606742536,0.191553307161297,-0.1015470320839403,0.999163182049842,2.310418625654847,6.111082494539605e-06
-310.0,True,backward,final_local_der_m_bounds,-0.0934745508696334,0.03,0.0348303993765205,0.9984764101395152,False,0,True,0,,True,1.290485010219923,0.8630485154594228,0.8626689529800163,163805.65339684702,0.1916370206858972,-0.1017269641958516,0.9995602072506844,2.310800091288561,6.10741571893325e-06
-307.53,True,backward,final_local_der_m_bounds,-0.0930804463415092,0.03,0.0347659653379874,0.998482502600762,False,0,True,0,,True,1.2903947539460496,0.8629163897679388,0.862606234451806,163809.07470999344,0.1918316433804652,-0.1020037674034697,0.9996405731542354,2.3112748743611014,6.106809629046393e-06
-304.94,True,backward,final_local_der_m_bounds,-0.0922930709555602,0.03,0.0346996238035973,0.9984887730489768,False,0,True,0,,True,1.290350039207234,0.8627451574501378,0.8627931489484058,163840.10751623198,0.1918715643540664,-0.1021433549599375,1.0000556265055254,2.3116197684714384,6.103180263480879e-06
-302.37,True,backward,final_local_der_m_bounds,-0.0915056955696111,0.03,0.0346381937781229,0.99849459250187,False,0,True,0,,True,1.2902856741045576,0.8625845376338755,0.8629099998669149,163859.14929865164,0.1919569506891325,-0.1023221481193559,1.000377310534608,2.311990539597425,6.100555171165363e-06
-299.75,True,backward,final_local_der_m_bounds,-0.0911750924520045,0.03,0.0345780065975436,0.9985003004043412,False,0,True,0,,True,1.2901825896757118,0.862399981823109,0.862990602962735,163888.6166466899,0.1920861011132453,-0.1025520798837266,1.000684857551107,2.3124445538072003,6.0976269672639846e-06
-297.19,True,backward,final_local_der_m_bounds,-0.0908444893343978,0.03,0.0345207775524149,0.998505730081037,False,0,True,0,,True,1.2901516839856284,0.8622310563508483,0.8631487180679035,163916.4370478697,0.1921456718421865,-0.1027108369000522,1.0010642874787403,2.312848368337477,6.0943337254547445e-06
-294.56,True,backward,final_local_der_m_bounds,-0.0905199608471858,0.03,0.0344623990791547,0.9985112621525216,False,0,True,0,,True,1.2900180067451796,0.8620417260706249,0.8631877413364465,163932.2999573982,0.1922991411261675,-0.1029683988566008,1.0013294197150355,2.313329501848,6.092165485336917e-06
-292.12,True,backward,final_local_der_m_bounds,-0.0901954323599737,0.03,0.0344103212604431,0.9985162053345004,False,0,True,0,,True,1.2900018893682497,0.8618937908322871,0.8633043548368892,163952.79785049334,0.1923797375644426,-0.1031387678724635,1.0016365868040886,2.3137357112556702,6.089576216715901e-06
-289.69,True,backward,final_local_der_m_bounds,-0.089849592296786,0.03,0.0343597900131366,0.9985210049174909,False,0,True,0,,True,1.2898973071129969,0.8617074991442127,0.8634370362750665,163982.55493319128,0.1924385269689267,-0.1033040165987062,1.0020071046527637,2.3141173998001894,6.086267203001529e-06
-287.0,True,backward,final_local_der_m_bounds,-0.0895037522335982,0.03,0.0343040240627841,0.9985262936144116,False,0,True,0,,True,1.2898468715338716,0.861561283788752,0.8634144090347269,163982.42078538204,0.1926499047021874,-0.103601534907004,1.0021508919688518,2.314662622694452,6.085415442425058e-06
-284.44,True,backward,final_local_der_m_bounds,-0.089193513975939,0.03,0.0342487465274755,0.998531508439713,False,0,True,0,,True,1.2897637415236225,0.8613568463407085,0.863657229399233,164024.45061144905,0.1926542026361159,-0.1037186997769641,1.0026706504607203,2.3149940098606505,6.080766928027683e-06
-281.69,True,backward,final_local_der_m_bounds,-0.0888832757182798,0.03,0.0341709961583818,0.9985386623324318,False,0,True,0,,True,1.289697479017259,0.8611774179790765,0.8636893069414847,164047.76271591545,0.1928559844243925,-0.1040161132433023,1.0029168077448,2.315566541178628,6.078438085737136e-06
-279.12,True,backward,final_local_der_m_bounds,-0.088547844829369,0.03,0.0340967155023177,0.9985454822023316,False,0,True,0,,True,1.2895874431893015,0.8609979260320203,0.8637656504751204,164063.7072345134,0.1929654903483044,-0.1042307071808968,1.0032145541347066,2.3159950526177515,6.076076793570647e-06
-276.5,True,backward,final_local_der_m_bounds,-0.0882124139404582,0.03,0.0340358218792477,0.9985511498846756,False,0,True,0,,True,1.2894813130640277,0.8607974508106476,0.8639171573180353,164089.3302285995,0.1930352393676448,-0.1044140000624237,1.003624205095461,2.316405467254921,6.072694012294201e-06
