Source_File,Material,Temperature,Mode,Interpolated_Spectrum_ID,Time_Relative_s,First_Freq_Hz,Comparison_Freq_Hz,First_Eps_real,Comparison_Eps_real,Eps_real_Step_Height
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,23,-342.15999999999997,100.0,332530.0,5.888787025845442,3.550204435125175,2.338582590720267
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,24,-333.7,100.0,332530.0,5.8887,3.5500216673020715,2.3386783326979286
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,25,-330.93999999999994,100.0,332530.0,5.888657706550887,3.5499620409200663,2.338695665630821
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,26,-328.43999999999994,100.0,332530.0,5.888619397267271,3.549908031516076,2.338711365751195
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,27,-325.96999999999997,100.0,332530.0,5.8885815476950585,3.5498546702249336,2.338726877470125
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,28,-323.2,100.0,332530.0,5.888539101008811,3.549794827805312,2.3387442732034986
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,29,-320.59,100.0,332530.0,5.888499106116716,3.549738441987546,2.3387606641291696
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,30,-317.95,100.0,332530.0,5.888458651513217,3.5496814080569323,2.3387772434562843
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,31,-315.40999999999997,100.0,332530.0,5.888419729281063,3.5496265345024782,2.3387931947785847
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,32,-312.65999999999997,100.0,332530.0,5.888377589069084,3.549567124158089,2.3388104649109955
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,33,-310.21999999999997,100.0,332530.0,5.888340199208275,3.5495144109797945,2.3388257882284806
PEI5mgmL_70°C_Des.TXT,PEI5mgmL,70°C,Des,34,-307.68999999999994,100.0,332530.0,5.8883014302132555,3.549459753462956,2.3388416767502993
