Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-342.255,True,backward,final_local_der_m_bounds,0.1050295607184711,0.01,0.0173168340928619,0.9994376388634872,True,1,True,1,,True,0.8077605511154288,0.6552222148360743,0.9999999999994892,250601.694685056,0.0409302789994308,0.1020999828974479,1.5261997797948177,2.004347944968691,2.21628277245983e-06
-333.985,True,backward,final_local_der_m_bounds,0.1049899272786583,0.01,0.017242402084073,0.9994419833574656,True,1,True,1,,True,0.8076174591014808,0.6554208178604384,0.9999999999859857,250513.08814145808,0.0410543910172777,0.1019836568167695,1.5257373167523038,2.0031794959933102,2.21847725009219e-06
-331.555,True,backward,final_local_der_m_bounds,0.1049502938388455,0.01,0.0172387737050773,0.9994421190465737,True,1,True,1,,True,0.8075851648069141,0.6554463198518798,1.0,250488.51792445857,0.0410719144518842,0.1019735884319838,1.5256779536514653,2.002994985651694,2.218875980345669e-06
-328.765,True,backward,final_local_der_m_bounds,0.1049023750974851,0.01,0.0173502609367295,0.9994350595559672,True,1,True,1,,True,0.8075366786733675,0.6552681871816532,0.9999999999999784,250422.7029986693,0.0409572597156004,0.1021638435614681,1.526092704578009,2.00360413517818,2.2181935446371103e-06
-326.315,True,backward,final_local_der_m_bounds,0.1048544563561247,0.01,0.0174576324491648,0.9994282475123238,True,1,True,1,,True,0.807502823641354,0.6551029611841284,1.0,250360.1491764583,0.0408451210751953,0.1023495141808618,1.526477606195604,2.004196974210956,2.2175733492787763e-06
-323.805,True,backward,final_local_der_m_bounds,0.1047705690085758,0.01,0.0175384778806071,0.999423127080223,True,1,True,1,,True,0.8074709089976448,0.6549577977524541,0.9999999999999852,250305.0293631817,0.0407428256608998,0.1025222808179721,1.5268159313952352,2.004712638214753,2.217029447663074e-06
-321.195,True,backward,final_local_der_m_bounds,0.1046866816610269,0.01,0.0176119177128749,0.9994184665598308,True,1,True,1,,True,0.8074338529142352,0.6548254270260985,0.999999999999982,250237.33151905803,0.0406424663749134,0.1026998621715008,1.5271245720275404,2.0051632656354337,2.216687554429747e-06
-318.755,True,backward,final_local_der_m_bounds,0.1046349174495736,0.01,0.0176860488682733,0.999413728874079,True,1,True,1,,True,0.8073984663974529,0.6546883688372779,1.0,250182.9641895226,0.0405483135721157,0.1028598298435247,1.527444273641203,2.005637406742683,2.216193874384261e-06
-316.065,True,backward,final_local_der_m_bounds,0.1045831532381204,0.01,0.0177719721626839,0.9994081886533376,True,1,True,1,,True,0.8073465700293443,0.6545378422119823,0.999999999999992,250119.42334257776,0.0404466403773348,0.1030356926011487,1.527795545969558,2.006125937005552,2.215685189013374e-06
-313.505,True,backward,final_local_der_m_bounds,0.1045442034593685,0.01,0.0178692851785998,0.9994018446215164,True,1,True,1,,True,0.8073207786035661,0.6544105222358435,0.9999999999999808,250071.4781338029,0.0403582973774201,0.1031873831780492,1.528092788886408,2.0065842796795685,2.21520320255366e-06
-311.065,True,backward,final_local_der_m_bounds,0.1045052536806166,0.01,0.0179687295832888,0.999395315778506,True,1,True,1,,True,0.8072690838040495,0.654274526722772,1.0,250014.240866774,0.0402679349012102,0.1033453386365867,1.5284104136056609,2.00701398161712,2.214741391746354e-06
-308.585,True,backward,final_local_der_m_bounds,0.1044211499305705,0.01,0.0180748181095013,0.9993883039632137,True,1,True,1,,True,0.8072173537233079,0.6541224162419285,1.0,249965.34153876736,0.0401746854635257,0.1035017015965773,1.52876583215908,2.007509903358503,2.2140904867242874e-06
-306.005,True,backward,final_local_der_m_bounds,0.1043370461805245,0.01,0.0181882103266393,0.9993807595500888,True,1,True,1,,True,0.8071685188205846,0.6539657269378378,1.0,249913.89607986668,0.0400791606720147,0.1036620406107309,1.5291321223857564,2.0080320110274426,2.213429033772296e-06
-303.285,True,backward,final_local_der_m_bounds,0.1042625743686274,0.01,0.0183093774795317,0.9993726461710786,True,1,True,1,,True,0.807107022102724,0.6538028508083732,1.0,249847.18253788823,0.0399753182487188,0.1038427836547851,1.5295130615652448,2.008548225365718,2.212858187996166e-06
-300.695,True,backward,final_local_der_m_bounds,0.1041881025567303,0.01,0.0184242423816551,0.9993649088137194,True,1,True,1,,True,0.80705155387895,0.6536378159529697,1.0,249790.3173921052,0.0398754753655825,0.1040117556182387,1.529899243271371,2.0090885108089127,2.2121841864036474e-06
-297.875,True,backward,final_local_der_m_bounds,0.104101463861779,0.01,0.0185503276415375,0.9993563624449628,True,1,True,1,,True,0.8070004998568662,0.6534716481271895,0.9999999999999736,249732.1880343112,0.0397711766919279,0.104190662447255,1.5302882732034566,2.0096446539965656,2.2115127571531973e-06
-295.445,True,backward,final_local_der_m_bounds,0.1040148251668276,0.01,0.0186610344656267,0.9993488110314712,True,1,True,1,,True,0.8069397502071001,0.6533178398089362,0.9999999999999784,249666.3410806961,0.0396744717524053,0.1043603472164492,1.5306485435824466,2.0101260129677057,2.21099741540722e-06
-293.005,True,backward,final_local_der_m_bounds,0.103931865438323,0.01,0.0187803805552202,0.999340612101324,True,1,True,1,,True,0.8069003830233031,0.6531550908294517,1.0,249624.972070656,0.0395816391125265,0.1045108607955096,1.531029940729827,2.010697614111346,2.210200959748681e-06
-290.315,True,backward,final_local_der_m_bounds,0.1038489057098183,0.01,0.0189095041298646,0.9993316897417432,True,1,True,1,,True,0.8068335176987517,0.6529686579368462,1.0,249579.27136454592,0.0394778104307033,0.1046818360314561,1.5314670740241223,2.011298407690026,2.20927305972876e-06
-287.625,True,backward,final_local_der_m_bounds,0.1038473125174397,0.01,0.0190276340174393,0.9993234915979542,True,1,True,1,,True,0.8067841157280096,0.6527954043416075,1.0,249521.82640454985,0.0393740435479385,0.1048581297029351,1.5318735293618893,2.011888720139096,2.208542728794112e-06
