Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-350.72,True,backward,final_local_der_m_bounds,-0.33512387198069304,0.01,0.012840364360686687,0.9998345633256502,False,0,True,0,,True,1.4229183117337447,0.8259209408160562,0.9312306442670504,451607.6981639821,0.6946572410246942,-0.33284498660163997,1.1275057917128755,2.616590757924708,1.955395371037576e-06
-342.39,True,backward,final_local_der_m_bounds,-0.3349719382403289,0.01,0.01296719323320243,0.9998312577242581,False,0,True,0,,True,1.4228911907471464,0.8257011468183935,0.9317152795482195,451654.14973564626,0.7010140275872626,-0.3343490314327918,1.1283928611923595,2.616911856476277,1.953513379862271e-06
-339.83,True,backward,final_local_der_m_bounds,-0.3348200044999647,0.01,0.013011607006328177,0.9998300933255806,False,0,True,0,,True,1.4228716155894918,0.8256329021449323,0.9318581947746712,451672.2968298571,0.7029683269541154,-0.33480840532606615,1.128659229003318,2.6170021062302418,1.952929576172109e-06
-337.14,True,backward,final_local_der_m_bounds,-0.33458790781003733,0.01,0.013052681252163656,0.9998290167358826,False,0,True,0,,True,1.422876708083494,0.8255746719743353,0.9320315340460237,451692.72435046575,0.7042770634468397,-0.3351218679233337,1.1289487985588271,2.6170455728003787,1.9522984902958607e-06
-334.59,True,backward,final_local_der_m_bounds,-0.33435581112011,0.01,0.013090510192805894,0.9998280203404118,False,0,True,0,,True,1.4228780906262648,0.8255324243617883,0.9321582869082551,451702.0223509226,0.7054859108134639,-0.33540277861440293,1.129160114611971,2.617071508241925,1.951862436537594e-06
-332.0,True,backward,final_local_der_m_bounds,-0.33419195374077054,0.01,0.013131126316063089,0.9998269475430431,False,0,True,0,,True,1.4228800219733728,0.8254834638772932,0.9323049625879801,451721.5641649467,0.7067390367491744,-0.3356949188147482,1.1294047711252102,2.617102557955551,1.951319794355306e-06
-329.4,True,backward,final_local_der_m_bounds,-0.3340280963614311,0.01,0.01317405237555048,0.9998258103216222,False,0,True,0,,True,1.422872124019637,0.8254357398751748,0.9324422161170595,451733.2206632248,0.7080091486998147,-0.33599067170064095,1.129636349715202,2.617123105352998,1.950835307619705e-06
-324.34,True,backward,final_local_der_m_bounds,-0.3334286083066557,0.01,0.013245745772312122,0.9998239012404297,False,0,True,0,,True,1.4228686905835435,0.8253402932145146,0.9327257954727882,451761.5947260268,0.710358809593933,-0.33653877803419524,1.1301105775897977,2.617174159321766,1.9498250902633782e-06
-321.9,True,backward,final_local_der_m_bounds,-0.33282912025188033,0.01,0.01328029986492236,0.9998229771751743,False,0,True,0,,True,1.4228628546798154,0.8252934731276319,0.9328607076972556,451777.0611163571,0.7115142580412348,-0.33680706065524035,1.1303381622078919,2.6171976826438814,1.9493321081908104e-06
-319.30999999999995,True,backward,final_local_der_m_bounds,-0.3321778239979629,0.01,0.013321614034397062,0.9998218682716751,False,0,True,0,,True,1.4228919978140644,0.8252560966560578,0.9330212814048313,451799.26121160924,0.7125360349124563,-0.337035220350444,1.1305839304737506,2.6172030104646717,1.9487815210214105e-06
