Source_File,Material,Temperature,Mode,Interpolated_Spectrum_ID,Time_Relative_s,First_Freq_Hz,Comparison_Freq_Hz,First_Eps_real,Comparison_Eps_real,Eps_real_Step_Height
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,23,-350.71999999999997,100.0,332530.0,6.324210315789474,3.691076983833148,2.6331333319563255
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,24,-342.39,100.0,332530.0,6.3242,3.6910667036899913,2.633133296310009
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,25,-339.83,100.0,332530.0,6.324196819875777,3.6910635443662843,2.6331332755094925
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,26,-337.14,100.0,332530.0,6.32419347826087,3.6910602246081696,2.6331332536527006
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,27,-334.59,100.0,332530.0,6.324190310559007,3.6910570776255707,2.633133232933436
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,28,-332.0,100.0,332530.0,6.324187093167702,3.6910538812785387,2.6331332118891635
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,29,-329.4,100.0,332530.0,6.324183863354038,3.6910506725903987,2.633133190763639
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,30,-324.34,100.0,332530.0,6.324177577639752,3.6910444279896333,2.6331331496501185
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,31,-321.9,100.0,332530.0,6.324174546583851,3.6910414167592247,2.6331331298246266
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,32,-319.30999999999995,100.0,332530.0,6.324171329192547,3.6910382204121928,2.633133108780354
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,33,-316.84,100.0,332530.0,6.324168260869565,3.6910351721584598,2.6331330887111055
PEI5mgmL_70°C_Abs.TXT,PEI5mgmL,70°C,Abs,34,-314.34,100.0,332530.0,6.324165155279503,3.691032086881402,2.633133068398101
