Source_File,Material,Temperature,Mode,Interpolated_Spectrum_ID,Time_Relative_s,First_Freq_Hz,Comparison_Freq_Hz,First_Eps_real,Comparison_Eps_real,Eps_real_Step_Height
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,23,-345.28,100.0,332530.0,6.3127349218261415,3.68395375,2.6287811718261413
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,24,-338.29999999999995,100.0,332530.0,6.3127,3.6839363,2.6287637000000004
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,25,-335.83,100.0,332530.0,6.31269073402526,3.6839301250000003,2.6287606090252598
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,26,-333.08,100.0,332530.0,6.312680417656622,3.6839232500000003,2.6287571676566213
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,27,-330.34,100.0,332530.0,6.312670138802051,3.6839164,2.628753738802051
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,28,-327.60999999999996,100.0,332530.0,6.312659897461549,3.6839095750000004,2.6287503224615483
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,29,-324.96999999999997,100.0,332530.0,6.312649993747656,3.683902975,2.628747018747656
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,30,-319.90999999999997,100.0,332530.0,6.312631011629361,3.683890325,2.628740686629361
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,31,-317.46999999999997,100.0,332530.0,6.312621858196824,3.6838842250000003,2.6287376331968235
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,32,-314.65999999999997,100.0,332530.0,6.312611316743779,3.6838772,2.628734116743779
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,33,-312.21999999999997,100.0,332530.0,6.312602163311242,3.6838711,2.6287310633112417
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,34,-309.54999999999995,100.0,332530.0,6.312592147055146,3.6838644250000003,2.628727722055146
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,35,-306.90999999999997,100.0,332530.0,6.312582243341254,3.683857825,2.6287244183412537
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,36,-304.25,100.0,332530.0,6.3125722645992255,3.683851175,2.6287210895992255
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,37,-301.65999999999997,100.0,332530.0,6.312562548455671,3.6838447000000003,2.6287178484556706
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,38,-299.0,100.0,332530.0,6.312552569713643,3.6838380500000003,2.6287145197136423
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,39,-296.53,100.0,332530.0,6.312543303738902,3.683831875,2.628711428738902
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,40,-294.09,100.0,332530.0,6.312534150306365,3.6838257750000003,2.6287083753063647
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,41,-291.40999999999997,100.0,332530.0,6.312524096536201,3.683819075,2.628705021536201
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,42,-288.96999999999997,100.0,332530.0,6.312514943103664,3.6838129750000004,2.6287019681036634
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,43,-286.22999999999996,100.0,332530.0,6.312504664249094,3.6838061250000003,2.6286985392490934
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,44,-283.78,100.0,332530.0,6.312495473302489,3.6838,2.6286954733024888
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,45,-281.21999999999997,100.0,332530.0,6.312485869701138,3.6837935911878836,2.6286922785132547
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,46,-273.33,100.0,332530.0,6.312456271101663,3.6837738390286647,2.6286824320729982
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,47,-265.44999999999993,100.0,332530.0,6.312426710016257,3.683754111903868,2.628672598112389
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,48,-258.33,100.0,332530.0,6.3124,3.6837362873951687,2.6286637126048316
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,49,-255.86999999999998,100.0,332530.0,6.312396909547739,3.6837301289272752,2.6286667806204638
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,50,-253.07999999999998,100.0,332530.0,6.312393404522613,3.683723144323445,2.628670260199168
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,51,-250.46999999999997,100.0,332530.0,6.3123901256281405,3.6837166103392165,2.628673515288924
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,52,-247.79999999999998,100.0,332530.0,6.312386771356784,3.6837099261484543,2.6286768452083296
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,53,-245.21999999999997,100.0,332530.0,6.312383530150754,3.683703467267493,2.628680062883261
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,54,-240.15999999999997,100.0,332530.0,6.312377173366834,3.683690799849794,2.6286863735170405
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,55,-237.71999999999997,100.0,332530.0,6.312374108040201,3.683684691450745,2.628689416589456
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,56,-235.07999999999998,100.0,332530.0,6.312370791457287,3.6836780823632496,2.6286927090940373
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,57,-232.58999999999997,100.0,332530.0,6.312367663316583,3.6836718487920894,2.6286958145244936
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,58,-230.15999999999997,100.0,332530.0,6.3123646105527635,3.683665765427463,2.6286988451253004
PEI5mgmL_60°C_Abs.TXT,PEI5mgmL,60°C,Abs,59,-227.52999999999997,100.0,332530.0,6.312361306532663,3.68365918137439,2.628702125158273
