Source_File,Material,Temperature,Mode,Interpolated_Spectrum_ID,Time_Relative_s,First_Freq_Hz,Comparison_Freq_Hz,First_Eps_real,Comparison_Eps_real,Eps_real_Step_Height
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,23,-342.255,100.0,332530.0,5.915273726439123,3.526017384615385,2.3892563418237382
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,24,-333.985,100.0,332530.0,5.9152,3.525890153846154,2.3893098461538456
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,25,-331.555,100.0,332530.0,5.915171733229934,3.5258527692307693,2.3893189639991643
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,26,-328.765,100.0,332530.0,5.915139278790228,3.5258098461538463,2.389329432636382
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,27,-326.315,100.0,332530.0,5.915110779371849,3.525772153846154,2.389338625525695
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,28,-323.805,100.0,332530.0,5.91508158200853,3.5257335384615387,2.3893480435469914
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,29,-321.195,100.0,332530.0,5.915051221403645,3.525693384615385,2.38935783678826
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,30,-318.755,100.0,332530.0,5.915022838309422,3.525655846153846,2.3893669921555762
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,31,-316.065,100.0,332530.0,5.914991547111283,3.5256144615384617,2.3893770855728214
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,32,-313.505,100.0,332530.0,5.91496176812718,3.525575076923077,2.3893866912041033
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,33,-311.065,100.0,332530.0,5.914933385032958,3.5255375384615384,2.3893958465714196
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,34,-308.585,100.0,332530.0,5.914904536642109,3.525499384615385,2.3894051520267245
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,35,-306.005,100.0,332530.0,5.914874525009694,3.525459692307692,2.3894148327020015
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,36,-303.28499999999997,100.0,332530.0,5.914842884839085,3.525417846153846,2.3894250386852387
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,37,-300.695,100.0,332530.0,5.914812756882513,3.525378,2.3894347568825127
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,38,-297.875,100.0,332530.0,5.914779953470337,3.5253346153846157,2.389445338085721
PEI5mgmL_60°C_Des.TXT,PEI5mgmL,60°C,Des,39,-295.445,100.0,332530.0,5.914751686700271,3.525297230769231,2.38945445593104
