Time_Relative_s,Fit_Success,Direction,Run_Label,Target_der_m,Der_m_Bound_Half_Width,RMSE_Log,R2,At_Bounds,Bounds_Hit_Count,Sequential_Bounds,Sequential_Bounds_Hit_Count,Fixed_der_m,Accepted,height,alpha,alpha_beta,omega_p,der_A,der_m,beta,de,tau_hn
-336.69,True,backward,pilot_free_der_m,,,0.0349472299535417,0.9984618651944648,False,0,True,0,,True,1.2905854221465174,0.8642513635613971,0.863815268802746,163672.15058753177,0.1878980431215058,-0.097604870250361,0.9994954074971266,2.304336377262463,6.112778142435584e-06
-332.76,True,backward,pilot_free_der_m,,,0.0351525892462058,0.9984439374649984,False,0,True,0,,True,1.2907136941592223,0.8642324163908562,0.8628736409909332,163648.4129023442,0.1894282664302201,-0.0989570508999442,0.9984277662187244,2.3060451580013392,6.120030275756978e-06
-330.3,True,backward,pilot_free_der_m,,,0.0353488287565613,0.99842650193755,False,0,True,0,,True,1.2908519805480314,0.864246307475816,0.8622600480128735,163640.623115401,0.1905491901324676,-0.0998925935429423,0.9977017437670708,2.307150563223133,6.124657793399492e-06
-327.86,True,backward,pilot_free_der_m,,,0.0352925611533863,0.998432044850024,False,0,True,0,,True,1.290768477355115,0.8640994078427056,0.8622991703115014,163657.40635095755,0.1906578039998356,-0.1001009505408216,0.9979166314490382,2.307545294683314,6.122748638556449e-06
-325.19,True,backward,pilot_free_der_m,,,0.0352265739165089,0.998438463618828,False,0,True,0,,True,1.290728967751983,0.863938495339063,0.8623840206451666,163689.29992323212,0.1907996334928283,-0.100338398189069,0.9982007113905876,2.3080080363548654,6.119861772803644e-06
-322.75,True,backward,pilot_free_der_m,,,0.0351572493686314,0.9984451080607804,False,0,True,0,,True,1.2907695685818423,0.8638409825074365,0.8622834026425976,163688.57520302347,0.1910471552337346,-0.1006573297889149,0.9981969136723317,2.3086308818537478,6.119913236253972e-06
-319.97,True,backward,pilot_free_der_m,,,0.0350835162959815,0.9984522077384644,False,0,True,0,,True,1.2907040945317358,0.8636855517910818,0.8623006182421566,163710.5422190222,0.1912118493349416,-0.1009241161176293,0.9983964840606016,2.3091259046526127,6.117902725933231e-06
-315.0,True,backward,pilot_free_der_m,,,0.0349577425207795,0.9984643267978078,False,0,True,0,,True,1.290603496282427,0.8633994503374873,0.8623104636811241,163735.05815771408,0.1915329236500634,-0.1014322315828817,0.998738722087514,2.310105685899494,6.114947399655041e-06
-312.56,True,backward,pilot_free_der_m,,,0.0348956964052552,0.998470219410285,False,0,True,0,,True,1.2905706521794902,0.8632387871251241,0.8624455290699338,163767.62406844812,0.1916014918769896,-0.1015933885057672,0.999081067640818,2.3105051218210413,6.111690280374641e-06
-310.0,True,backward,pilot_free_der_m,,,0.0348303861743244,0.9984764112945252,False,0,True,0,,True,1.2904622626087632,0.8630634240171776,0.8625872656024698,163797.01224347265,0.1916807324793752,-0.1017656883581147,0.9994482926729864,2.310819945934668,6.108405031794861e-06
-307.53,True,backward,pilot_free_der_m,,,0.0347659529455669,0.9984825036825936,False,0,True,0,,True,1.2903675221581443,0.8628905577142129,0.862720903796714,163824.41977809166,0.1917517189742333,-0.1019332935395596,0.9998033888353718,2.3111612378150963,6.105267393202341e-06
-304.94,True,backward,pilot_free_der_m,,,0.0346996233193921,0.9984887730911524,False,0,True,0,,True,1.2903469648317527,0.8627465555595208,0.8627975008837213,163842.18828274123,0.1918653941732657,-0.1021365682804672,1.0000590501623825,2.3116020256719803,6.103082362366524e-06
-302.37,True,backward,pilot_free_der_m,,,0.034638189482224,0.9984945928752776,False,0,True,0,,True,1.2902588944304214,0.8625687758856629,0.86295227860108,163872.56808425387,0.1919368820854806,-0.1023046553331242,1.0004446053765663,2.31194434213515,6.099654974130653e-06
-299.75,True,backward,pilot_free_der_m,,,0.0345780079018372,0.9985003002912028,False,0,True,0,,True,1.2901577469820378,0.862381641297684,0.8630298537316708,163890.73464105255,0.1920505496150982,-0.1025261131914479,1.0007516537956576,2.312416962702314,6.097150586823506e-06
-297.19,True,backward,pilot_free_der_m,,,0.0345207785688279,0.998505729993044,False,0,True,0,,True,1.290104211580647,0.8622101778939617,0.8631616323807861,163919.536472266,0.1921385093701312,-0.1027109065391837,1.001103506443346,2.3128299123185294,6.093985059539295e-06
-294.56,True,backward,pilot_free_der_m,,,0.0344623997543279,0.9985112620941884,False,0,True,0,,True,1.2900318744221753,0.8620453884106194,0.8631829644397794,163933.30937082297,0.1923069133240632,-0.1029740054114879,1.0013196242848157,2.313346415919971,6.092186252208066e-06
-292.12,True,backward,pilot_free_der_m,,,0.0344103354709118,0.9985162041089716,False,0,True,0,,True,1.2900013677088376,0.8618977978104754,0.8633092676008356,163944.72675713722,0.1923541403372504,-0.1031167239132598,1.001637630115712,2.31371096762529,6.089869873227224e-06
